seed,arm,context,view,timing,target,population,candidate,reference_model,comparison_model,metric,reference,comparison,estimate,improvement,delta_auroc,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,bootstrap_seed
2026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,auprc,0.3645629015345259,0.3528396229966986,-0.011723278537827342,-0.011723278537827342,,-0.04963112852133975,0.02580025200313756,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,brier,0.25054057687806447,0.3178446693517574,-0.06730409247369296,-0.06730409247369296,,-0.08731416343881494,-0.04775899631843078,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.6960548885077187,0.6488164665523155,-0.047238421955403176,-0.047238421955403176,-0.047238421955403176,-0.08871502991333323,-0.006790907080526553,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.49109604122656847,0.4245805639778108,-0.06651547724875767,-0.06651547724875767,,-0.12045123242500202,-0.01642744850012313,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.19972408538461867,0.2293339250734673,-0.029609839688848644,-0.029609839688848644,,-0.04384740610916406,-0.015123545073489637,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,auroc,0.5069895957700836,0.5056114617090227,-0.0013781340610609094,-0.0013781340610609094,-0.0013781340610609094,-0.03493202859848685,0.031093017592192174,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,auprc,0.3531494750518956,0.347764454527406,-0.005385020524489581,-0.005385020524489581,,-0.03762242178770207,0.02754375197332261,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,brier,0.2668917231208413,0.28218371939425874,-0.01529199627341743,-0.01529199627341743,,-0.028833032469169635,-0.0015722552352528197,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.7008919382504288,0.7002401372212693,-0.0006518010291595155,-0.0006518010291595155,-0.0006518010291595155,-0.0284263649529318,0.02765212301075678,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.4870659763914694,0.48297504609604697,-0.004090930295422457,-0.004090930295422457,,-0.05754233382213812,0.06118485289205618,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.20480161260923024,0.21694584878078793,-0.012144236171557687,-0.012144236171557687,,-0.024437842182095326,0.00051815077985583,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,auroc,0.5069895957700836,0.5489885724032065,0.04199897663312291,0.04199897663312291,0.04199897663312291,0.012421429695608643,0.07294743170765056,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,auprc,0.3531494750518956,0.38059585501847965,0.027446379966584056,0.027446379966584056,,-0.004310516985254578,0.05687267177574553,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,brier,0.2668917231208413,0.2639825563173488,0.0029091668034925133,0.0029091668034925133,,-0.009660467674529426,0.015447734337306942,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.7008919382504288,0.6861063464837049,-0.014785591766723893,-0.014785591766723893,-0.014785591766723893,-0.04002197548802058,0.009939368093154313,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.4870659763914694,0.47357070823896275,-0.013495268152506679,-0.013495268152506679,,-0.0445531924680889,0.01975179096021917,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.20480161260923024,0.2090142090724233,-0.004212596463193052,-0.004212596463193052,,-0.01417571606418432,0.005813040128925463,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,auroc,0.5069895957700836,0.507098754903633,0.00010915913354936357,0.00010915913354936357,0.00010915913354936357,-0.03299729967994551,0.03241357342497806,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,auprc,0.3531494750518956,0.34057204382659323,-0.01257743122530236,-0.01257743122530236,,-0.041970501836072975,0.014492203323232054,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,brier,0.2668917231208413,0.28198405126103887,-0.015092328140197564,-0.015092328140197564,,-0.027045145351205068,-0.0023810080827010326,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.7008919382504288,0.6721440823327616,-0.028747855917667264,-0.028747855917667264,-0.028747855917667264,-0.06047359676131778,0.002944398757309975,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.4870659763914694,0.4437408054741488,-0.04332517091732063,-0.04332517091732063,,-0.09185593858679326,0.01111174752837732,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.20480161260923024,0.2352327673592439,-0.03043115475001365,-0.03043115475001365,,-0.046912292842140366,-0.014576839186079705,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R2,R0,R2,auroc,0.5430666894081528,0.5417704246972539,-0.0012962647108989422,-0.0012962647108989422,-0.0012962647108989422,-0.028678306946030678,0.026177932862533546,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R2,R0,R2,auprc,0.3740815933529673,0.38600341069155825,0.011921817338590934,0.011921817338590934,,-0.01713575654644101,0.041302103843859926,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R2,R0,R2,brier,0.24752123830571685,0.24548218598462732,0.0020390523210895295,0.0020390523210895295,,-0.006202142455194156,0.010120759188937631,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.6145454545454545,0.6243567753001715,0.009811320754717023,0.009811320754717023,0.009811320754717023,-0.029628811707346523,0.04934972872130878,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.3964980360662351,0.4007001182520863,0.004202082185851164,0.004202082185851164,,-0.042616609587996346,0.05171355673107761,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.24831831709303076,0.2542734234253908,-0.005955106332360016,-0.005955106332360016,,-0.025590334362517474,0.012185477470882842,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R3,R0,R3,auroc,0.5430666894081528,0.5326761043834215,-0.010390585024731336,-0.010390585024731336,-0.010390585024731336,-0.0436415384562747,0.02615184011889434,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R3,R0,R3,auprc,0.3740815933529673,0.3596206972500403,-0.014460896102927001,-0.014460896102927001,,-0.05214540608055971,0.023626349798264886,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R3,R0,R3,brier,0.24752123830571685,0.24026688410091443,0.007254354204802416,0.007254354204802416,,-0.002112783880006167,0.016612725102823793,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.6145454545454545,0.6419554030874786,0.027409948542024054,0.027409948542024054,0.027409948542024054,-0.028591371129658007,0.08405861958614252,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.3964980360662351,0.4034467544299362,0.00694871836370109,0.00694871836370109,,-0.05231745707749093,0.0686910972167749,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.24831831709303076,0.23689342247396333,0.011424894619067427,0.011424894619067427,,-0.011388012494997709,0.0339959026184474,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R5,R0,R5,auroc,0.5430666894081528,0.5397578031724373,-0.003308886235715569,-0.003308886235715569,-0.003308886235715569,-0.03658041607893615,0.028519726103756502,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R5,R0,R5,auprc,0.3740815933529673,0.36692869071138445,-0.007152902641582859,-0.007152902641582859,,-0.04295822295710912,0.026227406766106864,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0,T0,pCR,full_808,R5,R0,R5,brier,0.24752123830571685,0.24751126512301397,9.97318270287706e-06,9.97318270287706e-06,,-0.009835646061632414,0.009982608660363936,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.6145454545454545,0.6256946826758147,0.011149228130360234,0.011149228130360234,0.011149228130360234,-0.03062233511586458,0.05105936112855354,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.3964980360662351,0.3860369657466842,-0.010461070319550902,-0.010461070319550902,,-0.05794956436963774,0.03607406712973203,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.24831831709303076,0.23793733808576978,0.010380979007260982,0.010380979007260982,,-0.007559560717368094,0.028244959191447254,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R2,R0,R2,auroc,0.5403922906361931,0.5393621013133209,-0.0010301893228722436,-0.0010301893228722436,-0.0010301893228722436,-0.03504717367898257,0.03734439426852884,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R2,R0,R2,auprc,0.3642918135962713,0.37302600947804115,0.00873419588176988,0.00873419588176988,,-0.024927283251187416,0.044290200115069366,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R2,R0,R2,brier,0.2844424004192205,0.2653082155859687,0.0191341848332518,0.0191341848332518,,0.0029859152601533806,0.036026351876760516,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.6738250428816466,0.6791766723842196,0.005351629502573063,0.005351629502573063,0.005351629502573063,-0.025608392448715718,0.03537674980569642,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.4762448031970694,0.4854339815583459,0.009189178361276473,0.009189178361276473,,-0.025710228690907302,0.05110258675879687,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.21792248784431476,0.21222366137029205,0.0056988264740227,0.0056988264740227,,-0.007977498964555216,0.018531226486428378,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R3,R0,R3,auroc,0.5403922906361931,0.5365444311785775,-0.0038478594576155656,-0.0038478594576155656,-0.0038478594576155656,-0.04587173789630778,0.03905769260069658,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R3,R0,R3,auprc,0.3642918135962713,0.3643129664489283,2.1152852657024823e-05,2.1152852657024823e-05,,-0.03912266301219764,0.03919970025485134,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R3,R0,R3,brier,0.2844424004192205,0.2538041955213231,0.03063820489789737,0.03063820489789737,,0.013832970406447672,0.04783849995936784,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.6738250428816466,0.6821612349914238,0.008336192109777207,0.008336192109777207,0.008336192109777207,-0.037036496522706665,0.057977651691832874,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.4762448031970694,0.4778596453779548,0.0016148421808853675,0.0016148421808853675,,-0.06526193587055082,0.07294543663291386,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.21792248784431476,0.20976803343137018,0.008154454412944573,0.008154454412944573,,-0.011583120570936172,0.02904681181840206,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,auroc,0.5403922906361931,0.5202387856046392,-0.020153505031553887,-0.020153505031553887,-0.020153505031553887,-0.06362891822776406,0.020959558572946714,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,auprc,0.3642918135962713,0.3565130224916489,-0.0077787911046223734,-0.0077787911046223734,,-0.04923287443785942,0.0278632143771499,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,brier,0.2844424004192205,0.2639341103286336,0.020508290090586856,0.020508290090586856,,0.0036566773562398927,0.03813745237928298,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.6738250428816466,0.6313550600343052,-0.04246998284734138,-0.04246998284734138,-0.04246998284734138,-0.08124505019900322,-0.0049652735538343795,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.4762448031970694,0.4390970125498302,-0.03714779064723922,-0.03714779064723922,,-0.0863851526422321,0.009500091817844529,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.21792248784431476,0.24645031692169345,-0.02852782907737869,-0.02852782907737869,,-0.04708244650348085,-0.008160455089655917,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,auroc,0.5469486610950026,0.5519358690090397,0.004987207914037062,0.004987207914037062,0.004987207914037062,-0.026683641845676558,0.04047302525374397,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,auprc,0.37133333805160673,0.379632676965444,0.008299338913837273,0.008299338913837273,,-0.023160963828711256,0.04359338018351171,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,brier,0.2605841190481142,0.2817039369075335,-0.0211198178594193,-0.0211198178594193,,-0.03524666760645591,-0.006315314519519833,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.7085420240137221,0.6871698113207548,-0.021372212692967296,-0.021372212692967296,-0.021372212692967296,-0.06478536316956572,0.021529742692796273,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.477708487778573,0.4725571975982797,-0.005151290180293311,-0.005151290180293311,,-0.0739566470145149,0.0573919938790803,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.2039103229455472,0.2320601960206973,-0.0281498730751501,-0.0281498730751501,,-0.047407330602731335,-0.008830631225774157,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,auroc,0.5469486610950026,0.5258195463073512,-0.02112911478765145,-0.02112911478765145,-0.02112911478765145,-0.05388180456896487,0.013456905214240521,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,auprc,0.37133333805160673,0.3702068185631331,-0.001126519488473643,-0.001126519488473643,,-0.03664934333977566,0.03561543701809421,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,brier,0.2605841190481142,0.2707378576174198,-0.010153738569305626,-0.010153738569305626,,-0.02306438563112536,0.002868803715098519,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.7085420240137221,0.6812349914236708,-0.027307032590051294,-0.027307032590051294,-0.027307032590051294,-0.06943766996680498,0.016740858865370547,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.477708487778573,0.47860957444601393,0.0009010866674409312,0.0009010866674409312,,-0.06750026051834515,0.06410474534214193,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.2039103229455472,0.22406133966528244,-0.020151016719735237,-0.020151016719735237,,-0.03984102192152114,7.616941128491373e-05,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,auroc,0.5469486610950026,0.5234180453692648,-0.02353061572573778,-0.02353061572573778,-0.02353061572573778,-0.055214282280220385,0.009753395908003401,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,auprc,0.37133333805160673,0.3641971842096672,-0.007136153841939552,-0.007136153841939552,,-0.038303255805671184,0.022269489052945284,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,brier,0.2605841190481142,0.28224694794439736,-0.02166282889628318,-0.02166282889628318,,-0.03419765564708656,-0.007805075313386308,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.7085420240137221,0.6686106346483704,-0.03993138936535168,-0.03993138936535168,-0.03993138936535168,-0.08422415019762855,0.006010468916248592,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.477708487778573,0.4650433630075713,-0.012665124771001679,-0.012665124771001679,,-0.08110531369710874,0.04810295278727938,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.2039103229455472,0.25860917825252033,-0.05469885530697313,-0.05469885530697313,,-0.07904209915734017,-0.03148552596735477,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R2,R0,R2,auroc,0.5464438001023366,0.5551014838819718,0.008657683779635161,0.008657683779635161,0.008657683779635161,-0.023176874154890812,0.04016293585742399,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R2,R0,R2,auprc,0.37910516812789713,0.3861597463564226,0.007054578228525454,0.007054578228525454,,-0.02457742184483983,0.03835273153491221,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R2,R0,R2,brier,0.24853171075867397,0.2545766747957719,-0.006044964037097922,-0.006044964037097922,,-0.016760177989962852,0.005009732331895918,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.6521783876500856,0.6500857632933106,-0.0020926243567750413,-0.0020926243567750413,-0.0020926243567750413,-0.054536729737036736,0.05227671924341118,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.43609305824916295,0.4179022236103641,-0.018190834638798836,-0.018190834638798836,,-0.0758382464800155,0.05282872937719294,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.22293452606381425,0.24173102880657,-0.01879650274275574,-0.01879650274275574,,-0.042289536501948444,0.005064923131001947,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R3,R0,R3,auroc,0.5464438001023366,0.5343748933992837,-0.01206890670305294,-0.01206890670305294,-0.01206890670305294,-0.05150331215102683,0.026232449636958158,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R3,R0,R3,auprc,0.37910516812789713,0.362229932701025,-0.016875235426872137,-0.016875235426872137,,-0.05905302976762236,0.024346608733547437,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R3,R0,R3,brier,0.24853171075867397,0.25141056041448356,-0.00287884965580959,-0.00287884965580959,,-0.014952256374297864,0.009503883805939882,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.6521783876500856,0.6622641509433962,0.010085763293310568,0.010085763293310568,0.010085763293310568,-0.03820605723128875,0.05924680524680503,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
