seed,arm,analysis,context,view,timing_label,target,variant,model,population,clinical_contract,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier,timing,r0_auroc,delta_auroc_vs_r0,delta_auroc
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,R4,R4,full_808,,808,275,533,2,0.5073852976292,0.35441075122815513,0.4987071465120245,0.2666973720642298,T0,0.5208732730683949,-0.013487975439194888,-0.013487975439194888
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,R5,R5,ftv_complete_375,,375,110,265,2,0.5131732418524871,0.3093960128658237,0.5265866209262435,0.27303361364861395,T0,0.5017495711835335,0.011423670668953667,0.011423670668953667
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,R5,R5,full_808,,808,275,533,2,0.4915708681562341,0.33525392786242647,0.5050144976974245,0.3015214421779785,T0,0.5208732730683949,-0.02930240491216085,-0.02930240491216085
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,R5_RP192,R5_RP192,ftv_complete_375,,375,110,265,2,0.47835334476843905,0.284566915926986,0.5025728987993139,0.2514820213812744,T0,0.5017495711835335,-0.023396226415094423,-0.023396226415094423
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,R5_RP192,R5_RP192,full_808,,808,275,533,2,0.5016680880095514,0.34933469770472536,0.48773324236738874,0.263517787713893,T0,0.5208732730683949,-0.0192051850588435,-0.0192051850588435
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S1,S1,ftv_complete_375,,375,110,265,2,0.44181818181818183,0.25787202104769785,0.4547169811320755,0.2914470741269627,T0,0.5017495711835335,-0.05993138936535164,-0.05993138936535164
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S1,S1,full_808,,808,275,533,2,0.5230223435101484,0.36885690664943704,0.4839126726931605,0.2590549997356513,T0,0.5208732730683949,0.002149070441753498,0.002149070441753498
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S2,S2,ftv_complete_375,,375,110,265,2,0.4528301886792453,0.2659807561847053,0.455917667238422,0.31632038973260335,T0,0.5017495711835335,-0.04891938250428818,-0.04891938250428818
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S2,S2,full_808,,808,275,533,2,0.5223878560463926,0.36097023844061626,0.5017260787992495,0.254332451299274,T0,0.5208732730683949,0.0015145829779976694,0.0015145829779976694
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S3,S3,ftv_complete_375,,375,110,265,2,0.5253173241852487,0.315798351070977,0.5005145797598628,0.27810929805891516,T0,0.5017495711835335,0.023567753001715208,0.023567753001715208
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S3,S3,full_808,,808,275,533,2,0.5421934163397578,0.3654771167682236,0.5291727784410711,0.2513600060209035,T0,0.5208732730683949,0.02132014327136289,0.02132014327136289
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S4,S4,ftv_complete_375,,375,110,265,2,0.45238421955403085,0.2682982844704538,0.47521440823327615,0.32092067137422403,T0,0.5017495711835335,-0.04936535162950262,-0.04936535162950262
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S4,S4,full_808,,808,275,533,2,0.5264403888794134,0.364459381916984,0.5301210984137813,0.26639005670840626,T0,0.5208732730683949,0.0055671158110184304,0.0055671158110184304
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S5,S5,ftv_complete_375,,375,110,265,2,0.4633619210977702,0.278764715297133,0.48936535162950257,0.27965691482554805,T0,0.5017495711835335,-0.03838765008576328,-0.03838765008576328
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0,,pCR,S5,S5,full_808,,808,275,533,2,0.5267064642674398,0.3773891018130341,0.5071123997953266,0.28355020616568427,T0,0.5208732730683949,0.005833191199044907,0.005833191199044907
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R0,R0,ftv_complete_375,,375,110,265,2,0.5935849056603774,0.3925218842937463,0.5886792452830188,0.24302401297467494,T0-T1,0.5935849056603774,0.0,0.0
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R0,R0,full_808,,808,275,533,2,0.5365580760702713,0.3645629015345259,0.524577861163227,0.25054057687806447,T0-T1,0.5365580760702713,0.0,0.0
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R1,R1,ftv_complete_375,,375,110,265,2,0.5241852487135505,0.33840031246528435,0.539622641509434,0.23579995294683517,T0-T1,0.5935849056603774,-0.06939965694682682,-0.06939965694682682
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R1,R1,full_808,,808,275,533,2,0.5034009892546478,0.34447524891923703,0.4891045539826028,0.3051248357134585,T0-T1,0.5365580760702713,-0.03315708681562346,-0.03315708681562346
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R2,R2,ftv_complete_375,,375,110,265,2,0.5777015437392796,0.3741530732060606,0.5797598627787307,0.22979499845917212,T0-T1,0.5935849056603774,-0.01588336192109774,-0.01588336192109774
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R2,R2,full_808,,808,275,533,2,0.5276616066859969,0.36473167534918494,0.5081767013474331,0.2649857019564222,T0-T1,0.5365580760702713,-0.008896469384274353,-0.008896469384274353
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R3,R3,ftv_complete_375,,375,110,265,2,0.605180102915952,0.381918617521501,0.5893653516295025,0.23636518151341057,T0-T1,0.5935849056603774,0.011595197255574674,0.011595197255574674
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R3,R3,full_808,,808,275,533,2,0.554132696571721,0.37888438674803654,0.5283506737165273,0.2368593073517559,T0-T1,0.5365580760702713,0.017574620501449756,0.017574620501449756
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R4,R4,ftv_complete_375,,375,110,265,2,0.5430531732418525,0.3354888326704219,0.5319897084048028,0.24017678393125894,T0-T1,0.5935849056603774,-0.05053173241852482,-0.05053173241852482
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R4,R4,full_808,,808,275,533,2,0.49565069077264196,0.33973811486183464,0.5128978338734437,0.3066790999616282,T0-T1,0.5365580760702713,-0.04090738529762933,-0.04090738529762933
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R5,R5,ftv_complete_375,,375,110,265,2,0.5590051457975986,0.3523180770010862,0.5660377358490566,0.2482737045349086,T0-T1,0.5935849056603774,-0.034579759862778725,-0.034579759862778725
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R5,R5,full_808,,808,275,533,2,0.5167047586559781,0.3528396229966986,0.5211461709022684,0.3178446693517574,T0-T1,0.5365580760702713,-0.019853317414293192,-0.019853317414293192
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R5_RP192,R5_RP192,ftv_complete_375,,375,110,265,2,0.5196569468267582,0.320180335722939,0.5467409948542024,0.26548908888744815,T0-T1,0.5935849056603774,-0.07392795883361913,-0.07392795883361913
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,R5_RP192,R5_RP192,full_808,,808,275,533,2,0.5256216953777929,0.370297386062684,0.5057308545113424,0.3706780851139686,T0-T1,0.5365580760702713,-0.010936380692478376,-0.010936380692478376
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S1,S1,ftv_complete_375,,375,110,265,2,0.46782161234991426,0.2772435270447355,0.5194682675814751,0.28307048888382813,T0-T1,0.5935849056603774,-0.1257632933104631,-0.1257632933104631
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S1,S1,full_808,,808,275,533,2,0.4904792768207403,0.3308655099311864,0.5028961282619819,0.31215131878785163,T0-T1,0.5365580760702713,-0.04607879924953101,-0.04607879924953101
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S2,S2,ftv_complete_375,,375,110,265,2,0.5444253859348199,0.3436343102064179,0.5426243567753002,0.23308817453626846,T0-T1,0.5935849056603774,-0.04915951972555743,-0.04915951972555743
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S2,S2,full_808,,808,275,533,2,0.4900631076240832,0.3364678346045922,0.512133719938598,0.30857004486125267,T0-T1,0.5365580760702713,-0.046494968446188056,-0.046494968446188056
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S3,S3,ftv_complete_375,,375,110,265,2,0.5736878216123499,0.3704346324703919,0.5574614065180102,0.23380084679768615,T0-T1,0.5935849056603774,-0.01989708404802748,-0.01989708404802748
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S3,S3,full_808,,808,275,533,2,0.5555312979703223,0.3714509499746932,0.5225277161862527,0.2325894950131346,T0-T1,0.5365580760702713,0.01897322190005102,0.01897322190005102
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S4,S4,ftv_complete_375,,375,110,265,2,0.5311835334476843,0.3327250644651873,0.5343910806174957,0.24023176592143908,T0-T1,0.5935849056603774,-0.06240137221269304,-0.06240137221269304
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S4,S4,full_808,,808,275,533,2,0.514009892546478,0.3504282173543416,0.5161180283131502,0.3032010858002747,T0-T1,0.5365580760702713,-0.022548183523793286,-0.022548183523793286
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S5,S5,ftv_complete_375,,375,110,265,2,0.5363293310463122,0.32294263462372286,0.5361921097770155,0.28955290434206404,T0-T1,0.5935849056603774,-0.05725557461406516,-0.05725557461406516
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T1,,pCR,S5,S5,full_808,,808,275,533,2,0.5108306327818523,0.3478679962619512,0.5276650179089204,0.3012895469918788,T0-T1,0.5365580760702713,-0.025727443288419027,-0.025727443288419027
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R0,R0,ftv_complete_375,,375,110,265,2,0.5541680960548885,0.35939399963886676,0.5393653516295025,0.2604831455152369,T0-T2,0.5541680960548885,0.0,0.0
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R0,R0,full_808,,808,275,533,2,0.5069895957700836,0.3531494750518956,0.5078185229404741,0.2668917231208413,T0-T2,0.5069895957700836,0.0,0.0
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R1,R1,ftv_complete_375,,375,110,265,2,0.5498799313893653,0.3425180298430909,0.5342195540308747,0.23880781816463598,T0-T2,0.5541680960548885,-0.004288164665523175,-0.004288164665523175
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R1,R1,full_808,,808,275,533,2,0.5430598669623059,0.37424365820060934,0.5408664506225482,0.2656326036635549,T0-T2,0.5069895957700836,0.03607027119222228,0.03607027119222228
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R2,R2,ftv_complete_375,,375,110,265,2,0.5455231560891939,0.34740668107567296,0.5216123499142367,0.26373865644428685,T0-T2,0.5541680960548885,-0.008644939965694598,-0.008644939965694598
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R2,R2,full_808,,808,275,533,2,0.5056114617090227,0.347764454527406,0.5027323895616579,0.28218371939425874,T0-T2,0.5069895957700836,-0.0013781340610609094,-0.0013781340610609094
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R3,R3,ftv_complete_375,,375,110,265,2,0.5713207547169812,0.382748097701267,0.554459691252144,0.27166169355720005,T0-T2,0.5541680960548885,0.0171526586620927,0.0171526586620927
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R3,R3,full_808,,808,275,533,2,0.5489885724032065,0.38059585501847965,0.5444141224629029,0.2639825563173488,T0-T2,0.5069895957700836,0.04199897663312291,0.04199897663312291
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R4,R4,ftv_complete_375,,375,110,265,2,0.5517667238421955,0.35681979897647254,0.5117495711835334,0.2487842905576756,T0-T2,0.5541680960548885,-0.002401372212692987,-0.002401372212692987
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R4,R4,full_808,,808,275,533,2,0.5178304622207061,0.35890526171791715,0.529114787651373,0.28411074837243255,T0-T2,0.5069895957700836,0.010840866450622433,0.010840866450622433
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R5,R5,ftv_complete_375,,375,110,265,2,0.5479588336192109,0.3598077347438249,0.5218696397941681,0.2641782103133434,T0-T2,0.5541680960548885,-0.006209262435677543,-0.006209262435677543
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R5,R5,full_808,,808,275,533,2,0.507098754903633,0.34057204382659323,0.5191540167149923,0.28198405126103887,T0-T2,0.5069895957700836,0.00010915913354936357,0.00010915913354936357
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R5_RP192,R5_RP192,ftv_complete_375,,375,110,265,2,0.5520068610634649,0.3489018967554417,0.551286449399657,0.26369395379861515,T0-T2,0.5541680960548885,-0.0021612349914236217,-0.0021612349914236217
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,R5_RP192,R5_RP192,full_808,,808,275,533,2,0.49704246972539656,0.3437936718495894,0.5088930581613509,0.3070052472853188,T0-T2,0.5069895957700836,-0.00994712604468706,-0.00994712604468706
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S1,S1,ftv_complete_375,,375,110,265,2,0.5123156089193825,0.30517166800165624,0.5331046312178387,0.2446976069282069,T0-T2,0.5541680960548885,-0.041852487135505934,-0.041852487135505934
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S1,S1,full_808,,808,275,533,2,0.5349820910796521,0.36372521316306555,0.5345898004434589,0.26708038584207333,T0-T2,0.5069895957700836,0.027992495309568488,0.027992495309568488
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S2,S2,ftv_complete_375,,375,110,265,2,0.5634648370497426,0.3723940377144576,0.551114922813036,0.24384675260819438,T0-T2,0.5541680960548885,0.009296740994854114,0.009296740994854114
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S2,S2,full_808,,808,275,533,2,0.5176940133037694,0.3585078850278031,0.507344362954119,0.31620005616086055,T0-T2,0.5069895957700836,0.010704417533685784,0.010704417533685784
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S3,S3,ftv_complete_375,,375,110,265,2,0.5585591766723842,0.37140764933252135,0.5499142367066895,0.26342982331161624,T0-T2,0.5541680960548885,0.004391080617495713,0.004391080617495713
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S3,S3,full_808,,808,275,533,2,0.5304656319290465,0.3675839737639534,0.5266382398089715,0.25313494265089104,T0-T2,0.5069895957700836,0.023476036158962876,0.023476036158962876
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S4,S4,ftv_complete_375,,375,110,265,2,0.5391080617495712,0.3388419992104088,0.545368782161235,0.24918194489177184,T0-T2,0.5541680960548885,-0.015060034305317327,-0.015060034305317327
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S4,S4,full_808,,808,275,533,2,0.5497322190005116,0.3932079261025073,0.5555756438683268,0.24471853558007817,T0-T2,0.5069895957700836,0.04274262323042799,0.04274262323042799
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S5,S5,ftv_complete_375,,375,110,265,2,0.5400343053173242,0.35182741034397685,0.5287307032590052,0.28028969846269053,T0-T2,0.5541680960548885,-0.014133790737564267,-0.014133790737564267
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T2,,pCR,S5,S5,full_808,,808,275,533,2,0.5192290636193075,0.35008477788300457,0.5388845301040422,0.2894201246677382,T0-T2,0.5069895957700836,0.012239467849223917,0.012239467849223917
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R0,R0,ftv_complete_375,,375,110,265,2,0.5666552315608919,0.3845999491014465,0.5309605488850772,0.2569357695464067,T0-T3,0.5666552315608919,0.0,0.0
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R0,R0,full_808,,808,275,533,2,0.542725567115811,0.37053217946847583,0.5393655125362442,0.2713681663282276,T0-T3,0.542725567115811,0.0,0.0
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R1,R1,ftv_complete_375,,375,110,265,2,0.5749914236706689,0.35358993404983574,0.5340480274442538,0.2390515410260203,T0-T3,0.5666552315608919,0.008336192109776985,0.008336192109776985
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R1,R1,full_808,,808,275,533,2,0.5538325089544601,0.38349577531235124,0.538980044345898,0.24401483324744772,T0-T3,0.542725567115811,0.011106941838649131,0.011106941838649131
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R2,R2,ftv_complete_375,,375,110,265,2,0.5476500857632933,0.34427291429137985,0.5166380789022298,0.24336216055863338,T0-T3,0.5666552315608919,-0.0190051457975986,-0.0190051457975986
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R2,R2,full_808,,808,275,533,2,0.5504485758144295,0.3777236977091786,0.5439501961453181,0.28507583134484715,T0-T3,0.542725567115811,0.007723008698618528,0.007723008698618528
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R3,R3,ftv_complete_375,,375,110,265,2,0.5203430531732418,0.3337584287174192,0.5360205831903945,0.28817815191606067,T0-T3,0.5666552315608919,-0.046312178387650116,-0.046312178387650116
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R3,R3,full_808,,808,275,533,2,0.5517516629711752,0.37779397343052123,0.5521610097219853,0.2675437678460106,T0-T3,0.542725567115811,0.00902609585536418,0.00902609585536418
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R4,R4,ftv_complete_375,,375,110,265,2,0.5302229845626072,0.34380583831442646,0.5355917667238421,0.2764468855546957,T0-T3,0.5666552315608919,-0.036432246998284734,-0.036432246998284734
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R4,R4,full_808,,808,275,533,2,0.5090636193075218,0.33841054013130034,0.5277127750298483,0.29667111432527066,T0-T3,0.542725567115811,-0.03366194780828924,-0.03366194780828924
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R5,R5,ftv_complete_375,,375,110,265,2,0.5157804459691252,0.3270566928003559,0.5087478559176672,0.2944763868177654,T0-T3,0.5666552315608919,-0.050874785591766725,-0.050874785591766725
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R5,R5,full_808,,808,275,533,2,0.5223196315879243,0.348659209044831,0.5282449258059014,0.31167355823587733,T0-T3,0.542725567115811,-0.02040593552788672,-0.02040593552788672
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R5_RP192,R5_RP192,ftv_complete_375,,375,110,265,2,0.5454888507718696,0.35229569267329985,0.5411663807890223,0.28237610248231126,T0-T3,0.5666552315608919,-0.021166380789022332,-0.021166380789022332
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,R5_RP192,R5_RP192,full_808,,808,275,533,2,0.5206344874637557,0.363097482230467,0.5188538290977316,0.3242178557559622,T0-T3,0.542725567115811,-0.022091079652055257,-0.022091079652055257
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S1,S1,ftv_complete_375,,375,110,265,2,0.5363293310463122,0.32314772822161275,0.5389365351629503,0.2528972566590653,T0-T3,0.5666552315608919,-0.03032590051457973,-0.03032590051457973
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S1,S1,full_808,,808,275,533,2,0.5377520040934675,0.3617957146646267,0.5262527716186253,0.25334158195495027,T0-T3,0.542725567115811,-0.00497356302234353,-0.00497356302234353
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S2,S2,ftv_complete_375,,375,110,265,2,0.5410291595197256,0.34157118186099356,0.5451114922813036,0.28248036966923096,T0-T3,0.5666552315608919,-0.025626072041166292,-0.025626072041166292
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S2,S2,full_808,,808,275,533,2,0.571072829609415,0.40025041825463853,0.5545693331059185,0.2468946250012093,T0-T3,0.542725567115811,0.028347262493603975,0.028347262493603975
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S3,S3,ftv_complete_375,,375,110,265,2,0.5236020583190395,0.3308729309646986,0.5214408233276158,0.29311536248249126,T0-T3,0.5666552315608919,-0.04305317324185243,-0.04305317324185243
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S3,S3,full_808,,808,275,533,2,0.5442060378645744,0.37660334797585665,0.5374313491386662,0.2693693691069836,T0-T3,0.542725567115811,0.0014804707487634516,0.0014804707487634516
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S4,S4,ftv_complete_375,,375,110,265,2,0.5539279588336192,0.3504684833972975,0.5308747855917667,0.25361179803730366,T0-T3,0.5666552315608919,-0.012727272727272698,-0.012727272727272698
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S4,S4,full_808,,808,275,533,2,0.5508169878901585,0.3802609634037152,0.5498993689237592,0.2512096856878443,T0-T3,0.542725567115811,0.008091420774347546,0.008091420774347546
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S5,S5,ftv_complete_375,,375,110,265,2,0.5383190394511149,0.3459959052976041,0.5137221269296741,0.2653002850137456,T0-T3,0.5666552315608919,-0.028336192109777003,-0.028336192109777003
2026,LOCAL3,mri_only_pcr,MRI_ONLY,T0-T3,late/pre-surgery,pCR,S5,S5,full_808,,808,275,533,2,0.5175302746034454,0.34621104983440454,0.5164079822616408,0.2959096040216133,T0-T3,0.542725567115811,-0.02519529251236563,-0.02519529251236563
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R0,R0,ftv_complete_375,,375,110,265,2,0.5074442538593482,0.30796455818395596,0.5088336192109777,0.23406634729683454,T0,0.5074442538593482,0.0,0.0
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R0,R0,full_808,,808,275,533,2,0.5430666894081528,0.3740815933529673,0.5387583148558759,0.24752123830571685,T0,0.5430666894081528,0.0,0.0
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R1,R1,ftv_complete_375,,375,110,265,2,0.4839451114922813,0.3026438808688938,0.47881646655231563,0.2764855205079659,T0,0.5074442538593482,-0.023499142367066905,-0.023499142367066905
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R1,R1,full_808,,808,275,533,2,0.5105713798396725,0.34827297381772204,0.4898789015862187,0.27174576379553994,T0,0.5430666894081528,-0.032495309568480346,-0.032495309568480346
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R2,R2,ftv_complete_375,,375,110,265,2,0.5013379073756431,0.31101787032561623,0.47238421955403087,0.2799949244233608,T0,0.5074442538593482,-0.006106346483705116,-0.006106346483705116
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R2,R2,full_808,,808,275,533,2,0.5417704246972539,0.38600341069155825,0.5406924782534539,0.24548218598462732,T0,0.5430666894081528,-0.0012962647108989422,-0.0012962647108989422
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R3,R3,ftv_complete_375,,375,110,265,2,0.5488507718696397,0.33785545173917947,0.5086620926243568,0.25820705851751413,T0,0.5074442538593482,0.04140651801029149,0.04140651801029149
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R3,R3,full_808,,808,275,533,2,0.5326761043834215,0.3596206972500403,0.5364455057137985,0.24026688410091443,T0,0.5430666894081528,-0.010390585024731336,-0.010390585024731336
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R4,R4,ftv_complete_375,,375,110,265,2,0.48250428816466556,0.3027198131927845,0.4909090909090909,0.27897479838454226,T0,0.5074442538593482,-0.024939965694682653,-0.024939965694682653
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R4,R4,full_808,,808,275,533,2,0.5292989936892376,0.3677225834159903,0.5271703905850247,0.2446404580119929,T0,0.5430666894081528,-0.01376769571891523,-0.01376769571891523
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R5,R5,ftv_complete_375,,375,110,265,2,0.4814065180102916,0.2944064174658023,0.49399656946826753,0.26495412800124024,T0,0.5074442538593482,-0.02603773584905661,-0.02603773584905661
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R5,R5,full_808,,808,275,533,2,0.5397578031724373,0.36692869071138445,0.543206549548013,0.24751126512301397,T0,0.5430666894081528,-0.003308886235715569,-0.003308886235715569
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R5_RP192,R5_RP192,ftv_complete_375,,375,110,265,2,0.5214408233276158,0.307306672053803,0.5071183533447684,0.2833314189308972,T0,0.5074442538593482,0.01399656946826755,0.01399656946826755
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,R5_RP192,R5_RP192,full_808,,808,275,533,2,0.5384478935698448,0.38577688968598145,0.5297049292171243,0.26023774603278393,T0,0.5430666894081528,-0.004618795838308043,-0.004618795838308043
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,S1,S1,ftv_complete_375,,375,110,265,2,0.4986277873070326,0.2889668278354034,0.4984562607204117,0.23923270162406818,T0,0.5074442538593482,-0.008816466552315605,-0.008816466552315605
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,S1,S1,full_808,,808,275,533,2,0.5086747398942522,0.3468919431933469,0.49928023196315885,0.24991067043021756,T0,0.5430666894081528,-0.03439194951390068,-0.03439194951390068
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,S2,S2,ftv_complete_375,,375,110,265,2,0.48329331046312174,0.2971690441533618,0.48670668953687823,0.24839480218690854,T0,0.5074442538593482,-0.024150943396226476,-0.024150943396226476
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,S2,S2,full_808,,808,275,533,2,0.5485041787480812,0.38972151018525686,0.5372778441071124,0.25355096579661146,T0,0.5430666894081528,0.005437489339928381,0.005437489339928381
3026,LOCAL0,mri_only_pcr,MRI_ONLY,T0,,pCR,S3,S3,ftv_complete_375,,375,110,265,2,0.5590394511149228,0.35265333487583456,0.507032590051458,0.2533039561848265,T0,0.5074442538593482,0.0515951972555746,0.0515951972555746
