seed,arm,analysis,context,view,timing_label,target,variant,model,population,clinical_contract,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier,timing,c_auroc,c_auprc,c_brier,delta_auroc_vs_C,delta_auprc_vs_C,brier_improvement_vs_C
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6817152658662093,0.4772383630680854,0.6320754716981132,0.20986990560194052,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.01495711835334479,-0.05897422433189725,0.03322518894100018
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6700857632933106,0.4480543773765492,0.6471698113207547,0.21370331865272157,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.02658662092624353,-0.08815821002343349,0.02939177589021913
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6455917667238422,0.4364976901564116,0.5975128644939965,0.22188514434637643,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05108061749571191,-0.09971489724357108,0.02120995019656427
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.669639794168096,0.43656969622871883,0.6058319039451114,0.21888236668808858,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.027032590051458083,-0.09964289117126385,0.024212727854852123
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6399656946826758,0.40024575747633606,0.6117495711835335,0.25603762793624163,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.056706689536878296,-0.13596682992364661,-0.012942533393300926
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6708747855917667,0.4408722231338935,0.5943396226415094,0.22297487566651808,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.02579759862778741,-0.09534036426608916,0.020120218876422624
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6520754716981132,0.43834583672822036,0.6027444253859349,0.22680377388668027,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.044596912521440935,-0.09786675067176231,0.016291320656260433
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6393825042881647,0.4100936272854159,0.6103773584905661,0.24198472023061254,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.057289879931389454,-0.1261189601145668,0.0011103743123281606
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6547169811320754,0.4431779405701908,0.6234133790737564,0.21842190116888913,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04195540308747869,-0.0930346468297919,0.024673193374051577
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6627444253859349,0.4617446892638039,0.6193825042881647,0.22058049798523977,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03392795883361921,-0.07446789813617877,0.02251459655770094
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.619622641509434,0.39910330427393725,0.6329331046312179,0.26615521814763154,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0770497427101201,-0.13710928312604542,-0.02306012360469084
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6554373927958833,0.42233116374610535,0.6222126929674099,0.2202910680858419,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04123499142367082,-0.11388142365387732,0.02280402645709881
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6614751286449401,0.46757378684939854,0.6074614065180103,0.21882086190298522,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03519725557461406,-0.06863880055058413,0.024274232639955484
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6306689536878216,0.3897110387364059,0.6005145797598628,0.24899813940503104,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06600343053173252,-0.14650154866357679,-0.00590304486209034
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.629468267581475,0.41435451150963565,0.6115780445969126,0.2329789334350303,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06720411663807913,-0.12185807589034703,0.010116161107910415
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6099828473413379,0.4070432917916489,0.6042024013722127,0.25479957520757957,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.08668953687821623,-0.1291692956083338,-0.011704480664638861
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.601303602058319,0.3903137274349233,0.5587478559176673,0.2644347962610234,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.09536878216123512,-0.14589885996505936,-0.021339701718082693
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6456260720411664,0.4403379670342366,0.5706689536878216,0.23782887513048642,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05104631217838773,-0.09587462036574607,0.005266219412454282
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.659279588336192,0.4465930316307367,0.6427101200686106,0.22025988382406497,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.037392795883362084,-0.08961955576924596,0.02283521071887573
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6497084048027444,0.4133073450031075,0.614065180102916,0.24617189407266377,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04696397941680974,-0.12290524239687517,-0.003076799529723062
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.642229845626072,0.4111281875298055,0.6119210977701544,0.22459772431352223,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05444253859348214,-0.12508439987017717,0.01849737022941847
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6196569468267582,0.4089545415835236,0.5846483704974271,0.24543937400452712,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07701543739279593,-0.12725804581645905,-0.0023442794615864126
2026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.599622641509434,0.3934188935711647,0.5415094339622641,0.27606161743210283,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.09704974271012012,-0.14279369382881796,-0.03296652288916213
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6255231560891938,0.3873055919107762,0.6004288164665523,0.23320997995484846,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07114922813036029,-0.1489069954892065,0.009885114588092242
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6193481989708406,0.4041302348789233,0.5932246998284734,0.22759988478281365,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07732418524871354,-0.13208235252105938,0.015495209760127054
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6075471698113207,0.3717979624607005,0.5887650085763294,0.25971771843391384,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0891252144082334,-0.16441462493928216,-0.01662262389097313
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6661063464837049,0.452267308983732,0.6422813036020583,0.20672194550097803,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.030566037735849205,-0.08394527841625066,0.03637314904196268
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6218181818181818,0.42474850960308763,0.6012006861063465,0.22941135082834974,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0748542024013723,-0.11146407779689504,0.013683743714590968
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6284048027444253,0.4046609702777462,0.6167238421955403,0.22371617342671013,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06826758147512879,-0.13155161712223645,0.019378921116230574
2026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6313207547169812,0.41537258778244107,0.5980274442538593,0.22274320765585337,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0653516295025729,-0.1208399996175416,0.020351886887087334
