seed,arm,variant,feature_dim,task,endpoint,view,target,analysis_scope,target_semantics,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias,timing
3026,LOCAL0,S3,128,delta,T1_to_T2,T1_to_T2,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.3962732961656616,0.394298941561127,0.14917918022487353,15.859104733943033,9.011624383596656,17.219808801872187,0.07901969665198688,0.224232800846526,0.1867132687406088,-6.917247135556501,0.06559741870090977,T1_to_T2
3026,LOCAL0,S3,128,delta,T2_to_T3,T2_to_T3,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,371,0.19456427995685455,0.1579444194441291,0.014257797271550743,21.928792741555515,7.753924523649641,22.209881182479446,0.01265600831514898,0.06720091243473156,0.04094415105203722,-4.580890080768561,-0.45778477130092793,T2_to_T3
3026,LOCAL0,S3,128,delta,T2_to_T3,T2_to_T3,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.20281852315394241,0.10451004496828127,-0.0018368349747619472,27.4147948593381,9.52061862444271,27.537956917151757,0.0044724471820545494,0.0465737003677207,0.02255425088294059,-5.818345631426521,-0.5280142083232451,T2_to_T3
3026,LOCAL0,S3,128,static,T0,T0,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,374,0.7465806081633239,0.493582707543442,-2.5229565077537313,79.89658936589082,18.159654177053877,42.67940335287805,-0.8720174859357087,4.652031711854454,1.064587271320765,-2.2586778714403515,-0.42426136784281354,T0
3026,LOCAL0,S3,128,static,T0,T0,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.7485138240983047,0.4933155842146324,-2.5043713511813936,79.87233415012777,18.28166171219078,42.77656700591202,-0.8671983223686196,4.626363491761948,1.0610716508566262,-2.2706771323938995,-0.5245795840201706,T0
3026,LOCAL0,S3,128,static,T1,T1,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,367,0.49558118939368934,0.27579070856826093,-0.1078910316566466,35.965098046421744,12.7498822592431,34.34636987087729,-0.04712952727260397,0.4678907175007507,0.18864784362744,8.8233141784198,-4.493715579925498,T1
3026,LOCAL0,S3,128,static,T1,T1,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.5021039936283991,0.3163362794064485,-0.011555351928970614,37.89631029509434,13.254282643196934,37.95576601319648,0.0015664475874751494,0.3848245089004195,0.1962367597737365,8.894898123332066,-5.221581368407233,T1
3026,LOCAL0,S3,128,static,T2,T2,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,372,0.3229352011120143,0.2691536381916501,0.014337204779928614,25.163035852749033,6.982850673401056,25.507316453551763,0.01349732738172033,0.023288838353593907,0.04107467803191935,2.3805094428858573,-5.348014677629744,T2
3026,LOCAL0,S3,128,static,T2,T2,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.3330174081237911,0.24380683321460206,0.006284964507153212,31.005045732949913,7.89711232443272,31.345565059981617,0.010863397306129252,0.01625998884114307,0.031088945754908615,2.5059588702392466,-6.191980508882416,T2
3026,LOCAL0,S3,128,static,T3,T3,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,373,0.21725473107188295,0.2513638011360277,-0.022316831980011553,12.282970243909574,3.0502128303267675,12.201692990259323,-0.006661145606198676,0.002153333147370273,0.011664291058892709,0.8558425715571252,-2.533469836478791,T3
3026,LOCAL0,S3,128,static,T3,T3,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.2045256687066603,0.23703607560566986,-0.02641408159218006,12.571429404639538,3.182127595482314,12.477635535818399,-0.007516958525667291,0.0020775636592784167,0.010804175206000957,0.8663522832238039,-2.659756419874718,T3
3026,LOCAL0,S4,256,delta,T0_to_T1,T0_to_T1,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,366,0.4826150940094269,0.32292588905157754,0.10199458032925668,22.82797840586885,11.930128968093369,24.222567386068665,0.05757395398977796,0.13502590684192453,0.11866193206084431,-9.177327553292425,0.41958433436334225,T0_to_T1
3026,LOCAL0,S4,256,delta,T0_to_T1,T0_to_T1,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.45314461258391175,0.28450064297447974,0.07468647127168238,24.36695761445932,12.60224070229756,25.477864188497076,0.043602814027846014,0.13105922606980083,0.10299521576895272,-9.495873178685187,0.39628184876723466,T0_to_T1
3026,LOCAL0,S4,256,delta,T1_to_T2,T1_to_T2,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,365,0.38005394560525946,0.42400283759062307,0.17851995303769996,15.398389855944199,8.97506303184194,17.02259769956717,0.09541480520709661,0.205116202588219,0.19202985185777963,-6.510724635516919,0.3496456785006731,T1_to_T2
3026,LOCAL0,S4,256,delta,T1_to_T2,T1_to_T2,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.3861262942314257,0.4310627796589506,0.18388144225463476,15.532316788517845,9.193380988776116,17.219808801872187,0.09799713996655256,0.2195325255280576,0.20197144000205053,-6.456425130085008,0.3954134283707772,T1_to_T2
3026,LOCAL0,S4,256,delta,T2_to_T3,T2_to_T3,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,371,0.2367225411656331,0.15940067760694093,0.019697090485578328,21.868207869268375,7.087870457428411,22.209881182479446,0.015383842462003122,0.05381582584201604,0.03697814898111401,-4.605229491281736,-0.4650738252431911,T2_to_T3
