comparison_id,family,estimand,analysis_population,timing,reference_model,reference_spatial,candidate_model,candidate_spatial,metric,higher_is_better,reference_value,candidate_value,delta_candidate_minus_reference,ci_level,ci_low,ci_high,bootstrap_seed,bootstrap_replicates,valid_bootstrap_replicates,n_paired,positive,inference_scope
dinov3_vs_dinov1:4cea4b541c30b7fd,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,auroc,True,0.5157118353344768,0.5406174957118353,0.02490566037735842,0.95,-0.04607318397323244,0.09781660368334495,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:4cea4b541c30b7fd,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,auprc,True,0.3168948281168614,0.3285074212846331,0.01161259316777169,0.95,-0.04432266666092276,0.07129374587434174,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:4cea4b541c30b7fd,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,brier,False,0.2739656347357397,0.25454367514747644,-0.01942195958826326,0.95,-0.04190590260914637,0.0016507660109452906,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:4de2b0f3c407b972,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_ftv,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,auroc,True,0.5402744425385935,0.5510120068610634,0.010737564322469972,0.95,-0.06196449756535375,0.08522087227555532,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:4de2b0f3c407b972,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_ftv,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,auprc,True,0.3318620337869594,0.3231027100886962,-0.00875932369826321,0.95,-0.07713979347533381,0.06213441685250421,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:4de2b0f3c407b972,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_ftv,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,brier,False,0.2718678845712677,0.28059075179170356,0.00872286722043586,0.95,-0.021085488038434567,0.0385505090202432,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:e6f4a50e15787e62,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,GLOBAL,auroc,True,0.5878216123499144,0.6006861063464838,0.012864493996569415,0.95,-0.043222791544394755,0.07051454345793969,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:e6f4a50e15787e62,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,GLOBAL,auprc,True,0.39608436523201923,0.3837904888831128,-0.01229387634890644,0.95,-0.0819251231581802,0.06693223259029805,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:e6f4a50e15787e62,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,GLOBAL,brier,False,0.2683591178695939,0.277020257762195,0.008661139892601144,0.95,-0.01784878311508517,0.03466059311028531,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:16d8ed9db22ce309,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,auroc,True,0.6054545454545455,0.61073756432247,0.005283018867924483,0.95,-0.05443748519268699,0.06258703582370274,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
