target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6180886342336506,0.42084903345625185,0.27464410113004467,0.7919616341354612,-1.4248162597850242,0.2451092488967752
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5468953687821613,0.3286511831216356,0.313140279032741,1.0,-4.5861736100841926,0.2805870495186983
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5570843758139937,0.34238713228453443,0.31733982465992694,4.70832675076963,-0.8713486668445029,0.2955102508962504
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.61073756432247,0.38106964422790646,0.26815922555786215,2.643663256559778,2.758407101054659,0.23602532384566366
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.642477785316134,0.4482905090025332,0.27095149388040574,0.907494535539844,-0.9438743238027996,0.25786698498142296
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6217152658662093,0.39985547364674645,0.2587374309196544,3.7461344316618392,1.7327610421263016,0.21369277163030062
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6279906235793072,0.4611181586055131,0.26069456264647306,0.6907379035441801,-1.2132245181900865,0.23224972082829481
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6396226415094339,0.43144553385601464,0.2601738039414257,1.2880188105154353,3.2609361464225772,0.22612713225755454
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6463983493009055,0.4700677569131601,0.2605442585958398,0.6749775039055983,-1.2778959689111846,0.25011853433182474
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6007204116638079,0.3861970370958787,0.2801245651894208,1.0,-4.668756346797523,0.2576495206705868
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6587832068233599,0.4544969095717433,0.2811431059547626,1.0888014520194567,-0.9657791212518599,0.28481422948869195
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5631217838765008,0.36402386989715185,0.285515676126947,1.240587262204933,-4.851159960952728,0.23574417423835575
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5963405061447715,0.41364334544070686,0.28352589351331503,0.6874899710407835,-0.8927700695496468,0.2589892481984288
