seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL3,T3,HER2,P1,full_808,808,201.0,607.0,2,0.5179784766447826,0.28477271407693616,0.5117042464776611,
2026,LOCAL3,T3,HER2,P2,full_808,808,201.0,607.0,2,0.5528617210487923,0.2864689296805152,0.5543083593564304,
2026,LOCAL3,T3,HER2,P3,full_808,808,201.0,607.0,2,0.5425180522429041,0.29242679824539564,0.5230560541608268,
2026,LOCAL3,T3,HER2,P4,full_808,808,201.0,607.0,2,0.5343381937101969,0.2725697025658869,0.5238961698918915,
2026,LOCAL3,T3,HER2,P5,full_808,808,201.0,607.0,2,0.546263738965797,0.28959618883117433,0.5435999573794946,
2026,LOCAL3,T3,HR,P1,full_808,808,453.0,355.0,2,0.48591860212044896,0.5588430679834493,0.48602120448963093,
2026,LOCAL3,T3,HR,P2,full_808,808,453.0,355.0,2,0.501868606784193,0.5593633757233917,0.504141404719709,
2026,LOCAL3,T3,HR,P3,full_808,808,453.0,355.0,2,0.5191493330846003,0.564840393568173,0.4967944532537387,
2026,LOCAL3,T3,HR,P4,full_808,808,453.0,355.0,2,0.5268227466343314,0.5816942308879821,0.5241706308491123,
2026,LOCAL3,T3,HR,P5,full_808,808,453.0,355.0,2,0.5049342412088424,0.5634674722471786,0.5138575381649721,
2026,LOCAL3,T3,subtype_4class,P1,full_808,808,,,4,0.4904120811313706,0.2461758167049098,0.2485410503257786,
2026,LOCAL3,T3,subtype_4class,P2,full_808,808,,,4,0.5248564766782553,0.2657160853637398,0.261123042766529,
2026,LOCAL3,T3,subtype_4class,P3,full_808,808,,,4,0.5299105447733731,0.2755437247831988,0.27330233762311085,
2026,LOCAL3,T3,subtype_4class,P4,full_808,808,,,4,0.5325337609098199,0.2726273414396803,0.2576751548661827,
2026,LOCAL3,T3,subtype_4class,P5,full_808,808,,,4,0.5501106219015821,0.28098471545590775,0.28361486122048307,
3026,LOCAL0,T0,HER2,P1,full_808,808,201.0,607.0,2,0.5227568909980576,0.27508712933381557,0.5109460932569443,
3026,LOCAL0,T0,HER2,P2,full_808,808,201.0,607.0,2,0.5215766308490497,0.2729328322777584,0.5185112329620432,
3026,LOCAL0,T0,HER2,P3,full_808,808,201.0,607.0,2,0.5033481685477063,0.26290079407956485,0.5058726138664176,
3026,LOCAL0,T0,HER2,P4,full_808,808,201.0,607.0,2,0.5185358217151474,0.2662287948310268,0.5179170047620218,
3026,LOCAL0,T0,HER2,P5,full_808,808,201.0,607.0,2,0.5573696591179194,0.3091123677484231,0.5337972411419016,
3026,LOCAL0,T0,HR,P1,full_808,808,453.0,355.0,2,0.5442900226968876,0.584566515954489,0.5241986133134346,
3026,LOCAL0,T0,HR,P2,full_808,808,453.0,355.0,2,0.5405528091285017,0.6186706498150434,0.5236234182134751,
3026,LOCAL0,T0,HR,P3,full_808,808,453.0,355.0,2,0.5012094642912663,0.5639038644554961,0.5072288032832758,
3026,LOCAL0,T0,HR,P4,full_808,808,453.0,355.0,2,0.5354724372726425,0.5701984455227591,0.5297702328762864,
3026,LOCAL0,T0,HR,P5,full_808,808,453.0,355.0,2,0.5355594938283119,0.588953937910522,0.5290333613157976,
3026,LOCAL0,T0,subtype_4class,P1,full_808,808,,,4,0.5164053205889503,0.2663456512730926,0.2754203619027842,
3026,LOCAL0,T0,subtype_4class,P2,full_808,808,,,4,0.5296637637690715,0.28359176097368677,0.27726374648062047,
3026,LOCAL0,T0,subtype_4class,P3,full_808,808,,,4,0.5330800692169592,0.2831159709974348,0.25984361852892635,
3026,LOCAL0,T0,subtype_4class,P4,full_808,808,,,4,0.5191854395576803,0.26187718017919653,0.2632228296485475,
3026,LOCAL0,T0,subtype_4class,P5,full_808,808,,,4,0.5325263422980019,0.27795801824730854,0.2583853009271745,
3026,LOCAL0,T1,HER2,P1,full_808,808,201.0,607.0,2,0.5365183964854475,0.2748532993277368,0.49768455908267556,
3026,LOCAL0,T1,HER2,P2,full_808,808,201.0,607.0,2,0.5356332013736916,0.27002709630551563,0.5126918947273518,
3026,LOCAL0,T1,HER2,P3,full_808,808,201.0,607.0,2,0.5216995746145713,0.25969414110175243,0.4952789594039686,
3026,LOCAL0,T1,HER2,P4,full_808,808,201.0,607.0,2,0.5338300261460408,0.2728203295919234,0.5236666748629177,
3026,LOCAL0,T1,HER2,P5,full_808,808,201.0,607.0,2,0.5580581442048407,0.28351220884769346,0.5291663593072529,
3026,LOCAL0,T1,HR,P1,full_808,808,453.0,355.0,2,0.5304355936946181,0.5884286311734328,0.5127413487547803,
3026,LOCAL0,T1,HR,P2,full_808,808,453.0,355.0,2,0.5401734912787987,0.5987291188192225,0.5204676180704536,
3026,LOCAL0,T1,HR,P3,full_808,808,453.0,355.0,2,0.5089264061188322,0.5593786050951031,0.5066878089730436,
3026,LOCAL0,T1,HR,P4,full_808,808,453.0,355.0,2,0.5190747131797407,0.5760921687718721,0.5064701675838696,
3026,LOCAL0,T1,HR,P5,full_808,808,453.0,355.0,2,0.5386810931816062,0.5898506119208824,0.520514255510991,
3026,LOCAL0,T1,subtype_4class,P1,full_808,808,,,4,0.5394352752266498,0.28140751969733296,0.2762225377153429,
3026,LOCAL0,T1,subtype_4class,P2,full_808,808,,,4,0.53216250185257,0.27107872432376023,0.2796330237807575,
3026,LOCAL0,T1,subtype_4class,P3,full_808,808,,,4,0.523092732501096,0.26930931974204425,0.2602586457400675,
3026,LOCAL0,T1,subtype_4class,P4,full_808,808,,,4,0.5122202718167655,0.2582902199367642,0.24282586791134936,
3026,LOCAL0,T1,subtype_4class,P5,full_808,808,,,4,0.5330475090284363,0.27166211986265876,0.26510367505474586,
3026,LOCAL0,T2,HER2,P1,full_808,808,201.0,607.0,2,0.551435573368741,0.2997847025606276,0.517634234101322,
3026,LOCAL0,T2,HER2,P2,full_808,808,201.0,607.0,2,0.5466899440196054,0.2755750876396729,0.5390510380551936,
3026,LOCAL0,T2,HER2,P3,full_808,808,201.0,607.0,2,0.5356577901267959,0.27593680038633583,0.5184087798241085,
3026,LOCAL0,T2,HER2,P4,full_808,808,201.0,607.0,2,0.5094543755686148,0.26264579070277994,0.5320186546673551,
3026,LOCAL0,T2,HER2,P5,full_808,808,201.0,607.0,2,0.5468292802871966,0.28471631451533064,0.539350201217963,
3026,LOCAL0,T2,HR,P1,full_808,808,453.0,355.0,2,0.5473680937723472,0.5968637691059304,0.5509933774834437,
3026,LOCAL0,T2,HR,P2,full_808,808,453.0,355.0,2,0.5568075117370892,0.60663225589329,0.543450548767217,
3026,LOCAL0,T2,HR,P3,full_808,808,453.0,355.0,2,0.5445325373876816,0.6016656579103685,0.5335354289089949,
3026,LOCAL0,T2,HR,P4,full_808,808,453.0,355.0,2,0.5421757920591985,0.5953909872389708,0.5283213630569288,
3026,LOCAL0,T2,HR,P5,full_808,808,453.0,355.0,2,0.5593508068277212,0.6236360242667771,0.5201225010104779,
3026,LOCAL0,T2,subtype_4class,P1,full_808,808,,,4,0.5458354428608955,0.28414093142688646,0.2962189846253007,
3026,LOCAL0,T2,subtype_4class,P2,full_808,808,,,4,0.5425670536726458,0.27541644038868823,0.28765355147193666,
3026,LOCAL0,T2,subtype_4class,P3,full_808,808,,,4,0.548463346802164,0.28548422423854103,0.311715041841512,
3026,LOCAL0,T2,subtype_4class,P4,full_808,808,,,4,0.5116065473908082,0.258047499693598,0.2544973473182598,
3026,LOCAL0,T2,subtype_4class,P5,full_808,808,,,4,0.5560836701420395,0.2906060120727131,0.30441189112037625,
3026,LOCAL0,T3,HER2,P1,full_808,808,201.0,607.0,2,0.538190431696542,0.2747807561295283,0.5318178465170031,
3026,LOCAL0,T3,HER2,P2,full_808,808,201.0,607.0,2,0.5424442859835911,0.27889003926817035,0.5563984033702984,
3026,LOCAL0,T3,HER2,P3,full_808,808,201.0,607.0,2,0.539551009368315,0.28001071044776316,0.5224126484545969,
3026,LOCAL0,T3,HER2,P4,full_808,808,201.0,607.0,2,0.4862016113829535,0.24410909197044894,0.5010286295048645,
3026,LOCAL0,T3,HER2,P5,full_808,808,201.0,607.0,2,0.5237896186284393,0.26137264928417936,0.5216872802380191,
3026,LOCAL0,T3,HR,P1,full_808,808,453.0,355.0,2,0.5104623324938594,0.5829193609338277,0.527469452476448,
3026,LOCAL0,T3,HR,P2,full_808,808,453.0,355.0,2,0.5581631066753724,0.6097272020474442,0.530929950564313,
3026,LOCAL0,T3,HR,P3,full_808,808,453.0,355.0,2,0.564138917389547,0.6086652220514714,0.5242856698691043,
3026,LOCAL0,T3,HR,P4,full_808,808,453.0,355.0,2,0.5435749152753164,0.5902313132386187,0.5321673973199017,
3026,LOCAL0,T3,HR,P5,full_808,808,453.0,355.0,2,0.5342536454932686,0.5931764793210712,0.509741006746883,
3026,LOCAL0,T3,subtype_4class,P1,full_808,808,,,4,0.5146277566005892,0.26100010168488763,0.28100731788222355,
3026,LOCAL0,T3,subtype_4class,P2,full_808,808,,,4,0.5413249034689637,0.2733802863028191,0.2734404243886258,
3026,LOCAL0,T3,subtype_4class,P3,full_808,808,,,4,0.5259526751258761,0.2655022776876767,0.28503138619054813,
3026,LOCAL0,T3,subtype_4class,P4,full_808,808,,,4,0.5231054063254992,0.2679656811563324,0.2638367995625721,
3026,LOCAL0,T3,subtype_4class,P5,full_808,808,,,4,0.5241485199783688,0.2666606323020263,0.26933052906656885,
3026,LOCAL3,T0,HER2,P1,full_808,808,201.0,607.0,2,0.5426082110042866,0.28913511371675016,0.5152327325481325,
3026,LOCAL3,T0,HER2,P2,full_808,808,201.0,607.0,2,0.5405181669904185,0.29429873266945383,0.5206668469841894,
3026,LOCAL3,T0,HER2,P3,full_808,808,201.0,607.0,2,0.533895596154319,0.2835081886531715,0.5222323309318317,
3026,LOCAL3,T0,HER2,P4,full_808,808,201.0,607.0,2,0.5047497274746531,0.26140107031963655,0.5182284623013433,
3026,LOCAL3,T0,HER2,P5,full_808,808,201.0,607.0,2,0.5287729392575836,0.27560653072439206,0.5237486373732655,
3026,LOCAL3,T0,HR,P1,full_808,808,453.0,355.0,2,0.5504088548953767,0.5931445713530398,0.5175014768522836,
3026,LOCAL3,T0,HR,P2,full_808,808,453.0,355.0,2,0.5355905854553369,0.5937173686732659,0.5267294717532569,
3026,LOCAL3,T0,HR,P3,full_808,808,453.0,355.0,2,0.5195037776326835,0.5751124094819114,0.5234057768243012,
3026,LOCAL3,T0,HR,P4,full_808,808,453.0,355.0,2,0.5425053633056618,0.5951974740971584,0.5143114759195349,
3026,LOCAL3,T0,HR,P5,full_808,808,453.0,355.0,2,0.5256039548549576,0.5856929855293576,0.5231694804589124,
3026,LOCAL3,T0,subtype_4class,P1,full_808,808,,,4,0.5277306816931592,0.278453203526499,0.2713402582631255,
3026,LOCAL3,T0,subtype_4class,P2,full_808,808,,,4,0.5298873305894057,0.27348741406806587,0.27101391503327904,
3026,LOCAL3,T0,subtype_4class,P3,full_808,808,,,4,0.5237190521448469,0.2751854635762261,0.269818893539444,
3026,LOCAL3,T0,subtype_4class,P4,full_808,808,,,4,0.5200378819491664,0.2700039963139648,0.26211802596519995,
3026,LOCAL3,T0,subtype_4class,P5,full_808,808,,,4,0.5292833854489334,0.2789125428201897,0.25955380908782,
3026,LOCAL3,T1,HER2,P1,full_808,808,201.0,607.0,2,0.5382560017048202,0.2774371819128358,0.5114378683190309,
3026,LOCAL3,T1,HER2,P2,full_808,808,201.0,607.0,2,0.5454850951174933,0.2727070157674276,0.5267771521306155,
3026,LOCAL3,T1,HER2,P3,full_808,808,201.0,607.0,2,0.537715049136525,0.26630320286019327,0.5481447785782783,
3026,LOCAL3,T1,HER2,P4,full_808,808,201.0,607.0,2,0.5380183104248117,0.26511390655285194,0.5035489766980583,
3026,LOCAL3,T1,HER2,P5,full_808,808,201.0,607.0,2,0.5412968108387224,0.2655884877692192,0.5196259231027728,
3026,LOCAL3,T1,HR,P1,full_808,808,453.0,355.0,2,0.5380343873394895,0.5936924030667461,0.527590709821845,
3026,LOCAL3,T1,HR,P2,full_808,808,453.0,355.0,2,0.5393713273015577,0.586026791985979,0.5261418400024873,
3026,LOCAL3,T1,HR,P3,full_808,808,453.0,355.0,2,0.5288872306687808,0.5764789135671464,0.5286136243509623,
3026,LOCAL3,T1,HR,P4,full_808,808,453.0,355.0,2,0.5343717936759631,0.5907521107700893,0.5176631533128129,
3026,LOCAL3,T1,HR,P5,full_808,808,453.0,355.0,2,0.5376861611168113,0.582011413749522,0.5416410160743712,
3026,LOCAL3,T1,subtype_4class,P1,full_808,808,,,4,0.5293787207284804,0.2705646058799036,0.2793106752489186,
3026,LOCAL3,T1,subtype_4class,P2,full_808,808,,,4,0.5300135506409998,0.26727553305470664,0.2637910627986753,
3026,LOCAL3,T1,subtype_4class,P3,full_808,808,,,4,0.5254014561517846,0.26212516291526833,0.2662052509546823,
3026,LOCAL3,T1,subtype_4class,P4,full_808,808,,,4,0.5198323940778634,0.26770508969999873,0.2780608235752581,
3026,LOCAL3,T1,subtype_4class,P5,full_808,808,,,4,0.5285974787920471,0.26661037505541063,0.25347897743821535,
3026,LOCAL3,T2,HER2,P1,full_808,808,201.0,607.0,2,0.546706336521675,0.2884299899706611,0.5396616587572844,
3026,LOCAL3,T2,HER2,P2,full_808,808,201.0,607.0,2,0.5326661584991026,0.2720164666203509,0.5373216290868557,
3026,LOCAL3,T2,HER2,P3,full_808,808,201.0,607.0,2,0.5528781135508618,0.2858944042382619,0.5317358840066554,
3026,LOCAL3,T2,HER2,P4,full_808,808,201.0,607.0,2,0.5190357930282689,0.2592904935959859,0.5213922152007672,
3026,LOCAL3,T2,HER2,P5,full_808,808,201.0,607.0,2,0.5469686165547878,0.2824248048135365,0.5576360372765496,
3026,LOCAL3,T2,HR,P1,full_808,808,453.0,355.0,2,0.5455523427540964,0.6029561085631028,0.5406523023349812,
3026,LOCAL3,T2,HR,P2,full_808,808,453.0,355.0,2,0.5270528246743152,0.5868453987113462,0.5181575101825078,
3026,LOCAL3,T2,HR,P3,full_808,808,453.0,355.0,2,0.5357087336380313,0.5924799043551656,0.5418586574635451,
3026,LOCAL3,T2,HR,P4,full_808,808,453.0,355.0,2,0.5355781488045269,0.5850281409635778,0.5453315922022199,
3026,LOCAL3,T2,HR,P5,full_808,808,453.0,355.0,2,0.551329167055312,0.6171927479886008,0.5320803407642322,
