seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL0,T0-T2,pCR,FIXED_P3,oracle_pair_PERI20,375,110.0,265.0,2,0.5768096054888509,0.34751447278804154,0.5586620926243567,0.2735384246113926
2026,LOCAL0,T0-T2,pCR,LOCAL_REST,oracle_pair_LOCAL_REST,343,101.0,242.0,2,0.5993372064479175,0.41623167134579214,0.547622944112593,0.22852877296425256
2026,LOCAL0,T0-T2,pCR,PERI10,oracle_pair_PERI10,374,110.0,264.0,2,0.5700413223140497,0.3497637473943941,0.5712121212121213,0.25527221640304604
2026,LOCAL0,T0-T2,pCR,PERI20,oracle_pair_PERI20,375,110.0,265.0,2,0.5639108061749571,0.3473653478618229,0.5647512864493996,0.25116612119818316
2026,LOCAL0,T0-T3,pCR,CORE,oracle_pair_CORE,373,109.0,264.0,2,0.5635251598554352,0.3695008065622748,0.5288087294968029,0.26080168014963806
2026,LOCAL0,T0-T3,pCR,CORE_PERI,oracle_pair_CORE_PERI,373,109.0,264.0,2,0.5732554906866834,0.38616589612715657,0.5293126216291354,0.24761842478538856
2026,LOCAL0,T0-T3,pCR,FIXED_P3,oracle_pair_CORE,373,109.0,264.0,2,0.6294829024186823,0.4091041951492491,0.5724562135112594,0.2459949503641891
2026,LOCAL0,T0-T3,pCR,FIXED_P3,oracle_pair_CORE_PERI,373,109.0,264.0,2,0.6294829024186823,0.4091041951492491,0.5724562135112594,0.2459949503641891
2026,LOCAL0,T0-T3,pCR,FIXED_P3,oracle_pair_LOCAL_REST,342,101.0,241.0,2,0.6037960642537283,0.4149462604959467,0.5609465510866439,0.2692736588691426
2026,LOCAL0,T0-T3,pCR,FIXED_P3,oracle_pair_PERI10,374,110.0,264.0,2,0.6139462809917355,0.38914482561596964,0.5901515151515152,0.24638326602100166
2026,LOCAL0,T0-T3,pCR,FIXED_P3,oracle_pair_PERI20,375,110.0,265.0,2,0.6152315608919383,0.4019508870259226,0.5744425385934819,0.25497035560092346
2026,LOCAL0,T0-T3,pCR,LOCAL_REST,oracle_pair_LOCAL_REST,342,101.0,241.0,2,0.6422497021486381,0.45870661684357017,0.5862125631650301,0.2440503827786899
2026,LOCAL0,T0-T3,pCR,PERI10,oracle_pair_PERI10,374,110.0,264.0,2,0.5742079889807162,0.3783780148067459,0.5412878787878788,0.24495558956380603
2026,LOCAL0,T0-T3,pCR,PERI20,oracle_pair_PERI20,375,110.0,265.0,2,0.6063121783876501,0.3959926396560555,0.5554888507718696,0.2355125366994255
2026,LOCAL0,T1,HER2,CORE,oracle_pair_CORE,375,88.0,287.0,2,0.5949477351916377,0.31016223845704183,0.5637472283813747,
2026,LOCAL0,T1,HER2,CORE_PERI,oracle_pair_CORE_PERI,375,88.0,287.0,2,0.5772885650934432,0.2792639348544901,0.5532942667089009,
2026,LOCAL0,T1,HER2,FIXED_P3,oracle_pair_CORE,375,88.0,287.0,2,0.5645391194171682,0.27166028793971686,0.5623020272410516,
2026,LOCAL0,T1,HER2,FIXED_P3,oracle_pair_CORE_PERI,375,88.0,287.0,2,0.5645391194171682,0.27166028793971686,0.5623020272410516,
2026,LOCAL0,T1,HER2,FIXED_P3,oracle_pair_LOCAL_REST,365,86.0,279.0,2,0.5706426606651662,0.2796727622226129,0.5448237059264817,
2026,LOCAL0,T1,HER2,FIXED_P3,oracle_pair_PERI10,375,88.0,287.0,2,0.5645391194171682,0.27166028793971686,0.5623020272410516,
2026,LOCAL0,T1,HER2,FIXED_P3,oracle_pair_PERI20,375,88.0,287.0,2,0.5645391194171682,0.27166028793971686,0.5623020272410516,
2026,LOCAL0,T1,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,365,86.0,279.0,2,0.5802283904309411,0.30858485837938826,0.5943985996499125,
2026,LOCAL0,T1,HER2,PERI10,oracle_pair_PERI10,375,88.0,287.0,2,0.5837820715869496,0.2765210595557334,0.5602629078238834,
2026,LOCAL0,T1,HER2,PERI20,oracle_pair_PERI20,375,88.0,287.0,2,0.5724184352233133,0.28292347765377024,0.5383671206841938,
2026,LOCAL0,T1,HR,CORE,oracle_pair_CORE,375,217.0,158.0,2,0.5261622819809835,0.6106040253698046,0.5417371521903984,
2026,LOCAL0,T1,HR,CORE_PERI,oracle_pair_CORE_PERI,375,217.0,158.0,2,0.5823659802834976,0.6575442628074579,0.5481245989616753,
2026,LOCAL0,T1,HR,FIXED_P3,oracle_pair_CORE,375,217.0,158.0,2,0.5679577670186081,0.6498576253589621,0.5460975325205624,
2026,LOCAL0,T1,HR,FIXED_P3,oracle_pair_CORE_PERI,375,217.0,158.0,2,0.5679577670186081,0.6498576253589621,0.5460975325205624,
2026,LOCAL0,T1,HR,FIXED_P3,oracle_pair_LOCAL_REST,365,213.0,152.0,2,0.5631949592290585,0.6544670348419304,0.546747590808006,
2026,LOCAL0,T1,HR,FIXED_P3,oracle_pair_PERI10,375,217.0,158.0,2,0.5679577670186081,0.6498576253589621,0.5460975325205624,
2026,LOCAL0,T1,HR,FIXED_P3,oracle_pair_PERI20,375,217.0,158.0,2,0.5679577670186081,0.6498576253589621,0.5460975325205624,
2026,LOCAL0,T1,HR,LOCAL_REST,oracle_pair_LOCAL_REST,365,213.0,152.0,2,0.5613108475413887,0.6531410577276966,0.5425006177415369,
2026,LOCAL0,T1,HR,PERI10,oracle_pair_PERI10,375,217.0,158.0,2,0.5774076882692644,0.6513330908951577,0.5584495129207256,
2026,LOCAL0,T1,HR,PERI20,oracle_pair_PERI20,375,217.0,158.0,2,0.5691535903867467,0.6450243070187387,0.5538703844134631,
2026,LOCAL0,T1,subtype_4class,CORE,oracle_pair_CORE,375,,,4,0.5532634949114728,0.2895532058887158,0.2905795836633107,
2026,LOCAL0,T1,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,375,,,4,0.5786925212005204,0.2933811480273583,0.292511955031201,
2026,LOCAL0,T1,subtype_4class,FIXED_P3,oracle_pair_CORE,375,,,4,0.5334380977001858,0.27296168616395844,0.29390782460613046,
2026,LOCAL0,T1,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,375,,,4,0.5334380977001858,0.27296168616395844,0.29390782460613046,
2026,LOCAL0,T1,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,365,,,4,0.5657297591171851,0.30936286203719104,0.3013105684246847,
2026,LOCAL0,T1,subtype_4class,FIXED_P3,oracle_pair_PERI10,375,,,4,0.5334380977001858,0.27296168616395844,0.29390782460613046,
2026,LOCAL0,T1,subtype_4class,FIXED_P3,oracle_pair_PERI20,375,,,4,0.5334380977001858,0.27296168616395844,0.29390782460613046,
2026,LOCAL0,T1,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,365,,,4,0.5449970606590951,0.2805896766204937,0.2559152498896202,
2026,LOCAL0,T1,subtype_4class,PERI10,oracle_pair_PERI10,375,,,4,0.5594511450133888,0.2908966326916738,0.28339156075704486,
2026,LOCAL0,T1,subtype_4class,PERI20,oracle_pair_PERI20,375,,,4,0.5714016326131676,0.292239512963798,0.2776581266254057,
2026,LOCAL0,T2,HER2,CORE,oracle_pair_CORE,374,88.0,286.0,2,0.5290845518118245,0.2773248574482361,0.5192307692307692,
2026,LOCAL0,T2,HER2,CORE_PERI,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5252701843610934,0.2848624556191367,0.5454545454545454,
2026,LOCAL0,T2,HER2,FIXED_P3,oracle_pair_CORE,374,88.0,286.0,2,0.501231722822632,0.24094537826551143,0.4838286713286713,
2026,LOCAL0,T2,HER2,FIXED_P3,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.501231722822632,0.24094537826551143,0.4838286713286713,
2026,LOCAL0,T2,HER2,FIXED_P3,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.5022887889495663,0.24462550164191874,0.4982131384516544,
2026,LOCAL0,T2,HER2,FIXED_P3,oracle_pair_PERI10,374,88.0,286.0,2,0.501231722822632,0.24094537826551143,0.4838286713286713,
