seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL3,T0-T2,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5363979416809606,0.3284094192266248,0.532590051457976,0.25047561895148546
2026,LOCAL3,T0-T2,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5442881646655231,0.3316193661489813,0.5337907375643225,0.24059722507478234
2026,LOCAL3,T0-T3,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.670394511149228,0.45293143107435113,0.6386792452830189,0.21663305150659729
2026,LOCAL3,T0-T3,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.6464493996569469,0.4336746628683855,0.6194682675814751,0.23774589409685298
2026,LOCAL3,T0-T3,pCR,P1_res,ftv_complete_375,375,110,265,2,0.515917667238422,0.3186708835165129,0.5228987993138936,0.27704425169145164
2026,LOCAL3,T0-T3,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5839794168096055,0.3529124790292107,0.588164665523156,0.26769062413388867
3026,LOCAL0,T0,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.617598627787307,0.3976998334084271,0.5805317324185248,0.24925053558397448
3026,LOCAL0,T0,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.6480960548885077,0.4119647005307592,0.5952830188679246,0.22503862330358382
3026,LOCAL0,T0,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5060034305317325,0.3107462852242038,0.5120926243567753,0.2305335897259512
3026,LOCAL0,T0,pCR,P3_res,ftv_complete_375,375,110,265,2,0.4691595197255575,0.28640879920625045,0.47641509433962265,0.2749868096500586
3026,LOCAL0,T0-T1,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.6906689536878217,0.4778872506618871,0.6596054888507719,0.20405598479748396
3026,LOCAL0,T0-T1,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.666483704974271,0.4547161775572617,0.6479416809605489,0.22824008280183544
3026,LOCAL0,T0-T1,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5231217838765008,0.3248179236273829,0.5170668953687821,0.24689879695363584
3026,LOCAL0,T0-T1,pCR,P3_res,ftv_complete_375,375,110,265,2,0.49111492281303604,0.3099503653823307,0.48293310463121786,0.29240902443592925
