seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,LOCAL3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,372,0.4182338265025561,0.28049844064705315,0.028178613667814933,24.98573217724883,6.562235726922667,25.507316453551763,0.020448418290208006,0.02983453955700307,0.048449591658616085,2.6710923299166502,-4.997993170567868
2026,LOCAL3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,373,0.3420102626584075,0.3971948351001568,0.015886834842051223,12.051279665811686,3.026356652919021,12.201692990259323,0.012327250371543759,0.005619402102557602,0.02977478590309391,0.957742839700171,-2.3694630145243014
2026,LOCAL3,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,366,0.4417675130686779,0.23220660549509262,0.03548143916491042,23.65828552785169,12.656402789829759,24.222567386068665,0.023295708057004573,0.13366836926227466,0.08489632574155917,-9.35381252960633,0.6107738753174495
2026,LOCAL3,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,365,0.38324675549018694,0.4236657277208465,0.17827217103477233,15.400711979424837,8.855201707257745,17.02259769956717,0.09527839104037412,0.2093691163701921,0.1938561768004103,-6.7016416857179095,0.1432215387754207
2026,LOCAL3,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,371,0.2697022820577294,0.15923277052845555,0.020053426451501766,21.864233007439466,7.536461198869638,22.209881182479446,0.015562810633703374,0.05120326594195587,0.03603141211449413,-4.771324775317419,-0.6270989648699615
2026,LG0,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.7833789964728639,0.5767868136505876,0.2254948141160994,37.54944139673925,15.63256613042855,42.77656700591202,0.12219600531408582,0.7922720284622667,0.5133960048017385,9.8590836084045,-4.053395113338766
2026,LG0,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.5792922971896689,0.30903973643599375,0.022892906348385256,37.245446480036634,12.55004284813518,37.95576601319648,0.018714403838217434,0.2804990091556211,0.16367411091312578,8.856450368213181,-5.831926346280571
2026,LG0,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.41428490158152237,0.161208094762716,-0.015910912327353532,31.349401818200597,8.019526757592274,31.345565059981617,-0.00012240194782384034,0.06951299063653404,0.04250302416996497,3.083671447075214,-5.51180345743061
2026,LG0,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.26955104503078015,0.46974386249005073,0.017749071813049966,12.298002700212466,3.1901785039041606,12.477635535818399,0.01439638424205269,0.004725078719287088,0.03228982108006193,0.9033192320725102,-2.5462012758382726
2026,LG0,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.4176249857776766,0.24436264372271682,0.045786079300355276,24.74455944166295,13.153065391204985,25.477864188497076,0.02878203374540332,0.13131589513893321,0.08855099883297944,-10.055306190890075,-0.003860560207157884
