seed_base,arm,task,endpoint,analysis_scope,natural_n_test,natural_aggregation,natural_spearman,natural_pearson,natural_r2,natural_rmse,natural_mae,natural_b0_rmse,natural_rmse_gain_over_b0,natural_prediction_target_variance_ratio,natural_calibration_slope,natural_calibration_intercept,natural_calibration_mean_bias,transformed_n_folds,transformed_aggregation,transformed_spearman,transformed_pearson,transformed_r2,transformed_rmse,transformed_mae,transformed_b0_rmse,transformed_rmse_gain_over_b0,transformed_prediction_target_variance_ratio,transformed_calibration_slope,transformed_calibration_intercept,transformed_calibration_mean_bias
2026,GAP0,delta,T0_to_T1,primary_measurement_valid,375,pooled_5fold_oof,0.030012970758903176,-0.02289491001487172,-0.021226447481818234,25.598698110211693,13.862553085865017,25.477864188497076,-0.004742702167679022,0.015494939945346457,-0.0028499280091513366,-11.201926535227951,-0.14251288266846027,5,mean_of_5_fold_specific_transform_metrics,0.033418006384565074,-0.03475467489730679,-0.04754421203275418,0.9473812743098422,0.5224731338423123,0.9399665324822373,-0.010952818001169519,0.017005606580572603,-0.0021534212595478,-0.005963650919148761,0.01193336643158592
2026,GAP0,delta,T1_to_T2,primary_measurement_valid,375,pooled_5fold_oof,0.15681237911025148,0.1463317089735447,-0.10185727256582666,18.0477174900643,10.300563315665073,17.219808801872187,-0.04807885486522366,0.2463525647307552,0.07263015795276262,-8.437908156033561,-0.47555096708202826,5,mean_of_5_fold_specific_transform_metrics,0.17341318250493473,0.19041955831129193,-0.11783316465198038,0.9624898010905663,0.5650674139806732,0.9195192108402048,-0.04443151246337184,0.2562254608005258,0.0760589674473231,-0.00702442619124158,-0.02846172427892294
2026,GAP0,delta,T2_to_T3,primary_measurement_valid,375,pooled_5fold_oof,0.03665286153145978,-0.033370164373929104,-0.05990169592978378,28.198064281217125,10.061317671076667,27.537956917151757,-0.02397081838900788,0.04538552100664061,-0.007109139045747692,-5.923618514372068,-0.47273683669224986,5,mean_of_5_fold_specific_transform_metrics,0.04531505851358734,-0.026479536519334778,-0.6466891605574557,0.9072365482819282,0.35669277878999706,0.8647480762588101,-0.14571406863051742,0.3877455313163317,-0.023752466161724516,0.0068814279177403,0.0018492279358190422
2026,GAP0,delta,macro,primary_measurement_valid,1125,unweighted_mean_of_pooled_endpoint_metrics,0.07449273713353814,0.030022211528247956,-0.06099513865914289,23.948159960497705,11.408144690868918,23.41187663584034,-0.025597458473970186,0.1024110085609141,0.020890363632621197,-8.521151068544526,-0.36360022881424614,5,unweighted_endpoint_mean_of_fold_summaries,0.08404874913436239,0.043061782298216784,-0.27068884574739677,0.939035874560779,0.4814111088709942,0.9080779398604174,-0.06703279969835292,0.22032553289914336,0.016717693342016927,-0.0020355497308833467,-0.004893043303839326
2026,GAP3,delta,T0_to_T1,primary_measurement_valid,375,pooled_5fold_oof,0.07160905677551485,0.03344853524496394,-0.008569995859585955,25.439576309605307,13.822759656915673,25.477864188497076,0.0015027899751916857,0.017296269636541663,0.004398993575366974,-11.193987292497884,-0.2145146361922422,5,mean_of_5_fold_specific_transform_metrics,0.058413575103530235,0.036408435036493145,-0.026692415711572343,0.9398274900838993,0.5211426734750711,0.9399665324822373,-0.0006696269050447401,0.019534186577869518,0.009626747551199199,-0.0092277167190979,0.008891684931609543
2026,GAP3,delta,T1_to_T2,primary_measurement_valid,375,pooled_5fold_oof,0.21795039253612472,0.23676130430625436,0.027842530639865193,16.95227237168449,9.64232567214906,17.219808801872187,0.015536550566032386,0.16374037601004965,0.09580509712528922,-7.853191805680465,-0.08981363799678381,5,mean_of_5_fold_specific_transform_metrics,0.2279521882185913,0.30367968459254285,0.03745699186583662,0.901691925711425,0.5275655787076801,0.9195192108402048,0.026917129222854264,0.19426948299399066,0.11987051814030511,0.009941870435002722,-0.006204545859050839
2026,GAP3,delta,T2_to_T3,primary_measurement_valid,375,pooled_5fold_oof,0.0733498691546251,-0.019773770873958634,-0.05055385152260783,28.073441930079106,9.86616335577908,27.537956917151757,-0.019445342824028735,0.042217081820826584,-0.00406287632613339,-5.832267812328873,-0.3978737396165553,5,mean_of_5_fold_specific_transform_metrics,0.07224194737323211,0.02204324669015732,-0.5131498923189783,0.8985928890514439,0.350293042904589,0.8647480762588101,-0.1122072107667337,0.3511895913422196,0.014746920970281841,0.004905308809324979,0.004259372546376644
2026,GAP3,delta,macro,primary_measurement_valid,1125,unweighted_mean_of_pooled_endpoint_metrics,0.12096977282208822,0.08347868955908655,-0.010427105580776197,23.488430203789637,11.110416228281272,23.41187663584034,-0.0008020007609348875,0.07441790915580597,0.032047071458174266,-8.293148970169073,-0.23406733793519377,5,unweighted_endpoint_mean_of_fold_summaries,0.1195359035651179,0.12071045543973112,-0.16746177205490467,0.913370768282256,0.46633376502911333,0.9080779398604174,-0.028653236149641395,0.18833108697135992,0.048081395553928714,0.0018731541750766003,0.0023155038729784495
2026,LOCAL0,delta,T0_to_T1,primary_measurement_valid,375,pooled_5fold_oof,0.3941162817157811,0.2136815299658708,0.03842341989500142,24.839839794933553,13.223811304626022,25.477864188497076,0.02504230295142175,0.08908499600684706,0.06377776075150338,-10.150787142327088,0.17385737864271308,5,mean_of_5_fold_specific_transform_metrics,0.41146556970503845,0.23256190983778774,-0.005882014548564613,0.9219654967186278,0.4964292939587069,0.9399665324822373,0.01000658532545056,0.15157820817726098,0.08196354337846787,0.00651167507223398,0.023323711680691722
2026,LOCAL0,delta,T1_to_T2,primary_measurement_valid,375,pooled_5fold_oof,0.3543204005006258,0.3868849931649136,0.14772625705312314,15.872640035109706,9.030576463611524,17.219808801872187,0.0782336657893677,0.1179798449994109,0.1328880090754121,-7.588749253038089,-0.14376335687953412,5,mean_of_5_fold_specific_transform_metrics,0.3613058893647522,0.3884750976755276,0.1381339197161754,0.8467954190855191,0.4934967422099278,0.9195192108402048,0.0783841148032968,0.15247411399352034,0.14860734139492132,0.00872610759850534,-0.0092578238601486
