seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_folds,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,GAP3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.20414481868095002,0.21612723729886155,0.01950581168764158,0.6256407221919902,0.49789767930836143,0.6425687462285612,0.022839723810256323,0.12726928084428238,0.07670466299588137,-0.28535319396231135,0.0006231167184121186
2026,GAP3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.09414454172715492,0.1125303762098544,-0.04804179107034648,0.6237346579061803,0.49839838231479144,0.6147106558945465,-0.014611401777372399,0.12325499405282728,0.04603561192855976,-0.6333083591654749,-0.02049894331818906
2026,GAP3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.058413575103530235,0.036408435036493145,-0.026692415711572343,0.9398274900838993,0.5211426734750711,0.9399665324822373,-0.0006696269050447401,0.019534186577869518,0.009626747551199199,-0.0092277167190979,0.008891684931609543
2026,GAP3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.2279521882185913,0.30367968459254285,0.03745699186583662,0.901691925711425,0.5275655787076801,0.9195192108402048,0.026917129222854264,0.19426948299399066,0.11987051814030511,0.009941870435002722,-0.006204545859050839
2026,GAP3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.07224194737323211,0.02204324669015732,-0.5131498923189783,0.8985928890514439,0.350293042904589,0.8647480762588101,-0.1122072107667337,0.3511895913422196,0.014746920970281841,0.004905308809324979,0.004259372546376644
2026,GAP3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.3765324232770014,0.3797841235585232,0.11344561862172449,0.3771599667401409,0.30182579372180307,0.4027899113489097,0.06580111344735683,0.2318053566561288,0.1750150877133949,0.4067927142188534,0.0047114543176000985
2026,GAP3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.37247132528759797,0.36373729595207943,0.1165669253976334,0.4506308332211354,0.3515828161862752,0.48473008493804703,0.06858754542955856,0.1928138459218633,0.16009357596689228,0.15384734079443504,-0.008417729394689558
2026,GAP3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.20473462722455898,0.21553948340304324,0.02113525801118512,0.6235653283840512,0.4951992278161258,0.6398859725431689,0.022518333435417044,0.12369108541790177,0.07555169554135774,-0.28972697359881183,0.0017299800423733205
2026,GAP3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.08277130976374972,0.10651520734385822,-0.05215596535015006,0.6216645440242066,0.49561210492019614,0.6113123593073811,-0.01679866828802788,0.12226929120995549,0.04325710217736776,-0.6382198034065885,-0.018760526566372983
2026,GAP3,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,366,0.07107216081058029,0.07296462703442241,-0.0303419536658339,0.9440615397582391,0.5313167928361372,0.9441401833567087,-0.00048759384073809864,0.02464237748744612,0.014709714294711402,-0.009363237498881958,0.014585092712868033
