seed,arm,representation,matched_reference_for,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,feature_dim,n,n_folds,eligible_patient_set_sha256,oof_identity_sha256,transformed_r2_aggregation,rank_aggregation,spearman,pearson,natural_r2,transformed_r2,rmse,mae,prediction_target_variance_ratio,calibration_slope,calibration_intercept,residual_spearman,residual_pearson,residual_transformed_r2,residual_rmse,residual_mae,reconstructed_natural_r2,reconstructed_natural_rmse,reconstructed_natural_mae,reconstructed_prediction_target_variance_ratio,reconstructed_calibration_slope,reconstructed_calibration_intercept,natural_spearman,natural_pearson,transformed_spearman,transformed_pearson,natural_metric_interpretation
2026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,192,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.1887156568942005,0.18179373491928016,,-0.05257504783256809,,,0.17539335423604943,0.5921384440242304,-0.005154597694240782,0.1887156568942005,0.18179373491928016,-0.05257504783256809,1.0011772142065893,0.8000260628014316,-0.03119502155540954,17.513661131394624,12.219249327385027,0.13686899888148366,0.5084932832326672,15.866398945588145,0.24133120946637843,0.18812121107571636,0.1887156568942005,0.18179373491928016,conditional_target_reconstruction
2026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,192,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.1816617762888018,0.1912937401379665,,-0.01811910574795342,,,0.11999920994770553,0.633808436715962,-0.008119810340468424,0.1816617762888018,0.1912937401379665,-0.01811910574795342,0.9881204569336426,0.7954276911981383,-0.0005054234163466287,17.25107892555713,12.138105625323737,0.12318169480176704,0.6107483717694082,13.049852123797995,0.23683945841392648,0.214355882080362,0.1816617762888018,0.1912937401379665,conditional_target_reconstruction
2026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,128,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.21098805690255726,0.208237459335845,,-0.017076685204586738,,,0.1687345463424267,0.527282820551277,-0.025987665431074235,0.21098805690255726,0.208237459335845,-0.017076685204586738,0.9868793108169608,0.7901212187343802,0.01062561892467373,17.154847780833794,12.170165034627527,0.18592501062200203,0.5773526605745755,13.603903231643313,0.2723820684947093,0.24894882394317291,0.21098805690255726,0.208237459335845,conditional_target_reconstruction
2026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,256,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.1995276201573901,0.1899440635041822,,-0.03283459832183919,,,0.14872139513077454,0.550468425182604,-0.0055137528128545174,0.1995276201573901,0.1899440635041822,-0.03283459832183919,0.9949563228113235,0.7916773262259552,-0.027846211486874717,17.485200162591802,12.222492840455901,0.17084341944188708,0.49214786304785063,16.081464092775256,0.261757651609967,0.20342050650034635,0.1995276201573901,0.1899440635041822,conditional_target_reconstruction
2026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,256,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.23732456460225723,0.2307888870215556,,-0.09875159718114736,,,0.3087414035948197,0.4595830554381764,-0.0012887788621357905,0.23732456460225723,0.2307888870215556,-0.09875159718114736,1.025402064634645,0.7989498471201028,-0.029900770493179074,17.50266699795376,12.269142709987639,0.2539052488480298,0.4800431101981154,16.250236325321453,0.28318056661736263,0.2418889784091524,0.23732456460225723,0.2307888870215556,conditional_target_reconstruction
2026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,256,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.2420150893522633,0.22563651595865303,,-0.039799356571266147,,,0.22028588172432903,0.598943784406456,-0.0004153551324618121,0.2420150893522633,0.22563651595865303,-0.039799356571266147,0.9989504658506135,0.7902870796881157,-0.01881512065803892,17.40821450643486,12.201486155643227,0.19453760280640242,0.516399839305511,15.445073074637156,0.2802880873819547,0.2277654669496586,0.2420150893522633,0.22563651595865303,conditional_target_reconstruction
2026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,256,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.24108318842930893,0.2499785257870146,,0.012096973448148819,,,0.1921360413668001,0.5976380791528398,-0.006251910983276618,0.24108318842930893,0.2499785257870146,0.012096973448148819,0.9722380570897377,0.7835117630729584,0.021210839469308462,17.0628319756619,12.080312804926685,0.18995632998855788,0.6259650803164637,12.614635813019,0.298399817954261,0.27282049449617035,0.24108318842930893,0.2499785257870146,conditional_target_reconstruction
2026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,192,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.19964379706205546,0.17379447834679482,,-0.07486459636274528,,,0.2069168178404558,0.49669219998017616,-0.007699397843353423,0.19964379706205546,0.17379447834679482,-0.07486459636274528,1.0118828020744788,0.8045137226134549,-0.06008894124799746,17.757331018571122,12.311319197021575,0.1727357947930192,0.416121093810751,18.206756939682464,0.24561224257594724,0.17294615166780905,0.19964379706205546,0.17379447834679482,conditional_target_reconstruction
2026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,192,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.18410982402304776,0.2052903398012052,,-0.02701454434651157,,,0.18927967188299757,0.4748588181175904,-0.01043380578059225,0.18410982402304776,0.2052903398012052,-0.02701454434651157,0.990947241156106,0.809994399055731,0.00467160508415998,17.206388933937586,12.33787863545789,0.16426417409665325,0.5876319769643086,13.538533273702507,0.2562616907498009,0.23816440147293705,0.18410982402304776,0.2052903398012052,conditional_target_reconstruction
2026,LOCAL3,Z3,,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,128,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,23c1f405d5d014ac66067ee4ef083e6cad71b25d08decba041a4a37dda24fb61,outer_test_n_weighted_fold_r2,outer_test_n_weighted_fold_residual_metric,0.17763150901688138,0.16964768275072586,,-0.04082601281528668,,,0.14080930300044572,0.5327450515944397,-0.003882053744784147,0.17763150901688138,0.16964768275072586,-0.04082601281528668,1.0003174083234794,0.7941759035448337,-0.03884534037186582,17.57850701457877,12.246477222821918,0.16965051243191573,0.4592130044556711,16.943020555489156,0.24578723404255323,0.18914365028751282,0.17763150901688138,0.16964768275072586,conditional_target_reconstruction
