seed,arm,representation,matched_reference_for,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,feature_dim,fold,n,spearman,pearson,natural_r2,transformed_r2,rmse,mae,prediction_target_variance_ratio,calibration_slope,calibration_intercept,residual_spearman,residual_pearson,residual_transformed_r2,residual_rmse,residual_mae,reconstructed_natural_r2,reconstructed_natural_rmse,reconstructed_natural_mae,reconstructed_prediction_target_variance_ratio,reconstructed_calibration_slope,reconstructed_calibration_intercept,natural_spearman,natural_pearson,transformed_spearman,transformed_pearson,natural_metric_interpretation
2026,LOCAL3,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.2621848739495799,0.20507371793385124,0.004161826821579728,0.004161826821579728,35.38311918891679,26.697200794950785,0.058477112485710726,0.8480413824029992,5.701316081642268,,,,,,,,,,,,0.2621848739495799,0.20507371793385124,0.2621848739495799,0.20507371793385124,raw_target
2026,LOCAL3,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.16493734535876767,0.218357106380496,-0.1058990511052651,-0.10917878780112611,29.26818732177955,23.49043773433582,0.11647961858833043,0.639797237490536,-11.591146673431226,,,,,,,,,,,,0.16493734535876767,0.218357106380496,0.1646795901549571,0.21270855154633694,raw_target
2026,LOCAL3,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.18273792032240457,0.18195128503581776,-0.013153872050460924,-0.013153872050460924,30.49920211831463,24.514566158832675,0.15670826975491386,0.4596308488913846,-1.3394394529892666,,,,,,,,,,,,0.18273792032240457,0.18195128503581776,0.18273792032240457,0.18195128503581776,raw_target
2026,LOCAL3,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,71,0.1440643863179074,0.12709955756919514,0.002978134233808216,0.01749619724441931,51.006921537282295,32.47013515592847,0.024825643007131824,0.8066660621795035,4.502761319269408,,,,,,,,,,,,0.1440643863179074,0.12709955756919514,0.14460963338088714,0.1532712565417943,raw_target
2026,LOCAL3,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.19368229219398603,0.15972596585948012,-0.10843580855842072,-0.11949100689321446,33.68551316809686,24.567115946541755,0.27574746652940124,0.3041723670843724,-3.4947278842850835,,,,,,,,,,,,0.19368229219398603,0.15972596585948012,0.19361240059173157,0.15539970104803097,raw_target
2026,LOCAL3,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.31655096821337236,0.24878332913070325,0.028417368593823045,0.028417368593823045,34.94955107616834,26.4017440150405,0.05478056216290734,1.0629382432799654,6.892622983739189,,,,,,,,,,,,0.31655096821337236,0.24878332913070325,0.31655096821337236,0.24878332913070325,raw_target
2026,LOCAL3,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.1673716976614255,0.21928285158451472,-0.12450126800358152,-0.12894702181274487,29.513319405155052,23.473394363078985,0.13158631169754917,0.6045041868667517,-12.011034324503894,,,,,,,,,,,,0.1673716976614255,0.21928285158451472,0.16705410502572407,0.21280684704254732,raw_target
2026,LOCAL3,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.17860291339574322,0.19577897891509657,-0.0008330559788782832,-0.0008330559788782832,30.313186693527776,24.342346259431064,0.15051672170266825,0.5046307183564899,-0.7922232571108361,,,,,,,,,,,,0.17860291339574322,0.19577897891509657,0.17860291339574322,0.19577897891509657,raw_target
2026,LOCAL3,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,72,0.1556691748665509,0.09172541768160875,-0.006701456715632936,0.014850440425427935,50.90433932016227,32.134238217197826,0.024264775179329595,0.5888457734079423,2.9697465164463184,,,,,,,,,,,,0.1556691748665509,0.09172541768160875,0.15648342682323704,0.14556327959588808,raw_target
2026,LOCAL3,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.26103067733117347,0.21588857871477912,-0.06733623973265845,-0.0772862396570917,33.055103538314484,23.780329573713217,0.29778753722906076,0.395618332567625,-2.302266568246184,,,,,,,,,,,,0.26103067733117347,0.21588857871477912,0.26098137583292713,0.2132208660582877,raw_target
3026,LOCAL0,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,0,69,0.20354402630617463,0.15720734072059012,-0.025542079335911794,-0.025542079335911794,35.90694634714382,27.906929943341094,0.042672913923049394,0.7610210533012696,5.827128247820382,,,,,,,,,,,,0.20354402630617463,0.15720734072059012,0.20354402630617463,0.15720734072059012,raw_target
3026,LOCAL0,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,1,67,0.09613696224758561,0.14394952434810146,-0.17325014483396828,-0.16923371442974622,30.146256600005547,24.13737084870237,0.10125781484176388,0.45237225276171567,-12.641165022208533,,,,,,,,,,,,0.09613696224758561,0.14394952434810146,0.09647713781645674,0.14994884969596944,raw_target
3026,LOCAL0,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,2,83,0.11628395113555265,0.12098606191877818,-0.041600427798519135,-0.041600427798519135,30.924404729537226,24.748348889325687,0.0948841116338047,0.3927702569416008,-0.1207059871166738,,,,,,,,,,,,0.11628395113555265,0.12098606191877818,0.11628395113555265,0.12098606191877818,raw_target
3026,LOCAL0,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,3,72,0.1236092353205994,0.0035527005520804233,-0.027698627008063692,0.01027328410870798,51.432465662188974,31.043138518079104,0.014478835909119052,0.029525127407626105,-0.21274394952432135,,,,,,,,,,,,0.1236092353205994,0.0035527005520804233,0.12822925141182737,0.12127208087696127,raw_target
3026,LOCAL0,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,4,84,0.30361445783132535,0.27858970676887446,0.04699918864779773,0.04648567548257809,31.23449792275179,22.863965921058636,0.19900199033822447,0.624505627476336,-3.0056861014954794,,,,,,,,,,,,0.30361445783132535,0.27858970676887446,0.3036564931520794,0.27995804532938484,raw_target
3026,LOCAL0,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,0,69,0.2297771282426014,0.21724730380530388,0.004545196706256749,0.004545196706256749,35.376307776952906,27.588250516030538,0.06828295386076115,0.8313774587117154,5.895824785351657,,,,,,,,,,,,0.2297771282426014,0.21724730380530388,0.2297771282426014,0.21724730380530388,raw_target
3026,LOCAL0,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,1,67,0.08216936706840132,0.12425670238359979,-0.2328420262690334,-0.2230674637630392,30.90237074068745,24.582921767964148,0.2664047484073506,0.24074032532587064,-12.527785122701296,,,,,,,,,,,,0.08216936706840132,0.12425670238359979,0.08272889625378069,0.13638799111399907,raw_target
3026,LOCAL0,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,2,83,0.07778850594013684,0.12172427794222893,-0.05171943861352113,-0.05171943861352113,31.074254922661584,24.668322385561193,0.11413415706728905,0.36030425353830264,-0.4174314126328835,,,,,,,,,,,,0.07778850594013684,0.12172427794222893,0.07778850594013684,0.12172427794222893,raw_target
3026,LOCAL0,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,3,72,0.20139558814071648,0.07043007770994053,-0.011380269839465829,0.030010672065809207,51.02249540039934,30.6523939186725,0.01170098202163332,0.6510989748386143,3.894051054068619,,,,,,,,,,,,0.20139558814071648,0.07043007770994053,0.20625387241134913,0.18245665839925182,raw_target
3026,LOCAL0,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,4,84,0.35917788802267897,0.3358706481517102,0.10338230501456636,0.10342818726769332,30.296436329417418,21.985218436628813,0.057832461454556866,1.3966455881917936,1.298727032625453,,,,,,,,,,,,0.35917788802267897,0.3358706481517102,0.3588050967196766,0.334102101768465,raw_target
3026,LOCAL0,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,0,69,0.27953964194373404,0.24951096396320907,0.030424783249700216,0.030424783249700216,34.913427274007724,27.24476740101678,0.04313094817071807,1.2014207577559892,7.450246808223168,,,,,,,,,,,,0.27953964194373404,0.24951096396320907,0.27953964194373404,0.24951096396320907,raw_target
3026,LOCAL0,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,1,67,0.0619762151807806,0.07558595450925375,-0.22224462809446122,-0.21993333737819265,30.769267099426653,25.278657059256073,0.15869252238982395,0.18974173618089024,-13.026691613922216,,,,,,,,,,,,0.0619762151807806,0.07558595450925375,0.06217637258243623,0.08005585070810571,raw_target
3026,LOCAL0,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,2,83,0.13053608160866462,0.17180121475504825,-0.0033656787598843607,-0.0033656787598843607,30.35151644292788,24.262309630147335,0.11218262091220464,0.5129363052402345,-0.2579262597494183,,,,,,,,,,,,0.13053608160866462,0.17180121475504825,0.13053608160866462,0.17180121475504825,raw_target
3026,LOCAL0,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,3,72,0.16673097948421123,0.06869287017493776,-0.011656218327015466,0.02744030945206466,51.0294555026513,30.241442494192945,0.012411041809024782,0.616605711859216,3.619319364477559,,,,,,,,,,,,0.16673097948421123,0.06869287017493776,0.171117063490501,0.172904162025921,raw_target
3026,LOCAL0,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,4,84,0.28972360028348687,0.24043866954026505,-0.09843730016922203,-0.11103688492347419,33.53324099537912,25.594747609278183,0.4008999744500885,0.3797399613558824,-2.7516278083012455,,,,,,,,,,,,0.28972360028348687,0.24043866954026505,0.28944157862868913,0.2373712458749278,raw_target
3026,LOCAL0,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.2672999634636464,0.23866841508741568,0.02835509510728529,0.02835509510728529,34.9506711021212,27.371435099858754,0.06139299167250784,0.9632423102011142,5.756979133265125,,,,,,,,,,,,0.2672999634636464,0.23866841508741568,0.2672999634636464,0.23866841508741568,raw_target
3026,LOCAL0,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.05662862159789289,0.1615432118308814,-0.14814260685845815,-0.14789821581040807,29.82194741237878,24.092874838070248,0.09189649942785968,0.5328920352350109,-12.262493270564379,,,,,,,,,,,,0.05662862159789289,0.1615432118308814,0.05609043110694103,0.16111699690666534,raw_target
3026,LOCAL0,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.08515595482977205,0.10241282512973005,-0.09518637511037276,-0.09518637511037276,31.7098939711484,25.446636025362913,0.17903501789818968,0.2420390026025269,-1.926935217202778,,,,,,,,,,,,0.08515595482977205,0.10241282512973005,0.08515595482977205,0.10241282512973005,raw_target
3026,LOCAL0,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,72,0.2318155508392823,0.14428078397027946,0.0038651773743939577,0.04541057371798729,50.63648114014547,30.126773654189567,0.014790889707824068,1.1863459285418576,7.79186431249498,,,,,,,,,,,,0.2318155508392823,0.14428078397027946,0.23589100689241227,0.22760293496204542,raw_target
3026,LOCAL0,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.3085349802571631,0.29607656286520595,0.05156430094552844,0.04372460420368607,31.159597587761297,23.152109381447357,0.21885736842524214,0.6328830201295036,-0.3061180241778736,,,,,,,,,,,,0.3085349802571631,0.29607656286520595,0.308273302997283,0.2920887140806809,raw_target
3026,LOCAL0,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.18830836682499089,0.1652086104910763,-0.030347767965700267,-0.030347767965700267,35.99097796727609,27.620186717421902,0.06416718398896555,0.6521930827282608,5.057629307716946,,,,,,,,,,,,0.18830836682499089,0.1652086104910763,0.18830836682499089,0.1652086104910763,raw_target
3026,LOCAL0,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.07354936547210472,0.1597583512483027,-0.14474774297151138,-0.14149865640096349,29.77782554066089,23.885734674539197,0.10096522252646145,0.5027796212193923,-12.187935183574137,,,,,,,,,,,,0.07354936547210472,0.1597583512483027,0.07364986880673047,0.1642005627925187,raw_target
3026,LOCAL0,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.08433734939759034,0.08357928818191833,-0.07980614602838498,-0.07980614602838498,31.486448060588355,25.162157296288157,0.14200869920599438,0.22178960804423095,-2.189319367812893,,,,,,,,,,,,0.08433734939759034,0.08357928818191833,0.08433734939759034,0.08357928818191833,raw_target
3026,LOCAL0,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,71,0.34795439302481557,0.23269422853086857,0.019958453623018402,0.06289826397293885,50.57070579595736,30.350981184460085,0.012044382204059022,2.1202806378632153,15.292109366789246,,,,,,,,,,,,0.34795439302481557,0.23269422853086857,0.3486361670364447,0.29605004196582696,raw_target
3026,LOCAL0,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.2928622051230131,0.25449225428200606,0.016827525759323003,0.011027243340342885,31.7250817364372,23.722127117731386,0.217879266787627,0.5452135192226492,-1.4819311453414108,,,,,,,,,,,,0.2928622051230131,0.25449225428200606,0.2926105731057697,0.25269973875904017,raw_target
3026,LOCAL0,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.21709901351845087,0.19966020957227382,0.0018915273098173424,0.0018915273098173424,35.42342922547862,27.329363450752616,0.05092624228346108,0.8847502757984423,6.022906068024363,,,,,,,,,,,,0.21709901351845087,0.19966020957227382,0.21709901351845087,0.19966020957227382,raw_target
3026,LOCAL0,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.08444408971186848,0.15679306134711873,-0.15059588769405474,-0.14969154870700985,29.853791266754893,24.23571260410021,0.10786647660384477,0.4774012955037821,-12.27567999103668,,,,,,,,,,,,0.08444408971186848,0.15679306134711873,0.08412566970717303,0.15777885419548163,raw_target
3026,LOCAL0,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.09728810713236219,0.09190449548053191,-0.06612461948369219,-0.06612461948369219,31.286339952061407,24.895760444732687,0.13059690545676342,0.2543140253994822,-1.9382222983268562,,,,,,,,,,,,0.09728810713236219,0.09190449548053191,0.09728810713236219,0.09190449548053191,raw_target
3026,LOCAL0,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,71,0.3071093226022803,0.21818287711139434,0.019123867265668504,0.06796890599127192,50.592233781033734,30.474157158859096,0.01291526342995023,1.9198576558011744,13.26736915997755,,,,,,,,,,,,0.3071093226022803,0.21818287711139434,0.3093099939785553,0.30372585175635963,raw_target
3026,LOCAL0,Z6,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.26263035334615775,0.24975562990125705,0.005107793850165909,-0.0012751990475716735,31.913608162679136,23.588850499647055,0.22421434401013007,0.5274527855612094,-1.0793591693233102,,,,,,,,,,,,0.26263035334615775,0.24975562990125705,0.2622064503751851,0.2482391503237546,raw_target
3026,LOCAL0,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.26181951041286083,0.22439942275376376,0.021356982939722102,0.021356982939722102,35.07630850929638,27.281645579968202,0.05026594203459682,1.0008864789237504,6.043531080152845,,,,,,,,,,,,0.26181951041286083,0.22439942275376376,0.26181951041286083,0.22439942275376376,raw_target
3026,LOCAL0,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.07035677228829118,0.14822859906610264,-0.15089536657988845,-0.1523029432628178,29.857676209570513,24.332013648973025,0.09645476852132366,0.47727661126966764,-12.289821342351493,,,,,,,,,,,,0.07035677228829118,0.14822859906610264,0.06985862657609411,0.1453798063097558,raw_target
3026,LOCAL0,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.09661643088031568,0.08849065988448737,-0.07069154188826321,-0.07069154188826321,31.353278467556763,24.676746961085428,0.12926110917033967,0.2461294008986668,-1.7732504527921757,,,,,,,,,,,,0.09661643088031568,0.08849065988448737,0.09661643088031568,0.08849065988448737,raw_target
3026,LOCAL0,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,72,0.2575085214483247,0.17946060587734206,0.009461548740299697,0.054208104917487177,50.494040738125705,30.336736203029318,0.0127584183431716,1.5888054117949622,11.147620791171049,,,,,,,,,,,,0.2575085214483247,0.17946060587734206,0.26052697543554243,0.2637168791009225,raw_target
3026,LOCAL0,Z7,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.26032196010934494,0.22570049263284717,-0.030180515855652068,-0.03798633203482216,32.47465604454842,24.234606337996755,0.2502573291001221,0.45116884723927336,-1.823433763083572,,,,,,,,,,,,0.26032196010934494,0.22570049263284717,0.2597866750396507,0.22365490538876187,raw_target
3026,LOCAL3,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,0,69,0.22038728534892219,0.21125684722502958,-0.0017224780597733247,-0.0017224780597733247,35.487502815873526,27.430111562473627,0.059672965605198455,0.8648125497021423,6.482017819598441,,,,,,,,,,,,0.22038728534892219,0.21125684722502958,0.22038728534892219,0.21125684722502958,raw_target
3026,LOCAL3,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,1,67,0.169486790645702,0.1737649484157266,-0.16232282148725274,-0.15976238668605758,30.005541291174893,24.13748032985166,0.11139457089514854,0.5206311672690291,-12.527749531573813,,,,,,,,,,,,0.169486790645702,0.1737649484157266,0.16990751365193985,0.1772953753274572,raw_target
3026,LOCAL3,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,2,83,0.10163301288778809,0.11638365431759982,-0.05821118166985717,-0.05821118166985717,31.170010377714153,24.910073470416336,0.11968411215342986,0.33641375009302327,-0.620801602534037,,,,,,,,,,,,0.10163301288778809,0.11638365431759982,0.10163301288778809,0.11638365431759982,raw_target
3026,LOCAL3,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,3,72,0.26805582352562873,0.09870486467149248,-0.011393564480434604,0.04550090566567455,51.02283074584198,30.936690501426355,0.03820058929264828,0.5050141260025329,2.5813239966942323,,,,,,,,,,,,0.26805582352562873,0.09870486467149248,0.2713976769597956,0.22236088233279896,raw_target
3026,LOCAL3,Z1,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,4,84,0.28539030069859267,0.32241155216772155,0.09960164704758179,0.09904534861311376,30.360242774308205,22.75908526587998,0.07102665655019579,1.2097619162408424,-0.23839306670010352,,,,,,,,,,,,0.28539030069859267,0.32241155216772155,0.28521962752024627,0.3197549830789038,raw_target
3026,LOCAL3,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,0,69,0.23496529046401174,0.2418228132196341,0.01414739047323621,0.01414739047323621,35.20527374220777,27.528179199069047,0.08682489093350655,0.8206824493778468,5.875527868848483,,,,,,,,,,,,0.23496529046401174,0.2418228132196341,0.23496529046401174,0.2418228132196341,raw_target
3026,LOCAL3,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,1,67,0.08683853459972864,0.15707257848675468,-0.14818290555736113,-0.14445616450019605,29.822470768592154,24.243758505874816,0.10234160437293108,0.49099182664039676,-12.243791920543924,,,,,,,,,,,,0.08683853459972864,0.15707257848675468,0.08687930880100364,0.16229959685312925,raw_target
3026,LOCAL3,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,2,83,0.11941144368414422,0.15603078379375002,-0.03395141735688667,-0.03395141735688667,30.810648556297814,24.490502672912104,0.12693275630342032,0.4379488948435077,0.07258704563103358,,,,,,,,,,,,0.11941144368414422,0.15603078379375002,0.11941144368414422,0.15603078379375002,raw_target
3026,LOCAL3,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,3,72,0.185638947842305,0.05517082749694293,-0.015054652189595119,0.022946532236747363,51.115094689599914,30.802510056242998,0.012931046640798383,0.4851685700185493,2.774319643727047,,,,,,,,,,,,0.185638947842305,0.05517082749694293,0.1905106523044794,0.15892804049151263,raw_target
3026,LOCAL3,Z2,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,576,4,84,0.36407816138503596,0.3745918170492291,0.12969407989903525,0.12937082813420997,29.848592914620472,21.98721741095162,0.07479003888757448,1.369734537336924,1.0876974034134532,,,,,,,,,,,,0.36407816138503596,0.3745918170492291,0.3639281357145736,0.37206700262595865,raw_target
3026,LOCAL3,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,0,69,0.30113262696382903,0.25693824355187495,0.0337499671310002,0.0337499671310002,34.85350759416094,27.158700702680765,0.042155212190444775,1.2514200563646416,7.711647515872965,,,,,,,,,,,,0.30113262696382903,0.25693824355187495,0.30113262696382903,0.25693824355187495,raw_target
3026,LOCAL3,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,1,67,0.0562295474499162,0.05008703046157683,-0.2494988599564445,-0.2473906689777028,31.11043010582214,25.34045850617752,0.1761923665716709,0.11932508151489152,-13.267412657245673,,,,,,,,,,,,0.0562295474499162,0.05008703046157683,0.056389739704096525,0.05476608616385556,raw_target
3026,LOCAL3,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,2,83,0.14237437555098442,0.19714896253732783,0.00848284796350196,0.00848284796350196,30.171777018279656,24.253996851104084,0.12521000460067128,0.5571536503442055,-0.06433281697114834,,,,,,,,,,,,0.14237437555098442,0.19714896253732783,0.14237437555098442,0.19714896253732783,raw_target
3026,LOCAL3,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,3,72,0.1618110489420542,0.06713542456252258,-0.011981805874494933,0.026404602001894983,51.03766640393836,30.293308056775388,0.012025400366603682,0.6122121826056878,3.6073614298860246,,,,,,,,,,,,0.1618110489420542,0.06713542456252258,0.16609981663315332,0.17006582091475536,raw_target
3026,LOCAL3,Z3,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,384,4,84,0.347089197124633,0.31373480925690267,0.09120580780562337,0.08928144814257666,30.50146263703888,22.544081263824204,0.1585616218502645,0.7878865145975992,-1.3661475463675221,,,,,,,,,,,,0.347089197124633,0.31373480925690267,0.34708082961277775,0.3125962317880744,raw_target
3026,LOCAL3,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.2918523931311655,0.2294858332380704,0.02364301883320452,0.02364301883320452,35.035316758185054,27.34388076443638,0.06189639892484996,0.9224082722740897,5.5118335235485825,,,,,,,,,,,,0.2918523931311655,0.2294858332380704,0.2918523931311655,0.2294858332380704,raw_target
3026,LOCAL3,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.09258520233059304,0.17703822091712934,-0.14245711901039249,-0.14236105508261754,29.7480181193298,23.965521332110217,0.10178464249955088,0.554914290082717,-12.188739882686232,,,,,,,,,,,,0.09258520233059304,0.17703822091712934,0.09216709401741752,0.17648405797766356,raw_target
3026,LOCAL3,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.10738424079593634,0.12257121791051673,-0.0802106903223283,-0.0802106903223283,31.49234563310327,25.39411181204062,0.18161506985880146,0.2876156809927782,-1.6944130287187873,,,,,,,,,,,,0.10738424079593634,0.12257121791051673,0.10738424079593634,0.12257121791051673,raw_target
3026,LOCAL3,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,72,0.23593157116213262,0.14755278998210325,0.004557665311043291,0.04712727739571687,50.61887747457228,30.115922464457825,0.01402875031858497,1.2457701853423149,8.18470140748002,,,,,,,,,,,,0.23593157116213262,0.14755278998210325,0.2402006932955186,0.23410504641420352,raw_target
3026,LOCAL3,Z4,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.3411157233977929,0.3348270649421001,0.086216020652637,0.08003720294801542,30.585083037181125,23.21425327736991,0.23759323199562468,0.6869158274885783,-0.5425644726480439,,,,,,,,,,,,0.3411157233977929,0.3348270649421001,0.34092508315250625,0.331906280442154,raw_target
3026,LOCAL3,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,0,69,0.18907563025210086,0.15547525904473564,-0.03486216643654538,-0.03486216643654538,36.0697377989647,27.64963531292297,0.06867656583557896,0.5932763059536179,4.467915850831691,,,,,,,,,,,,0.18907563025210086,0.15547525904473564,0.18907563025210086,0.15547525904473564,raw_target
3026,LOCAL3,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,1,67,0.08300742277915238,0.17969830748810225,-0.13177469218022386,-0.12881526894455608,29.608613602690664,23.782111563195336,0.10714843901542655,0.5489730976759456,-11.980032442919724,,,,,,,,,,,,0.08300742277915238,0.17969830748810225,0.08294838922502805,0.1834823234667442,raw_target
3026,LOCAL3,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,2,83,0.0730657822929348,0.08915855569041344,-0.0700091355897865,-0.0700091355897865,31.343285353717555,25.10411435362536,0.1344735295618,0.24313339955675328,-2.088793562929532,,,,,,,,,,,,0.0730657822929348,0.08915855569041344,0.0730657822929348,0.08915855569041344,raw_target
3026,LOCAL3,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,3,71,0.3349429912810194,0.2480305067285891,0.022671119377612126,0.06751454699629711,50.50066974476738,30.341320957399244,0.011279437368577012,2.335400570712834,16.72696329395846,,,,,,,,,,,,0.3349429912810194,0.2480305067285891,0.3361423508624031,0.3153070865826804,raw_target
3026,LOCAL3,Z5,,dynamic,adjacent_percent_change_new_extension,raw,BPE,,T1->T2,prefix,natural_target,768,4,84,0.2941986433127468,0.27950140846463883,0.03814538099060871,0.03472039344546951,31.37925377963913,23.016992039582664,0.22791856056779836,0.5854558555134028,-1.6706831895861756,,,,,,,,,,,,0.2941986433127468,0.27950140846463883,0.2940583884738928,0.27959356755703646,raw_target
