seed,arm,representation,matched_reference_for,task_type,target_kind,target,input_variant,metric_space,feature_dim,target_definition,interval,macro_definition,interval_count,intervals,n_sum_descriptive,n_min,n_max,maximum_exclusions_from_375,patient_set_sha256,gate_e_use,spearman,residual_spearman,pearson,natural_r2,transformed_r2,residual_transformed_r2,reconstructed_natural_r2,rmse,mae,reconstructed_natural_rmse,reconstructed_natural_mae,prediction_target_variance_ratio,calibration_slope,calibration_intercept
2026,LOCAL0,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.4526928383852957,,0.24280329255631783,0.0572109164541597,0.13886536613705025,,,107.90729639170114,34.16425963043982,,,0.04103358353034905,1.2028592111586545,14.146068088538913
2026,LOCAL0,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1123,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3361237083359643,,0.16257737712950024,0.020982226216029104,0.04226298610860522,,,147.11928604399455,52.50182721897477,,,0.04500183888638057,0.8077996899840102,5.950399606946971
2026,LOCAL0,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.4344079249073528,,0.23054136815263027,0.05262444658030265,0.11315511193170544,,,108.16364274157931,34.498241150326415,,,0.04113678080885925,1.1536738303216376,11.937114308930525
2026,LOCAL0,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3127972844843933,,0.14838671427009212,0.013180033435188067,0.011012358268619965,,,147.5077147870661,52.995349276405534,,,0.04270752206089723,0.8153979265708687,7.469997566123147
2026,LOCAL0,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.39636158834907265,,0.21590882500222497,0.0449601931868518,0.077029691724988,,,108.44630777142454,35.15309303983878,,,0.03651877818371235,1.194672557925775,14.662659238879094
2026,LOCAL3,Z1,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.2494538627830242,,0.13545097412586624,0.01850741395355227,0.0007831810793792979,,,146.25327714837093,51.87865777396778,,,0.03017227713284303,0.75653276169949,-3.001605283229664
2026,LOCAL3,Z1,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.30665911935373763,,0.1484780840151137,0.0242125750756095,0.012301486192679997,,,109.6947297543272,36.502500960054974,,,0.032479146557043245,0.7926571066150134,-6.892666656513223
2026,LOCAL3,Z2,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.2815008154132059,,0.12570812115830532,0.015470729007392166,0.0126485563361998,,,146.76989798434843,51.65604189784893,,,0.035840637815088,0.6328366411184305,-5.4172591236367795
2026,LOCAL3,Z2,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3555381727158949,,0.16006435190669444,0.02867996417994195,0.03879223315703425,,,109.47744967706562,36.052997057054775,,,0.040017359783804746,0.7773665549668327,-7.386390003296222
2026,LOCAL3,Z3,,dynamic,raw,FTV,prefix,natural_target,384,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.26884067205218637,,0.12839182909221147,0.019141277103344265,0.021170551501485668,,,146.54113283880125,51.329886940985126,,,0.03142598894409011,0.7020395142155774,0.5896839473100458
2026,LOCAL3,Z3,,dynamic,raw,FTV,prefix,natural_target,384,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3310172943452042,,0.1824270478463063,0.03473657946600845,0.04387229956769515,,,109.07401817600973,36.325336665899,,,0.039905882389066054,0.9685807729521875,3.2242668099953633
2026,LOCAL3,Z4,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.31781120339818714,,0.16898495400474833,0.0307244850220184,0.05266128886446236,,,145.70072251684755,50.43097003384005,,,0.03695561618215914,0.9130881167210861,7.384702678318349
2026,LOCAL3,Z4,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.38895027875753785,,0.21302540404340417,0.046318053429471304,0.08229032455184049,,,108.44913020362787,35.2237321990629,,,0.044473829242412354,1.0964023923177457,9.85132045452573
2026,LOCAL3,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1122,373,375,2,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.383845524994765,,0.21381328723775225,0.04627683529507117,0.1140240862188785,,,143.74246849073333,48.468586228443854,,,0.0386400185140894,1.0909114159967002,11.321469291195124
2026,LOCAL3,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.4612803925330743,,0.2468172939232796,0.05952559685474735,0.15201740125108398,,,107.76108065343415,33.74298975744037,,,0.045102161300099,1.1755161801008933,12.981166488810885
2026,LOCAL3,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1123,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.36231339259377654,,0.19865712296563776,0.04057018658100863,0.09147764933530257,,,145.0416777836804,49.56599061717924,,,0.03534421545304977,1.0505267198670685,10.47947338301258
2026,LOCAL3,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.43857438847059915,,0.23497567398029795,0.05447283824788025,0.12788251617712776,,,108.0597739725806,34.24020075042682,,,0.0412023965841133,1.1658716732243444,12.06459056949166
2026,LOCAL3,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3195126483862404,,0.1727476747453162,0.02711418472349507,0.021993563086948498,,,145.63510418221304,50.58694195127921,,,0.0412364842480291,0.9399702357471603,8.303155764281184
2026,LOCAL3,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3797826828990784,,0.2045087520628278,0.0369704619459262,0.02782274680214655,,,108.78429266055048,35.781491889204574,,,0.0502162398636894,1.0519983416470267,9.513853637560002
3026,LOCAL0,Z1,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.22265217885993857,,0.1322262613918543,0.014791663386593365,0.011314907953453133,,,146.3501255314532,52.23840124150356,,,0.022332110645641935,0.9139575174837461,6.139809335568404
3026,LOCAL0,Z1,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.28623222209580157,,0.1429740493791237,0.018930264884463248,0.0322692451968776,,,109.80782564188578,36.79059036587999,,,0.0194320491605569,1.0408436029091903,6.912205635802671
3026,LOCAL0,Z2,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.20451124511700228,,0.106895049532671,0.006690200900565134,-0.011526211917519033,,,147.04562965554177,53.01355068374121,,,0.02828579587223293,0.646741452310149,-4.949448855532959
3026,LOCAL0,Z2,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.2812261918306974,,0.1174256347459605,0.012614616919769001,0.009955001241341202,,,110.20839471929844,37.226269394213205,,,0.026078722191915298,0.7327807544309087,-8.452460390119612
3026,LOCAL0,Z3,,dynamic,raw,FTV,prefix,natural_target,384,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.2466320779762582,,0.11673734399578833,0.010566646146247133,0.0156579696792119,,,146.66719400557804,51.22454123095034,,,0.0243792744712937,0.7869963962916904,1.4422734256553023
3026,LOCAL0,Z3,,dynamic,raw,FTV,prefix,natural_target,384,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3090754352030948,,0.1355805205643646,0.015253534052994051,0.0268239652554673,,,109.98997111774273,36.76396369669354,,,0.0282416415110329,0.8742199839637909,0.2763713282783886
3026,LOCAL0,Z4,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.29526066674251905,,0.14565048900272137,0.017246726654269,0.023881871261975936,,,146.26433881509263,51.29526452848453,,,0.0356079056681108,0.8216164703460512,3.695025876413581
3026,LOCAL0,Z4,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.37934770736147455,,0.1705346808794092,0.0247473405975185,0.046753452067264105,,,109.44367302192494,35.93956676138622,,,0.04050385003178435,0.9340493518717693,3.6818170707333593
3026,LOCAL0,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1122,373,375,2,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.36196822838986414,,0.19012068579607633,0.032482711201852095,0.07194305837741427,,,144.25219942081608,49.238433662346544,,,0.038648172364039605,1.0334548954397098,9.060004261132347
3026,LOCAL0,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.44060671775620086,,0.19989460568604225,0.0353135478728419,0.0901530244953308,,,108.91377203604063,34.621331143765545,,,0.045310249391545605,1.0142455285478968,7.829658751378124
3026,LOCAL0,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1123,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.33892359051056076,,0.1656044453851497,0.0243745471225572,0.04676230116998603,,,145.80046586547402,50.46498014465774,,,0.03570664726798697,0.9170753777457205,5.913969291506123
3026,LOCAL0,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.41926614733198364,,0.18316617209707176,0.0296825580317353,0.06865118383770515,,,109.25307666412257,35.1444388516433,,,0.04124060526260145,0.9599819216858374,4.9096930047260265
3026,LOCAL0,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.29882246747828717,,0.14857484364202742,0.017212599528411365,0.015938888076663167,,,146.0979879351153,51.222346618017895,,,0.0340761269881154,0.8548128533706079,4.58501509176581
3026,LOCAL0,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3750492661281146,,0.16482001389006495,0.0214995014448255,0.02763245774638835,,,109.54698441573291,35.938624174230895,,,0.0379092559637665,0.9250606673158603,3.9280801253144872
3026,LOCAL3,Z1,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.25679561573178594,,0.16104639175235322,0.023226649591122032,0.04120492320297923,,,145.80862373471038,51.64122231496291,,,0.0258051693648296,1.0333881553560316,11.706878196526796
3026,LOCAL3,Z1,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.33388940721356236,,0.1782153066073153,0.029489111195627547,0.07452428081277475,,,109.22703121330171,35.940056595702956,,,0.023832084819073653,1.1827807242054145,13.987405136907608
3026,LOCAL3,Z2,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.24986824439640457,,0.14159096640587787,0.016480495946361834,0.0209180323523153,,,146.49954462354,52.26729731484761,,,0.032026272211718866,0.8288796268736696,4.356520430029101
3026,LOCAL3,Z2,,dynamic,raw,FTV,prefix,natural_target,576,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.345893275685516,,0.16803118292897196,0.0273903190282954,0.06001638380941085,,,109.37935769053689,36.13860574802524,,,0.0309356863090239,1.0034997254468798,5.262112280145115
3026,LOCAL3,Z3,,dynamic,raw,FTV,prefix,natural_target,384,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.2750610991011491,,0.13812859766095784,0.016680936993305133,0.02770704711615707,,,146.3807509215776,50.92937881059091,,,0.03188499023769247,0.8458475905913144,5.355925656430347
3026,LOCAL3,Z3,,dynamic,raw,FTV,prefix,natural_target,384,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.35614028899761063,,0.17128725411039575,0.0255435407181759,0.0464697347035994,,,109.43717359183341,36.32222908352993,,,0.03942545986019375,0.9917867335035686,6.525894728664676
3026,LOCAL3,Z4,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.31011423370121743,,0.1637362744554068,0.023814745098274335,0.03616176950801744,,,145.8393878021616,51.00987219019081,,,0.037023238178194334,0.9024228729871524,6.9636690152652205
3026,LOCAL3,Z4,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.39333814996017746,,0.19184868191429605,0.03295676570134795,0.06079593251648415,,,108.98741102940681,35.66079752349147,,,0.04215251137147865,1.02505240782658,7.908612785926046
3026,LOCAL3,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1122,373,375,2,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.3907542019267865,,0.21087948020762734,0.04077011789357273,0.09656272817938673,,,143.70740097272076,48.785083347802946,,,0.04294285706381603,1.0953211870285555,11.522395757399797
3026,LOCAL3,Z5,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.4720473794778204,,0.22465588255760224,0.0455953013919718,0.1217404369558997,,,108.33418247678586,34.04916801374499,,,0.0508868937669301,1.08570155291348,11.109632191625678
3026,LOCAL3,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1123,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.36057833686209634,,0.18492448421785324,0.03125852969046377,0.06259125953977594,,,145.34700482905953,50.238018531988075,,,0.04019554792450646,0.9772042350538777,8.566005680079202
3026,LOCAL3,Z6,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,749,374,375,1,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.4456436948818243,,0.20634900565339465,0.0383510117610934,0.08896333099899295,,,108.75698235299986,34.73153007732658,,,0.04678364475102665,1.0336394183184576,8.52395596589394
3026,LOCAL3,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1125,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.31142981757499905,,0.16628147496038612,0.0239103107337529,0.030220120194364365,,,145.66095549820034,51.1036091296589,,,0.03475483867950697,0.9388241400127547,7.993270427448074
3026,LOCAL3,Z7,,dynamic,raw,FTV,prefix,natural_target,768,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,750,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.38753965183752415,,0.1853453813130405,0.0298954667145174,0.04622334898961565,,,109.07407028122525,35.70147231625097,,,0.0378260670994609,1.0294239556019917,8.52704593013487
2026,LOCAL0,Z1,,dynamic,raw,LD,difference,natural_target,192,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1058,313,375,62,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.010029672677169232,,0.0263623601871177,-0.010587821496307534,-0.04347356854029347,,,53.982517782740025,31.721040058251905,,,0.017417006710066033,0.13919833884742902,-24.79289061020016
2026,LOCAL0,Z1,,dynamic,raw,LD,difference,natural_target,192,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,745,370,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.04234896761828605,,0.010716421480809049,-0.007972069294973301,-0.02437660486515135,,,44.4416200769044,26.314714372180163,,,0.01081478947936635,0.04406154314395955,-27.821464138093997
2026,LOCAL0,Z2,,dynamic,raw,LD,difference,natural_target,192,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1058,313,375,62,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.052478317799855734,,0.07146835345293083,-0.000853248357582433,-0.0213906491531141,,,53.67508166149739,31.339811854920697,,,0.0170604311513113,0.5414460754148306,-11.420036940136592
2026,LOCAL0,Z2,,dynamic,raw,LD,difference,natural_target,192,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,745,370,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.0759708819158617,,0.0498115969879299,-0.0043032190877017,-0.0210884577720394,,,44.375791332934924,26.35850891029653,,,0.0179289342352848,0.34854569635770494,-18.84004077473546
2026,LOCAL0,Z3,,dynamic,raw,LD,difference,natural_target,128,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1058,313,375,62,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.020747227498485434,,0.015454520644472267,-0.011429621020630332,-0.028522025372585438,,,53.99390776766978,31.357900166160608,,,0.011775530777204066,0.16343452879338596,-23.41112852773381
2026,LOCAL0,Z3,,dynamic,raw,LD,difference,natural_target,128,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,745,370,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.02591210076751205,,0.00850655197099435,-0.0099384015704444,-0.032840912869288655,,,44.48401874812882,26.39386505761059,,,0.010512764638432301,0.12243592449612883,-24.340592015201345
2026,LOCAL0,Z4,,dynamic,raw,LD,difference,natural_target,256,adjacent_percent_change_new_extension,macro_all_3_intervals,unweighted_mean_of_3_preregistered_interval_metrics,3,T0->T1|T1->T2|T2->T3,1058,313,375,62,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.05243851644704083,,0.03770402322945407,-0.014830446495109265,-0.0400369780552379,,,54.06853086837551,31.522121504270583,,,0.023024108228586665,0.25386088750115227,-19.849733887120845
2026,LOCAL0,Z4,,dynamic,raw,LD,difference,natural_target,256,adjacent_percent_change_new_extension,macro_early_2_intervals,unweighted_mean_of_T0toT1_and_T1toT2_metrics_descriptive_only,2,T0->T1|T1->T2,745,370,375,5,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False,0.0686841679602075,,0.023290668924475653,-0.01623978470457595,-0.0443423941044322,,,44.63917000941159,26.6423883787093,,,0.0216522049178798,0.17356131230099148,-22.13942056855488
