gate_id,gate_name,is_primary_gate,target,target_kind,arm,representation,endpoint_type,registered_endpoints,qualifying_endpoint_count,required_endpoint_count,candidate_pass,minimum_seed_spearman_macro,minimum_seed_natural_r2_macro,qualifying_endpoints,endpoint_evidence_json,spearman_threshold,spearman_operator,spearman_metric,natural_r2_metric,n_min,n_max,maximum_exclusions_from_375,patient_set_sha256,selected_candidate
A,LD_IMAGE_OBSERVABLE,True,LD,raw,LOCAL0,Z3,timing,T0|T1|T2,0,2,False,0.26197060953641493,0.025816771778441005,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.1274364993453026,""minimum_seed_natural_r2"":0.1203619102988142,""minimum_seed_spearman"":0.3804520472156766,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1203619102988142,""3026"":0.134511088391791},""seed_spearman"":{""2026"":0.4008977043728436,""3026"":0.3804520472156766}},{""endpoint"":""T1"",""mean_seed_natural_r2"":-0.00692408883555325,""minimum_seed_natural_r2"":-0.014830783930781,""minimum_seed_spearman"":0.2164640578863471,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.014830783930781,""3026"":0.0009826062596745},""seed_spearman"":{""2026"":0.2164640578863471,""3026"":0.2320839094578899}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.0016481974022898999,""minimum_seed_natural_r2"":-0.0280808110327102,""minimum_seed_spearman"":0.188995723507221,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0280808110327102,""3026"":0.03137720583729},""seed_spearman"":{""2026"":0.188995723507221,""3026"":0.2305281201658792}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
A,LD_IMAGE_OBSERVABLE,True,LD,raw,LOCAL0,Z4,timing,T0|T1|T2,1,2,False,0.30281627407001416,0.0438573330491152,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.16364958816492295,""minimum_seed_natural_r2"":0.1479929631393052,""minimum_seed_spearman"":0.4216478173157556,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.1479929631393052,""3026"":0.1793062131905407},""seed_spearman"":{""2026"":0.4333826245432093,""3026"":0.4216478173157556}},{""endpoint"":""T1"",""mean_seed_natural_r2"":-0.0006650813091089,""minimum_seed_natural_r2"":-0.0035825688195294,""minimum_seed_spearman"":0.2343079028095328,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0035825688195294,""3026"":0.0022524062013116},""seed_spearman"":{""2026"":0.2343079028095328,""3026"":0.2394939580295476}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.006560729758414351,""minimum_seed_natural_r2"":-0.0128383951724302,""minimum_seed_spearman"":0.2524931020847542,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0128383951724302,""3026"":0.0259598546892589},""seed_spearman"":{""2026"":0.2524931020847542,""3026"":0.2932365747066027}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
A,LD_IMAGE_OBSERVABLE,True,LD,raw,LOCAL3,Z1,timing,T0|T1|T2,0,2,False,0.28365152973662716,0.0425570958234315,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.12115077916260125,""minimum_seed_natural_r2"":0.1158284987828662,""minimum_seed_spearman"":0.3768754030784682,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1158284987828662,""3026"":0.1264730595423363},""seed_spearman"":{""2026"":0.3768754030784682,""3026"":0.4004201355964005}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.00832365240731105,""minimum_seed_natural_r2"":-0.0061380953966525,""minimum_seed_spearman"":0.2182148224187826,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0227854002112746,""3026"":-0.0061380953966525},""seed_spearman"":{""2026"":0.255666365136745,""3026"":0.2182148224187826}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.0239473647993119,""minimum_seed_natural_r2"":0.0179808840840808,""minimum_seed_spearman"":0.2558643637126308,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0179808840840808,""3026"":0.029913845514543},""seed_spearman"":{""2026"":0.2558643637126308,""3026"":0.2718750620777032}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
A,LD_IMAGE_OBSERVABLE,True,LD,raw,LOCAL3,Z2,timing,T0|T1|T2,1,2,False,0.31844077411337385,0.059700989311000825,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.1533117129681753,""minimum_seed_natural_r2"":0.127144008021063,""minimum_seed_spearman"":0.4239569010470423,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.127144008021063,""3026"":0.1794794179152876},""seed_spearman"":{""2026"":0.4239569010470423,""3026"":0.4531690637897094}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.03865894331097445,""minimum_seed_natural_r2"":0.0338208750339795,""minimum_seed_spearman"":0.266650440791031,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0434970115879694,""3026"":0.0338208750339795},""seed_spearman"":{""2026"":0.2827858591136584,""3026"":0.266650440791031}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.0292148479838606,""minimum_seed_natural_r2"":0.01813808487796,""minimum_seed_spearman"":0.2647149805020481,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0402916110897612,""3026"":0.01813808487796},""seed_spearman"":{""2026"":0.27177081506749,""3026"":0.2647149805020481}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,True
A,LD_IMAGE_OBSERVABLE,True,LD,raw,LOCAL3,Z3,timing,T0|T1|T2,0,2,False,0.2766966966764915,0.05219904653576937,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.14902269742364635,""minimum_seed_natural_r2"":0.1476442549648742,""minimum_seed_spearman"":0.3646820342208215,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1504011398824185,""3026"":0.1476442549648742},""seed_spearman"":{""2026"":0.431018568047618,""3026"":0.3646820342208215}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.00706477766991145,""minimum_seed_natural_r2"":0.0016362963085578,""minimum_seed_spearman"":0.2426878542184403,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0016362963085578,""3026"":0.0124932590312651},""seed_spearman"":{""2026"":0.2627838039695421,""3026"":0.2426878542184403}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.0160262536655832,""minimum_seed_natural_r2"":0.0073165883338761,""minimum_seed_spearman"":0.2227202015902127,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0073165883338761,""3026"":0.0247359189972903},""seed_spearman"":{""2026"":0.2266838690945083,""3026"":0.2227202015902127}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
A,LD_IMAGE_OBSERVABLE,True,LD,raw,LOCAL3,Z4,timing,T0|T1|T2,1,2,False,0.3154880581197652,0.03608382180696317,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.1742500319445049,""minimum_seed_natural_r2"":0.1541565036094939,""minimum_seed_spearman"":0.427123924110271,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.1541565036094939,""3026"":0.1943435602795159},""seed_spearman"":{""2026"":0.4352432762012867,""3026"":0.427123924110271}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.013801313255174051,""minimum_seed_natural_r2"":0.011205990916955,""minimum_seed_spearman"":0.2555572197693521,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.011205990916955,""3026"":0.0163966355933931},""seed_spearman"":{""2026"":0.2555572197693521,""3026"":0.2583561895506812}},{""endpoint"":""T2"",""mean_seed_natural_r2"":-0.007755461979392152,""minimum_seed_natural_r2"":-0.0571110291055594,""minimum_seed_spearman"":0.2637830304796725,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0571110291055594,""3026"":0.0416001051467751},""seed_spearman"":{""2026"":0.2637830304796725,""3026"":0.3142056212937699}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL0,Z1,timing,T0|T1|T2,0,2,False,0.21076944665680583,0.009914671781928133,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.08780923184173,""minimum_seed_natural_r2"":0.0601179102036747,""minimum_seed_spearman"":0.3600625782227785,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0601179102036747,""3026"":0.1155005534797853},""seed_spearman"":{""2026"":0.3600625782227785,""3026"":0.4093409944248492}},{""endpoint"":""T1"",""mean_seed_natural_r2"":-0.029753852264948498,""minimum_seed_natural_r2"":-0.0309558974186634,""minimum_seed_spearman"":0.123841620207077,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0309558974186634,""3026"":-0.0285518071112336},""seed_spearman"":{""2026"":0.123841620207077,""3026"":0.158777790419843}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.00734578735074695,""minimum_seed_natural_r2"":0.0005820025607731,""minimum_seed_spearman"":0.148404141540562,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0005820025607731,""3026"":0.0141095721407208},""seed_spearman"":{""2026"":0.148404141540562,""3026"":0.1492435999544885}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL0,Z2,timing,T0|T1|T2,0,2,False,0.2152775059733758,-0.0022898877059454002,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.09045653341919514,""minimum_seed_natural_r2"":0.0375312397745117,""minimum_seed_spearman"":0.3499126180452839,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1433818270638786,""3026"":0.0375312397745117},""seed_spearman"":{""2026"":0.4184291728296734,""3026"":0.3499126180452839}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.0026883403157941,""minimum_seed_natural_r2"":-0.0112036596711793,""minimum_seed_spearman"":0.1229102286949596,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0165803403027675,""3026"":-0.0112036596711793},""seed_spearman"":{""2026"":0.1916152008192058,""3026"":0.1229102286949596}},{""endpoint"":""T2"",""mean_seed_natural_r2"":-0.0183283405917604,""minimum_seed_natural_r2"":-0.0331972432211686,""minimum_seed_spearman"":0.1730096711798839,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0331972432211686,""3026"":-0.0034594379623522},""seed_spearman"":{""2026"":0.1944605757196495,""3026"":0.1730096711798839}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL0,Z3,timing,T0|T1|T2,1,2,False,0.25870125535707517,0.04422308495795673,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.1898172768548978,""minimum_seed_natural_r2"":0.1670721536245996,""minimum_seed_spearman"":0.4387579929457276,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.212562400085196,""3026"":0.1670721536245996},""seed_spearman"":{""2026"":0.4448326316987143,""3026"":0.4387579929457276}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.0162518622774417,""minimum_seed_natural_r2"":-0.0055089809743336,""minimum_seed_spearman"":0.1886835817499147,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.038012705529217,""3026"":-0.0055089809743336},""seed_spearman"":{""2026"":0.2578170440323131,""3026"":0.1886835817499147}},{""endpoint"":""T2"",""mean_seed_natural_r2"":-0.0116108257893731,""minimum_seed_natural_r2"":-0.0288939177763958,""minimum_seed_spearman"":0.1486621913755831,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0288939177763958,""3026"":0.0056722661976496},""seed_spearman"":{""2026"":0.1741997951985436,""3026"":0.1486621913755831}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL0,Z4,timing,T0|T1|T2,1,2,False,0.2583242689725793,0.05551972133363461,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.17283379119922443,""minimum_seed_natural_r2"":0.1579761818664778,""minimum_seed_spearman"":0.448055068836045,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.1579761818664778,""3026"":0.1876914005319711},""seed_spearman"":{""2026"":0.448055068836045,""3026"":0.4685149618841733}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.01895829303547185,""minimum_seed_natural_r2"":0.0160654260098148,""minimum_seed_spearman"":0.1887698259187621,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0218511600611289,""3026"":0.0160654260098148},""seed_spearman"":{""2026"":0.1989716691318694,""3026"":0.1887698259187621}},{""endpoint"":""T2"",""mean_seed_natural_r2"":-0.0008211107113457999,""minimum_seed_natural_r2"":-0.0074824438753888,""minimum_seed_spearman"":0.1381479121629309,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0074824438753888,""3026"":0.0058402224526972},""seed_spearman"":{""2026"":0.1381479121629309,""3026"":0.1749332119695073}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL3,Z1,timing,T0|T1|T2,0,2,False,0.2172334357340615,0.036288815209942704,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.10877837908966234,""minimum_seed_natural_r2"":0.1080928317571178,""minimum_seed_spearman"":0.3672199340084197,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1094639264222069,""3026"":0.1080928317571178},""seed_spearman"":{""2026"":0.3672199340084197,""3026"":0.4081003527136193}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.0009856327048513498,""minimum_seed_natural_r2"":-0.0054720049769729,""minimum_seed_spearman"":0.1366476277164637,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0054720049769729,""3026"":0.0074432703866756},""seed_spearman"":{""2026"":0.1366476277164637,""3026"":0.1761256115599044}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.00981054344113025,""minimum_seed_natural_r2"":0.0062456188496832,""minimum_seed_spearman"":0.1478327454773012,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0062456188496832,""3026"":0.0133754680325773},""seed_spearman"":{""2026"":0.1478327454773012,""3026"":0.1842337012174308}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL3,Z2,timing,T0|T1|T2,0,2,False,0.21319376493343953,0.0010412735788723037,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.12043649950031421,""minimum_seed_natural_r2"":0.0855587397843006,""minimum_seed_spearman"":0.3650285584253044,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1553142592163278,""3026"":0.0855587397843006},""seed_spearman"":{""2026"":0.432490840823757,""3026"":0.3650285584253044}},{""endpoint"":""T1"",""mean_seed_natural_r2"":-0.034763019372968246,""minimum_seed_natural_r2"":-0.087104892076929,""minimum_seed_spearman"":0.1169846398907725,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0175788533309925,""3026"":-0.087104892076929},""seed_spearman"":{""2026"":0.1881640687222665,""3026"":0.1169846398907725}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.00958800146471745,""minimum_seed_natural_r2"":0.0046699730292453,""minimum_seed_spearman"":0.1575680964842416,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0046699730292453,""3026"":0.0145060299001896},""seed_spearman"":{""2026"":0.1575680964842416,""3026"":0.1922944589828194}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL3,Z3,timing,T0|T1|T2,1,2,False,0.26303606781203775,0.04673395629372767,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.18542780677913684,""minimum_seed_natural_r2"":0.1548876057297279,""minimum_seed_spearman"":0.446657867789282,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.2159680078285458,""3026"":0.1548876057297279},""seed_spearman"":{""2026"":0.4649946524064171,""3026"":0.446657867789282}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.016423997928587647,""minimum_seed_natural_r2"":-0.007700149156457,""minimum_seed_spearman"":0.1915903970872682,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0405481450136323,""3026"":-0.007700149156457},""seed_spearman"":{""2026"":0.2632376834679713,""3026"":0.1915903970872682}},{""endpoint"":""T2"",""mean_seed_natural_r2"":-0.0014057353734923,""minimum_seed_natural_r2"":-0.0069855876920879,""minimum_seed_spearman"":0.1508599385595631,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0069855876920879,""3026"":0.0041741169451033},""seed_spearman"":{""2026"":0.1758907725566048,""3026"":0.1508599385595631}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_SPH,SPH_GATE_A_STYLE_RAW_SUPPORT,False,SPH,raw,LOCAL3,Z4,timing,T0|T1|T2,1,2,False,0.2696178556528994,0.064132865126876,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.2013064261236001,""minimum_seed_natural_r2"":0.1930089313418691,""minimum_seed_spearman"":0.4759133007168051,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.2096039209053311,""3026"":0.1930089313418691},""seed_spearman"":{""2026"":0.484884514734327,""3026"":0.4759133007168051}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.01512074284841125,""minimum_seed_natural_r2"":0.0056357283059522,""minimum_seed_spearman"":0.1791951302764819,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0246057573908703,""3026"":0.0056357283059522},""seed_spearman"":{""2026"":0.2272028672203891,""3026"":0.1791951302764819}},{""endpoint"":""T2"",""mean_seed_natural_r2"":-0.0007628503590890504,""minimum_seed_natural_r2"":-0.0062460642671933,""minimum_seed_spearman"":0.1537451359654113,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0062460642671933,""3026"":0.0047203635490152},""seed_spearman"":{""2026"":0.1537451359654113,""3026"":0.174167026965525}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,True
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL0,Z1,timing,T0|T1|T2,0,2,False,0.29866158455645314,0.03743390048688397,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.0088092972736204,""minimum_seed_natural_r2"":-0.0125215892107002,""minimum_seed_spearman"":0.2464241665718512,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0125215892107002,""3026"":0.030140183757941},""seed_spearman"":{""2026"":0.2464241665718512,""3026"":0.2752775059733758}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.03434571279186815,""minimum_seed_natural_r2"":0.0289966887687768,""minimum_seed_spearman"":0.2866885880077369,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0396947368149595,""3026"":0.0289966887687768},""seed_spearman"":{""2026"":0.326327227215838,""3026"":0.2866885880077369}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.0967248775419362,""minimum_seed_natural_r2"":0.0958266019025753,""minimum_seed_spearman"":0.3628719990897713,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0976231531812971,""3026"":0.0958266019025753},""seed_spearman"":{""2026"":0.3876750483558994,""3026"":0.3628719990897713}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL0,Z2,timing,T0|T1|T2,0,2,False,0.31312087078545153,0.04719441140855853,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.0155279428376371,""minimum_seed_natural_r2"":0.0056646769126372,""minimum_seed_spearman"":0.2566287404710433,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.025391208762637,""3026"":0.0056646769126372},""seed_spearman"":{""2026"":0.2566287404710433,""3026"":0.3016839230856753}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.0484949031167866,""minimum_seed_natural_r2"":0.0440131350050693,""minimum_seed_spearman"":0.3020131983160769,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0440131350050693,""3026"":0.0529766712285039},""seed_spearman"":{""2026"":0.3020131983160769,""3026"":0.3331343725110934}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.10809645008240625,""minimum_seed_natural_r2"":0.0919054223079691,""minimum_seed_spearman"":0.3807206735692343,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1242874778568434,""3026"":0.0919054223079691},""seed_spearman"":{""2026"":0.4230403913983388,""3026"":0.3807206735692343}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL0,Z3,timing,T0|T1|T2,0,2,False,0.32447991807941745,0.03891695294742533,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.0220527435784949,""minimum_seed_natural_r2"":0.0093092587126326,""minimum_seed_spearman"":0.2916165661622483,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0093092587126326,""3026"":0.0347962284443572},""seed_spearman"":{""2026"":0.2916165661622483,""3026"":0.3247038343383776}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.0419152643982395,""minimum_seed_natural_r2"":0.0373453452752848,""minimum_seed_spearman"":0.3009750824894754,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0373453452752848,""3026"":0.0464851835211942},""seed_spearman"":{""2026"":0.3009750824894754,""3026"":0.3058987370576857}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.08994014663652485,""minimum_seed_natural_r2"":0.0700962548543586,""minimum_seed_spearman"":0.3808481055865286,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1097840384186911,""3026"":0.0700962548543586},""seed_spearman"":{""2026"":0.4280079645010809,""3026"":0.3808481055865286}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
