fold,task_type,context,family,timing,interval,fit_scope,winsor_lower,winsor_upper,log1p,train_mean_after_family_transform,train_population_scale,n_train
0,dynamic,residual_ftv_response_BPE,BPE,,T2->T3,outer_train_only,-67.94968793464368,96.12201627384502,False,-0.9873616372191752,31.2422696570654,247
0,dynamic,residual_ftv_predictor_for_BPE,delta_FTV,,T2->T3,outer_train_only,-98.14823597246588,937.3179202473264,False,-16.19782857327149,144.34284663807267,247
0,dynamic,residual_ftv_ld_response_SPH,SPH,,T2->T3,outer_train_only,-52.87824832058166,218.46602141967676,False,28.637061701393563,54.29417122557362,207
0,dynamic,residual_ftv_ld_predictor_for_SPH,delta_FTV,,T2->T3,outer_train_only,-98.18885324660869,345.8839844915856,False,-33.10691064259757,81.22286180501666,207
0,dynamic,residual_ftv_ld_predictor_for_SPH,delta_LD,,T2->T3,outer_train_only,-100.0,189.45969498910648,False,-34.484390182054675,49.59872116598871,207
0,dynamic,residual_ftv_ld_response_BPE,BPE,,T2->T3,outer_train_only,-68.77602898652202,82.80662006410797,False,-1.225090785775765,30.359849979114795,207
0,dynamic,residual_ftv_ld_predictor_for_BPE,delta_FTV,,T2->T3,outer_train_only,-98.18885324660869,345.8839844915856,False,-33.10691064259757,81.22286180501666,207
0,dynamic,residual_ftv_ld_predictor_for_BPE,delta_LD,,T2->T3,outer_train_only,-100.0,189.45969498910648,False,-34.484390182054675,49.59872116598871,207
1,static,raw_FTV,FTV,T0,,outer_train_only,1.46082283,243.69557120000022,True,2.8887491179258884,1.01333061261232,239
1,static,raw_LD,LD,T0,,outer_train_only,1.5,11.024000000000001,True,1.6275419687423458,0.37481566906700975,239
1,static,raw_SPH,SPH,T0,,outer_train_only,0.07386643518,0.46182404600000004,False,0.21123097920309625,0.08880166975505065,239
1,static,raw_BPE,BPE,T0,,outer_train_only,6.4824732,86.04660200000001,True,3.2039041348793007,0.5109204932044732,239
1,static,residual_ftv_response_LD,LD,T0,,outer_train_only,1.5,11.024000000000001,True,1.6275419687423458,0.37481566906700975,239
1,static,residual_ftv_predictor_for_LD,FTV,T0,,outer_train_only,1.46082283,243.69557120000022,True,2.8887491179258884,1.01333061261232,239
1,static,residual_ftv_response_SPH,SPH,T0,,outer_train_only,0.07386643518,0.46182404600000004,False,0.21123097920309625,0.08880166975505065,239
1,static,residual_ftv_predictor_for_SPH,FTV,T0,,outer_train_only,1.46082283,243.69557120000022,True,2.8887491179258884,1.01333061261232,239
1,static,residual_ftv_response_BPE,BPE,T0,,outer_train_only,6.4824732,86.04660200000001,True,3.2039041348793007,0.5109204932044732,239
1,static,residual_ftv_predictor_for_BPE,FTV,T0,,outer_train_only,1.46082283,243.69557120000022,True,2.8887491179258884,1.01333061261232,239
1,static,residual_ftv_ld_response_SPH,SPH,T0,,outer_train_only,0.07386643518,0.46182404600000004,False,0.21123097920309625,0.08880166975505065,239
1,static,residual_ftv_ld_predictor_for_SPH,FTV,T0,,outer_train_only,1.46082283,243.69557120000022,True,2.8887491179258884,1.01333061261232,239
1,static,residual_ftv_ld_predictor_for_SPH,LD,T0,,outer_train_only,1.5,11.024000000000001,True,1.6275419687423458,0.37481566906700975,239
1,static,residual_ftv_ld_response_BPE,BPE,T0,,outer_train_only,6.4824732,86.04660200000001,True,3.2039041348793007,0.5109204932044732,239
1,static,residual_ftv_ld_predictor_for_BPE,FTV,T0,,outer_train_only,1.46082283,243.69557120000022,True,2.8887491179258884,1.01333061261232,239
1,static,residual_ftv_ld_predictor_for_BPE,LD,T0,,outer_train_only,1.5,11.024000000000001,True,1.6275419687423458,0.37481566906700975,239
1,static,raw_FTV,FTV,T1,,outer_train_only,0.21297956,205.57821140000038,True,2.261419653988468,1.1293130214444052,239
1,static,raw_LD,LD,T1,,outer_train_only,0.0,10.272000000000002,True,1.4404362768665213,0.4465748389438494,239
1,static,raw_SPH,SPH,T1,,outer_train_only,0.0630029721,0.4925861968,False,0.20964235526652722,0.09090703957704527,239
1,static,raw_BPE,BPE,T1,,outer_train_only,6.265495,70.68525000000004,True,3.049584527590694,0.478620146078101,239
1,static,residual_ftv_response_LD,LD,T1,,outer_train_only,0.0,10.272000000000002,True,1.4404362768665213,0.4465748389438494,239
1,static,residual_ftv_predictor_for_LD,FTV,T1,,outer_train_only,0.21297956,205.57821140000038,True,2.261419653988468,1.1293130214444052,239
1,static,residual_ftv_response_SPH,SPH,T1,,outer_train_only,0.0630029721,0.4925861968,False,0.20964235526652722,0.09090703957704527,239
1,static,residual_ftv_predictor_for_SPH,FTV,T1,,outer_train_only,0.21297956,205.57821140000038,True,2.261419653988468,1.1293130214444052,239
1,static,residual_ftv_response_BPE,BPE,T1,,outer_train_only,6.265495,70.68525000000004,True,3.049584527590694,0.478620146078101,239
1,static,residual_ftv_predictor_for_BPE,FTV,T1,,outer_train_only,0.21297956,205.57821140000038,True,2.261419653988468,1.1293130214444052,239
1,static,residual_ftv_ld_response_SPH,SPH,T1,,outer_train_only,0.0630029721,0.4925861968,False,0.20964235526652722,0.09090703957704527,239
1,static,residual_ftv_ld_predictor_for_SPH,FTV,T1,,outer_train_only,0.21297956,205.57821140000038,True,2.261419653988468,1.1293130214444052,239
1,static,residual_ftv_ld_predictor_for_SPH,LD,T1,,outer_train_only,0.0,10.272000000000002,True,1.4404362768665213,0.4465748389438494,239
1,static,residual_ftv_ld_response_BPE,BPE,T1,,outer_train_only,6.265495,70.68525000000004,True,3.049584527590694,0.478620146078101,239
1,static,residual_ftv_ld_predictor_for_BPE,FTV,T1,,outer_train_only,0.21297956,205.57821140000038,True,2.261419653988468,1.1293130214444052,239
1,static,residual_ftv_ld_predictor_for_BPE,LD,T1,,outer_train_only,0.0,10.272000000000002,True,1.4404362768665213,0.4465748389438494,239
1,static,raw_FTV,FTV,T2,,outer_train_only,0.025368212759999998,158.37901020000044,True,1.415991454261504,1.1419217039617917,239
1,static,raw_LD,LD,T2,,outer_train_only,0.0,9.772000000000002,True,1.0827969660239505,0.6287419692024572,239
1,static,raw_SPH,SPH,T2,,outer_train_only,0.07002241734,0.5994902494,False,0.24254163168711296,0.1169119606124365,239
1,static,raw_BPE,BPE,T2,,outer_train_only,6.14831,63.521806000000076,True,2.9702359165524235,0.4527345979026768,239
1,static,residual_ftv_response_LD,LD,T2,,outer_train_only,0.0,9.772000000000002,True,1.0827969660239505,0.6287419692024572,239
1,static,residual_ftv_predictor_for_LD,FTV,T2,,outer_train_only,0.025368212759999998,158.37901020000044,True,1.415991454261504,1.1419217039617917,239
