residualizer_id,fold,task_type,target_kind,target,timing,interval,predictors,model,alpha,fit_scope,target_space,n_train,intercept,coefficient_json,residual_train_mean,residual_train_population_scale
512d5d33e9fe69c32430f7c56e851a9fb08ed302d48a8df01ffb3ed451bdf8a7,2,static,residual_ftv,LD,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-1.4662170410422435e-16,[0.37609457638145705],9.25185853854297e-18,0.9259450002726526
fb634ad797027e1fc67dbdf6e795d2fe05736240c86eb27039b5555f4102e143,2,static,residual_ftv,SPH,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,1.4360497575907098e-16,[-0.6391282161947853],0.0,0.7668840085855242
560589a56960b85d5c48bbf7cbcc38bbf68f4ca5f50167aa7fb811d57e814bb8,2,static,residual_ftv,BPE,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-3.5155046437190863e-16,[0.201089515832971],1.4802973661668754e-17,0.9794008534186833
da2d2dad883f4969734463f95a6c89a20dbaf4885dfd6af0e1e87e182a601efb,2,static,residual_ftv_ld,SPH,T3,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,1.1250761965945376e-16,"[-0.6455525760206584,0.017081766739855484]",3.700743415417188e-17,0.7666967589156948
72c1c478cd544db9c8db004ceaf0c32a24938983fbf65dbc6557175d3096cd11,2,static,residual_ftv_ld,BPE,T3,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-3.7080105527878037e-16,"[0.2789476359958083,-0.2070173968259226]",0.0,0.960179207498088
abbfd9eacb4db51867beecea40d749c55d28b54dcdb4e07cf36f51039cd0bae2,2,dynamic,residual_ftv,LD,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-3.405274690354979e-17,[0.33149493179230954],1.1102230246251566e-17,0.9429715634353167
bdf259a3006bf3f5fb4e7d59c77993ca957eee8d9f288ea6478580ed20696b14,2,dynamic,residual_ftv,SPH,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,4.474529096946933e-19,[-0.12521531971357833],-3.7007434154171884e-18,0.9920637411006419
43a15610bf6821c2f17c5d9efdd404ed7f55dbff8ff748c1903fc8681a9525dc,2,dynamic,residual_ftv,BPE,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,6.560093051674435e-17,[0.3013905038853715],7.401486830834377e-18,0.9531037695528154
701e6b5c06972fafec000cc77401d032e9b29b50a1559af541b853ee15d53e5e,2,dynamic,residual_ftv_ld,SPH,,T0->T1,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-1.3371873581223324e-18,"[-0.10203989209283253,-0.06991186108168276]",5.551115123125783e-18,0.9898602682285991
024f05c0e356af15ffe7ab24f077bfd7607e215114756206485c91cbd36b341d,2,dynamic,residual_ftv_ld,BPE,,T0->T1,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,6.840360708709883e-17,"[0.32208721779171173,-0.062434480655369884]",2.960594732333751e-17,0.9512374149754644
ba4827138eb93e0bf00ab0f43b26dd3d92d883a3e7bc19d7f1e276875735b46e,2,dynamic,residual_ftv,LD,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,235,-5.4510964467623317e-17,[0.3465812158822402],-7.558965274043619e-18,0.9374748931878482
c3843f4f29e7a6a6c28bc7468dc5059185d5d4ebb61ae662616d5dbad3374853,2,dynamic,residual_ftv,SPH,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,1.4305618026824142e-17,[-0.40546721340788255],3.7007434154171884e-18,0.913359900773881
0cc0fc646479e08184d89839df3966be148ae90649d67ae20ede0b49ce72782e,2,dynamic,residual_ftv,BPE,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-1.9166874226346103e-17,[0.1815996381181473],7.401486830834377e-18,0.9832328062047764
8db0c8ba5845d7fac130d3bdbd6bcd1e29794971f842c21b979d2e6cde2fe2c7,2,dynamic,residual_ftv_ld,SPH,,T1->T2,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,235,1.2935942478875035e-16,"[-0.40539354647866166,0.015062006301259367]",-1.1338447911065428e-17,0.915575826538315
9ca4e460723d4f62e62df663ec94f1b6619749cb86860a4c2b343ce4b872607b,2,dynamic,residual_ftv_ld,BPE,,T1->T2,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,235,-6.3753788792198705e-18,"[0.15722494335904288,0.02912884722405386]",-1.5117930548087238e-17,0.9854066089423384
0365dc084189ab71138d209e6bcfcb8cd0d78f21919434fdf572c80d943d3acf,2,dynamic,residual_ftv,LD,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,205,-5.415722071342227e-18,[0.10993968031284117],-3.3577476842321807e-17,0.9938789399838247
e21418cdfe828b6e0fe315131e3158c97f576fcee0c598431e53d2945b2023a5,2,dynamic,residual_ftv,SPH,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,-9.707482626864952e-18,[-0.3442207728841816],-2.960594732333751e-17,0.9383627550211993
5fbb38d9bc93aace11fc227a508ae2c021e8b3ab21487c6d75aefa664945b9e8,2,dynamic,residual_ftv,BPE,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,240,2.013667644629153e-17,[0.1396870719000185],7.401486830834377e-18,0.9901135884130664
4067bf683cfa92f0ce326d580e20f0f12128f9aeace37207191826b6da936c6b,2,dynamic,residual_ftv_ld,SPH,,T2->T3,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,205,-7.900410143504052e-17,"[-0.32975204659242585,-0.07829854713631856]",8.665155314147563e-18,0.9371806065145277
c2ac05485057985111630c8c5086fd53ca8ac11a550fcb81430a98482164cd76,2,dynamic,residual_ftv_ld,BPE,,T2->T3,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,205,1.7556316831869017e-17,"[-0.005202730866441814,0.017388124842562646]",-8.665155314147563e-18,0.9998436675190263
57caf0c003ec96737ece423390d85bb0286c1b81a9c03e73dbf0ccc6afbc5170,3,static,residual_ftv,LD,T0,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-1.3106569838398157e-16,[0.5989352819627841],-1.4221865191479277e-17,0.7989442228509686
3cdbecc22b1aeb9118741582563e26067c5b6dc2db21ce089f919e35d202e566,3,static,residual_ftv,SPH,T0,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-2.850624554447868e-16,[-0.5400317782063668],2.202095255454856e-17,0.8402115671206642
c5293c4cd23f626a4d8e8df0c59d89c7e18a83a8bb0f149adf4e498b9eac46ab,3,static,residual_ftv,BPE,T0,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,5.130118685343879e-16,[0.1694479645781656],7.340317518182853e-18,0.9854187399174447
9f57759e961055bc3ffee18d31df382b6839b75eebf8ddd984cd3e63479822e0,3,static,residual_ftv_ld,SPH,T0,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-3.040449176612694e-16,"[-0.4791998665531491,-0.10156675267795873]",7.340317518182853e-18,0.8363769702683433
45171031f94034084ca49b44387590ae1670ec0fd3f9f887225c8ec43076a345,3,static,residual_ftv_ld,BPE,T0,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,4.974982007057094e-16,"[0.2712163523860184,-0.16991549984222895]",-3.670158759091427e-18,0.975784043203737
ff2ff65f6a0ebea52a5cddc52e67c86647591eac53fe57669f2c21f2f586c4b0,3,static,residual_ftv,LD,T1,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-4.367855182322788e-17,[0.5643569955548503],-5.50523813863714e-18,0.8239350459401346
21947f077d333b7cd348395c5585b5b0269bb12bc5e57bfd4b4f8aee705005d1,3,static,residual_ftv,SPH,T1,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-8.076712739677901e-17,[-0.4995400219072058],-3.6701587590914267e-17,0.8650996766464061
7340058a62b602b3101a8bb4ad496dad17419f159e26b8fa2ba29d8687dce044,3,static,residual_ftv,BPE,T1,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-3.8767028767166007e-16,[0.11626154768517273],0.0,0.993162395519016
0a4d0337cd1222e9490bb27456d80fcfaf29dccedc258d100ab67509b627dbf0,3,static,residual_ftv_ld,SPH,T1,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-9.561312211418435e-17,"[-0.46539627275212925,-0.060500267426485975]",-8.25785720795571e-18,0.8637208308186265
31bb3c4d76b0801b5e8eccd6e355f69e6c644270ad4303bc9bd5d4c9f39219da,3,static,residual_ftv_ld,BPE,T1,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-3.869433544938303e-16,"[0.19334342415693842,-0.13658354034573836]",7.340317518182853e-18,0.9866254905942093
64a9fed2705130a6bbf34fe886f911a4fda5e2a1f96a5c550ba3859356c3b5bf,3,static,residual_ftv,LD,T2,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-2.225975575795469e-16,[0.5566225479457192],-7.340317518182853e-18,0.8292229927306125
dc083f8e713c78a88eb4a25d4780811a717a21c03d3b29627f19d7e49a9895d0,3,static,residual_ftv,SPH,T2,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-2.0305583993289042e-16,[-0.5884115603972458],3.670158759091427e-18,0.8067902117665863
ad0421cbdff0c9d181c526edb11951ddaacd81a0c35912ed82758b95787b113d,3,static,residual_ftv,BPE,T2,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-4.957930237364736e-17,[0.16608251162916887],0.0,0.9859962663935125
858da8184b93a45ea1e49ace11da4fd5f5b2331199e629804368ab5af8e6d027,3,static,residual_ftv_ld,SPH,T2,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-2.00186640001638e-16,"[-0.6514946125748501,0.11333183035868777]",2.202095255454856e-17,0.8010199104674489
ccf3117a26db4ef58effa5ce23b944f2ffa3ec91f6c019e633c68c00289f7b6c,3,static,residual_ftv_ld,BPE,T2,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-6.068101129209614e-17,"[0.21299516852758033,-0.0842809136488419]",-2.202095255454856e-17,0.983444490594119
3fc5ccdebda2c6b01f8923356c0d31e5cea2c69fb069d12137064be2d83630db,3,static,residual_ftv,LD,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,6.066166654025918e-17,[0.47570873647490663],2.0185873175002847e-17,0.8785391055660141
1e8546b30ce9e0ed67960ca80f74402a7115977764acb5a90d2fa74b08f0f59d,3,static,residual_ftv,SPH,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,1.0416377024275006e-17,[-0.6212343225763233],2.5691111313639987e-17,0.7815871001376045
1d3cdf07e9df82eb1ecf1d64e5edd6b65a0851346df3d0f09b372fe8b2f1c5d4,3,static,residual_ftv,BPE,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,3.407483529952097e-16,[0.22107366030920927],1.4680635036365707e-17,0.9750500104975908
18fb07c3fe0c9aaf91a6205dfdb2b7a46046846b7d8057d49063c8311f1d6fd3,3,static,residual_ftv_ld,SPH,T3,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,2.4025148524871304e-17,"[-0.6784875446396235,0.12035352238337466]",0.0,0.7741173670905755
72b076b30a66733efdb9fd3406fa52448c559b277c0d6b4bb0f115b502cfcf1e,3,static,residual_ftv_ld,BPE,T3,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,3.377578741276732e-16,"[0.28654979307310646,-0.13763912189018793]",5.872254014546283e-17,0.9673618372737647
29744f689de6feba94f1c677eeceea781d5254c19a60a9cd2633f4a9d3ed0a61,3,dynamic,residual_ftv,LD,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-2.202095255454856e-17,[0.39062469222371965],1.8580178717900347e-17,0.919864824235062
b3758eed0e170ab6104f95e16c92474daac1529bba4a28e39b22087817f151b1,3,dynamic,residual_ftv,SPH,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,1.4680635036365707e-17,[-0.12535180723174574],-1.4680635036365707e-17,0.9920469062977848
03bdc991a3c16cf73d2a284cc7aa5c74a1bc58cb410d0ee0c7dee086bca6fd85,3,dynamic,residual_ftv,BPE,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,7.340317518182853e-18,[0.24846797862304565],-2.75261906931857e-18,0.96837670662959
441368cb60710ceb03abc4f49b57c150324eba772c8e29542e876c89962a41da,3,dynamic,residual_ftv_ld,SPH,,T0->T1,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,9.866343081144861e-18,"[-0.07683436673176011,-0.12420474554178602]",7.340317518182853e-18,0.9853968517959574
2723a5824d0c061cd483ab5c23e1dabde9e65727458c2ad2ce2c262e8279201c,3,dynamic,residual_ftv_ld,BPE,,T0->T1,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,1.6352732941231818e-17,"[0.27270695571003145,-0.06205183023377229]",-2.0185873175002847e-17,0.9666483067546934
aa64a861c94eccce2fb893978fe28dc33a9b550bf6d666cb8f75fcad426949f0,3,dynamic,residual_ftv,LD,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,237,-9.976684687677269e-17,[0.24324368809576988],-7.495176537553799e-18,0.9697077933446298
cd333c9254441513500b6b4925994588fcf44f64c0922a515a30886c21e5716c,3,dynamic,residual_ftv,SPH,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-2.341957683492603e-17,[-0.404729987707418],-7.340317518182853e-18,0.9136957181992965
70bf6a95f940bb46f764bbedd77918e1b29f96a386def010b4faac2ddea10114,3,dynamic,residual_ftv,BPE,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-8.462250434817815e-18,[0.20142264206254007],-3.670158759091427e-18,0.9793332533293504
9473c65d07f75bcfa2fa073535db46160add364bc34774f4adccf1c2ae80c57b,3,dynamic,residual_ftv_ld,SPH,,T1->T2,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,237,-1.3900391898483652e-16,"[-0.38073660999367,-0.07284010567021408]",2.9980706150215195e-17,0.913738066742023
2b4946bbb70c707b1da7797c153e7ebb3bd2bbf754da7986a00156d2fa60476e,3,dynamic,residual_ftv_ld,BPE,,T1->T2,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,237,3.306503290741886e-17,"[0.180689029455077,0.022533014709801295]",-1.686414720949605e-17,0.9821277221858046
520e5ae37a19bdeea7862f8b22488f9bf2f2dbfff87eff796508700388228729,3,dynamic,residual_ftv,LD,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,205,7.84753183977368e-17,[0.05642375152935484],8.665155314147563e-18,0.9983913563144884
fd1d325e30d060457bc79cf29465360549d352de3cdeb5bcd16fc4396a7ce90e,3,dynamic,residual_ftv,SPH,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,4.405140510745499e-18,[-0.40051768868768084],3.670158759091427e-18,0.9155653128251837
68a2cd2d2e9e1a0586b467f780116374c66a8028a0617a75c3f640f69036fd47,3,dynamic,residual_ftv,BPE,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,242,-1.860431050525142e-17,[0.13815026893117138],7.340317518182853e-18,0.9903316473867151
9fff7d9be1b8f43d8753a6b0d3124e313abe4b6d325c30a5e53404bcfd7c0f09,3,dynamic,residual_ftv_ld,SPH,,T2->T3,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,205,-1.8046559234652227e-17,"[-0.3936776282824658,-0.06883586883728232]",-8.665155314147563e-18,0.9141380158164517
1afea47e4adf917e44bd1ba154022ad13a8e93a5e4da51bc92842a559cc18f5f,3,dynamic,residual_ftv_ld,BPE,,T2->T3,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,205,1.2583821837222066e-17,"[0.15376731073959665,0.02432017774882647]",0.0,0.9874733551627086
fff1f3801e71eb733b4855fdd1d7bd491c908d9f698d6a21a1e6ce247b9b89ec,4,static,residual_ftv,LD,T0,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,7.390083165633236e-17,[0.5977176883861801],5.921189464667502e-18,0.7997236168488151
1f5d83fbd08d11e56a87eb84462a37afb8de6ad4d8ec53f50b7b7300f047375d,4,static,residual_ftv,SPH,T0,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-3.65822293633051e-16,[-0.5759092516171229],0.0,0.8157084914919324
fd8a6cdcc52a0c030535a5ea54e33eb75e85074283988cb82193cff3db5ffcda,4,static,residual_ftv,BPE,T0,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,9.078030331654788e-16,[0.2193022858049262],-4.7369515717340015e-17,0.9754378553906426
0c3f6bf5dd532a7b94823b11146b3efbac2e45395158be644674235b699e7c73,4,static,residual_ftv_ld,SPH,T0,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-3.6159696946186537e-16,"[-0.5149937540705003,-0.10191349315944255]",1.578983857244667e-17,0.811741458750548
a81598dd907828532ab3c27ee5f28f8a78725e69b1486ad196dff99adae5e6c0,4,static,residual_ftv_ld,BPE,T0,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,9.202211360494173e-16,"[0.3002618395507913,-0.13544781310463416]",-3.157967714489334e-17,0.9692091898353385
3ad3fe604405cb8849f4d44159a2695d4e6d2c2c600c8c8214cd856f777513e9,4,static,residual_ftv,LD,T1,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,4.84271607754985e-16,[0.545287037534647],1.1842378929335004e-17,0.8366714066270732
5d7119e1c27e6fdb5026fc1075710b31bc8c4944ace0dd093792e15dec79a1e0,4,static,residual_ftv,SPH,T1,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-3.468110972149583e-16,[-0.5237853973613126],-2.3684757858670008e-17,0.8504176507392868
8ba1bf6e32205592586c502ad96c2d37a22fdd8031148ab671ddf6a14d7dff5d,4,static,residual_ftv,BPE,T1,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-1.2039574331901922e-15,[0.20029990526349978],2.3684757858670008e-17,0.9795526148536163
cdef651d784ca2177eedc362af128daf9af71e8c5c86edcf307b3f1b9108e20e,4,static,residual_ftv_ld,SPH,T1,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-3.07290425905345e-16,"[-0.45237544161113036,-0.13095846927343166]",1.973729821555834e-17,0.8434094330528303
42358af259cd30f0d02e44892f05c00813f15d46af7badd0d8246e85d5c766ff,4,static,residual_ftv_ld,BPE,T1,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-1.1115322682711645e-15,"[0.2847303094850511,-0.15483662440111975]",7.894919286223335e-18,0.9707285969787455
ec1f0d2cfaa34206e4118e627cd631e485456b7e0c2006061fb08e92eea363f9,4,static,residual_ftv,LD,T2,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,1.2887639905682463e-17,[0.5651239683791294],1.578983857244667e-17,0.8232837296326012
6ec004f1dca9586f99fb3dd2710c8e1a39a1125e18a24e17f43d49cc9d709edd,4,static,residual_ftv,SPH,T2,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,1.963476884448443e-16,[-0.5652444030710314],-3.157967714489334e-17,0.8232003120852722
de27483b39daee16352b3455093a1123a2974f24bb451d351a17a6d471ad4d0f,4,static,residual_ftv,BPE,T2,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,1.2832576268772297e-17,[0.20831323343449146],-7.894919286223335e-18,0.9778649542484944
f00922f610cca5e1ed33ad7debfd0be7be6769902455ed0470dd470cb0ff949f,4,static,residual_ftv_ld,SPH,T2,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,1.8703185132606608e-16,"[-0.6070566147436367,0.07398768060135452]",-3.947459643111668e-18,0.8207765210926506
af1367e3c7b7a8a63d458400e0c217746a3a17b1772753ec9eb4a2a30e8ba4c4,4,static,residual_ftv_ld,BPE,T2,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,1.676932608401671e-17,"[0.27760630996398944,-0.12261570983839552]",-1.578983857244667e-17,0.9724838496207294
ba1cd965e384a98de3d61905aee0f5e8c3999e63fbe57ead78df87d4e18f246d,4,static,residual_ftv,LD,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-1.0247119771138386e-16,[0.41688509519615946],0.0,0.9081090182976604
c8c202f2e31b8659aafb81ed16442ee79981f5c555b037155f4b962cc11a902e,4,static,residual_ftv,SPH,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-3.009982018936099e-16,[-0.6244421594210663],-6.908054375445418e-18,0.7788491270957999
050f3b73354447431043aea185e43794f57ada5b9f3b1b4870621fb8e5eea6c6,4,static,residual_ftv,BPE,T3,,FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-4.761080744726455e-16,[0.3056291282744273],3.157967714489334e-17,0.9517145224644682
801ea8d274ca8b679925cf214d4584d9242019bd7cb3d86986316d25d9f3174c,4,static,residual_ftv_ld,SPH,T3,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-2.795047527597843e-16,"[-0.6736444535235349,0.11802363449649654]",-2.960594732333751e-18,0.7711681591226425
eaaf658fce1b60a9c16d1d801cd17be8ae5b3f0ba076081067ccb7c97f759dc4,4,static,residual_ftv_ld,BPE,T3,,FTV+LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-5.039063774443122e-16,"[0.39276678800984893,-0.20902080870610243]",1.578983857244667e-17,0.9322224656664726
ae6ca0a58067a39a70dfed017bf9150db2d9cfaca58e774d99fbabd0cdffddd0,4,dynamic,residual_ftv,LD,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-6.538894507186087e-19,[0.38190200692171367],-7.401486830834377e-18,0.9235011750309097
3789875320e315a6a19a277722980dbf6f80960f9e2ceb8fef9c0dddcb1d4d76,4,dynamic,residual_ftv,SPH,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,3.1140238352086116e-17,[-0.16202825326774764],0.0,0.9866678690250817
6c28f585836e54fcc3f17c94b3e8d0f7a54a55dcf52e2299d94bd1c4459a2447,4,dynamic,residual_ftv,BPE,,T0->T1,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,3.626438363196328e-17,[0.28388479648292314],0.0,0.9584847738151151
0d0760fc7db818cc0550ab27e753edf1acbd217ab3ae736e3464e6924c099d49,4,dynamic,residual_ftv_ld,SPH,,T0->T1,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,2.448173301577186e-17,"[-0.1651956151798056,0.008293650870253697]",0.0,0.9866354737630056
497aa1dc5c8043a7dcd9326f95d33bb80aea23b3dbee3e2d7d1ee23208269b6f,4,dynamic,residual_ftv_ld,BPE,,T0->T1,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,5.0662156382985605e-17,"[0.33682799697450133,-0.13863032802137407]",-7.894919286223335e-18,0.9497227218389112
943e3915ad5709c9b3cd85682f1fe2a5a4482fde08db465faafb46599a96ba80,4,dynamic,residual_ftv,LD,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,222,-5.444013375384389e-17,[0.3004293775219722],-1.6003214769371626e-17,0.9533777088281564
9d67c658d82298307819e8e5769a7c25a8f1e593f0bdb68ac46721f2ec9a69df,4,dynamic,residual_ftv,SPH,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,1.7397437718148734e-17,[-0.3592750961113097],0.0,0.9326167701838269
6f1418360c8b2a11b980ea46e62a38e31771344ba1e45307dffff43b1fa8b86c,4,dynamic,residual_ftv,BPE,,T1->T2,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,5.907488105311968e-17,[0.1965290691750472],1.3816108750890837e-17,0.9803229077265104
06aa11e9130342d4bc5eb5a9de7c484b21df808541bbb60b888c701ff954a568,4,dynamic,residual_ftv_ld,SPH,,T1->T2,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,222,2.794208038482417e-17,"[-0.3309387976748179,-0.09245088502515583]",-2.400482215405744e-17,0.9286561470312223
60c82c7dd8fead5a2c2417fdf9ebf18ea3cd66b2fd7cc56acdf21fac30dd5fec,4,dynamic,residual_ftv_ld,BPE,,T1->T2,delta_FTV+delta_LD,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,222,1.9207456514646974e-17,"[0.19063057558500068,0.010093954704236817]",1.200241107702872e-17,0.9808508551205963
0e94ecb767fc89e389abc5a847e48957e4f02f308d0f09e2ce74b316dae086e9,4,dynamic,residual_ftv,LD,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,188,-2.621132716596949e-17,[0.0903739613790642],4.724353296277262e-18,0.9958642775538725
8a97c7734da5096b93be33aeb058b72b53a25c3d3d9bfc90a5cbc8a032f0b13a,4,dynamic,residual_ftv,SPH,,T2->T3,delta_FTV,Ridge,1.0,outer_train_only,Goal6_train_winsorized_family_transformed_standardized,225,-4.9751486566764704e-17,[-0.4008546676076369],-8.881784197001253e-18,0.915361802297692
