comparison,candidate,reference,seed,arm,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,n_candidate,spearman_candidate,pearson_candidate,natural_r2_candidate,transformed_r2_candidate,residual_spearman_candidate,residual_transformed_r2_candidate,reconstructed_natural_r2_candidate,rmse_candidate,mae_candidate,reconstructed_natural_rmse_candidate,reconstructed_natural_mae_candidate,prediction_target_variance_ratio_candidate,calibration_slope_candidate,n_reference,spearman_reference,pearson_reference,natural_r2_reference,transformed_r2_reference,residual_spearman_reference,residual_transformed_r2_reference,reconstructed_natural_r2_reference,rmse_reference,mae_reference,reconstructed_natural_rmse_reference,reconstructed_natural_mae_reference,prediction_target_variance_ratio_reference,calibration_slope_reference,delta_spearman,delta_pearson,delta_natural_r2,delta_transformed_r2,delta_residual_spearman,delta_residual_transformed_r2,delta_reconstructed_natural_r2,delta_rmse,delta_mae,delta_reconstructed_natural_rmse,delta_reconstructed_natural_mae,delta_prediction_target_variance_ratio,delta_calibration_slope
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,SPH,T3,,current,goal6_transformed_standardized_residual,375,0.024705447048081742,0.02874055740533036,,-0.05127996044779739,0.024705447048081742,-0.05127996044779739,0.36719343297462037,,,0.1124412923337162,0.09016286487202943,0.07050048075885246,0.09356771505490087,375,0.0036269107986340644,-0.012629648302983815,,-0.04405242676160501,0.0036269107986340644,-0.04405242676160501,0.371150102571421,,,0.11208921740253669,0.08859083468916197,0.032807136425616834,-0.20151930805725585,0.021078536249447676,0.04137020570831418,,-0.007227533686192382,0.021078536249447676,-0.007227533686192382,-0.003956669596800633,,,0.00035207493117951627,0.0015720301828674593,0.03769334433323562,0.29508702311215673
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,SPH,T3,,current,goal6_transformed_standardized_residual,375,0.01301246548139405,0.018637182252879157,,-0.04417338284601759,0.01301246548139405,-0.04417338284601759,0.3717941594286591,,,0.1120318028086457,0.08931116095750413,0.04320812722813583,0.1169646698535107,375,-0.009174392568878679,-0.004899862966425083,,-0.04183965527694949,-0.009174392568878679,-0.04183965527694949,0.37191905161684136,,,0.11202066585990325,0.08858738281762552,0.031974682742191424,-0.07979975585783226,0.022186858050272727,0.02353704521930424,,-0.002333727569068106,0.022186858050272727,-0.002333727569068106,-0.00012489218818223513,,,1.1136948742454522e-05,0.0007237781398786169,0.011233444485944405,0.19676442571134295
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.16185792633958537,0.1833301101970759,,-0.021953751930152702,0.16185792633958537,-0.021953751930152702,0.055429356474994695,,,16.761919882557724,11.888216603141966,0.12227365540143992,0.5866001381914374,375,0.18827213359102152,0.17579704711442956,,-0.050867573920571584,0.18827213359102152,-0.050867573920571584,0.020892100796573998,,,17.065609970119343,11.868086062836197,0.16272758103181245,0.5855591029921227,-0.026414207251436145,0.007533063082646341,,0.02891382199041888,-0.026414207251436145,0.02891382199041888,0.0345372556784207,,,-0.30369008756161975,0.020130540305769884,-0.040453925630372534,0.0010410351993147549
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.1802849682020407,0.20122037519549113,,-0.025498880474507254,0.1802849682020407,-0.025498880474507254,0.056621887218328504,,,16.751335487406422,12.051464022817314,0.18085406714917698,0.4801470888525007,375,0.18466186981035618,0.1653680048566206,,-0.0746956810069716,0.18466186981035618,-0.0746956810069716,0.0008179893854645126,,,17.239665767357533,12.007902288867296,0.19583475619576646,0.4795169682141727,-0.00437690160831547,0.03585237033887054,,0.04919680053246435,-0.00437690160831547,0.04919680053246435,0.05580389783286399,,,-0.48833027995111067,0.04356173395001761,-0.014980689046589474,0.0006301206383279578
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.26148399204464395,0.2679119096485847,,0.05151148944739035,0.26148399204464395,0.05151148944739035,0.09174545479979601,,,16.436537256764257,11.53450911614457,0.09252163703119486,0.8859267667818728,375,0.20672835695968236,0.19834707452881195,,-0.019863042298208216,0.20672835695968236,-0.019863042298208216,0.048137778000132525,,,16.82649201976276,11.916643091738466,0.1254041186014711,0.6639019035662005,0.05475563508496159,0.06956483511977274,,0.07137453174559856,0.05475563508496159,0.07137453174559856,0.043607676799663486,,,-0.38995476299850296,-0.38213397559389684,-0.03288248157027625,0.22202486321567227
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.2488226640079655,0.26399026812484444,,0.05026604398249383,0.2488226640079655,0.05026604398249383,0.090377157178816,,,16.448913528878247,11.578619715685843,0.09736139197830403,0.8477240044188512,375,0.2057621146912778,0.20306394895210786,,0.0036170324085587164,0.2057621146912778,0.0036170324085587164,0.06243431146898937,,,16.699650852215015,11.837114449042218,0.09642466090460565,0.6883542864388581,0.04306054931668768,0.06092631917273658,,0.04664901157393512,0.04306054931668768,0.04664901157393512,0.027942845709826636,,,-0.250737323336768,-0.2584947333563754,0.0009367310736983769,0.1593697179799931
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.2851337801299645,0.26252610214801403,,0.03915317214202297,0.2851337801299645,0.03915317214202297,0.07049618686540082,,,12.184934225634684,8.959605461283095,0.10481048428611363,0.9264510800998856,375,0.29293009483024784,0.2613558322917858,,0.052707597418674285,0.29293009483024784,0.052707597418674285,0.06795026976011798,,,12.201610122400337,8.891663039239088,0.07786746119579067,0.9564138683945405,-0.007796314700283358,0.0011702698562282565,,-0.013554425276651315,-0.007796314700283358,-0.013554425276651315,0.0025459171052828466,,,-0.016675896765653064,0.06794242204400724,0.026943023090322954,-0.02996278829465482
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.28058649841476196,0.2583004056811558,,0.048459877250679385,0.28058649841476196,0.048459877250679385,0.07767473029469985,,,12.137790999269543,8.90474005563547,0.08114451691456727,0.9617120549770479,375,0.24799449771874135,0.2335775219422086,,0.01664324460156561,0.24799449771874135,0.01664324460156561,0.058919994309754364,,,12.260576022707653,8.960375407442262,0.15000285170237124,0.6958154894327591,0.03259200069602061,0.02472288373894721,,0.031816632649113774,0.03259200069602061,0.031816632649113774,0.01875473598494548,,,-0.12278502343811049,-0.055635351806792244,-0.06885833478780397,0.26589656554428887
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.29405652640295865,0.28861330966487714,,0.03245215907822823,0.29405652640295865,0.03245215907822823,0.07530830640346287,,,12.153352081290773,8.870999200255842,0.1477191899616929,0.9422233448326817,375,0.2623327359971513,0.25701955871459625,,0.04351660655900634,0.2623327359971513,0.04351660655900634,0.06750673293659559,,,12.204512982373313,8.88829634281238,0.063784927267054,1.080480310601681,0.03172379040580736,0.031593750950280886,,-0.01106444748077811,0.03172379040580736,-0.01106444748077811,0.007801573466867273,,,-0.05116090108253957,-0.017297142556538248,0.0839342626946389,-0.13825696576899926
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.31225974274074897,0.3090103092650714,,0.0676978153125919,0.31225974274074897,0.0676978153125919,0.09329842632436036,,,12.034548072894635,8.753889943955642,0.1175852646337937,1.009466896868065,375,0.2609921742011475,0.26190703841108365,,0.046967969293380964,0.2609921742011475,0.046967969293380964,0.07598142495090732,,,12.148927830456726,8.855714722006525,0.06506182232278473,1.0942654981813378,0.05126756853960146,0.047103270853987744,,0.02072984601921094,0.05126756853960146,0.02072984601921094,0.017317001373453045,,,-0.11437975756209084,-0.10182477805088297,0.05252344231100897,-0.08479860131327288
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.3747572319360953,0.3606761162354581,,0.11807428409938982,0.3747572319360953,0.11807428409938982,0.13443256108079116,,,10.287836626039125,7.018608380111051,0.17698297068522645,0.9034444304107973,375,0.33799657591632043,0.33004546445342653,,0.09480564574717228,0.33799657591632043,0.09480564574717228,0.09766625963279008,,,10.504060198928826,7.119937832067584,0.156808374540533,0.8929603121828065,0.03676065601977485,0.03063065178203156,,0.02326863835221754,0.03676065601977485,0.02326863835221754,0.03676630144800108,,,-0.2162235728897013,-0.10132945195653331,0.02017459614469344,0.01048411822799078
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.37370820019855,0.3664030642335599,,0.12309109956209655,0.37370820019855,0.12309109956209655,0.14306333923796233,,,10.236416896221177,7.013068448468124,0.1817839758575677,0.8967757329640378,375,0.330305390381791,0.3289301267881231,,0.10099382722118515,0.330305390381791,0.10099382722118515,0.1195277748931517,,,10.376035138293487,7.167313062169003,0.14291853653220016,0.8819429498326186,0.04340280981675898,0.03747293744543678,,0.022097272340911397,0.04340280981675898,0.022097272340911397,0.023535564344810633,,,-0.13961824207230933,-0.15424461370087972,0.03886543932536754,0.014832783131419225
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.34000144373438473,0.32508465006177867,,0.10549268395655687,0.34000144373438473,0.10549268395655687,0.10860271955079437,,,10.440210518201152,7.15407507376104,0.1389527981027814,0.9222432834390274,375,0.32454150726281417,0.2933838405004462,,0.08649749070210146,0.32454150726281417,0.08649749070210146,0.0883653657976391,,,10.558057227879681,7.203737937636009,0.10290245521701975,0.9471348071063836,0.015459936471570568,0.03170080956133248,,0.01899519325445541,0.015459936471570568,0.01899519325445541,0.020237353753155274,,,-0.1178467096785294,-0.04966286387496943,0.03605034288576166,-0.024891523667356252
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.3506349653652448,0.3413725066598451,,0.11596752231704689,0.3506349653652448,0.11596752231704689,0.1175548658474247,,,10.387653630222566,7.115310564878778,0.14245939546678002,0.9658819387482677,375,0.3307847020001742,0.2990014780972813,,0.09255400767037433,0.3307847020001742,0.09255400767037433,0.11461587780998639,,,10.404937318132351,7.191039060619978,0.12357339081607593,0.8824329619273975,0.01985026336507062,0.042371028562563806,,0.02341351464667256,0.01985026336507062,0.02341351464667256,0.002938988037438306,,,-0.017283687909785073,-0.07572849574119989,0.018886004650704086,0.08344897682087016
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.2814983781009321,0.2808801196203781,,0.04427540745275146,0.2814983781009321,0.04427540745275146,0.12064393993114864,,,9.718055005836575,6.6355623572627085,0.09955036016603057,1.013276282178949,375,0.23727395268570708,0.25797402594939284,,0.026806901358360002,0.23727395268570708,0.026806901358360002,0.09873052096320822,,,9.83839612334815,6.741168066887417,0.09672743752314612,0.9894196613972135,0.044224425415225005,0.022906093670985284,,0.017468506094391455,0.044224425415225005,0.017468506094391455,0.021913418967940412,,,-0.12034111751157539,-0.10560570962470894,0.0028229226428844456,0.02385662078173545
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.25835240897938905,0.24830195128801802,,-0.00855598233334887,0.25835240897938905,-0.00855598233334887,0.08237228634160842,,,9.92727912694995,6.850146058101828,0.12851031099875507,0.9007273342321308,375,0.2204023152017234,0.2362349279741258,,0.017945851211136534,0.2204023152017234,0.017945851211136534,0.09207739128798986,,,9.874642646734953,6.74857097583105,0.09661341967234892,0.8567184189747069,0.037950093777665644,0.012067023313892228,,-0.026501833544485404,0.037950093777665644,-0.026501833544485404,-0.009705104946381438,,,0.05263648021499634,0.10157508227077816,0.03189689132640615,0.0440089152574239
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.2994102359174898,0.28294640090523643,,0.04545358139222544,0.2994102359174898,0.04545358139222544,0.12277023048570113,,,9.706298724333454,6.69875872332321,0.08364231763016007,1.1711319513166047,375,0.22142099199058293,0.22264172882548014,,0.0028102275736598824,0.22142099199058293,0.0028102275736598824,0.09890316071233496,,,9.837453797205182,6.881140320901075,0.1129328104220617,0.8757433694028964,0.07798924392690684,0.06030467207975629,,0.04264335381856556,0.07798924392690684,0.04264335381856556,0.023867069773366167,,,-0.1311550728717279,-0.18238159757786487,-0.02929049279190163,0.2953885819137083
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.2998003461638476,0.2871964405694832,,0.051616877152469876,0.2998003461638476,0.051616877152469876,0.1266975120114664,,,9.684547223737479,6.670174117196521,0.07117439146368339,1.2201127888180374,375,0.23533174304611854,0.2262958647895159,,0.0047035319903328725,0.23533174304611854,0.0047035319903328725,0.0992980929771281,,,9.835297783819716,6.850139409819242,0.10825430045103983,0.9049032962558982,0.06446860311772906,0.06090057577996727,,0.046913345162137,0.06446860311772906,0.046913345162137,0.02739941903433829,,,-0.15075056008223697,-0.17996529262272087,-0.03707990898735644,0.31520949256213926
PREPROJECTOR_MINUS_PROJECTED,Z2,Z1,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,375,0.2392635824133058,0.2202713980687375,,0.014698242349466954,0.2392635824133058,0.014698242349466954,0.32872639622145483,,,0.07724738856530652,0.06108821186298354,0.07384606622783389,1.3924937076142403,375,0.16670206574569257,0.1426878426423333,,-0.14727569254226125,0.16670206574569257,-0.14727569254226125,0.2401320335795315,,,0.08218699275601454,0.06338354469622971,0.22844412544183137,0.9542854239563581,0.07256151666761324,0.07758355542640419,,0.1619739348917282,0.07256151666761324,0.1619739348917282,0.08859436264192333,,,-0.004939604190708019,-0.0022953328332461706,-0.1545980592139975,0.4382082836578822
