n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0,ftv_complete_375,C1,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6091836734693877,0.3612838251343514,0.24320918548635043,5.0112788010394365,0.1976104759711044,2026,0,T0,ftv_complete_375,C1,C_PLUS_M,0.001,0.7723684210526316
69.0,20.0,49.0,0.636734693877551,0.39481787951302605,0.24466798210890778,107.69115081702066,0.19766764250380137,2026,0,T0,ftv_complete_375,C1,F,0.001,0.381578947368421
69.0,20.0,49.0,0.6755102040816326,0.44917445359016517,0.20071627430201536,0.4265958587318156,0.0713208512721438,2026,0,T0,ftv_complete_375,C1,C_PLUS_F,0.1,0.793421052631579
69.0,20.0,49.0,0.6224489795918368,0.37095977800093294,0.24290877386286766,5.631619616385901,0.19748725489785227,2026,0,T0,ftv_complete_375,C1,C_PLUS_F_PLUS_M,0.001,0.7644736842105263
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0_T1,ftv_complete_375,C1,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.616326530612245,0.3561847707220755,0.22013894387649696,0.7289805723332565,0.15764215947010513,2026,0,T0_T1,ftv_complete_375,C1,C_PLUS_M,0.01,0.781578947368421
69.0,20.0,49.0,0.6316326530612246,0.3881432863141405,0.2019354130869279,0.6899905703719267,0.04703337444599842,2026,0,T0_T1,ftv_complete_375,C1,F,10.0,0.743421052631579
69.0,20.0,49.0,0.6918367346938775,0.47876987197427817,0.20154303244001012,0.2688640611057228,0.17218446027131104,2026,0,T0_T1,ftv_complete_375,C1,C_PLUS_F,1.0,0.8355263157894737
69.0,20.0,49.0,0.6724489795918368,0.42772972493087646,0.22130781126691407,0.22360341729793137,0.1546358948142348,2026,0,T0_T1,ftv_complete_375,C1,C_PLUS_F_PLUS_M,1.0,0.8342105263157895
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0_T2,ftv_complete_375,C1,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.586734693877551,0.3465365334716577,0.24338639439975243,3.807677951686007,0.19718356735256026,2026,0,T0_T2,ftv_complete_375,C1,C_PLUS_M,0.001,0.7934210526315789
69.0,20.0,49.0,0.6744897959183673,0.43519208822256217,0.1928004742690524,0.8618300513459201,0.0765438669208545,2026,0,T0_T2,ftv_complete_375,C1,F,10.0,0.8052631578947368
69.0,20.0,49.0,0.7418367346938775,0.4934387041790169,0.186571179421622,0.5824722653894249,0.16115477866289737,2026,0,T0_T2,ftv_complete_375,C1,C_PLUS_F,0.1,0.8552631578947368
69.0,20.0,49.0,0.6959183673469388,0.4527739729202995,0.21509756079738426,0.2402288978429543,0.18640591432154785,2026,0,T0_T2,ftv_complete_375,C1,C_PLUS_F_PLUS_M,10.0,0.8565789473684211
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0_T3,ftv_complete_375,C1,C,0.01,0.8052631578947369
