n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.20458161240678802,0.5987329242313171,0.0742545795675316,2026,0,T0,full_808,C0,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.6868309260832626,0.45838613773608194,0.23716033753599736,5.172615905153206,0.14208992755628114,2026,0,T0,full_808,C0,C_PLUS_M,0.001,0.7257383966244725
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.20458161240678802,0.5987329242313171,0.0742545795675316,2026,0,T0_T1,full_808,C0,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.6786745964316059,0.4553570151916213,0.21494550705697882,0.8742506172363611,0.07500119119811482,2026,0,T0_T1,full_808,C0,C_PLUS_M,0.01,0.7218203737191079
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.20458161240678802,0.5987329242313171,0.0742545795675316,2026,0,T0_T2,full_808,C0,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.6696686491079015,0.4712336245798274,0.23643161952138425,4.568075440458641,0.13988514013020778,2026,0,T0_T2,full_808,C0,C_PLUS_M,0.001,0.7893309222423146
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.20458161240678802,0.5987329242313171,0.0742545795675316,2026,0,T0_T3,full_808,C0,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.7011045029736619,0.5177544658048563,0.2352094348804502,5.803232920685502,0.14171074375009723,2026,0,T0_T3,full_808,C0,C_PLUS_M,0.001,0.7962628089210367
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139559,0.08823721335193797,2026,1,T0,full_808,C0,C,10.0,0.7158536585365854
162.0,55.0,107.0,0.6876805437553102,0.5845757081040628,0.2059030995496317,1.693904156948119,0.0978467200614904,2026,1,T0,full_808,C0,C_PLUS_M,0.01,0.7600609756097562
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139559,0.08823721335193797,2026,1,T0_T1,full_808,C0,C,10.0,0.7158536585365854
162.0,55.0,107.0,0.6684791843670349,0.5482698756284659,0.21997497307495104,0.4587054576372191,0.1291789500109854,2026,1,T0_T1,full_808,C0,C_PLUS_M,10.0,0.7856707317073172
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139559,0.08823721335193797,2026,1,T0_T2,full_808,C0,C,10.0,0.7158536585365854
162.0,55.0,107.0,0.6757858963466441,0.5604286820594281,0.21453415042594454,0.43924252009994685,0.13278843700407236,2026,1,T0_T2,full_808,C0,C_PLUS_M,10.0,0.7823170731707317
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139559,0.08823721335193797,2026,1,T0_T3,full_808,C0,C,10.0,0.7158536585365854
