seed,fold,arm,timing,train_auroc,validation_auroc,oof_auroc,train_minus_oof_auroc,validation_minus_oof_auroc
3026,1,C3,T0_T3,0.6660315820066522,0.6408536585365854,0.540696686491079,0.1253348955155732,0.10015697204550633
3026,1,C4,T0,0.5534601349824007,0.516310975609756,0.5337298215802889,0.019730313402111732,-0.017418845970532892
3026,1,C4,T0_T1,0.6109568250072659,0.523780487804878,0.5719626168224299,0.03899420818483601,-0.04818212901755192
3026,1,C4,T0_T2,0.8239577614880356,0.5823170731707317,0.5913338997451147,0.23262386174292082,-0.009016826574383074
3026,1,C4,T0_T3,0.6711014951399877,0.5631097560975609,0.5843670348343246,0.08673446030566312,-0.02125727873676375
3026,1,C5,T0,0.538839732618594,0.576829268292683,0.5772302463891249,-0.03839051377053093,-0.0004009780964419063
3026,1,C5,T0_T1,0.5427551910097846,0.5307926829268292,0.5446049277824979,-0.001849736772713273,-0.013812244855668676
3026,1,C5,T0_T2,0.5265686052895017,0.5457317073170731,0.5520815632965166,-0.02551295800701492,-0.006349855979443486
3026,1,C5,T0_T3,0.5750960700100106,0.6307926829268292,0.5539507221750213,0.021145347834989336,0.07684196075180794
3026,2,C0,T0,0.7463167438396527,0.5765521398432791,0.5519116397621071,0.19440510407754563,0.024640500081172023
3026,2,C0,T0_T1,0.7444548780882687,0.5958408679927667,0.5456244689889549,0.19883040909931382,0.05021639900381181
3026,2,C0,T0_T2,0.7258524107113946,0.5584689572031345,0.5422259983007647,0.18362641241062994,0.01624295890236982
3026,2,C0,T0_T3,0.712997441958359,0.5458107293550332,0.5559898045879356,0.15700763737042345,-0.010179075232902401
3026,2,C1,T0,0.5324612246219603,0.5464135021097045,0.5315208156329653,0.0009404089889950562,0.014892686476739248
3026,2,C1,T0_T1,0.5441666936502283,0.5816757082579868,0.5344095157179268,0.009757177932301464,0.047266192540059926
3026,2,C1,T0_T2,0.5365897095489428,0.5864978902953586,0.5388275276125745,-0.002237818063631658,0.04767036268278413
