n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.204581612406788,0.5987329242313176,0.07425457956753162,2026,0,T0,full_808,C2,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.7264231096006797,0.514590135943932,0.2014552641930075,0.5747737865277208,0.05362210784017616,2026,0,T0,full_808,C2,C_PLUS_M,0.1,0.7516576250753466
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.204581612406788,0.5987329242313176,0.07425457956753162,2026,0,T0_T1,full_808,C2,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.7068819031435853,0.5301749423570408,0.20439532638146302,1.153643386362284,0.08611284804230314,2026,0,T0_T1,full_808,C2,C_PLUS_M,0.01,0.7227245328511152
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.204581612406788,0.5987329242313176,0.07425457956753162,2026,0,T0_T2,full_808,C2,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.6902293967714529,0.5254147257196558,0.21018613058445781,1.127166713000487,0.11034322830515268,2026,0,T0_T2,full_808,C2,C_PLUS_M,0.01,0.7591922845087402
162.0,55.0,107.0,0.6977909940526763,0.5189698532587201,0.204581612406788,0.5987329242313176,0.07425457956753162,2026,0,T0_T3,full_808,C2,C,0.1,0.7254370102471368
162.0,55.0,107.0,0.6878504672897197,0.516294333649548,0.207584348761048,0.6004352880137712,0.1305596589921938,2026,0,T0_T3,full_808,C2,C_PLUS_M,0.1,0.7573839662447258
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139561,0.08823721335193795,2026,1,T0,full_808,C2,C,10.0,0.7158536585365854
162.0,55.0,107.0,0.6523364485981309,0.5490540334716492,0.2123128600458364,0.5430001438364213,0.07756433334030251,2026,1,T0,full_808,C2,C_PLUS_M,10.0,0.7637195121951219
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139561,0.08823721335193795,2026,1,T0_T1,full_808,C2,C,10.0,0.7158536585365854
162.0,55.0,107.0,0.6883602378929482,0.5638274054022788,0.20166660343874673,0.6239879539680826,0.101424430960936,2026,1,T0_T1,full_808,C2,C_PLUS_M,1.0,0.7792682926829269
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139561,0.08823721335193795,2026,1,T0_T2,full_808,C2,C,10.0,0.7158536585365854
162.0,55.0,107.0,0.6555649957519116,0.5844003082822555,0.20736310456739732,0.5199346367384805,0.09137053853422111,2026,1,T0_T2,full_808,C2,C_PLUS_M,1.0,0.7554878048780489
162.0,55.0,107.0,0.6807986406117247,0.5515332886856389,0.20364924721577493,0.7807298982139561,0.08823721335193795,2026,1,T0_T3,full_808,C2,C,10.0,0.7158536585365854
