n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0,ftv_complete_375,C4,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6306122448979591,0.38925601237540103,0.21601566904229796,1.0162368363937546,0.12874283831010083,2026,0,T0,ftv_complete_375,C4,C_PLUS_M,0.01,0.7986842105263158
69.0,20.0,49.0,0.636734693877551,0.39481787951302605,0.24466798210890778,107.69115081702066,0.19766764250380137,2026,0,T0,ftv_complete_375,C4,F,0.001,0.381578947368421
69.0,20.0,49.0,0.6755102040816326,0.44917445359016517,0.20071627430201536,0.4265958587318156,0.0713208512721438,2026,0,T0,ftv_complete_375,C4,C_PLUS_F,0.1,0.793421052631579
69.0,20.0,49.0,0.6571428571428571,0.42141362294512785,0.2138701285309126,1.1360879627951292,0.12779427118910638,2026,0,T0,ftv_complete_375,C4,C_PLUS_F_PLUS_M,0.01,0.7789473684210526
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0_T1,ftv_complete_375,C4,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6387755102040816,0.416144083706706,0.20752289799617418,0.35013514503559273,0.08019814920772798,2026,0,T0_T1,ftv_complete_375,C4,C_PLUS_M,0.1,0.8078947368421052
69.0,20.0,49.0,0.6316326530612246,0.3881432863141405,0.2019354130869279,0.6899905703719267,0.04703337444599842,2026,0,T0_T1,ftv_complete_375,C4,F,10.0,0.743421052631579
69.0,20.0,49.0,0.6918367346938775,0.47876987197427817,0.20154303244001012,0.2688640611057228,0.17218446027131104,2026,0,T0_T1,ftv_complete_375,C4,C_PLUS_F,1.0,0.8355263157894737
69.0,20.0,49.0,0.689795918367347,0.47670948838388094,0.20414510369946823,0.2613450967670966,0.19919168510364235,2026,0,T0_T1,ftv_complete_375,C4,C_PLUS_F_PLUS_M,1.0,0.8328947368421054
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0_T2,ftv_complete_375,C4,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6377551020408163,0.4372033416165119,0.21680460097235552,0.9656313270869272,0.1335282435714635,2026,0,T0_T2,ftv_complete_375,C4,C_PLUS_M,0.01,0.8263157894736841
69.0,20.0,49.0,0.6744897959183673,0.43519208822256217,0.1928004742690524,0.8618300513459201,0.0765438669208545,2026,0,T0_T2,ftv_complete_375,C4,F,10.0,0.8052631578947368
69.0,20.0,49.0,0.7418367346938775,0.4934387041790169,0.186571179421622,0.5824722653894249,0.16115477866289737,2026,0,T0_T2,ftv_complete_375,C4,C_PLUS_F,0.1,0.8552631578947368
69.0,20.0,49.0,0.6948979591836735,0.48822873060941374,0.20168268711311957,0.28444382036205346,0.18288107443196505,2026,0,T0_T2,ftv_complete_375,C4,C_PLUS_F_PLUS_M,1.0,0.881578947368421
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,2026,0,T0_T3,ftv_complete_375,C4,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6438775510204081,0.43187615847634436,0.20732115673309906,0.34212223293807864,0.13220301317660052,2026,0,T0_T3,ftv_complete_375,C4,C_PLUS_M,0.1,0.8105263157894737
