n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
83.0,24.0,59.0,0.6147598870056497,0.48792454573834704,0.21611054606559738,1.5044506024321702,0.13611863773692542,2026,2,T0,ftv_complete_375,C5,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.6087570621468926,0.48447641831925226,0.21628105322048274,1.4763145988878636,0.1359602414910341,2026,2,T0,ftv_complete_375,C5,C_PLUS_M,0.01,0.7445378151260504
83.0,24.0,59.0,0.5628531073446328,0.4705568601967343,0.24500124234014573,97.06363933392142,0.19877949585295623,2026,2,T0,ftv_complete_375,C5,F,0.001,0.4890756302521008
83.0,24.0,59.0,0.6193502824858756,0.495950188268933,0.2160012239908575,1.519310885042323,0.13608852084855835,2026,2,T0,ftv_complete_375,C5,C_PLUS_F,0.01,0.7428571428571429
83.0,24.0,59.0,0.6122881355932204,0.4887320481827666,0.21616596933162288,1.4916279794884668,0.13592251289308124,2026,2,T0,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.01,0.7445378151260504
83.0,24.0,59.0,0.6147598870056497,0.48792454573834704,0.21611054606559738,1.5044506024321702,0.13611863773692542,2026,2,T0_T1,ftv_complete_375,C5,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.6313559322033898,0.45699844999233596,0.20160757632878457,0.5106952135656929,0.1045568362660788,2026,2,T0_T1,ftv_complete_375,C5,C_PLUS_M,1.0,0.7747899159663866
83.0,24.0,59.0,0.7281073446327684,0.5646531213483411,0.1835829890036165,1.761774651041822,0.1317653333723246,2026,2,T0_T1,ftv_complete_375,C5,F,1.0,0.7949579831932774
83.0,24.0,59.0,0.6836158192090396,0.5227797024208795,0.18758801290003077,0.6780002318724825,0.09884893616906586,2026,2,T0_T1,ftv_complete_375,C5,C_PLUS_F,1.0,0.8319327731092436
83.0,24.0,59.0,0.7161016949152542,0.5188968313090155,0.18625470823515047,0.7058503077561009,0.09884328431412666,2026,2,T0_T1,ftv_complete_375,C5,C_PLUS_F_PLUS_M,1.0,0.8521008403361344
83.0,24.0,59.0,0.6147598870056497,0.48792454573834704,0.21611054606559738,1.5044506024321702,0.13611863773692542,2026,2,T0_T2,ftv_complete_375,C5,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.6059322033898306,0.4764590321275304,0.2165483077808844,1.3807099874632425,0.1348236947583402,2026,2,T0_T2,ftv_complete_375,C5,C_PLUS_M,0.01,0.7260504201680672
83.0,24.0,59.0,0.7309322033898304,0.5016259667368882,0.17935930517760085,1.1682618609765902,0.06431038018274868,2026,2,T0_T2,ftv_complete_375,C5,F,10.0,0.7109243697478991
83.0,24.0,59.0,0.7337570621468927,0.5498809417751204,0.17439165325771916,1.0630737072628056,0.10029903929651482,2026,2,T0_T2,ftv_complete_375,C5,C_PLUS_F,0.1,0.8151260504201681
83.0,24.0,59.0,0.7323446327683616,0.5439825854009842,0.1777375613700356,0.9636792208892233,0.09766050012214401,2026,2,T0_T2,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.1,0.7865546218487395
83.0,24.0,59.0,0.6147598870056497,0.48792454573834704,0.21611054606559738,1.5044506024321702,0.13611863773692542,2026,2,T0_T3,ftv_complete_375,C5,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.5798022598870056,0.4046187602688593,0.21543584939680963,1.3187759428802954,0.13382471359699538,2026,2,T0_T3,ftv_complete_375,C5,C_PLUS_M,0.01,0.7529411764705882
83.0,24.0,59.0,0.7274011299435028,0.5282304987129173,0.17793137218633173,1.3179520978323653,0.0649693525510031,2026,2,T0_T3,ftv_complete_375,C5,F,1.0,0.6974789915966386
83.0,24.0,59.0,0.7351694915254237,0.559182139105535,0.173734156679351,1.039922302304773,0.0875936444706219,2026,2,T0_T3,ftv_complete_375,C5,C_PLUS_F,0.1,0.7915966386554621
83.0,24.0,59.0,0.7245762711864407,0.5253936890442765,0.1794132969457383,0.9547339196969363,0.08193563782850437,2026,2,T0_T3,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.1,0.7899159663865546
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.20766714661179497,3.238079960345513,0.12455061291661312,2026,3,T0,ftv_complete_375,C5,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7497781721384207,0.5859864606158789,0.2067348122423321,3.1759746181348216,0.13625726961289902,2026,3,T0,ftv_complete_375,C5,C_PLUS_M,0.01,0.6609756097560976
72.0,23.0,49.0,0.4720496894409938,0.322390649001701,0.2455984973373019,0.037680851415184215,0.16787545466627735,2026,3,T0,ftv_complete_375,C5,F,0.001,0.5634146341463415
72.0,23.0,49.0,0.7568766637089619,0.6082652916841986,0.20781646516360486,3.2276196194858344,0.1526509673387416,2026,3,T0,ftv_complete_375,C5,C_PLUS_F,0.01,0.6817073170731708
72.0,23.0,49.0,0.7444543034605147,0.5850011811204143,0.20687894360602085,3.177577184196585,0.13649682901511934,2026,3,T0,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.01,0.6695121951219511
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.20766714661179497,3.238079960345513,0.12455061291661312,2026,3,T0_T1,ftv_complete_375,C5,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7400177462289265,0.5838216614811574,0.2073193896146971,3.0785851466342065,0.15182611449509018,2026,3,T0_T1,ftv_complete_375,C5,C_PLUS_M,0.01,0.6817073170731708
72.0,23.0,49.0,0.5226264418811002,0.34116706887553394,0.22716814036518343,1.3700323359154205,0.10373267138318867,2026,3,T0_T1,ftv_complete_375,C5,F,0.01,0.7951219512195121
72.0,23.0,49.0,0.7453416149068323,0.6262364940817735,0.18268548736818743,1.1110814695621007,0.07900164304796829,2026,3,T0_T1,ftv_complete_375,C5,C_PLUS_F,0.1,0.7426829268292683
72.0,23.0,49.0,0.7346938775510203,0.5973153536792456,0.207254728790641,2.9191151095678944,0.1256222554613237,2026,3,T0_T1,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.01,0.7439024390243902
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.20766714661179497,3.238079960345513,0.12455061291661312,2026,3,T0_T2,ftv_complete_375,C5,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7568766637089618,0.565696066455052,0.20561242385378245,2.675108415285373,0.1400752004661561,2026,3,T0_T2,ftv_complete_375,C5,C_PLUS_M,0.01,0.65
72.0,23.0,49.0,0.6681455190771961,0.46780151175259843,0.20430353922525918,1.3238843204864679,0.07192573067474212,2026,3,T0_T2,ftv_complete_375,C5,F,0.1,0.8597560975609756
72.0,23.0,49.0,0.7861579414374446,0.6827472421869503,0.17186093979651149,1.246675128710397,0.04556666668686963,2026,3,T0_T2,ftv_complete_375,C5,C_PLUS_F,0.1,0.776829268292683
72.0,23.0,49.0,0.7480035492457853,0.5837937864838995,0.24053459768974164,15.734861472039828,0.17060535687385925,2026,3,T0_T2,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.001,0.7658536585365854
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.20766714661179497,3.238079960345513,0.12455061291661312,2026,3,T0_T3,ftv_complete_375,C5,C,0.01,0.674390243902439
72.0,23.0,49.0,0.743566992014197,0.5525478434920343,0.24146073371019672,16.14171396855605,0.1804525527587276,2026,3,T0_T3,ftv_complete_375,C5,C_PLUS_M,0.001,0.675609756097561
72.0,23.0,49.0,0.6645962732919255,0.4341694758003184,0.20388727992108585,1.2253891215997235,0.04061388737839624,2026,3,T0_T3,ftv_complete_375,C5,F,0.1,0.8341463414634147
72.0,23.0,49.0,0.7409050576752441,0.6086902640711258,0.24058694087583582,15.961185959763688,0.17139608160025518,2026,3,T0_T3,ftv_complete_375,C5,C_PLUS_F,0.001,0.7780487804878048
72.0,23.0,49.0,0.7542147293700089,0.6033869681930621,0.24018306973727782,15.392488923978792,0.17201740765680557,2026,3,T0_T3,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.001,0.7865853658536585
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.20279496876484693,3.289152296398268,0.1765174819852552,2026,4,T0,ftv_complete_375,C5,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.7519600855310049,0.4751990329777108,0.24091905210388795,19.15420327895717,0.22418236311972609,2026,4,T0,ftv_complete_375,C5,C_PLUS_M,0.001,0.6847826086956521
84.0,23.0,61.0,0.48325017818959376,0.3100256329911585,0.24523141842658255,0.04207860305253402,0.21539331403933698,2026,4,T0,ftv_complete_375,C5,F,0.001,0.583695652173913
84.0,23.0,61.0,0.759800427655025,0.5515457902440151,0.16945982970171364,1.4200217023617066,0.09709385284241606,2026,4,T0,ftv_complete_375,C5,C_PLUS_F,0.1,0.6902173913043479
84.0,23.0,61.0,0.7548111190306486,0.49679728828373604,0.20172932784643352,3.4440298200374033,0.16489637758860357,2026,4,T0,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.01,0.6902173913043478
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.20279496876484693,3.289152296398268,0.1765174819852552,2026,4,T0_T1,ftv_complete_375,C5,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.7476835352815396,0.47933889628201126,0.2411906859564387,18.349429458040692,0.23616924246637733,2026,4,T0_T1,ftv_complete_375,C5,C_PLUS_M,0.001,0.6358695652173914
84.0,23.0,61.0,0.7683535281539557,0.5175179874100223,0.18113629306086262,2.4862240735672874,0.09388739667359959,2026,4,T0_T1,ftv_complete_375,C5,F,0.1,0.6706521739130435
84.0,23.0,61.0,0.8189593727726301,0.5574282144862347,0.19638158611851506,4.32890848256267,0.212318323840287,2026,4,T0_T1,ftv_complete_375,C5,C_PLUS_F,0.01,0.725
84.0,23.0,61.0,0.8032786885245902,0.5593751281265477,0.24018259166757364,22.894410025623216,0.28350315639230267,2026,4,T0_T1,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.001,0.6760869565217391
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.20279496876484693,3.289152296398268,0.1765174819852552,2026,4,T0_T2,ftv_complete_375,C5,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.751960085531005,0.48593885604207393,0.24105083072924463,18.10833921934113,0.2358695815450397,2026,4,T0_T2,ftv_complete_375,C5,C_PLUS_M,0.001,0.6804347826086956
84.0,23.0,61.0,0.7191732002851033,0.5548040067636433,0.21241821472074182,4.568921399223661,0.16858786226138045,2026,4,T0_T2,ftv_complete_375,C5,F,0.01,0.7315217391304347
84.0,23.0,61.0,0.8410548823948681,0.5969347225192219,0.19276784531558963,4.134158507517204,0.15938746778581298,2026,4,T0_T2,ftv_complete_375,C5,C_PLUS_F,0.01,0.775
84.0,23.0,61.0,0.8439059158945117,0.6524217642612966,0.14448314544686938,1.1527949851329935,0.12105858994156522,2026,4,T0_T2,ftv_complete_375,C5,C_PLUS_F_PLUS_M,1.0,0.7717391304347827
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.20279496876484693,3.289152296398268,0.1765174819852552,2026,4,T0_T3,ftv_complete_375,C5,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.7455452601568069,0.5364040953109799,0.174894281245857,1.2537394755763067,0.0830472993196729,2026,4,T0_T3,ftv_complete_375,C5,C_PLUS_M,0.1,0.7217391304347827
84.0,23.0,61.0,0.7398431931575196,0.5036306851485595,0.17958904891104743,1.6849654261274185,0.10665834740071883,2026,4,T0_T3,ftv_complete_375,C5,F,0.1,0.75
84.0,23.0,61.0,0.7990021382751247,0.5158013333484927,0.23891996217003578,18.824751470245847,0.24563152108291747,2026,4,T0_T3,ftv_complete_375,C5,C_PLUS_F,0.001,0.8010869565217391
84.0,23.0,61.0,0.8032786885245902,0.5186842770090344,0.23932601770068326,18.214731520080104,0.2576983462938956,2026,4,T0_T3,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.001,0.8097826086956522
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,3026,0,T0,ftv_complete_375,C5,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6438775510204082,0.4114773842531074,0.2164105991564882,1.0261710524705518,0.12973445195021677,3026,0,T0,ftv_complete_375,C5,C_PLUS_M,0.01,0.7907894736842105
69.0,20.0,49.0,0.636734693877551,0.39481787951302605,0.24466798210890778,107.69115081702066,0.19766764250380137,3026,0,T0,ftv_complete_375,C5,F,0.001,0.381578947368421
69.0,20.0,49.0,0.6755102040816326,0.44917445359016517,0.20071627430201536,0.4265958587318156,0.0713208512721438,3026,0,T0,ftv_complete_375,C5,C_PLUS_F,0.1,0.793421052631579
69.0,20.0,49.0,0.6510204081632652,0.4187151080584997,0.21424975906695642,1.1427169826562402,0.13644438383869054,3026,0,T0,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.01,0.7776315789473685
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,3026,0,T0_T1,ftv_complete_375,C5,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6438775510204082,0.40898499755326956,0.209339081326978,0.36774974662607035,0.07182521984990571,3026,0,T0_T1,ftv_complete_375,C5,C_PLUS_M,0.1,0.8328947368421052
69.0,20.0,49.0,0.6316326530612246,0.3881432863141405,0.2019354130869279,0.6899905703719267,0.04703337444599842,3026,0,T0_T1,ftv_complete_375,C5,F,10.0,0.743421052631579
69.0,20.0,49.0,0.6918367346938775,0.47876987197427817,0.20154303244001012,0.2688640611057228,0.17218446027131104,3026,0,T0_T1,ftv_complete_375,C5,C_PLUS_F,1.0,0.8355263157894737
69.0,20.0,49.0,0.6928571428571428,0.4652892093388614,0.20625303903599215,0.263421673470366,0.13133976416281276,3026,0,T0_T1,ftv_complete_375,C5,C_PLUS_F_PLUS_M,1.0,0.8434210526315788
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,3026,0,T0_T2,ftv_complete_375,C5,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.65,0.4307892899850704,0.2047777614924149,0.37958315790516717,0.07035468534706074,3026,0,T0_T2,ftv_complete_375,C5,C_PLUS_M,0.1,0.8026315789473684
69.0,20.0,49.0,0.6744897959183673,0.43519208822256217,0.1928004742690524,0.8618300513459201,0.0765438669208545,3026,0,T0_T2,ftv_complete_375,C5,F,10.0,0.8052631578947368
69.0,20.0,49.0,0.7418367346938775,0.4934387041790169,0.186571179421622,0.5824722653894249,0.16115477866289737,3026,0,T0_T2,ftv_complete_375,C5,C_PLUS_F,0.1,0.8552631578947368
69.0,20.0,49.0,0.736734693877551,0.4962136909209033,0.19622338524973196,0.3515222829361136,0.1545401579831403,3026,0,T0_T2,ftv_complete_375,C5,C_PLUS_F_PLUS_M,1.0,0.8552631578947368
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.21517827027071298,1.0760861902018748,0.12905051653596716,3026,0,T0_T3,ftv_complete_375,C5,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6510204081632653,0.42237390359122107,0.20758586989591832,0.37256421939132517,0.08009769989666973,3026,0,T0_T3,ftv_complete_375,C5,C_PLUS_M,0.1,0.8171052631578947
69.0,20.0,49.0,0.6857142857142857,0.4558727704892661,0.18906313994305393,0.9743421316769153,0.10896964719290682,3026,0,T0_T3,ftv_complete_375,C5,F,10.0,0.775
69.0,20.0,49.0,0.7438775510204081,0.5059069032482271,0.1940203040000984,0.36182863203079846,0.13899520065084592,3026,0,T0_T3,ftv_complete_375,C5,C_PLUS_F,1.0,0.8513157894736842
69.0,20.0,49.0,0.7387755102040816,0.49803940621752374,0.19657463767570457,0.35984307652374714,0.1460265691205787,3026,0,T0_T3,ftv_complete_375,C5,C_PLUS_F_PLUS_M,1.0,0.85
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.13868230089267755,3026,1,T0,ftv_complete_375,C5,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.696808510638298,0.49420227821715446,0.1918579844202832,0.7810748521957546,0.08993759566519914,3026,1,T0,ftv_complete_375,C5,C_PLUS_M,0.1,0.6954365079365079
67.0,20.0,47.0,0.41702127659574467,0.28339486862297136,0.24571367559535137,-44.47713175757705,0.1899562531928899,3026,1,T0,ftv_complete_375,C5,F,0.001,0.5267857142857143
67.0,20.0,47.0,0.6936170212765957,0.43469757943575066,0.24128487639909965,12.904098918633558,0.18646997245055996,3026,1,T0,ftv_complete_375,C5,C_PLUS_F,0.001,0.6874999999999999
67.0,20.0,47.0,0.6957446808510638,0.43593776994774186,0.24128364237455843,13.007707502012464,0.18648634959319108,3026,1,T0,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.001,0.6875
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.13868230089267755,3026,1,T0_T1,ftv_complete_375,C5,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.676595744680851,0.4608183058180045,0.19531339978502307,0.6847495306297257,0.09961414061981959,3026,1,T0_T1,ftv_complete_375,C5,C_PLUS_M,0.1,0.6746031746031745
67.0,20.0,47.0,0.725531914893617,0.5412142678790525,0.19282071488822766,2.553727889153829,0.10203635698178506,3026,1,T0_T1,ftv_complete_375,C5,F,0.1,0.6180555555555556
67.0,20.0,47.0,0.7276595744680852,0.6659310230953213,0.17014567183662527,0.4664083968690409,0.1466244559596309,3026,1,T0_T1,ftv_complete_375,C5,C_PLUS_F,10.0,0.7331349206349206
67.0,20.0,47.0,0.7117021276595745,0.6393073759840087,0.17694632195293258,0.4108485335148395,0.09619645143166293,3026,1,T0_T1,ftv_complete_375,C5,C_PLUS_F_PLUS_M,10.0,0.7222222222222222
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.13868230089267755,3026,1,T0_T2,ftv_complete_375,C5,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.7191489361702128,0.45466661324620833,0.24082810835028207,15.101463234966015,0.18631416088819472,3026,1,T0_T2,ftv_complete_375,C5,C_PLUS_M,0.001,0.6924603174603173
67.0,20.0,47.0,0.7563829787234043,0.5458804328279717,0.17900254597009135,1.5284082019956076,0.10307471869204837,3026,1,T0_T2,ftv_complete_375,C5,F,1.0,0.6686507936507937
67.0,20.0,47.0,0.7297872340425532,0.6321511435905094,0.1747090461444503,0.560637384449604,0.08544141514714232,3026,1,T0_T2,ftv_complete_375,C5,C_PLUS_F,1.0,0.7757936507936508
67.0,20.0,47.0,0.7372340425531915,0.6526841359844564,0.1726318083049469,0.9543729484342436,0.06906110197180909,3026,1,T0_T2,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.1,0.7738095238095238
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.13868230089267755,3026,1,T0_T3,ftv_complete_375,C5,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6946808510638298,0.44614477518197254,0.20683971942428295,1.983727722292184,0.12863036111436146,3026,1,T0_T3,ftv_complete_375,C5,C_PLUS_M,0.01,0.6984126984126984
67.0,20.0,47.0,0.7138297872340426,0.5252261929678913,0.19227472217818078,1.4539064000505553,0.12412776933773625,3026,1,T0_T3,ftv_complete_375,C5,F,0.1,0.6349206349206349
67.0,20.0,47.0,0.7191489361702127,0.6231081757636228,0.17741449657249297,0.8515372265704063,0.08558257591050941,3026,1,T0_T3,ftv_complete_375,C5,C_PLUS_F,0.1,0.7519841269841271
67.0,20.0,47.0,0.6989361702127659,0.5882038045937402,0.20413330419233167,2.0334855547246518,0.14163293022649848,3026,1,T0_T3,ftv_complete_375,C5,C_PLUS_F_PLUS_M,0.01,0.7579365079365079
