n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,arm,timing,split,population
121.0,42.0,79.0,0.6259795057263412,0.4915696337052605,0.2563992774677231,4.4740261221867375,0.1931968740195282,2026,0,C3,T0_T1,validation,full_808
162.0,55.0,107.0,0.4647408666100255,0.38191320872236484,0.26943493002872926,-0.12863033936399315,0.21644266207277038,2026,0,C3,T0_T2,test,full_808
525.0,178.0,347.0,0.6336819609493897,0.46790411539641125,0.26156672771077105,3.35517317152624,0.20975924315906708,2026,0,C3,T0_T2,train,full_808
121.0,42.0,79.0,0.6645569620253164,0.5334921738622981,0.25726979212167433,4.225308589407469,0.21125876534083657,2026,0,C3,T0_T2,validation,full_808
162.0,55.0,107.0,0.4621920135938828,0.35390060957895586,0.27029137116703894,-0.5778396393756977,0.21027296192852066,2026,0,C3,T0_T3,test,full_808
525.0,178.0,347.0,0.6419875012142603,0.47200181201603053,0.2638017843116454,4.541536231790762,0.21358561845052806,2026,0,C3,T0_T3,train,full_808
121.0,42.0,79.0,0.6482820976491863,0.5385864345272714,0.261613118233268,4.6526326048959925,0.20366342870657114,2026,0,C3,T0_T3,validation,full_808
162.0,55.0,107.0,0.5425658453695836,0.3973587500403324,0.29713423718036486,18.50589080340343,0.2702337378337059,2026,0,C4,T0,test,full_808
525.0,178.0,347.0,0.5567464300747984,0.4137485500926252,0.29720788917820007,29.671885699094357,0.27074480760665165,2026,0,C4,T0,train,full_808
121.0,42.0,79.0,0.5427968655816757,0.3958025142152768,0.2956526554350056,9.104647694835293,0.262845203403599,2026,0,C4,T0,validation,full_808
162.0,55.0,107.0,0.4893797790994052,0.3347664345515634,0.30569018530981007,-0.2702285560790709,0.28530604751021776,2026,0,C4,T0_T1,test,full_808
525.0,178.0,347.0,0.5716089758119354,0.40983374634292236,0.30522418125638245,18.673573885571866,0.2855222298985436,2026,0,C4,T0_T1,train,full_808
121.0,42.0,79.0,0.5269740807715491,0.38357984354101016,0.3035320746194179,4.389976770060838,0.27744842610083337,2026,0,C4,T0_T1,validation,full_808
162.0,55.0,107.0,0.5320305862361937,0.3717888025568611,0.28700524857389925,0.179481351450278,0.2500064192730703,2026,0,C4,T0_T2,test,full_808
525.0,178.0,347.0,0.659391898455461,0.5090466522976903,0.28165818216239724,7.218059350227356,0.24996092841738748,2026,0,C4,T0_T2,train,full_808
121.0,42.0,79.0,0.6371308016877637,0.47810912331729144,0.28014976737652914,4.976475673323044,0.23853838345236028,2026,0,C4,T0_T2,validation,full_808
162.0,55.0,107.0,0.47017841971113006,0.3209452037828604,0.298165156910407,-7.013157479432425,0.27121470445468104,2026,0,C4,T0_T3,test,full_808
525.0,178.0,347.0,0.6038597286533044,0.43907865661194034,0.29698420723866265,18.29651763838744,0.27163258427665343,2026,0,C4,T0_T3,train,full_808
121.0,42.0,79.0,0.6344183242917419,0.4614743135917666,0.29526639518023323,20.792848997996355,0.2639187224640334,2026,0,C4,T0_T3,validation,full_808
162.0,55.0,107.0,0.4796941376380629,0.32256412844648347,0.23151492220306358,-22.12632594379593,0.08468083227858131,2026,0,C5,T0,test,full_808
525.0,178.0,347.0,0.521500501894246,0.35582492777936253,0.2312954260812439,0.18817907677349244,0.08514478484789528,2026,0,C5,T0,train,full_808
121.0,42.0,79.0,0.5051235684147077,0.4118654003866399,0.23252598481399733,11.677299241513817,0.07725703248307725,2026,0,C5,T0,validation,full_808
162.0,55.0,107.0,0.4742565845369584,0.3292537311387934,0.24290522839734355,-19.95622460909912,0.13630896769923928,2026,0,C5,T0_T1,test,full_808
525.0,178.0,347.0,0.5940485056503577,0.43596474235019145,0.24251700696276954,57.68365713530142,0.13658082547641937,2026,0,C5,T0_T1,train,full_808
121.0,42.0,79.0,0.6069921639541892,0.47656698449939994,0.24296776916491938,61.99604512077105,0.1286828089351496,2026,0,C5,T0_T1,validation,full_808
162.0,55.0,107.0,0.45471537807986406,0.32737280473388275,0.23274494544156854,-3.1020481975486796,0.0881674032152435,2026,0,C5,T0_T2,test,full_808
525.0,178.0,347.0,0.6060130168701228,0.44362473312739525,0.2302498498900383,9.521791625542294,0.08808332113992605,2026,0,C5,T0_T2,train,full_808
121.0,42.0,79.0,0.6422543701024713,0.5277192229094857,0.2303490028372967,14.34603409690201,0.0808153248522892,2026,0,C5,T0_T2,validation,full_808
162.0,55.0,107.0,0.5515717926932879,0.3675350061739788,0.25377904832518966,19.25359272035596,0.17223105349658446,2026,0,C5,T0_T3,test,full_808
525.0,178.0,347.0,0.6513939707929929,0.5099099804793971,0.25342559014758176,83.0766978250489,0.17254051855632235,2026,0,C5,T0_T3,train,full_808
121.0,42.0,79.0,0.6306509945750451,0.4611555218947716,0.25347517207158105,45.1659536388935,0.1645371726721771,2026,0,C5,T0_T3,validation,full_808
162.0,55.0,107.0,0.5602378929481733,0.3846689128601656,0.2493236324181906,50.165383884802495,0.1585512574767255,2026,1,C0,T0,test,full_808
525.0,179.0,346.0,0.5971840992023768,0.40609918134332235,0.2492403099308774,84.10543457699991,0.1569871791747084,2026,1,C0,T0,train,full_808
121.0,41.0,80.0,0.7070121951219513,0.5348756352744863,0.2490871901488251,201.55608085874817,0.15912115829441814,2026,1,C0,T0,validation,full_808
162.0,55.0,107.0,0.576890399320306,0.3997830041607426,0.24913248269609417,26.446400834035583,0.15866493103357227,2026,1,C0,T0_T1,test,full_808
525.0,179.0,346.0,0.7485387670746277,0.6127427953014895,0.24837100722582905,102.26728069496235,0.22872407734757383,2026,1,C0,T0_T1,train,full_808
121.0,41.0,80.0,0.6856707317073171,0.5463601673459336,0.2486560403923774,75.40423296321151,0.19985716633493672,2026,1,C0,T0_T1,validation,full_808
162.0,55.0,107.0,0.5750212404418013,0.43932309608268044,0.24219731387186785,0.27287048892305293,0.14439206883503475,2026,1,C0,T0_T2,test,full_808
525.0,179.0,346.0,0.7849807859979978,0.6425413810670635,0.17646423122876134,1.0210899443822226,0.05892135500931781,2026,1,C0,T0_T2,train,full_808
121.0,41.0,80.0,0.7015243902439025,0.5451031598886982,0.20260755078092096,0.5925828782852302,0.08423931044028432,2026,1,C0,T0_T2,validation,full_808
162.0,55.0,107.0,0.5573491928632115,0.39315679464627246,0.22864897496461947,0.7371565490594456,0.07469790209660426,2026,1,C0,T0_T3,test,full_808
525.0,179.0,346.0,0.6285077663319018,0.45146220074511845,0.2223497718068768,1.945663516128961,0.07497432500961569,2026,1,C0,T0_T3,train,full_808
121.0,41.0,80.0,0.7243902439024391,0.563655850823206,0.21217143023962606,3.622649045331319,0.13440116560608317,2026,1,C0,T0_T3,validation,full_808
162.0,55.0,107.0,0.5276125743415463,0.4164867128034803,0.23518380817279194,2.138297978650464,0.10838087583765571,2026,1,C1,T0,test,full_808
525.0,179.0,346.0,0.5201989214324927,0.37647125212139554,0.2354046737848233,1.2990761524787964,0.10524149014836266,2026,1,C1,T0,train,full_808
121.0,41.0,80.0,0.5057926829268293,0.33085807490362557,0.23560644369999817,-0.38528270490401895,0.10536727801827361,2026,1,C1,T0,validation,full_808
162.0,55.0,107.0,0.5094307561597281,0.37651139729058014,0.2509948852773455,-0.4167857954034618,0.1620723752327907,2026,1,C1,T0_T1,test,full_808
525.0,179.0,346.0,0.5027610036490457,0.34436665379530784,0.25016236759506927,0.27898755798431296,0.1591173879305522,2026,1,C1,T0_T1,train,full_808
121.0,41.0,80.0,0.5859756097560975,0.4513526110061137,0.2470694065992442,4.18771089724703,0.15923023568697206,2026,1,C1,T0_T1,validation,full_808
162.0,55.0,107.0,0.5213254035683943,0.4015045429466736,0.2375069289114951,0.464721237311709,0.11338783267103594,2026,1,C1,T0_T2,test,full_808
525.0,179.0,346.0,0.6400200213130106,0.4985157325775259,0.22776765074739577,2.582007288513151,0.11603908595584689,2026,1,C1,T0_T2,train,full_808
121.0,41.0,80.0,0.5670731707317074,0.41015512758709816,0.23505992114542032,0.8308993877824503,0.11281349417591884,2026,1,C1,T0_T2,validation,full_808
162.0,55.0,107.0,0.5408666100254885,0.39818895148534184,0.26684289690510693,0.7138564969224955,0.2090088537445775,2026,1,C1,T0_T3,test,full_808
525.0,179.0,346.0,0.6385022766170438,0.4892467963001012,0.2608650724666181,2.2333459021783475,0.2150317018372672,2026,1,C1,T0_T3,train,full_808
121.0,41.0,80.0,0.5829268292682926,0.4548929310872441,0.2662249820622414,1.0631615097975027,0.21260212472647674,2026,1,C1,T0_T3,validation,full_808
162.0,55.0,107.0,0.47714528462192013,0.3317274534720256,0.27833759944517006,-0.21006212000795368,0.22257654644824845,2026,1,C2,T0,test,full_808
525.0,179.0,346.0,0.6149933800497303,0.47141250272004337,0.2661052942713429,1.9138062768695565,0.22072531853403365,2026,1,C2,T0,train,full_808
121.0,41.0,80.0,0.6524390243902438,0.5424997882901242,0.26386916293472407,2.340448261860019,0.22266516680559836,2026,1,C2,T0,validation,full_808
162.0,55.0,107.0,0.5738317757009346,0.36769106064492435,0.26036352057415957,0.5813057633110126,0.19751599339055428,2026,1,C2,T0_T1,test,full_808
525.0,179.0,346.0,0.6631575548164175,0.4699021511046289,0.2447587363260551,1.6162480569919522,0.1875519096851349,2026,1,C2,T0_T1,train,full_808
121.0,41.0,80.0,0.686890243902439,0.5003255706543488,0.23757795668895323,1.6435332304569625,0.17968811402636128,2026,1,C2,T0_T1,validation,full_808
162.0,55.0,107.0,0.5214953271028038,0.3706503332498883,0.31258036820586266,0.15169130991878918,0.28911556947378464,2026,1,C2,T0_T2,test,full_808
525.0,179.0,346.0,0.6615913714599412,0.4889328771091829,0.2880506537591769,1.1776316774300961,0.2797737140598751,2026,1,C2,T0_T2,train,full_808
121.0,41.0,80.0,0.6960365853658537,0.5670270386582558,0.28314598316333484,1.4492054918011106,0.2907412057080545,2026,1,C2,T0_T2,validation,full_808
162.0,55.0,107.0,0.5199660152931181,0.3864136232838409,0.25340097876580897,0.12091670060616315,0.1424702038919484,2026,1,C2,T0_T3,test,full_808
525.0,179.0,346.0,0.6928020150482772,0.5258615653240032,0.21981844063868866,1.286926269309096,0.13327590679838544,2026,1,C2,T0_T3,train,full_808
121.0,41.0,80.0,0.7182926829268292,0.5838667006193841,0.2147403257806644,1.2796102144770019,0.16335287382287428,2026,1,C2,T0_T3,validation,full_808
162.0,55.0,107.0,0.4949872557349193,0.32666753115998004,0.24696867525987695,-0.10129124630811571,0.12772466076744923,2026,1,C3,T0,test,full_808
525.0,179.0,346.0,0.6977911970807633,0.5363174903430807,0.21918885748904188,2.3507735005566732,0.11949591909136094,2026,1,C3,T0,train,full_808
121.0,41.0,80.0,0.7189024390243903,0.5707201980490471,0.2145057592037745,2.315006281624044,0.12448621301118992,2026,1,C3,T0,validation,full_808
162.0,55.0,107.0,0.5716227697536109,0.3739096217542017,0.23097508209925455,0.8096181822506524,0.09798866124064834,2026,1,C3,T0_T1,test,full_808
525.0,179.0,346.0,0.6703264765718345,0.4732365893059297,0.22117185955659632,2.276975327099256,0.10117409669217607,2026,1,C3,T0_T1,train,full_808
121.0,41.0,80.0,0.677439024390244,0.45492188670162853,0.2196779929892247,2.140578651041145,0.09330346269055831,2026,1,C3,T0_T1,validation,full_808
162.0,55.0,107.0,0.5332200509770603,0.3759201217962871,0.2425072636252304,0.1629740676451117,0.14655563357159684,2026,1,C3,T0_T2,test,full_808
525.0,179.0,346.0,0.8570898052765847,0.7304838063764708,0.1602789695804313,2.067298221783627,0.11942553759330794,2026,1,C3,T0_T2,train,full_808
121.0,41.0,80.0,0.7051829268292684,0.580498831795148,0.1975722992553794,0.7845195117330237,0.07604063539342447,2026,1,C3,T0_T2,validation,full_808
162.0,55.0,107.0,0.5502124044180118,0.3896514170947821,0.29014336068039864,0.9837863404882393,0.2596038451165329,2026,1,C3,T0_T3,test,full_808
525.0,179.0,346.0,0.6488035650854136,0.47376986157971074,0.28199490996963683,3.177948787421996,0.25711685986745925,2026,1,C3,T0_T3,train,full_808
121.0,41.0,80.0,0.6685975609756099,0.49545716816730523,0.27929935126424604,2.931839304388949,0.25334390209726065,2026,1,C3,T0_T3,validation,full_808
162.0,55.0,107.0,0.5410365335598981,0.4259568120581692,0.3031616229383585,27.41277080781227,0.28113700431070204,2026,1,C4,T0,test,full_808
525.0,179.0,346.0,0.5590063616107469,0.42314298798052485,0.3027944958947801,38.369946654668965,0.2797096192269098,2026,1,C4,T0,train,full_808
121.0,41.0,80.0,0.5262195121951219,0.4704445604106823,0.30334752421912603,18.035906580041885,0.28176459497656703,2026,1,C4,T0,validation,full_808
162.0,55.0,107.0,0.5775700934579439,0.40887448702856777,0.24348408206234592,4.1930340058261075,0.14420129229993,2026,1,C4,T0_T1,test,full_808
525.0,179.0,346.0,0.6370652630219266,0.5026857384173824,0.24110727809024352,7.602240646337127,0.14106676374162946,2026,1,C4,T0_T1,train,full_808
121.0,41.0,80.0,0.6027439024390244,0.4877029807165504,0.24202279434372712,5.272842156053701,0.15641128327235704,2026,1,C4,T0_T1,validation,full_808
162.0,55.0,107.0,0.5289719626168223,0.4128648891668107,0.2269707595322745,6.37174319991516,0.05356635962739403,2026,1,C4,T0_T2,test,full_808
525.0,179.0,346.0,0.6634966254399846,0.5033326792354075,0.22691167424271913,37.71979339490936,0.05498103363173351,2026,1,C4,T0_T2,train,full_808
121.0,41.0,80.0,0.5667682926829268,0.40555682086874206,0.22655755261401667,12.220551759702625,0.05282260169667646,2026,1,C4,T0_T2,validation,full_808
162.0,55.0,107.0,0.47204757858963464,0.33319787461762695,0.29440224851859936,-2.1169461415357382,0.26469308064307695,2026,1,C4,T0_T3,test,full_808
525.0,179.0,346.0,0.5980317757612943,0.4576353250975093,0.29345236240886635,20.733761976600547,0.2634371947106861,2026,1,C4,T0_T3,train,full_808
121.0,41.0,80.0,0.5567073170731707,0.4335255936904512,0.2946803286943684,3.204695995675771,0.26601654586713175,2026,1,C4,T0_T3,validation,full_808
162.0,55.0,107.0,0.5149532710280373,0.3797297057990112,0.25439976620715254,-0.03495178735602824,0.17366167461430587,2026,1,C5,T0,test,full_808
525.0,179.0,346.0,0.5506829851131849,0.38699139407537286,0.254356780737774,-0.03444311359495624,0.17221508571079797,2026,1,C5,T0,train,full_808
121.0,41.0,80.0,0.6603658536585365,0.4489012271357381,0.25440105996125395,-0.03456007117672738,0.17432198396399,2026,1,C5,T0,validation,full_808
162.0,55.0,107.0,0.4426508071367885,0.32240917418803294,0.2625710434493314,-1.185877335066323,0.18720031134140344,2026,1,C5,T0_T1,test,full_808
525.0,179.0,346.0,0.5793263796945134,0.4048734947901492,0.2534954705279797,1.4062579728049491,0.18120789766311649,2026,1,C5,T0_T1,train,full_808
121.0,41.0,80.0,0.6012195121951219,0.4554373690574139,0.2501365860670961,2.3149055053766365,0.18780358394315422,2026,1,C5,T0_T1,validation,full_808
162.0,55.0,107.0,0.4892098555649958,0.33159242927814137,0.24209160886623957,-0.9953503954949283,0.13277616563402578,2026,1,C5,T0_T2,test,full_808
525.0,179.0,346.0,0.589869861465431,0.41284526736223925,0.24136365059514864,9.830962360649247,0.13225887190727958,2026,1,C5,T0_T2,train,full_808
121.0,41.0,80.0,0.5649390243902439,0.44293770543031974,0.24123413403953572,11.830253382830653,0.13509726278052842,2026,1,C5,T0_T2,validation,full_808
162.0,55.0,107.0,0.5194562446898896,0.3549627515504507,0.23002098261788295,13.163880072733262,0.07670621389960064,2026,1,C5,T0_T3,test,full_808
525.0,179.0,346.0,0.6002599541447347,0.43822669480039994,0.2305149449730369,38.069942472353965,0.07779562683332536,2026,1,C5,T0_T3,train,full_808
121.0,41.0,80.0,0.5530487804878049,0.39928819763831713,0.22967527090394063,10.845874160568442,0.07570835135199805,2026,1,C5,T0_T3,validation,full_808
162.0,55.0,107.0,0.5920135938827528,0.41892446917238324,0.24901327672468576,27.730489635960982,0.15891647311319587,2026,2,C0,T0,test,full_808
525.0,178.0,347.0,0.7515461580804974,0.6415454215729194,0.2482449315955278,109.40862279945159,0.21149601837740012,2026,2,C0,T0,train,full_808
121.0,42.0,79.0,0.5617842073538276,0.4519371605434994,0.24900129363948206,21.377344317982885,0.15105294804423694,2026,2,C0,T0,validation,full_808
162.0,55.0,107.0,0.5197960917587087,0.3461455032799914,0.2394271187239488,-0.30566068250132944,0.12988841031827023,2026,2,C0,T0_T1,test,full_808
525.0,178.0,347.0,0.6315286727325713,0.49124202821698876,0.21137082344580665,1.1234957599646136,0.022250485518099175,2026,2,C0,T0_T1,train,full_808
121.0,42.0,79.0,0.5572634116937915,0.3972279458594514,0.227618383958323,0.45894175069585424,0.051101312974580926,2026,2,C0,T0_T1,validation,full_808
162.0,55.0,107.0,0.6032285471537807,0.45211147821128317,0.23291832134661827,0.33354511592258707,0.1081778647958308,2026,2,C0,T0_T2,test,full_808
525.0,178.0,347.0,0.7731599909335233,0.6290089215490204,0.17756727637304773,1.0019101522726,0.05320656226053521,2026,2,C0,T0_T2,train,full_808
121.0,42.0,79.0,0.625075346594334,0.4591282784029987,0.22840635155443662,0.4359166163043812,0.1051411747621405,2026,2,C0,T0_T2,validation,full_808
162.0,55.0,107.0,0.5743415463041631,0.3928908638853874,0.24903071586073502,0.1615628477349327,0.1392858448341154,2026,2,C0,T0_T3,test,full_808
525.0,178.0,347.0,0.7692905481980378,0.6314152236079835,0.17924112720388263,1.0189194565186468,0.030609284425440503,2026,2,C0,T0_T3,train,full_808
121.0,42.0,79.0,0.5349608197709463,0.37309969935645165,0.2678249184438782,0.11923288541812056,0.1966095818416757,2026,2,C0,T0_T3,validation,full_808
