n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
67.0,20.0,47.0,0.4170212765957446,0.2833948686229713,0.2457136755953513,-44.47713175757705,0.1899562531928899,2026,1,T0,ftv_complete_375,C2,F,0.001,0.5267857142857143
67.0,20.0,47.0,0.6936170212765957,0.4346975794357506,0.2412848763990996,12.904098918633558,0.1864699724505599,2026,1,T0,ftv_complete_375,C2,C_PLUS_F,0.001,0.6874999999999999
67.0,20.0,47.0,0.6372340425531915,0.4541189876730373,0.2037355347571425,0.4328669922278302,0.0988062649107299,2026,1,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.1,0.7172619047619048
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,2026,1,T0_T1,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.675531914893617,0.5057342157467977,0.2411481894794973,12.539920460255226,0.1998440149322644,2026,1,T0_T1,ftv_complete_375,C2,C_PLUS_M,0.001,0.7470238095238096
67.0,20.0,47.0,0.725531914893617,0.5412142678790525,0.1928207148882276,2.553727889153829,0.102036356981785,2026,1,T0_T1,ftv_complete_375,C2,F,0.1,0.6180555555555556
67.0,20.0,47.0,0.7276595744680852,0.6659310230953213,0.1701456718366252,0.4664083968690409,0.1466244559596309,2026,1,T0_T1,ftv_complete_375,C2,C_PLUS_F,10.0,0.7331349206349206
67.0,20.0,47.0,0.698936170212766,0.6389718910225932,0.1749712353638645,0.406757706770198,0.1084556492378416,2026,1,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.7579365079365079
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,2026,1,T0_T2,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6489361702127658,0.4425725796409413,0.2412556266514087,9.048761648300854,0.1858964600708679,2026,1,T0_T2,ftv_complete_375,C2,C_PLUS_M,0.001,0.75
67.0,20.0,47.0,0.7563829787234043,0.5458804328279717,0.1790025459700913,1.5284082019956076,0.1030747186920483,2026,1,T0_T2,ftv_complete_375,C2,F,1.0,0.6686507936507937
67.0,20.0,47.0,0.7297872340425532,0.6321511435905094,0.1747090461444503,0.560637384449604,0.0854414151471423,2026,1,T0_T2,ftv_complete_375,C2,C_PLUS_F,1.0,0.7757936507936508
67.0,20.0,47.0,0.6851063829787234,0.6087467737534986,0.1858558086577835,0.4272840614105624,0.1208733676718454,2026,1,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,1.0,0.8015873015873015
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,2026,1,T0_T3,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6276595744680851,0.4969360502172337,0.240379026767608,9.642890578390112,0.1851396443974865,2026,1,T0_T3,ftv_complete_375,C2,C_PLUS_M,0.001,0.7579365079365079
67.0,20.0,47.0,0.7138297872340426,0.5252261929678913,0.1922747221781807,1.4539064000505553,0.1241277693377362,2026,1,T0_T3,ftv_complete_375,C2,F,0.1,0.6349206349206349
67.0,20.0,47.0,0.7191489361702127,0.6231081757636228,0.1774144965724929,0.8515372265704063,0.0855825759105094,2026,1,T0_T3,ftv_complete_375,C2,C_PLUS_F,0.1,0.7519841269841271
67.0,20.0,47.0,0.6702127659574468,0.6114625910657032,0.2037266815690568,1.6196979413096693,0.1792817598700589,2026,1,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.01,0.7807539682539683
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,2026,2,T0,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.594632768361582,0.4538243753858892,0.2176329509197234,1.353911507893937,0.1349016949614269,2026,2,T0,ftv_complete_375,C2,C_PLUS_M,0.01,0.7563025210084033
83.0,24.0,59.0,0.5628531073446328,0.4705568601967343,0.2450012423401457,97.06363933392142,0.1987794958529562,2026,2,T0,ftv_complete_375,C2,F,0.001,0.4890756302521008
83.0,24.0,59.0,0.6193502824858756,0.495950188268933,0.2160012239908575,1.519310885042323,0.1360885208485583,2026,2,T0,ftv_complete_375,C2,C_PLUS_F,0.01,0.7428571428571429
83.0,24.0,59.0,0.5925141242937852,0.4554699850634119,0.217981870280477,1.3145497552434835,0.1350709469326512,2026,2,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.01,0.7596638655462185
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,2026,2,T0_T1,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.5939265536723164,0.3672684652084167,0.314749749102906,0.0705672218149857,0.3145697902001552,2026,2,T0_T1,ftv_complete_375,C2,C_PLUS_M,10.0,0.7932773109243698
83.0,24.0,59.0,0.7281073446327684,0.5646531213483411,0.1835829890036165,1.761774651041822,0.1317653333723246,2026,2,T0_T1,ftv_complete_375,C2,F,1.0,0.7949579831932774
83.0,24.0,59.0,0.6836158192090396,0.5227797024208795,0.1875880129000307,0.6780002318724825,0.0988489361690658,2026,2,T0_T1,ftv_complete_375,C2,C_PLUS_F,1.0,0.8319327731092436
83.0,24.0,59.0,0.57909604519774,0.3564683794673408,0.3267918757309356,0.0589458170087904,0.3567253086951182,2026,2,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.7781512605042017
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,2026,2,T0_T2,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.5812146892655368,0.4387506287674489,0.2304150168831411,0.7148195956452089,0.1851587629844422,2026,2,T0_T2,ftv_complete_375,C2,C_PLUS_M,0.01,0.8537815126050421
83.0,24.0,59.0,0.7309322033898304,0.5016259667368882,0.1793593051776008,1.1682618609765902,0.0643103801827486,2026,2,T0_T2,ftv_complete_375,C2,F,10.0,0.7109243697478991
83.0,24.0,59.0,0.7337570621468927,0.5498809417751204,0.1743916532577191,1.0630737072628056,0.1002990392965148,2026,2,T0_T2,ftv_complete_375,C2,C_PLUS_F,0.1,0.8151260504201681
83.0,24.0,59.0,0.625,0.500358675487976,0.2989078364444937,0.1120172675398133,0.3095061720436603,2026,2,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.8789915966386554
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,2026,2,T0_T3,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.635593220338983,0.4581185174826072,0.3020398183667177,0.1460737419771341,0.3229432683743743,2026,2,T0_T3,ftv_complete_375,C2,C_PLUS_M,10.0,0.7361344537815125
83.0,24.0,59.0,0.7274011299435028,0.5282304987129173,0.1779313721863317,1.317952097832365,0.0649693525510031,2026,2,T0_T3,ftv_complete_375,C2,F,1.0,0.6974789915966386
83.0,24.0,59.0,0.7351694915254237,0.559182139105535,0.173734156679351,1.039922302304773,0.0875936444706219,2026,2,T0_T3,ftv_complete_375,C2,C_PLUS_F,0.1,0.7915966386554621
83.0,24.0,59.0,0.6673728813559322,0.4672019643930342,0.2776935979973325,0.172334476773477,0.3071395532766997,2026,2,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.7411764705882353
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.2076671466117949,3.238079960345513,0.1245506129166131,2026,3,T0,ftv_complete_375,C2,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7240461401952085,0.5708233369354816,0.240869910915498,15.636603117496602,0.2483352352637146,2026,3,T0,ftv_complete_375,C2,C_PLUS_M,0.001,0.7
72.0,23.0,49.0,0.4720496894409938,0.322390649001701,0.2455984973373019,0.0376808514151842,0.1678754546662773,2026,3,T0,ftv_complete_375,C2,F,0.001,0.5634146341463415
72.0,23.0,49.0,0.7568766637089619,0.6082652916841986,0.2078164651636048,3.2276196194858344,0.1526509673387416,2026,3,T0,ftv_complete_375,C2,C_PLUS_F,0.01,0.6817073170731708
72.0,23.0,49.0,0.7196095829636202,0.575630406632718,0.2409030331009237,15.258291769394043,0.2343576462627598,2026,3,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7012195121951219
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.2076671466117949,3.238079960345513,0.1245506129166131,2026,3,T0_T1,ftv_complete_375,C2,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7009760425909495,0.5039223138024448,0.2423835097397743,10.222257865562124,0.1928173732810562,2026,3,T0_T1,ftv_complete_375,C2,C_PLUS_M,0.001,0.7170731707317073
72.0,23.0,49.0,0.5226264418811002,0.3411670688755339,0.2271681403651834,1.3700323359154205,0.1037326713831886,2026,3,T0_T1,ftv_complete_375,C2,F,0.01,0.7951219512195121
72.0,23.0,49.0,0.7453416149068323,0.6262364940817735,0.1826854873681874,1.1110814695621007,0.0790016430479682,2026,3,T0_T1,ftv_complete_375,C2,C_PLUS_F,0.1,0.7426829268292683
72.0,23.0,49.0,0.6903283052351376,0.5060467123465661,0.2149208574184888,1.6217864150576424,0.1601422250081808,2026,3,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.01,0.7402439024390244
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.2076671466117949,3.238079960345513,0.1245506129166131,2026,3,T0_T2,ftv_complete_375,C2,C,0.01,0.674390243902439
72.0,23.0,49.0,0.6912156166814551,0.5103987461364191,0.241739283157913,9.07154758699728,0.1722699968211055,2026,3,T0_T2,ftv_complete_375,C2,C_PLUS_M,0.001,0.75
72.0,23.0,49.0,0.6681455190771961,0.4678015117525984,0.2043035392252591,1.323884320486468,0.0719257306747421,2026,3,T0_T2,ftv_complete_375,C2,F,0.1,0.8597560975609756
72.0,23.0,49.0,0.7861579414374446,0.6827472421869503,0.1718609397965114,1.246675128710397,0.0455666666868696,2026,3,T0_T2,ftv_complete_375,C2,C_PLUS_F,0.1,0.776829268292683
72.0,23.0,49.0,0.7000887311446318,0.5646019710650523,0.24113379890223,8.999064686391549,0.173844878090296,2026,3,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.8207317073170732
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.2076671466117949,3.238079960345513,0.1245506129166131,2026,3,T0_T3,ftv_complete_375,C2,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7062999112688554,0.4689713847159173,0.2419769625945374,10.643806438410984,0.1709230260317711,2026,3,T0_T3,ftv_complete_375,C2,C_PLUS_M,0.001,0.6646341463414634
72.0,23.0,49.0,0.6645962732919255,0.4341694758003184,0.2038872799210858,1.2253891215997237,0.0406138873783962,2026,3,T0_T3,ftv_complete_375,C2,F,0.1,0.8341463414634147
72.0,23.0,49.0,0.7409050576752441,0.6086902640711258,0.2405869408758358,15.961185959763688,0.1713960816002551,2026,3,T0_T3,ftv_complete_375,C2,C_PLUS_F,0.001,0.7780487804878048
72.0,23.0,49.0,0.7107364685004437,0.4913253735980448,0.2407942281966975,9.926332686199205,0.1726315142978107,2026,3,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7682926829268293
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.2027949687648469,3.289152296398268,0.1765174819852552,2026,4,T0,ftv_complete_375,C2,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.6179615110477548,0.3444568686091885,0.2432493581719223,5.28575039551719,0.2167762107628665,2026,4,T0,ftv_complete_375,C2,C_PLUS_M,0.001,0.7
84.0,23.0,61.0,0.4832501781895937,0.3100256329911585,0.2452314184265825,0.042078603052534,0.2153933140393369,2026,4,T0,ftv_complete_375,C2,F,0.001,0.583695652173913
84.0,23.0,61.0,0.759800427655025,0.5515457902440151,0.1694598297017136,1.4200217023617066,0.097093852842416,2026,4,T0,ftv_complete_375,C2,C_PLUS_F,0.1,0.6902173913043479
84.0,23.0,61.0,0.6179615110477548,0.3442818245325607,0.2432434799404853,5.228243414969091,0.2167565110064307,2026,4,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7000000000000001
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.2027949687648469,3.289152296398268,0.1765174819852552,2026,4,T0_T1,ftv_complete_375,C2,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.7412687099073414,0.4729150579286567,0.2396845267250281,14.116359084838257,0.2215647583414726,2026,4,T0_T1,ftv_complete_375,C2,C_PLUS_M,0.001,0.6869565217391305
84.0,23.0,61.0,0.7683535281539557,0.5175179874100223,0.1811362930608626,2.486224073567288,0.0938873966735995,2026,4,T0_T1,ftv_complete_375,C2,F,0.1,0.6706521739130435
84.0,23.0,61.0,0.8189593727726301,0.5574282144862347,0.196381586118515,4.32890848256267,0.212318323840287,2026,4,T0_T1,ftv_complete_375,C2,C_PLUS_F,0.01,0.725
84.0,23.0,61.0,0.781895937277263,0.5081760943051529,0.2387353371932204,16.16097298524594,0.2447825891604672,2026,4,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.725
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.2027949687648469,3.289152296398268,0.1765174819852552,2026,4,T0_T2,ftv_complete_375,C2,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.6250890947968638,0.3627995084489672,0.2426966489921584,0.248117748222762,0.2106069484941884,2026,4,T0_T2,ftv_complete_375,C2,C_PLUS_M,10.0,0.691304347826087
84.0,23.0,61.0,0.7191732002851033,0.5548040067636433,0.2124182147207418,4.568921399223661,0.1685878622613804,2026,4,T0_T2,ftv_complete_375,C2,F,0.01,0.7315217391304347
84.0,23.0,61.0,0.8410548823948681,0.5969347225192219,0.1927678453155896,4.134158507517204,0.1593874677858129,2026,4,T0_T2,ftv_complete_375,C2,C_PLUS_F,0.01,0.775
84.0,23.0,61.0,0.7241625089094796,0.4408944009645402,0.2403929806235666,9.98236151222049,0.2170190038798488,2026,4,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7597826086956522
84.0,23.0,61.0,0.7526728439059159,0.507493425780703,0.2027949687648469,3.289152296398268,0.1765174819852552,2026,4,T0_T3,ftv_complete_375,C2,C,0.01,0.6885869565217391
84.0,23.0,61.0,0.6863863150392017,0.467335736508049,0.2416363299697561,11.403885435387975,0.2167469489004569,2026,4,T0_T3,ftv_complete_375,C2,C_PLUS_M,0.001,0.6684782608695652
84.0,23.0,61.0,0.7398431931575196,0.5036306851485595,0.1795890489110474,1.6849654261274185,0.1066583474007188,2026,4,T0_T3,ftv_complete_375,C2,F,0.1,0.75
84.0,23.0,61.0,0.7990021382751247,0.5158013333484927,0.2389199621700357,18.824751470245847,0.2456315210829174,2026,4,T0_T3,ftv_complete_375,C2,C_PLUS_F,0.001,0.8010869565217391
84.0,23.0,61.0,0.7469707769066286,0.4873720883914907,0.2395285813795515,11.702563037194496,0.2172041946308268,2026,4,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7728260869565218
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.2151782702707129,1.0760861902018748,0.1290505165359671,3026,0,T0,ftv_complete_375,C2,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6336734693877553,0.4154503972890321,0.2100063942816749,0.3533313881522165,0.0778828528517966,3026,0,T0,ftv_complete_375,C2,C_PLUS_M,0.1,0.831578947368421
69.0,20.0,49.0,0.636734693877551,0.394817879513026,0.2446679821089077,107.69115081702066,0.1976676425038013,3026,0,T0,ftv_complete_375,C2,F,0.001,0.381578947368421
69.0,20.0,49.0,0.6755102040816326,0.4491744535901651,0.2007162743020153,0.4265958587318156,0.0713208512721438,3026,0,T0,ftv_complete_375,C2,C_PLUS_F,0.1,0.793421052631579
69.0,20.0,49.0,0.6744897959183673,0.4427484619550021,0.2097403854203078,0.2567012962525033,0.1201582851919778,3026,0,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,1.0,0.8144736842105263
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.2151782702707129,1.0760861902018748,0.1290505165359671,3026,0,T0_T1,ftv_complete_375,C2,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.5397959183673469,0.3272901915501979,0.2445894697381904,1.853779947283408,0.1985518151925231,3026,0,T0_T1,ftv_complete_375,C2,C_PLUS_M,0.001,0.825
69.0,20.0,49.0,0.6316326530612246,0.3881432863141405,0.2019354130869279,0.6899905703719267,0.0470333744459984,3026,0,T0_T1,ftv_complete_375,C2,F,10.0,0.743421052631579
69.0,20.0,49.0,0.6918367346938775,0.4787698719742781,0.2015430324400101,0.2688640611057228,0.172184460271311,3026,0,T0_T1,ftv_complete_375,C2,C_PLUS_F,1.0,0.8355263157894737
69.0,20.0,49.0,0.563265306122449,0.3498145142325659,0.273195148655341,0.0697028756773938,0.2559680889804703,3026,0,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.843421052631579
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.2151782702707129,1.0760861902018748,0.1290505165359671,3026,0,T0_T2,ftv_complete_375,C2,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6275510204081632,0.3932404475119896,0.2417944371986697,6.354722454326303,0.1971045841521937,3026,0,T0_T2,ftv_complete_375,C2,C_PLUS_M,0.001,0.8105263157894737
69.0,20.0,49.0,0.6744897959183673,0.4351920882225621,0.1928004742690524,0.8618300513459201,0.0765438669208545,3026,0,T0_T2,ftv_complete_375,C2,F,10.0,0.8052631578947368
69.0,20.0,49.0,0.7418367346938775,0.4934387041790169,0.186571179421622,0.5824722653894249,0.1611547786628973,3026,0,T0_T2,ftv_complete_375,C2,C_PLUS_F,0.1,0.8552631578947368
69.0,20.0,49.0,0.6857142857142857,0.4362887501915825,0.2326552618406463,0.1987153392371674,0.1835297167802115,3026,0,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.8328947368421052
69.0,20.0,49.0,0.645408163265306,0.4156385219744753,0.2151782702707129,1.0760861902018748,0.1290505165359671,3026,0,T0_T3,ftv_complete_375,C2,C,0.01,0.8052631578947369
69.0,20.0,49.0,0.6408163265306122,0.3918747959556783,0.2123760142126874,0.3769769725862834,0.0933375927174512,3026,0,T0_T3,ftv_complete_375,C2,C_PLUS_M,0.1,0.8210526315789474
69.0,20.0,49.0,0.6857142857142857,0.4558727704892661,0.1890631399430539,0.9743421316769152,0.1089696471929068,3026,0,T0_T3,ftv_complete_375,C2,F,10.0,0.775
69.0,20.0,49.0,0.7438775510204081,0.5059069032482271,0.1940203040000984,0.3618286320307984,0.1389952006508459,3026,0,T0_T3,ftv_complete_375,C2,C_PLUS_F,1.0,0.8513157894736842
69.0,20.0,49.0,0.7244897959183674,0.4737700286708952,0.20700108524659,0.3379903801063075,0.1646628775873274,3026,0,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,1.0,0.85
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,3026,1,T0,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6351063829787233,0.443527852167937,0.2127668684409817,1.2108371203957644,0.1029394803797414,3026,1,T0,ftv_complete_375,C2,C_PLUS_M,0.01,0.7222222222222222
67.0,20.0,47.0,0.4170212765957446,0.2833948686229713,0.2457136755953513,-44.47713175757705,0.1899562531928899,3026,1,T0,ftv_complete_375,C2,F,0.001,0.5267857142857143
67.0,20.0,47.0,0.6936170212765957,0.4346975794357506,0.2412848763990996,12.904098918633558,0.1864699724505599,3026,1,T0,ftv_complete_375,C2,C_PLUS_F,0.001,0.6874999999999999
67.0,20.0,47.0,0.625531914893617,0.4044456340895492,0.2421889012570779,6.7598201350294405,0.1864562484240932,3026,1,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7192460317460317
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,3026,1,T0_T1,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6393617021276596,0.449563251971614,0.2127830303647482,1.212847156343507,0.1123749651471873,3026,1,T0_T1,ftv_complete_375,C2,C_PLUS_M,0.01,0.7430555555555555
67.0,20.0,47.0,0.725531914893617,0.5412142678790525,0.1928207148882276,2.553727889153829,0.102036356981785,3026,1,T0_T1,ftv_complete_375,C2,F,0.1,0.6180555555555556
67.0,20.0,47.0,0.7276595744680852,0.6659310230953213,0.1701456718366252,0.4664083968690409,0.1466244559596309,3026,1,T0_T1,ftv_complete_375,C2,C_PLUS_F,10.0,0.7331349206349206
67.0,20.0,47.0,0.6989361702127659,0.6054089820778916,0.182604775472801,0.4701898451746749,0.098996941618396,3026,1,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,1.0,0.7708333333333333
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,3026,1,T0_T2,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6936170212765956,0.5232362622058031,0.2054004210163086,2.080046739457309,0.1110975553256222,3026,1,T0_T2,ftv_complete_375,C2,C_PLUS_M,0.01,0.7718253968253967
67.0,20.0,47.0,0.7563829787234043,0.5458804328279717,0.1790025459700913,1.5284082019956076,0.1030747186920483,3026,1,T0_T2,ftv_complete_375,C2,F,1.0,0.6686507936507937
67.0,20.0,47.0,0.7297872340425532,0.6321511435905094,0.1747090461444503,0.560637384449604,0.0854414151471423,3026,1,T0_T2,ftv_complete_375,C2,C_PLUS_F,1.0,0.7757936507936508
67.0,20.0,47.0,0.726595744680851,0.6158820302916671,0.1784567262207446,0.4434305604295333,0.1275154340366105,3026,1,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.8154761904761905
67.0,20.0,47.0,0.7159574468085106,0.4465769803452942,0.2062013303711982,2.3415560610379336,0.1386823008926775,3026,1,T0_T3,ftv_complete_375,C2,C,0.01,0.6825396825396824
67.0,20.0,47.0,0.6372340425531915,0.4185826104614059,0.2419502434361806,8.103767972510292,0.1864596413484134,3026,1,T0_T3,ftv_complete_375,C2,C_PLUS_M,0.001,0.751984126984127
67.0,20.0,47.0,0.7138297872340426,0.5252261929678913,0.1922747221781807,1.4539064000505553,0.1241277693377362,3026,1,T0_T3,ftv_complete_375,C2,F,0.1,0.6349206349206349
67.0,20.0,47.0,0.7191489361702127,0.6231081757636228,0.1774144965724929,0.8515372265704063,0.0855825759105094,3026,1,T0_T3,ftv_complete_375,C2,C_PLUS_F,0.1,0.7519841269841271
67.0,20.0,47.0,0.6787234042553192,0.5762900234497925,0.208221804623862,1.6577581824729677,0.1706512084837422,3026,1,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.01,0.7896825396825398
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,3026,2,T0,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.5628531073446328,0.4202197543667029,0.2207087729340181,0.8947243490046051,0.146964308566006,3026,2,T0,ftv_complete_375,C2,C_PLUS_M,0.01,0.7327731092436975
83.0,24.0,59.0,0.5628531073446328,0.4705568601967343,0.2450012423401457,97.06363933392142,0.1987794958529562,3026,2,T0,ftv_complete_375,C2,F,0.001,0.4890756302521008
83.0,24.0,59.0,0.6193502824858756,0.495950188268933,0.2160012239908575,1.519310885042323,0.1360885208485583,3026,2,T0,ftv_complete_375,C2,C_PLUS_F,0.01,0.7428571428571429
83.0,24.0,59.0,0.5734463276836158,0.4249967331307396,0.2437993180426431,5.728200522503793,0.1992126290729705,3026,2,T0,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7294117647058824
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,3026,2,T0_T1,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.5579096045197739,0.3487340982978295,0.2261791143212598,0.5043274970999666,0.1437865835789746,3026,2,T0_T1,ftv_complete_375,C2,C_PLUS_M,0.01,0.7546218487394958
83.0,24.0,59.0,0.7281073446327684,0.5646531213483411,0.1835829890036165,1.761774651041822,0.1317653333723246,3026,2,T0_T1,ftv_complete_375,C2,F,1.0,0.7949579831932774
83.0,24.0,59.0,0.6836158192090396,0.5227797024208795,0.1875880129000307,0.6780002318724825,0.0988489361690658,3026,2,T0_T1,ftv_complete_375,C2,C_PLUS_F,1.0,0.8319327731092436
83.0,24.0,59.0,0.5783898305084746,0.3628107096482706,0.2181757825833727,0.2642033006518623,0.1624679476369212,3026,2,T0_T1,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.1,0.7983193277310925
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,3026,2,T0_T2,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.557909604519774,0.44988326362474,0.287407086587683,0.0989919171963643,0.2861306454478993,3026,2,T0_T2,ftv_complete_375,C2,C_PLUS_M,10.0,0.8453781512605042
83.0,24.0,59.0,0.7309322033898304,0.5016259667368882,0.1793593051776008,1.1682618609765902,0.0643103801827486,3026,2,T0_T2,ftv_complete_375,C2,F,10.0,0.7109243697478991
83.0,24.0,59.0,0.7337570621468927,0.5498809417751204,0.1743916532577191,1.0630737072628056,0.1002990392965148,3026,2,T0_T2,ftv_complete_375,C2,C_PLUS_F,0.1,0.8151260504201681
83.0,24.0,59.0,0.6278248587570621,0.4763315933880402,0.2858653830601395,0.139070459282688,0.3068570718338119,3026,2,T0_T2,ftv_complete_375,C2,C_PLUS_F_PLUS_M,10.0,0.8504201680672269
83.0,24.0,59.0,0.6147598870056497,0.487924545738347,0.2161105460655973,1.5044506024321702,0.1361186377369254,3026,2,T0_T3,ftv_complete_375,C2,C,0.01,0.7436974789915967
83.0,24.0,59.0,0.5522598870056498,0.4188768171862361,0.2443440257426248,4.657151315082537,0.2013530049357921,3026,2,T0_T3,ftv_complete_375,C2,C_PLUS_M,0.001,0.680672268907563
83.0,24.0,59.0,0.7274011299435028,0.5282304987129173,0.1779313721863317,1.317952097832365,0.0649693525510031,3026,2,T0_T3,ftv_complete_375,C2,F,1.0,0.6974789915966386
83.0,24.0,59.0,0.7351694915254237,0.559182139105535,0.173734156679351,1.039922302304773,0.0875936444706219,3026,2,T0_T3,ftv_complete_375,C2,C_PLUS_F,0.1,0.7915966386554621
83.0,24.0,59.0,0.6567796610169492,0.5252523860551044,0.2387963387448552,7.349244791489078,0.1983981707884036,3026,2,T0_T3,ftv_complete_375,C2,C_PLUS_F_PLUS_M,0.001,0.7109243697478992
72.0,23.0,49.0,0.7519964507542147,0.5926420714482201,0.2076671466117949,3.238079960345513,0.1245506129166131,3026,3,T0,ftv_complete_375,C2,C,0.01,0.674390243902439
72.0,23.0,49.0,0.7320319432120673,0.5508834227752436,0.2414528408761495,16.962080156267486,0.1805765506378242,3026,3,T0,ftv_complete_375,C2,C_PLUS_M,0.001,0.6707317073170731
72.0,23.0,49.0,0.4720496894409938,0.322390649001701,0.2455984973373019,0.0376808514151842,0.1678754546662773,3026,3,T0,ftv_complete_375,C2,F,0.001,0.5634146341463415
