task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,comparison_type,comparison_dimension,left_method,right_method,pair_scope,n,n_patients,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed,positive_definition
static,,,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,0.0005374703640350642,-0.0005079433257172333,0.0016480913409738977,2000,2000,paired patient within fold,percentile,524848716,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,0.0008642621458641864,-0.0034290527763839633,0.005105208003301669,2000,2000,paired patient within fold,percentile,524848716,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,0.0013520681969097503,-0.0012100893082149708,0.004021870165998749,2000,2000,paired patient within fold,percentile,524848716,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,524848716,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,0.0002708898212124902,-0.00025509539427223595,0.0008315511032139942,2000,2000,paired patient within fold,percentile,524848716,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-6.270958820041306e-05,-0.0002374127715834555,0.0001250916623998881,2000,2000,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-3.7043937865854915e-05,-0.00020231667743668484,0.00014547775826424962,2000,2000,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.0005232303283793094,-0.00287419268130413,0.002172305573119467,2000,2000,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,0.001198316076914313,-0.004597502528828063,0.0073177487086773,2000,2000,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.0005859700957472624,-0.005446253485707275,0.005035682758166172,2000,2000,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-0.0002615872777257163,-0.0014400530496331753,0.0010664155827016138,2000,2000,paired patient within fold,percentile,3995480863,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-0.03236590542854145,-0.09598288088645193,0.02851105392333083,2000,2000,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-0.1229803289091862,-0.25535226989533494,-0.03147270056086281,2000,2000,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.004887859857120036,-0.011055329151960664,-0.0012828802740332222,2000,2000,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-0.0009129593810444092,-0.004770297543034411,0.0028971894745791478,2000,2000,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.004111504659989218,-0.008699146282920785,-0.0004095904060002072,2000,2000,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-0.002757384758470427,-0.006424549223825869,-0.0007188865064840247,2000,2000,paired patient within fold,percentile,2390161440,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-0.0031214598847597586,-0.023732954309152586,0.018099665539208026,2000,2000,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-0.010875353015464384,-0.04740171127720805,0.011115592386859949,2000,2000,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.0005711501164838984,-0.003310432663171184,0.0005804348910342898,2000,2000,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-0.001954488565252044,-0.006514879563415882,0.0020865608332821485,2000,2000,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.0019502492215753287,-0.006685652530732769,0.001092915673334928,2000,2000,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-0.00027856281956430834,-0.0016415721180829507,0.0002860660713327104,2000,2000,paired patient within fold,percentile,2930726407,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,1.0814465060929468,-0.04134800199752042,3.2787813114938635,2000,2000,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,19.189906614686237,-0.06587721034351653,35.89048178428428,2000,2000,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,2.9778199462028674,-0.005052204612672373,19.693934699832745,2000,2000,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-0.006147912162930924,-0.012777176248167063,0.000760191083678969,2000,2000,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,0.004793446839565119,-0.015253766794066963,0.009709045689111219,2000,2000,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,0.6016417707985,-0.0024278874894154276,1.6599224541625202,2000,2000,paired patient within fold,percentile,3148132998,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-0.01021396097056515,-0.03381231387941073,0.004492956991789551,2000,2000,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-0.007465911621554966,-0.07649263223771312,0.029529721587465953,2000,2000,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.0012187018535725347,-0.020142575529183283,0.0038979779005554375,2000,2000,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-6.291956211851302e-05,-0.0067719678699034,0.006479042578455759,2000,2000,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.007748927877121212,-0.025550410255489948,0.03295680718700431,2000,2000,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-0.000587393086123043,-0.009399778514234642,0.0018882024269974917,2000,2000,paired patient within fold,percentile,2433896093,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,0.0013191905850882257,-0.001649792027708008,0.00448781610107721,2000,2000,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,0.00015894990706311063,-0.0023913549271078693,0.0030400953728596104,2000,2000,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,0.0001393863673182505,-0.0020884328088959098,0.002762719281279672,2000,2000,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-0.0007596029585275055,-0.005644281024738698,0.004206022225490669,2000,2000,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,0.001076892553612152,-0.0021349262527216887,0.004359879761728999,2000,2000,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,7.235036826143404e-05,-0.0010867449090968563,0.001438939922477521,2000,2000,paired patient within fold,percentile,2363423201,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,0.0011413598708216455,0.00013277170217342315,0.002103984166871442,2000,2000,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,0.00072402073816491,-7.938139144916256e-05,0.0014804504118421707,2000,2000,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,0.0007291597980665365,-8.286019839747193e-05,0.0015084222853593893,2000,2000,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,0.0032799377923849876,-0.0005278211449769238,0.006906617228171964,2000,2000,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,0.002126986667879513,-5.8049419301375684e-05,0.00418862009937519,2000,2000,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,0.0003382504643855552,-3.885472758725484e-05,0.0006994456424641687,2000,2000,paired patient within fold,percentile,3609506480,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-0.272956885941241,-0.5362482314622258,-0.09697278974599367,2000,2000,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-1.172900837477775,-2.5206919883009964,-0.16572459838023967,2000,2000,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-1.5315344098566148,-4.219311425611487,-0.17769195266399243,2000,2000,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-0.0005628654216649001,-0.06750002935374161,0.06692539082020538,2000,2000,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,0.05688237333789781,-0.10440242627059336,0.18287305493277217,2000,2000,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-0.4862912901689011,-1.081240719760928,-0.06858338150499398,2000,2000,paired patient within fold,percentile,2125311021,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-0.006153796788489707,-0.02903380031588294,0.012560451142158943,2000,2000,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-0.027599944152381095,-0.1262234982510388,0.0496394963603466,2000,2000,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.03768007228206782,-0.18555803041012375,0.0668002406754371,2000,2000,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,0.0068250893668689305,-0.0011497948007242152,0.0163126451069307,2000,2000,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.01812014812394311,-0.03398772795362421,0.004337272247249941,2000,2000,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-0.013458231145328979,-0.062121275583612606,0.023300564221377114,2000,2000,paired patient within fold,percentile,2913435450,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,-7.223471290476735e-05,-0.00022939521540421697,7.976400216725791e-05,2000,2000,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-5.318603919307607e-06,-0.00018041391381347257,0.00016569597819181058,2000,2000,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.00010573840237082521,-0.003707189827786708,0.0031637875205200324,2000,2000,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,4.7787006485222605e-06,-0.004315902483168653,0.004465335250172121,2000,2000,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,0.00022324514405058782,-0.003174953890978577,0.00350277234863191,2000,2000,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-5.620793073492225e-05,-0.0019395903760319826,0.001685596653142785,2000,2000,paired patient within fold,percentile,3372933401,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,1.3573610766023925e-05,-0.00010023691618031919,0.00012216117758506685,2000,2000,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-8.224132183168309e-06,-0.00014116404502478066,0.00013310732389019972,2000,2000,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-0.00017509399743531606,-0.002961051183892105,0.00290708968398476,2000,2000,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,-0.0018095346455797023,-0.006265562751266496,0.0024268312503771283,2000,2000,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.0004912696226716529,-0.004237991628471656,0.0032806828700316557,2000,2000,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_gain_over_b0_difference,-8.990971562749389e-05,-0.0015291892892503696,0.0014837959652452125,2000,2000,paired patient within fold,percentile,3083075639,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,mae_reduction,5.2855415647881654e-05,-5.0274198423924664e-05,0.0001539101841924836,2000,2000,paired patient within fold,percentile,194656792,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,rmse_reduction,-6.085472858921581e-06,-0.00013513793617699852,0.00010780974757406206,2000,2000,paired patient within fold,percentile,194656792,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,r2_gain,-9.967689693168857e-05,-0.002210855528161526,0.0018338942262814838,2000,2000,paired patient within fold,percentile,194656792,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,spearman_gain,0.0004678575492092496,-0.004984875357517074,0.005985216065699347,2000,2000,paired patient within fold,percentile,194656792,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,pearson_gain,-0.0003041278533739977,-0.004934897404325187,0.0037590978815371413,2000,2000,paired patient within fold,percentile,194656792,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
static,,,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192.0,m2_minus_m1,model,m2,m1,exact patient set,375,375,sign_accuracy_gain,,,,2000,0,paired patient within fold,percentile,194656792,"left method better; RMSE/MAE use right-left reduction, correlation/R2 use left-right gain"
