model,task,target,timepoint,transition,representation,metric,estimate,ci_low,ci_high,bootstrap_replicates,finite_replicates,bootstrap_unit
G1,change,sphericity,,T1→T2,response_state,spearman,-0.029241096825577427,-0.12244568272885346,0.06829867621100738,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T1→T2,response_state,pearson,-0.010156770200971468,-0.08996191656597097,0.07400138882753711,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T1→T2,response_state,r2,-0.022892840147268778,-0.05353523043759166,-0.000141349668292001,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T1→T2,response_state,mae,0.07679472775304041,0.06935740969526794,0.08431412069397823,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T1→T2,response_state,rmse,0.1078230525948332,0.09456185944769162,0.12096002820890887,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T1→T2,response_state,prediction_target_variance_ratio,0.02000448242078202,0.014579548373474046,0.028329331855837372,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T1→T2,response_state,rmse_gain_over_b0,-0.006079067509409886,-0.01853211963433197,0.005066605893145343,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,spearman,0.04894618272841052,-0.05441792774257822,0.14906779266597858,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,pearson,0.06143493511183943,-0.04313842003383548,0.1676410904051263,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,r2,-0.012981266035159589,-0.06030358147024665,0.02528387263139678,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,mae,0.0893557132551623,0.08019629846187028,0.09843614436904584,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,rmse,0.1281544133497902,0.11475362289472478,0.1403090305137838,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,prediction_target_variance_ratio,0.03636903536097456,0.027989586994534913,0.04764205649720695,2000,2000,patient_within_outer_fold
G1,change,sphericity,,T2→T3,response_state,rmse_gain_over_b0,-0.004115464251665888,-0.025812280486469916,0.01582073748073459,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,spearman,0.6445568324041416,0.5782010766094021,0.7031244899753647,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,pearson,0.4189828693181455,0.3187526092393215,0.5648457703020593,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,r2,0.12490856464961753,0.04377494240904465,0.25971994322487724,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,mae,16.998606458512143,13.76449183239161,21.014893359537684,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,rmse,39.91333638392638,27.019489747825777,52.7972388726115,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,prediction_target_variance_ratio,0.14343882131375954,0.07045470873662085,0.3019126975675101,2000,2000,patient_within_outer_fold
G1,static,ftv,T0,,response_state,rmse_gain_over_b0,0.1050891928739987,0.06374595628344149,0.1817016970940373,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,spearman,0.6020441460917055,0.5262452546203932,0.6646457877320398,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,pearson,0.22044571287579653,0.13307174100456792,0.39927625109536086,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,r2,-0.015740509461953378,-0.07843197447667782,0.056477239577579455,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,mae,12.514825734343635,9.238808857763928,16.38666988671074,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,rmse,37.97462450632467,21.624982345812054,53.22600788450868,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,prediction_target_variance_ratio,0.14289437999943233,0.039792433493962664,0.5203353323864105,2000,2000,patient_within_outer_fold
G1,static,ftv,T1,,response_state,rmse_gain_over_b0,0.02731263441878551,0.0024570453502454994,0.07392542027825204,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,spearman,0.5256422801228808,0.44983242271589374,0.597431326782762,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,pearson,0.09553335087401744,0.05375772115469142,0.30916863344667694,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,r2,-0.18973788172438177,-1.2896330909283098,0.02160590689624602,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,mae,8.372387624956582,5.330511810842749,11.853024962830318,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,rmse,33.92556512127607,16.293653343206042,48.032494992302254,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,prediction_target_variance_ratio,0.26257350450866773,0.011175858413954265,1.7901617715615017,2000,2000,patient_within_outer_fold
G1,static,ftv,T2,,response_state,rmse_gain_over_b0,-0.06363399701401294,-0.43519605352539265,0.044588898692261264,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,spearman,0.350733209166755,0.26162423315619615,0.43845508064481237,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,pearson,0.28979117758285516,0.11823350209286977,0.5492822341099532,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,r2,0.015648122980900014,-0.04367194308710781,0.07885011970168503,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,mae,3.1657281681982896,2.0753747151128876,4.458009579033059,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,rmse,12.31114785100903,6.41145602653298,17.803435351408435,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,prediction_target_variance_ratio,0.014345451703667932,0.004564191037668425,0.05992123010542613,2000,2000,patient_within_outer_fold
G1,static,ftv,T3,,response_state,rmse_gain_over_b0,0.03139984820566081,0.010534480392263094,0.06450109842168676,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,spearman,0.3426886035196005,0.24613827476098663,0.430248386427415,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,pearson,0.31674989107382495,0.2045210918445246,0.4232557447507465,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,r2,0.06668903302848517,-0.008249627248223116,0.1357959553908093,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,mae,1.452409106024556,1.308636070843728,1.6020522798800139,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,rmse,2.0785436458005933,1.8374890787036107,2.32039830526951,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,prediction_target_variance_ratio,0.08183179877123636,0.06326684250626452,0.10542199371994218,2000,2000,patient_within_outer_fold
G1,static,ld,T0,,response_state,rmse_gain_over_b0,0.05389439352463162,0.02203353052361493,0.08787009699620517,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,spearman,0.2595133125436781,0.16283075946859846,0.34549315621295335,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,pearson,0.1948375037056897,0.10071899178250768,0.29598560836840193,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,r2,-0.04153709279290352,-0.1074422953796795,0.02299627796246301,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,mae,1.4014170857963981,1.2461886769540895,1.5659717892933387,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,rmse,2.0972720676092775,1.8376901437611235,2.3601383103657274,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,prediction_target_variance_ratio,0.0596582818592138,0.044061294245696124,0.08241009568967388,2000,2000,patient_within_outer_fold
G1,static,ld,T1,,response_state,rmse_gain_over_b0,0.020189321358761236,-0.00016825980309073424,0.04406897261779488,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,spearman,0.2869169703938147,0.1859216332851322,0.37860424766612366,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,pearson,0.3023309638415793,0.20818781111550066,0.40548964724364633,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,r2,-0.1621409601281696,-0.25442959303035995,-0.07316184692405463,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,mae,1.612362278651277,1.4458046754877911,1.7867451272032573,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,rmse,2.3024245700155506,2.0092742919428783,2.6111687903368273,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,prediction_target_variance_ratio,0.057079096151696186,0.0402339037122746,0.08145815500705504,2000,2000,patient_within_outer_fold
G1,static,ld,T2,,response_state,rmse_gain_over_b0,0.0454018115656299,0.024256981043374766,0.07225061614994531,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,spearman,0.23049453343928097,0.13105251320326664,0.32694849240048174,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,pearson,0.06304792418671308,0.020452137656613002,0.26511753084226375,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,r2,-1.6031447194812927,-4.317485686102863,-0.20253285931089857,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,mae,1.522995869814521,1.3008214069211457,1.7938960640491701,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,rmse,2.8730037682420413,1.9067197398759492,4.033445098524384,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,prediction_target_variance_ratio,1.5684218561178138,0.08111222285557598,4.513958967412218,2000,2000,patient_within_outer_fold
G1,static,ld,T3,,response_state,rmse_gain_over_b0,-0.40092851568566745,-1.0052565618199156,0.044118081801231536,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,spearman,0.46457549209238824,0.3826015799594787,0.5429648508902396,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,pearson,0.4190409234730431,0.33199625878514205,0.5030357004974294,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,r2,0.17442451503972622,0.10382771676167978,0.2369340403205224,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,mae,0.06704099223569693,0.06134152565738391,0.07254865060173786,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,rmse,0.08566677458790366,0.07732623367822854,0.09338463816018995,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,prediction_target_variance_ratio,0.14958637391883706,0.12001519080391307,0.18742592536885355,2000,2000,patient_within_outer_fold
G1,static,sphericity,T0,,response_state,rmse_gain_over_b0,0.09465863497723193,0.05785086872310129,0.12998281094259012,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,spearman,0.2715621799977244,0.17828584921514443,0.3640263634310092,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,pearson,0.26289632724209605,0.16726554313125144,0.3572677491273677,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,r2,0.06106915047685002,-0.017314897529689083,0.12422350511613509,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,mae,0.07115234050617233,0.06640191825794561,0.07642478173624524,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,rmse,0.0885276739623706,0.08238496679871447,0.0951122644659044,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,prediction_target_variance_ratio,0.12203356068386725,0.09441263173677232,0.15729814749115537,2000,2000,patient_within_outer_fold
G1,static,sphericity,T1,,response_state,rmse_gain_over_b0,0.03217776491841595,-0.005050704264755289,0.06652736272836013,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,spearman,0.20494823074297416,0.1058567620345748,0.29558238862937464,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,pearson,0.181108290679988,0.08903220592569398,0.26610005608572035,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,r2,0.03259596593205749,-0.003408104730525385,0.06097392510213606,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,mae,0.0905108488375903,0.08259260892751626,0.09895212995603728,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,rmse,0.11943582774480817,0.10623328761867437,0.13336431381866043,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,prediction_target_variance_ratio,0.030240420624204203,0.022720158352452422,0.04043146206613924,2000,2000,patient_within_outer_fold
G1,static,sphericity,T2,,response_state,rmse_gain_over_b0,0.021664650972791206,0.005781904592835751,0.03687201836943011,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,spearman,0.10794948230742973,0.013257101312457777,0.2039778770365249,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,pearson,0.0764927361193382,-0.010525140102307644,0.1705581679224706,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,r2,-0.007798815508145207,-0.04851760763341129,0.026581783775979976,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,mae,0.1148712242787518,0.1066737548807241,0.12309569711720973,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,rmse,0.14189832257377855,0.13083097729907356,0.1526053543832225,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,prediction_target_variance_ratio,0.036670088959400875,0.027870833160576546,0.04828572317116989,2000,2000,patient_within_outer_fold
G1,static,sphericity,T3,,response_state,rmse_gain_over_b0,-0.0020207908332117806,-0.019545532057124705,0.016274506057152117,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,spearman,0.3051564455569462,0.21149966178185653,0.3929967800170873,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,pearson,0.2806732432591711,0.19207800645021494,0.37095993533263977,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,r2,0.07843190559356139,0.023893870536384976,0.13023117602905893,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,mae,0.5795816958332358,0.5295809549934224,0.6363099524400665,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,rmse,0.7868743426757958,0.6991753913343911,0.8793513104863925,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,prediction_target_variance_ratio,0.08786676089248148,0.06641686970232637,0.11683311497504273,2000,2000,patient_within_outer_fold
G2,change,ftv,,T0→T1,response_state,rmse_gain_over_b0,0.04626951446296884,0.0190324513226601,0.07482468000821946,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,spearman,0.2230333371259529,0.1254829179890896,0.3198733191775203,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,pearson,0.20134860510037839,0.091760802401804,0.303235458532724,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,r2,0.026130597501108133,-0.04924817939472154,0.08777029749547245,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,mae,0.8596747384674301,0.7897428364055682,0.9304962011650726,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,rmse,1.1038550953099162,1.0123335760961856,1.1943710409561337,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,prediction_target_variance_ratio,0.10251303368442963,0.07830148453654723,0.13163874459555275,2000,2000,patient_within_outer_fold
G2,change,ftv,,T1→T2,response_state,rmse_gain_over_b0,0.016164270454505608,-0.019165834397001227,0.04872172819218391,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,spearman,0.2038887245420412,0.10417513709505899,0.3012391418321666,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,pearson,0.20396551691494738,0.10389849376943437,0.3014695353655762,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,r2,0.03546871655621198,-0.025506892329500503,0.08801475642787907,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,mae,0.8883549388275406,0.8074898003605199,0.9783940467179509,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,rmse,1.2170388729147936,1.0893637125064504,1.3455659476562503,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,prediction_target_variance_ratio,0.079549467146303,0.0610712648612811,0.10518602122394126,2000,2000,patient_within_outer_fold
G2,change,ftv,,T2→T3,response_state,rmse_gain_over_b0,0.01973933110426928,-0.008903922690669508,0.04778151074984681,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,spearman,0.0704680986438255,-0.0336844123105333,0.17333015315590852,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,pearson,0.04026819303767426,-0.043549526593520925,0.1395017977262998,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,r2,-0.029831025800875377,-0.09991388540177099,0.007050486801889352,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,mae,0.304912005938186,0.2578767014507068,0.3630638960685314,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,rmse,0.5887421325207974,0.40210463351949194,0.7685796595169369,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,prediction_target_variance_ratio,0.046992364461069365,0.026209709926313166,0.10656850359632215,2000,2000,patient_within_outer_fold
G2,change,ld,,T0→T1,response_state,rmse_gain_over_b0,-0.011126863149382422,-0.03886310551905848,0.008306542643965305,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,spearman,0.1757129391267314,0.07228931011740099,0.27148911793619374,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,pearson,0.16505889217373565,0.05636584825140084,0.26829647393305406,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,r2,0.01630786131989881,-0.04773613676849449,0.06983369705654237,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,mae,0.9630195295892375,0.8716901294829651,1.0579865194108433,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,rmse,1.3344142217960469,1.2010625457116233,1.4604981675671664,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,prediction_target_variance_ratio,0.07180002242181253,0.056114679053882864,0.09156680177463146,2000,2000,patient_within_outer_fold
G2,change,ld,,T1→T2,response_state,rmse_gain_over_b0,0.012582654523418469,-0.01506891834378371,0.040393337937929916,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,spearman,0.16976982064970375,0.06812553206126862,0.2696325180559448,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,pearson,0.13596987339727734,0.040200066392103107,0.23488569668686624,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,r2,0.01739653776584349,-0.016868615610327407,0.04823462280278577,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,mae,0.9837289061856682,0.9027600105751247,1.0764870468778134,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,rmse,1.3164362506050638,1.202381949985778,1.4381948573650694,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,prediction_target_variance_ratio,0.027708294396719062,0.021547593547225043,0.035570219719011135,2000,2000,patient_within_outer_fold
G2,change,ld,,T2→T3,response_state,rmse_gain_over_b0,0.00906233762228048,-0.0062927476415102985,0.025457697004831293,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,spearman,-0.028168392308567526,-0.13254299994943278,0.07077723238158123,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,pearson,-0.057617905103315145,-0.1553682370244985,0.03667681086433747,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,r2,-0.062052762504962056,-0.1052442054606185,-0.02769657561088551,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,mae,0.05215251503840828,0.047275930534837717,0.05718911270462289,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,rmse,0.072337819241224,0.06563351435322684,0.07902178754121171,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,prediction_target_variance_ratio,0.03913558596429744,0.030136383895318603,0.0505571186263069,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T0→T1,response_state,rmse_gain_over_b0,-0.0201443071389667,-0.03788868602166805,-0.0023486422197391593,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,spearman,0.03946319262714758,-0.057771611553234126,0.13694233777278195,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,pearson,0.04547738306721211,-0.06368264106494832,0.16366164255683957,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,r2,-0.05304656025314314,-0.12156828350240528,0.0095473232396326,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,mae,0.07789198568857453,0.07031540121322509,0.08603120742712152,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,rmse,0.10940076039949695,0.09636389798862378,0.12389606834846781,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,prediction_target_variance_ratio,0.07852526118405834,0.05825369905867881,0.10663899001850333,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T1→T2,response_state,rmse_gain_over_b0,-0.02080039804790816,-0.05266467886953324,0.011776195254718796,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,spearman,0.02081784048242121,-0.08357326143922748,0.12538300746342043,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,pearson,-0.011746076390368902,-0.10713442273939766,0.0827673258018812,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,r2,-0.03710734140298788,-0.07505377602350125,-0.006332660639467207,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,mae,0.08939287251179856,0.0798254618419699,0.09922712771514654,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,rmse,0.12967155365097535,0.11502454543897533,0.1440327631441733,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,prediction_target_variance_ratio,0.0328483120925027,0.02545895157428702,0.0431994494070728,2000,2000,patient_within_outer_fold
G2,change,sphericity,,T2→T3,response_state,rmse_gain_over_b0,-0.016002561996021045,-0.03244718105814325,0.00013395072706668442,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,spearman,0.7266182728410515,0.6707856321268818,0.7787866570108696,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,pearson,0.5196723738748832,0.4140886349558458,0.6891140473567189,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,r2,0.1421981136339261,-0.36533588324810884,0.44089574705127016,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,mae,16.464952818698602,13.209751728544987,20.398239810682718,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,rmse,39.51707707992429,26.11351528555557,51.56726701056007,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,prediction_target_variance_ratio,0.753640638729956,0.2605602573100245,1.7747751060413357,2000,2000,patient_within_outer_fold
G2,static,ftv,T0,,response_state,rmse_gain_over_b0,0.11397386064931661,-0.11596753787073086,0.2867945847837756,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,spearman,0.6010153601092274,0.5247374058742974,0.6695511254759459,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,pearson,0.35694890677751884,0.20633534135742354,0.5791060206141998,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,r2,0.09394700195989325,-0.01757807254837263,0.26556302960098055,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,mae,12.083901758093319,9.09443749169841,15.906759403282654,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,rmse,35.8656662253615,19.491791650727013,52.457500253995335,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,prediction_target_variance_ratio,0.09581668766197864,0.04068430448705507,0.2935087308567594,2000,2000,patient_within_outer_fold
G2,static,ftv,T1,,response_state,rmse_gain_over_b0,0.08133178802724585,0.028754609442817956,0.1851047954168602,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,spearman,0.5174144953919673,0.43043000459605946,0.5933960199749,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,pearson,0.16746808076908057,0.08352846027512972,0.416031485603191,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,r2,-0.00923192362697467,-0.031652957057963435,0.08292587214964071,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,mae,7.686738041583805,5.06334101330897,10.9144292468985,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,rmse,31.246180377318836,12.814139374933456,45.5695717217068,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,prediction_target_variance_ratio,0.012585479125540642,0.005228735437417785,0.0695485498553555,2000,2000,patient_within_outer_fold
G2,static,ftv,T2,,response_state,rmse_gain_over_b0,0.020370048152690164,0.009220775174503667,0.09428110206913247,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,spearman,0.4335401316156642,0.34664222058887745,0.5127195831017701,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,pearson,0.4025136117917228,0.13640484320807944,0.7050737001528958,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,r2,0.07765050704814636,-0.017327783420060854,0.24715271098939576,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,mae,3.105230848566595,2.1230198187366094,4.35199208119811,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,rmse,11.917114629636615,6.344154131526809,17.43440721056798,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,prediction_target_variance_ratio,0.029987422515169098,0.009774828975671251,0.08534895183143865,2000,2000,patient_within_outer_fold
G2,static,ftv,T3,,response_state,rmse_gain_over_b0,0.06240107105281013,0.014910366936010125,0.15417276244415604,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,spearman,0.3542584924541405,0.261209903301433,0.4435037748112837,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,pearson,0.3593274047535205,0.26669278670330715,0.4462703977701759,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,r2,0.10089301810454676,0.030640032177128646,0.16549296569757777,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,mae,1.4336635658438588,1.2948729258062128,1.5854884559679123,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,rmse,2.0401009068208626,1.8280483993733452,2.2617769000953536,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,prediction_target_variance_ratio,0.12216728226973907,0.09653559190246887,0.15564347727046732,2000,2000,patient_within_outer_fold
G2,static,ld,T0,,response_state,rmse_gain_over_b0,0.07139265051359339,0.035900273907552585,0.10461367852060237,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,spearman,0.19446563268025005,0.0904257464466364,0.2936116580065679,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,pearson,0.11122551704940596,0.008194421107607769,0.22353355094815044,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,r2,-0.08824852786416737,-0.16835695281425206,-0.016154653611397746,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,mae,1.440575232614392,1.2819647302836623,1.607605061833616,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,rmse,2.1437860781929565,1.8963106217339902,2.4163277335258906,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,prediction_target_variance_ratio,0.07119149882069378,0.048034027742198164,0.10899695134058651,2000,2000,patient_within_outer_fold
G2,static,ld,T1,,response_state,rmse_gain_over_b0,-0.0015412518845433602,-0.029266525110246234,0.02581939011220904,2000,2000,patient_within_outer_fold
