model,task,target,timepoint,transition,representation,fold,n,n_patients,n_folds,spearman,pearson,r2,mae,rmse,b0_rmse,rmse_gain_over_b0,target_variance,prediction_variance,prediction_target_variance_ratio
G1,static,ftv,T1,,response_state,4,84,84,1,0.56069656778374,0.4183954604184392,0.12092060739767752,10.600900086185442,22.21990247122381,25.22803899630383,0.11923782603636938,568.4043474985558,138.41299279443362,0.24351149565193164
G1,static,ftv,T2,,response_state,4,84,84,1,0.43962741723195303,0.28400500390843275,-0.06627224680990706,5.130433688536442,12.034204474926353,12.384561106824318,0.028289789914711327,137.45731644820782,2.135392843420011,0.01553495222078339
G1,static,ftv,T3,,response_state,4,84,84,1,0.4989976713576997,0.057267961566322995,-0.14075805814290643,2.2315230116910305,6.0882011487054575,5.936618906484529,-0.025533429820694033,32.884075287145116,3.9093448118138037,0.11888261347406737
G1,static,ld,T0,,response_state,4,84,84,1,0.3053734011578683,0.278310929103472,0.025387198301038305,1.577268937149267,2.2647071527433336,2.3717631857691504,0.04513774126698871,5.3259021801491695,0.33602977360901165,0.06309349331676986
G1,static,ld,T1,,response_state,4,84,84,1,0.24499553247606737,0.1855367864525351,-0.005447693665886488,1.5166964623762242,2.215123340604674,2.2515995368981354,0.0162001260418236,4.938983075157774,0.4122436389056506,0.08346731151583904
G1,static,ld,T2,,response_state,4,84,84,1,0.15178451552374003,0.23504105943211195,-0.34537217665824116,1.8392369118616563,2.512577269771583,2.568872558525448,0.021914395312073683,4.74895008605852,0.132369895630286,0.027873507455655082
G1,static,ld,T3,,response_state,4,84,84,1,0.23405359133189235,0.023371061942386903,-5.931292907866525,2.118449353686777,4.849275420319717,2.156496963397,-1.2486817754108706,3.4335283993115326,20.602886960655656,6.000499941921786
G1,static,sphericity,T0,,response_state,4,84,84,1,0.49741824440619625,0.34428606323353034,0.1130900188450421,0.0690913155796696,0.09199046317986984,0.09779696184489617,0.05937299641511678,0.009656222458719428,0.0016857348136094896,0.1745749769970653
G1,static,sphericity,T1,,response_state,4,84,84,1,0.19052343829097904,0.17578235610185616,0.007812234230848647,0.07179987947804355,0.09358831598817419,0.09475668011490426,0.012330150500347723,0.008934095520560606,0.0006255305532992016,0.07001610312533911
G1,static,sphericity,T2,,response_state,4,84,84,1,0.24499341905436875,0.1863529183787408,0.029053644377284082,0.09410590531104779,0.12427431125660339,0.12644241124287434,0.017146936419192415,0.016097880068490673,0.0002622508006506697,0.016291014688573097
G1,static,sphericity,T3,,response_state,4,84,84,1,0.1205021767743242,-0.00707963492380576,-0.020357568807760185,0.11577212493687018,0.14634222210201075,0.14560246348877412,-0.005080673743502082,0.021241642422780652,0.00023142647081855698,0.010894942406636273
G2,change,ftv,,T0→T1,response_state,4,84,84,1,0.30239951402247645,0.23692878773439124,0.03317110645728327,0.6507988781052034,0.9847477916468261,1.0105297814678649,0.025513339927091122,1.0150831156946283,0.053696508012465664,0.05289863182850872
G2,change,ftv,,T1→T2,response_state,4,84,84,1,0.1938037865748709,0.2087199208067359,0.03546942079192594,0.8196983165762556,1.02367824441731,1.0423342566364653,0.01789830095324393,1.0995428022327869,0.07145322983622288,0.06498449145510876
G2,change,ftv,,T2→T3,response_state,4,84,84,1,0.1400020249063481,0.1666401874452417,0.02616353329633947,0.8650026244123962,1.2433345549265726,1.2608595990230793,0.013899282767157564,1.60653861200753,0.06844432255195387,0.04260359635329641
G2,change,ld,,T0→T1,response_state,4,84,84,1,0.21092051547902366,0.08909767968274085,-0.02428969767585132,0.33175461085009994,0.7189892218926406,0.720440158979099,0.0020139592003233613,0.5107673751239125,0.018648531583546665,0.036510811950396245
G2,change,ld,,T1→T2,response_state,4,84,84,1,0.10367542644955718,0.0904245333433914,-0.012591100921788279,1.0708576424816134,1.5258709018466552,1.5274678485015414,0.001045486264377222,2.327033683614645,0.09628666291213525,0.04137742551391459
G2,change,ld,,T2→T3,response_state,4,84,84,1,0.08636734402140082,0.0875522877300532,-0.008567904884316802,1.2049249356685163,1.6083369232550697,1.610234327974786,0.001178340746282943,2.595673806859932,0.03472611674707119,0.013378459440972849
G2,change,sphericity,,T0→T1,response_state,4,84,84,1,-0.13919206236711554,-0.1677243960883552,-0.16828582796778813,0.05605311948623474,0.07920074141832732,0.07532892815348403,-0.05139875688864707,0.005433886708284002,0.0002215490607275172,0.04077174822024978
G2,change,sphericity,,T1→T2,response_state,4,84,84,1,0.08166447301812292,0.08844731027624385,0.00507785311841813,0.07780638541982472,0.0998804678348601,0.10017593717946256,0.002949504171577039,0.010147831121356376,0.0002010284506874946,0.019809991739458983
G2,change,sphericity,,T2→T3,response_state,4,84,84,1,0.09879518072289156,0.0765194312063023,-0.006136652801387088,0.09024361053266208,0.1317517048507673,0.13142491867624256,-0.002486485651398741,0.017460501391858944,0.0005679850376208402,0.03252970947819782
G2,static,ftv,T0,,response_state,4,84,84,1,0.7603523337045662,0.7959187516670316,0.5105970380122984,13.276863615937941,22.461069298664803,34.620895275648515,0.35122794717375877,1043.2669651396625,310.85239737046703,0.2979605486969993
G2,static,ftv,T1,,response_state,4,84,84,1,0.6309405689986838,0.38678132348903366,0.03896990140239831,10.8621675331977,23.232534645341374,25.22803899630383,0.07909867077876398,568.4043474985558,274.6234809522282,0.4831481007504538
G2,static,ftv,T2,,response_state,4,84,84,1,0.5113091019540346,0.2824825512178712,0.021678359686491566,4.974931846965647,11.52720890202539,12.384561106824318,0.06922750006267869,137.45731644820782,18.46728421487066,0.13434922703317068
G2,static,ftv,T3,,response_state,4,84,84,1,0.47684519590968916,0.12535852920456322,-0.05843002683634313,2.0595677068328553,5.864396097231571,5.936618906484529,0.012165646875879045,32.884075287145116,0.2626657315246769,0.007987627118326084
G2,static,ld,T0,,response_state,4,84,84,1,0.3238096643472573,0.3918193445938647,0.09512964290943127,1.537223479961778,2.182172993091171,2.3717631857691504,0.07993639239176241,5.3259021801491695,0.5535919413686566,0.10394331751567233
G2,static,ld,T1,,response_state,4,84,84,1,0.28787734663496234,0.2069040199918208,-0.008874121123324086,1.541290609573895,2.21889454824383,2.2515995368981354,0.014525224454149896,4.938983075157774,0.15194084671173583,0.030763589265161057
G2,static,ld,T2,,response_state,4,84,84,1,0.3190620093365677,0.28388938745182074,-0.19974488101476906,1.6111698104549919,2.372699061204195,2.568872558525448,0.07636560119348935,4.74895008605852,1.5256045459255214,0.3212509119445653
G2,static,ld,T3,,response_state,4,84,84,1,0.26326235181075835,0.21628052041515602,-0.28321166154076627,1.4759660654047682,2.0865023296716556,2.156496963397,0.03245756192259422,3.4335283993115326,0.05355672753677882,0.015598160640674371
G2,static,sphericity,T0,,response_state,4,84,84,1,0.653903006985927,0.5328389206448686,0.28217151011497466,0.060289153534201494,0.08275864662058294,0.09779696184489617,0.1537707812249185,0.009656222458719428,0.003186484909121492,0.329992905895011
G2,static,sphericity,T1,,response_state,4,84,84,1,0.41063075832742735,0.3755887285797873,-0.062443458531733054,0.0732641124018034,0.09684509117587477,0.09475668011490426,-0.02203972383200896,0.008934095520560606,0.004691272511858695,0.5250976443068432
G2,static,sphericity,T2,,response_state,4,84,84,1,0.27607573149741826,0.23068801219420798,0.04172214050606349,0.09167513183679417,0.12346091007148867,0.12644241124287434,0.023579913907673836,0.016097880068490673,0.001007567581173823,0.06259007874869153
G2,static,sphericity,T3,,response_state,4,84,84,1,0.2615571529816746,0.17480915641124714,0.01848149569786728,0.11026768203933612,0.1435300036361013,0.14560246348877412,0.014233686731767458,0.021241642422780652,0.0009812637259929062,0.04619528501904106
G3,change,ftv,,T0→T1,response_state,4,84,84,1,0.6193176065606966,0.49074399665152074,0.1885114390234508,0.6013449300822773,0.9021762838284431,1.0105297814678649,0.10722444763778344,1.0150831156946283,0.11546955681356519,0.11375379516045697
G3,change,ftv,,T1→T2,response_state,4,84,84,1,0.1969221423509163,0.21069005187252865,-0.0072224392684105965,0.8817103739960492,1.0460878776799396,1.0423342566364653,-0.003601168262076481,1.0995428022327869,0.20760065774930497,0.18880634508064684
G3,change,ftv,,T2→T3,response_state,4,84,84,1,0.2193581046876582,0.2774480136185435,0.07274619651999814,0.8246474480107099,1.2132332352858464,1.2608595990230793,0.037772931874519654,1.60653861200753,0.18387942224253925,0.11445689563151153
G3,change,ld,,T0→T1,response_state,4,84,84,1,0.1462307931240831,0.12602046503535985,-0.014539571796591488,0.3253103734755625,0.71555904107182,0.720440158979099,0.006775188537790233,0.5107673751239125,0.010326059780648615,0.020216756753783476
G3,change,ld,,T1→T2,response_state,4,84,84,1,-0.15088531491486637,0.0844997180472551,-0.011909450018281476,1.093838080306037,1.5253572263950967,1.5274678485015414,0.001381778417473844,2.327033683614645,0.025209450107555615,0.010833298325272665
G3,change,ld,,T2→T3,response_state,4,84,84,1,0.11304844782237596,0.09580050288238176,-0.03202338968759655,1.2010960969082882,1.6269313603059605,1.610234327974786,-0.010369318329074922,2.595673806859932,0.14468729841729125,0.0557417107014398
G3,change,sphericity,,T0→T1,response_state,4,84,84,1,-0.0030171104586412876,0.05075151242030773,-0.055743752222331855,0.0533704561453379,0.0752894202420336,0.07532892815348403,0.0005244719713778353,0.005433886708284002,0.00011613117303825057,0.021371658864585398
G3,change,sphericity,,T1→T2,response_state,4,84,84,1,0.04582363065708211,-0.051404897380925726,-0.055406713960490794,0.08021309681696633,0.10287170668814055,0.10017593717946256,-0.026910349776399785,0.010147831121356376,0.00035720032347410737,0.035199671654208946
G3,change,sphericity,,T2→T3,response_state,4,84,84,1,0.12319530221727246,0.015538316925819083,-0.014525160475479693,0.08884040203628533,0.13229979448092216,0.13142491867624256,-0.0066568487429298105,0.017460501391858944,0.00025752564598362823,0.01474904071790865
G3,static,ftv,T0,,response_state,4,84,84,1,0.6808545104788903,0.7013525254659276,0.4534469738303568,14.06650278677802,23.736314227935313,34.620895275648515,0.31439340204957517,1043.2669651396625,397.5763742359981,0.38108785912029186
G3,static,ftv,T1,,response_state,4,84,84,1,0.6140123519287234,0.43403491651130593,0.13943407207159786,10.138785838650763,21.98468119908169,25.22803899630383,0.12856162929260273,568.4043474985558,162.95943273429498,0.2866963165420001
G3,static,ftv,T2,,response_state,4,84,84,1,0.5193277310924369,0.3312993778467767,0.031629356389590635,4.59533464572511,11.46843457258028,12.384561106824318,0.07397327417111459,137.45731644820782,18.340396299970983,0.13342611927740794
G3,static,ftv,T3,,response_state,4,84,84,1,0.5165941075225271,0.09402671110484673,-0.1707789790107861,2.223303431451018,6.167791415609341,5.936618906484529,-0.038940095830019235,32.884075287145116,7.332615506097973,0.22298378294263313
G3,static,ld,T0,,response_state,4,84,84,1,0.33980464213629313,0.30002638608210785,0.05194452881066758,1.5413936623526365,2.23363841601944,2.3717631857691504,0.05823716742821329,5.3259021801491695,0.6659794040070638,0.12504536911874164
G3,static,ld,T1,,response_state,4,84,84,1,0.2577567714558046,0.2287057338845023,0.02141535643131598,1.4970774093725527,2.185331723626404,2.2515995368981354,0.02943143848884599,4.938983075157774,0.37416193591122576,0.07575687752266155
G3,static,ld,T2,,response_state,4,84,84,1,0.23624001734323286,0.28817319211588216,-0.2761769093182611,1.7630506129247632,2.4471108737716136,2.568872558525448,0.04739888101873237,4.74895008605852,0.4257501334811762,0.08965142310740425
G3,static,ld,T3,,response_state,4,84,84,1,0.301675292312773,0.21659148544588855,-0.22591689710368135,1.488304257604148,2.0393897895609934,2.156496963397,0.054304353691987065,3.4335283993115326,0.4660255540242569,0.1357278868343425
G3,static,sphericity,T0,,response_state,4,84,84,1,0.5412777159056394,0.43822076112186964,0.19055787558856818,0.06641923751826143,0.08788119126224203,0.09779696184489617,0.10139139698818386,0.009656222458719428,0.002187656996110199,0.22655412149652548
G3,static,sphericity,T1,,response_state,4,84,84,1,0.11031689784347475,0.10597767945859804,-0.08299630107510869,0.07661692923996212,0.09777733264097,0.09475668011490426,-0.031877990263090836,0.008934095520560606,0.0014016705721977454,0.15689003648684874
G3,static,sphericity,T2,,response_state,4,84,84,1,0.31141034727143874,0.3029568278690718,0.07730452765743379,0.0909369313312407,0.12114707744845325,0.12644241124287434,0.0418794116813357,0.016097880068490673,0.000599519128969241,0.03724211675192655
G3,static,sphericity,T3,,response_state,4,84,84,1,0.28144173331983396,0.1297090199887257,0.0035765456323602063,0.11315558565939321,0.14461569226360207,0.14560246348877412,0.0067771602315514715,0.021241642422780652,0.0007963059118883071,0.03748796331465908
G4,change,ftv,,T0→T1,response_state,4,84,84,1,0.4482130201478182,0.3646758534001738,0.09631484562588366,0.6179875426581348,0.9520478554089145,1.0105297814678649,0.057872540850801395,1.0150831156946283,0.07887273078087303,0.07770076120998219
G4,change,ftv,,T1→T2,response_state,4,84,84,1,0.2518578515743647,0.2625078256005743,0.058276689539648485,0.8178962398954829,1.0115029028043432,1.0423342566364653,0.029579142809344646,1.0995428022327869,0.1176550908626785,0.10700364790143882
G4,change,ftv,,T2→T3,response_state,4,84,84,1,0.1998785056191151,0.23863719992520152,0.05666211283425915,0.8542689602172718,1.2237103289538147,1.2608595990230793,0.0294634470785233,1.60653861200753,0.10409840429849587,0.06479670237643062
G4,change,ld,,T0→T1,response_state,4,84,84,1,0.21815555021608937,0.08520603792729109,-0.029486278084539075,0.3335637995903311,0.7208107565741848,0.720440158979099,-0.0005144044102302653,0.5107673751239125,0.02064131131493155,0.0404123527073826
G4,change,ld,,T1→T2,response_state,4,84,84,1,0.1695383853895767,0.1132315608516197,-0.0050422124651827716,1.064818921446098,1.5201725614550528,1.5274678485015414,0.004776065861972392,2.327033683614645,0.10737551940748438,0.046142657995691345
G4,change,ld,,T2→T3,response_state,4,84,84,1,0.10419887560747236,0.11945921084631089,-0.0020383073319660827,1.200099058995484,1.603122179894979,1.610234327974786,0.004416840428903237,2.595673806859932,0.03726688178585528,0.014357305485521771
G4,change,sphericity,,T0→T1,response_state,4,84,84,1,-0.11744456818872127,-0.14945126038099144,-0.17247639661978553,0.056013555706837935,0.07934265833888633,0.07532892815348403,-0.05328271998274356,0.005433886708284002,0.0002627485188085099,0.04835369835884649
G4,change,sphericity,,T1→T2,response_state,4,84,84,1,0.129452262832844,0.0981266146729919,0.006861816246865771,0.07760906004539422,0.09979088141962554,0.10017593717946256,0.0038437949339790514,0.010147831121356376,0.00022856831821999285,0.022523859087383198
G4,change,sphericity,,T2→T3,response_state,4,84,84,1,0.13852384327224868,0.09999437618409472,-0.0017234452810255263,0.08975677180453527,0.1314624366809017,0.13142491867624256,-0.0002854710129330322,0.017460501391858944,0.0007127976325844763,0.04082343436694333
G4,static,ftv,T0,,response_state,4,84,84,1,0.7747291687759441,0.7944604332566149,0.5434049566616506,12.749516620274015,21.69515350432344,34.620895275648515,0.37335088155321977,1043.2669651396625,360.1137510632284,0.3451789073135464
G4,static,ftv,T1,,response_state,4,84,84,1,0.699848132023894,0.663445651537508,0.15298206601411268,10.43505493739377,21.810940929465804,25.22803899630383,0.1354484217873084,568.4043474985558,29.734728021336114,0.052312632991273283
G4,static,ftv,T2,,response_state,4,84,84,1,0.5237015288042928,0.3754725109810438,0.08451322157149044,4.714098099132057,11.150885899008646,12.384561106824318,0.0996139626729182,137.45731644820782,13.18899621378509,0.0959497577471952
G4,static,ftv,T3,,response_state,4,84,84,1,0.5068745570517365,0.1603875473070766,-0.0420671722045558,2.032086541636872,5.818889062721747,5.936618906484529,0.01983112704677515,32.884075287145116,0.38428056950862494,0.011685916850422917
G4,static,ld,T0,,response_state,4,84,84,1,0.37957429558768935,0.42399654727479164,0.11959241276518173,1.5196332285415044,2.1524738511954222,2.3717631857691504,0.0924583600460152,5.3259021801491695,0.5719221940572679,0.10738503538216491
G4,static,ld,T1,,response_state,4,84,84,1,0.323578431875894,0.2552037139805845,0.019282458576564188,1.5134425668897364,2.1877119736857105,2.2515995368981354,0.02837430109815984,4.938983075157774,0.21510859486482192,0.04355321562990988
G4,static,ld,T2,,response_state,4,84,84,1,0.3170936807261663,0.30187629036685254,-0.18347063756419635,1.61925633145768,2.3565515762468885,2.568872558525448,0.08265142681909969,4.74895008605852,1.6756025906870244,0.35283642917327906
G4,static,ld,T3,,response_state,4,84,84,1,0.3080705390180464,0.26988480536787973,-0.2547165398877109,1.449067115509055,2.0632057362316156,2.156496963397,0.04326054186435229,3.4335283993115326,0.07930206236600618,0.023096375839473843
G4,static,sphericity,T0,,response_state,4,84,84,1,0.6376835071377949,0.529423964049541,0.2776795943723508,0.060254825215514604,0.08301717990778444,0.09779696184489617,0.15112720945822566,0.009656222458719428,0.0032538013624157213,0.33696420896740903
G4,static,sphericity,T1,,response_state,4,84,84,1,0.3590158955148325,0.3431721117717645,-0.16636027200552927,0.07524914012966465,0.10147079387235435,0.09475668011490426,-0.07085636336465549,0.008934095520560606,0.005223419292229186,0.5846612318178372
G4,static,sphericity,T2,,response_state,4,84,84,1,0.35395362964462895,0.3026242244526971,0.07705786403715587,0.08996437791400488,0.1211632694536973,0.12644241124287434,0.04175135334169402,0.016097880068490673,0.0010920080061803603,0.06783551632477444
G4,static,sphericity,T3,,response_state,4,84,84,1,0.28296041308089503,0.2155274182563054,0.029945472321340927,0.10788543550688627,0.14268933815855425,0.14560246348877412,0.02000739039998776,0.021241642422780652,0.0011572475761913348,0.05448013638296829
G0,change,ftv,,T0→T1,response_state,1,67,67,1,0.5186367627105117,0.48666885533177145,0.23338001236741934,0.524468745232616,0.6633115606408263,0.7578399042023658,0.1247339220821732,0.5826206348075811,0.15391883227853348,0.2641836266739289
G0,change,ftv,,T1→T2,response_state,1,67,67,1,0.33510256205603006,0.31921052215802964,0.04234953773885586,0.8540912869118076,1.0902240795609806,1.1444860965527222,0.047411687354859844,1.2599560158241296,0.10229820114241954,0.08119188277815151
G0,change,ftv,,T2→T3,response_state,1,67,67,1,0.3816346077101126,0.3791207065839826,0.12407903129063547,0.8007565912472404,1.0481996727139968,1.1293918526804367,0.07189017680067625,1.2733681520874813,0.14972644328276902,0.11758299674553405
G0,change,ld,,T0→T1,response_state,1,67,67,1,0.1279530603056963,0.08329833791140662,-0.03405314760317113,0.2959988462998374,0.511969311847922,0.5060346300080394,-0.011727817599732999,0.2573213761416508,0.015288176461084133,0.05941277281475545
G0,change,ld,,T1→T2,response_state,1,67,67,1,0.034108032801287866,0.12195169927497242,0.0071103397655631895,0.8733879709113977,1.1881928913907165,1.19568394945279,0.006265082060775194,1.4434567598043486,0.02683695971242512,0.018592146616198395
G0,change,ld,,T2→T3,response_state,1,67,67,1,0.2345586318090858,-0.00407588147259219,-0.036647994054949784,0.9732408546990402,1.3163383589140503,1.2958063699665117,-0.015844951393524348,1.696815527294162,0.05307695805584711,0.031280334958088594
G0,change,sphericity,,T0→T1,response_state,1,67,67,1,0.12091946683693831,0.05972544259307195,-0.02715346266801988,0.06889167065329789,0.09171989770901078,0.09152515857095245,-0.0021277115614867976,0.008314241900448494,0.00011816294763794248,0.01421211326934912
G0,change,sphericity,,T1→T2,response_state,1,67,67,1,0.1457418788410887,0.09995070515809146,-0.012351682905763495,0.09882180549161954,0.1426577304298695,0.14340521037013212,0.005212362495988467,0.020407512863785303,0.00016680396149129677,0.008173654604785436
G0,change,sphericity,,T2→T3,response_state,1,67,67,1,0.23337856173677074,0.24853827048383056,0.0296136771985398,0.08094563700541645,0.11695071775767876,0.11997174629563961,0.025181166659992604,0.014308430011368943,0.00042243843876131886,0.02952374498289925
G0,static,ftv,T0,,response_state,1,67,67,1,0.7146220767818662,0.8487471793792468,0.644172825178215,9.359110055931072,16.353615973418137,28.118717433721507,0.41840818266461954,762.9908766796142,280.2857910537557,0.36735143187229735
G0,static,ftv,T1,,response_state,1,67,67,1,0.7418788410886744,0.5447698706112044,0.2515871460359076,6.192377415414247,12.244994322914664,14.697400535509962,0.16685986114824253,203.3793268194977,56.16717779005681,0.2761695530633064
G0,static,ftv,T2,,response_state,1,67,67,1,0.5890334424136006,0.5895615264277663,0.3301792267317507,3.2426231003937143,6.483028771060028,8.25213733479715,0.21438186156660813,63.698345602987196,22.402713511986857,0.3517000842002443
G0,static,ftv,T3,,response_state,1,67,67,1,0.2990661664937346,0.3768639176284505,0.01819029919033399,1.347493229728857,2.663803780065029,2.8105271318345517,0.05220492273766093,7.336822461933564,0.22876638267121038,0.031180580402230523
G0,static,ld,T0,,response_state,1,67,67,1,0.24126610894379608,0.2851940341493134,0.0727225022411433,1.3350521404839235,1.8151058664917503,1.88736829694617,0.03828740292572622,3.6068249660786975,0.32941159137442944,0.09133007408800385
G0,static,ld,T1,,response_state,1,67,67,1,0.2852808048544152,0.2409585344329756,-0.02917648993923505,1.2097662380230134,1.763655019552199,1.789213385009538,0.01428469386126506,3.0680913613749436,0.3717282707281328,0.12115945287937754
G0,static,ld,T2,,response_state,1,67,67,1,0.3646849922699493,0.38380495982248436,-0.03892260539755732,1.3997445537804079,1.8544423651604016,2.0047910509207147,0.07499469118802402,3.360271370420624,0.42435803566486113,0.12628683486707262
G0,static,ld,T3,,response_state,1,67,67,1,0.2140054997479552,0.3104207260234256,-0.23849846420597265,1.2209233497740684,1.6089700397628846,1.654550621658592,0.02754861730976562,2.121931252826776,0.0483315876376669,0.022777169417379072
G0,static,sphericity,T0,,response_state,1,67,67,1,0.48950434990821295,0.4695391183759412,0.20833736362446742,0.06735329706190017,0.09129142210000864,0.10486235447337436,0.12941662850810318,0.010686873375803587,0.002082956098024856,0.19490790475172357
G0,static,sphericity,T1,,response_state,1,67,67,1,0.2768377364514327,0.23340795252693078,0.04475849847401048,0.06595442268157062,0.082688981109291,0.08492563120782774,0.026336573149079934,0.007266293999681451,0.00034547811713836615,0.04754529849102054
G0,static,sphericity,T2,,response_state,1,67,67,1,0.2672998643147897,0.2528641589056426,0.024688678849591472,0.09405949403799997,0.12956041347517988,0.13445940170110218,0.03643470195421927,0.017471582867665193,0.0007736432196995125,0.04428008758904727
G0,static,sphericity,T3,,response_state,1,67,67,1,-0.010615372336180063,0.0010586466731904137,-0.07759792593321424,0.10329751894248436,0.13104351426086128,0.12682731234660283,-0.03324364315736747,0.016177268096886493,0.001187564928481006,0.07340948554283816
G1,change,ftv,,T0→T1,response_state,1,67,67,1,0.552278713384947,0.4598990098899162,0.2089042005303684,0.5202344129371667,0.6738171131707718,0.7578399042023658,0.11087142622824657,0.5826206348075811,0.11804334071170478,0.2026075522551485
G1,change,ftv,,T1→T2,response_state,1,67,67,1,0.40083007422779154,0.3730167085631862,0.05609089505712106,0.8429164328240186,1.0823739872938827,1.1444860965527222,0.05427074164196997,1.2599560158241296,0.09618692031783395,0.0763414905836365
G1,change,ftv,,T2→T3,response_state,1,67,67,1,0.36207997445925455,0.32120851482290375,0.0842901984998018,0.8038009916022432,1.0717425903206974,1.1293918526804367,0.051044517651617306,1.2733681520874813,0.12267251385204236,0.09633703626947211
G1,change,ld,,T0→T1,response_state,1,67,67,1,0.2281397076807805,0.12437524568745485,-0.010234805767445954,0.28871888804183266,0.5060386199858896,0.5060346300080394,-7.884792094493348e-06,0.2573213761416508,0.013543651125501124,0.05263321426528353
G1,change,ld,,T1→T2,response_state,1,67,67,1,0.17295506861086055,0.19820788630122865,0.030742966722016374,0.8577617403369687,1.1739671274887398,1.19568394945279,0.018162677498505374,1.4434567598043486,0.05724685516263703,0.03965955666756272
G1,change,ld,,T2→T3,response_state,1,67,67,1,0.3277592736045761,0.08815664137920914,-0.0066749691551653,0.9640321457289053,1.2971688656780294,1.2958063699665117,-0.0010514655145219798,1.696815527294162,0.05992124735101668,0.03531394331743916
G1,change,sphericity,,T0→T1,response_state,1,67,67,1,0.20296911166094664,0.16060973956012656,4.8059933824395884e-05,0.06792133353751048,0.09049726581366359,0.09152515857095245,0.011230712662377008,0.008314241900448494,6.443575201599647e-05,0.007750045378463264
G1,change,sphericity,,T1→T2,response_state,1,67,67,1,0.0035118525021949087,0.05114756961279472,-0.023265195976895026,0.10115512995988186,0.14342461980299784,0.14340521037013212,-0.00013534677586412178,0.020407512863785303,0.00016825639539873446,0.00824482613446337
G1,change,sphericity,,T2→T3,response_state,1,67,67,1,0.08177029292042463,0.06863081652265408,-0.035601964174962086,0.08602981185534786,0.12081670604471816,0.11997174629563961,-0.007042989496846656,0.014308430011368943,0.000606755481082281,0.042405454728448595
G1,static,ftv,T0,,response_state,1,67,67,1,0.722124670763828,0.7924956611406297,0.5069384354722035,11.032553326841507,19.250624093322603,28.118717433721507,0.31538043516038183,762.9908766796142,192.76285377714362,0.25264109921734523
G1,static,ftv,T1,,response_state,1,67,67,1,0.6670524383430442,0.5516879189156818,0.20979502327078148,6.371640486725017,12.582236655624806,14.697400535509962,0.1439141482723268,203.3793268194977,29.044148291440568,0.14280777080758902
G1,static,ftv,T2,,response_state,1,67,67,1,0.672519754170325,0.622855768932852,0.3681074100322351,3.231580009662074,6.2968054329662175,8.25213733479715,0.23694854102655297,63.698345602987196,16.954972656420242,0.26617602852820593
G1,static,ftv,T3,,response_state,1,67,67,1,0.3623194189480406,0.3075030135397359,0.001333857357548096,1.3476376387712523,2.6865735497557734,2.8105271318345517,0.04410332164196844,7.336822461933564,0.28302355771826304,0.03857576753243042
G1,static,ld,T0,,response_state,1,67,67,1,0.2310419533586923,0.24023315513619764,0.04610358492004285,1.3511485923137652,1.8409742258955353,1.88736829694617,0.024581355491507428,3.6068249660786975,0.2424023461317577,0.06720657320815182
G1,static,ld,T1,,response_state,1,67,67,1,0.32191669798254535,0.2874395496095703,-0.007837959012939377,1.186688975270518,1.7452757972064608,1.789213385009538,0.02455692997335977,3.0680913613749436,0.3539917712409582,0.11537849742594343
G1,static,ld,T2,,response_state,1,67,67,1,0.41025309780969155,0.44832786256260465,0.031156879027065987,1.3262281480013975,1.7908057176100505,2.0047910509207147,0.10673697551292938,3.360271370420624,0.3841522292210653,0.11432178740164632
G1,static,ld,T3,,response_state,1,67,67,1,0.20066071658583498,0.25119451378625446,-0.22520947988116324,1.2279010122526182,1.6003147028048008,1.654550621658592,0.032779848584761156,2.121931252826776,0.09902012855601174,0.04666509738432852
G1,static,sphericity,T0,,response_state,1,67,67,1,0.5836060340011175,0.5717443344446903,0.2988689803935536,0.06498123843463662,0.08591311961226167,0.10486235447337436,0.18070579242929452,0.010686873375803587,0.0018980252836466249,0.17760342215188873
G1,static,sphericity,T1,,response_state,1,67,67,1,0.2406816186447442,0.25728851953736503,-0.007211521385750652,0.06827208804721345,0.08490854362202127,0.08492563120782774,0.00020120646221227906,0.007266293999681451,0.0020258901295999777,0.27880651810796414
G1,static,sphericity,T2,,response_state,1,67,67,1,0.31905978130736695,0.2778402800336178,0.024226156500972484,0.09513772755138566,0.12959113058191135,0.13445940170110218,0.036206253022104035,0.017471582867665193,0.0005167296150994415,0.029575432232631732
G1,static,sphericity,T3,,response_state,1,67,67,1,0.1235533562135845,0.03316331620901066,-0.07211597997801222,0.1029508716197447,0.1307097675995952,0.12682731234660283,-0.030612138514629485,0.016177268096886493,0.0014581485975154315,0.09013565138331789
G2,change,ftv,,T0→T1,response_state,1,67,67,1,0.4427328597653445,0.4179799224290619,0.17137459537167354,0.5301383931525419,0.6896148731742279,0.7578399042023658,0.09002565139393849,0.5826206348075811,0.0964426225218047,0.1655324524399248
G2,change,ftv,,T1→T2,response_state,1,67,67,1,0.22423976374810445,0.18659221418491384,-0.03341671620009734,0.8729158693904373,1.1325307425984434,1.1444860965527222,0.010446045600981205,1.2599560158241296,0.08223257074576452,0.06526622335461187
G2,change,ftv,,T2→T3,response_state,1,67,67,1,0.353340250618565,0.368986903257975,0.12208867068659102,0.7896222383149986,1.0493899122318477,1.1293918526804367,0.07083630031394043,1.2733681520874813,0.13354851528409992,0.10487816509716276
G2,change,ld,,T0→T1,response_state,1,67,67,1,0.035491504091034014,-0.08890263625173958,-0.13597072849743252,0.3208230460544865,0.5366066734513227,0.5060346300080394,-0.06041492346639923,0.2573213761416508,0.018262307637193796,0.07097081443844262
