comparison_id,family,estimand,analysis_population,timing,reference_model,reference_spatial,candidate_model,candidate_spatial,metric,higher_is_better,reference_value,candidate_value,delta_candidate_minus_reference,ci_level,ci_low,ci_high,bootstrap_seed,bootstrap_replicates,valid_bootstrap_replicates,n_paired,positive,inference_scope
beyond_ftv:d7648cd5ecb1,beyond_ftv,clinical_FTV_foundation_minus_clinical_FTV,radiomics_complete_case_375,T0-T2,clinical_ftv,TABULAR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,auroc,True,0.772967409948542,0.571869639794168,-0.2010977701543739,0.95,-0.272809892367512,-0.12867629814126727,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
beyond_ftv:d7648cd5ecb1,beyond_ftv,clinical_FTV_foundation_minus_clinical_FTV,radiomics_complete_case_375,T0-T2,clinical_ftv,TABULAR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,brier,False,0.194945476386185,0.25217463595551814,0.05722915956933314,0.95,0.029110469582624476,0.08522908655855752,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
beyond_ftv:0dd3f92286b1,beyond_ftv,clinical_FTV_foundation_minus_clinical_FTV,radiomics_complete_case_375,T0-T2,clinical_ftv,TABULAR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,auprc,True,0.5781705841259126,0.35116663976839324,-0.22700394435751936,0.95,-0.32605341222765644,-0.1324619882209532,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
beyond_ftv:0dd3f92286b1,beyond_ftv,clinical_FTV_foundation_minus_clinical_FTV,radiomics_complete_case_375,T0-T2,clinical_ftv,TABULAR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,auroc,True,0.772967409948542,0.5690051457975985,-0.20396226415094343,0.95,-0.2806923018628747,-0.12706846899487043,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
beyond_ftv:0dd3f92286b1,beyond_ftv,clinical_FTV_foundation_minus_clinical_FTV,radiomics_complete_case_375,T0-T2,clinical_ftv,TABULAR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,brier,False,0.194945476386185,0.28137176310047696,0.08642628671429195,0.95,0.05052278753015514,0.12161794615661642,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:b4bb38bc33db,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,GAP0_mri_clinical,GLOBAL,auprc,True,0.5575141168308745,0.5658561014786719,0.008341984647797451,0.95,-0.041419912005057,0.057319598717117594,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:b4bb38bc33db,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,GAP0_mri_clinical,GLOBAL,auroc,True,0.709155722326454,0.7201978509295582,0.011042128603104273,0.95,-0.013497275958753116,0.03565713648087647,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:b4bb38bc33db,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,GAP0_mri_clinical,GLOBAL,brier,False,0.22379953897415064,0.21827775992754025,-0.005521779046610387,0.95,-0.013112146647260185,0.0023892144118004633,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:fb1e2a2a0e01,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,LOCAL0_mri_clinical,LOCAL,auprc,True,0.5575141168308745,0.5286197850377259,-0.028894331793148598,0.95,-0.0811545359503124,0.024179570027272296,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:fb1e2a2a0e01,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,LOCAL0_mri_clinical,LOCAL,auroc,True,0.709155722326454,0.6879617943032577,-0.021193928023196307,0.95,-0.05023485018747464,0.007538343485250145,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:fb1e2a2a0e01,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,LOCAL0_mri_clinical,LOCAL,brier,False,0.22379953897415064,0.22546691552300624,0.001667376548855598,0.95,-0.0073774596339833695,0.010746990940066904,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:c75bab6e0258,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,auprc,True,0.5575141168308745,0.5291140287552438,-0.02840008807563066,0.95,-0.07156084266568777,0.015468882940774581,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:c75bab6e0258,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,auroc,True,0.709155722326454,0.7028006140201263,-0.006355108306327684,0.95,-0.03278710863812278,0.01956108922288014,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:c75bab6e0258,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,brier,False,0.22379953897415064,0.22759577541108159,0.0037962364369309443,0.95,-0.0026207754650529407,0.010174721924969035,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:5c1db8347fb0,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,dino_vitb16_imagenet1k_mri_clinical,LOCAL,auprc,True,0.5575141168308745,0.4980088051221554,-0.05950531170871909,0.95,-0.11256439285696594,-0.009352632681706049,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:5c1db8347fb0,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,dino_vitb16_imagenet1k_mri_clinical,LOCAL,auroc,True,0.709155722326454,0.6685724032065496,-0.040583319119904315,0.95,-0.07451879967643583,-0.008869097872762991,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:5c1db8347fb0,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,dino_vitb16_imagenet1k_mri_clinical,LOCAL,brier,False,0.22379953897415064,0.23686096139464138,0.013061422420490743,0.95,0.0023169594112161045,0.024664907941709602,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:b11d88085537,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,auprc,True,0.5575141168308745,0.4817645688492842,-0.07574954798159028,0.95,-0.13192168868697832,-0.015999358379207105,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:b11d88085537,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,auroc,True,0.709155722326454,0.6631519699812382,-0.04600375234521581,0.95,-0.08457700136984915,-0.009930783116287048,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:b11d88085537,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,brier,False,0.22379953897415064,0.24817296697414085,0.024373427999990205,0.95,0.009864906889226433,0.040155763619766534,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:7c525284cfd2,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,auprc,True,0.5575141168308745,0.5085759444736089,-0.04893817235726561,0.95,-0.09390237220124802,-0.0006214954659904836,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
clinical_gain:7c525284cfd2,clinical_gain,clinical_plus_MRI_minus_clinical,full_808,T0,clinical_only,NONE,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,auroc,True,0.709155722326454,0.703141736312468,-0.00601398601398595,0.95,-0.03571634571113401,0.02403700642757091,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
