target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,clinical_only,NONE,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.709155722326454,0.5575141168308745,0.22379953897415064,1.0713067537795604,-0.6813085533981919,0.14774835200551747
pCR,clinical_only,NONE,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.727695131530434,0.5958435474091536,0.2238022162007272,3.436084514541623,-0.7241778129963852,0.15303448353540647
pCR,clinical_only,NONE,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.709155722326454,0.5575141168308745,0.22379953897415064,1.0713067537795604,-0.6813085533981919,0.14774835200551747
pCR,clinical_only,NONE,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.727695131530434,0.5958435474091536,0.2238022162007272,3.436084514541623,-0.7241778129963852,0.15303448353540647
pCR,clinical_only_paired,NONE,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.689056603773585,0.48551519696875844,0.2375168924334248,0.5772425820622425,-0.8984162213090435,0.2088643050141577
pCR,clinical_only_paired,NONE,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.7239262725073738,0.5747696497670384,0.23750608383449262,8.916846750548896,-0.974330441261781,0.20876530073604282
pCR,clinical_only_paired,NONE,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.689056603773585,0.48551519696875844,0.2375168924334248,0.5772425820622425,-0.8984162213090435,0.2088643050141577
pCR,clinical_only_paired,NONE,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.7239262725073738,0.5747696497670384,0.23750608383449262,8.916846750548896,-0.974330441261781,0.20876530073604282
pCR,clinical_only_paired,NONE,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.689056603773585,0.48551519696875844,0.2375168924334248,0.5772425820622425,-0.8984162213090435,0.2088643050141577
pCR,clinical_only_paired,NONE,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.7239262725073738,0.5747696497670384,0.23750608383449262,8.916846750548896,-0.974330441261781,0.20876530073604282
pCR,clinical_radiomics,TABULAR,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.7212692967409949,0.5079292513736535,0.22202706535085878,1.1169920540185136,-0.8783869111924967,0.1948910124947726
pCR,clinical_radiomics,TABULAR,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.7367825059148283,0.5811459037917646,0.2220719954341525,3.514162124911531,-1.0058539276944585,0.1999638934471031
pCR,clinical_radiomics,TABULAR,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.731835334476844,0.5399533763884776,0.2135472050297021,0.7070966438789501,-0.8274765156809346,0.17555520395460628
pCR,clinical_radiomics,TABULAR,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.7560562385523533,0.6030056455920735,0.21461080179362785,2.2038463667921797,-0.9668268051548772,0.19679332915814227
pCR,clinical_radiomics,TABULAR,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.7562778730703259,0.5712148901690086,0.20349353129480013,0.6806941564584204,-0.8435792950563892,0.16508808655241508
pCR,clinical_radiomics,TABULAR,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.779846107393681,0.6086091430460158,0.2030942819850599,3.1335725752428054,-0.9248924568226915,0.17600893897301234
pCR,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.7028006140201263,0.5291140287552438,0.22759577541108159,1.4396489997204003,-0.7189219867880605,0.15978318932908997
pCR,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.7117292124204486,0.5640475998228529,0.22759249336177706,2.0817152702336843,-0.7545555953759118,0.16534073257171894
pCR,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.7110830632781853,0.5441393846430364,0.2284750185126035,2.1970605819004203,-0.7640707851970838,0.16002079485834822
pCR,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.709444221798304,0.5512339975936307,0.22846989259606673,2.222878525649495,-0.7653808508527173,0.16145123740850784
pCR,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.707010063107624,0.5419116629217062,0.22875808879652854,2.1573265861841087,-0.7504816019005868,0.1604179672719671
pCR,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.7072393837867299,0.5490090905024136,0.2287521614193151,2.1902131623332037,-0.7533929622209803,0.1604131974586544
pCR,dino_vitb16_imagenet1k_mri_clinical,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.6685724032065496,0.4980088051221554,0.23686096139464138,0.41375541901144103,-0.6295751532626097,0.16375072910327004
pCR,dino_vitb16_imagenet1k_mri_clinical,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.6803651752937594,0.5325096299298812,0.23687316532290908,1.7842624445763036,-0.8639790997660542,0.1705930308624235
pCR,dino_vitb16_imagenet1k_mri_clinical,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.6798157939621354,0.4878237394702088,0.2316178137833868,0.7015284914986614,-0.6591560832088956,0.14849506271819152
pCR,dino_vitb16_imagenet1k_mri_clinical,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.6922447540116382,0.5245654921715575,0.2316120839238356,1.4313959957263391,-0.6891274858345376,0.15679017106115786
pCR,dino_vitb16_imagenet1k_mri_clinical,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.6721610097219852,0.4984631723732943,0.23121481239320907,0.6417241644988736,-0.6372012316330673,0.14997675122160395
pCR,dino_vitb16_imagenet1k_mri_clinical,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.6865333995928247,0.5278633272172245,0.23120762836636058,1.3085777565485726,-0.6698087017000336,0.16156645282053878
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5878216123499144,0.39608436523201923,0.2683591178695939,1.3108518774529543,-4.7831762929029855,0.2372094846972161
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6122846634509755,0.4516706236887038,0.2681717756726682,0.9799249825144909,-1.2025779808228827,0.25295217045743823
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5516295025728988,0.33326686328381094,0.30303641946147186,1.0632098229062725,-4.76355404267444,0.26040130531089556
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5701622607604355,0.3906012505317048,0.2980930923604406,1.1814195642923573,-0.21161340710832094,0.2743267939331676
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5132418524871355,0.35942693365251,0.3542834892960043,1.0,-3.0926775856852955,0.3546469595671137
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5259335282484818,0.36884408166694993,0.34988397751211825,5.055658049300634,-0.29926816778701326,0.3499101342590417
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6054545454545455,0.38791435318345635,0.26092390576233804,2.9150447844992886,-3.791648699437741,0.22991399386021394
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6226067878746002,0.4507178360042645,0.26103613886528526,0.7606610043933102,-1.1921180115641552,0.25422981259583527
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6219554030874785,0.39762937828792877,0.2560864759044448,3.2534434431835164,-2.731183496101572,0.20499257705283017
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6423766587230052,0.44475600620973255,0.2555169179302478,1.8111994800138433,-0.8731063424555817,0.23055318741641062
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6232590051457976,0.42438532110326693,0.24844645065680546,3.4432634528136807,1.214885780983666,0.20766830593679056
pCR,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6096604312150837,0.43145626517727925,0.2489164374566511,1.4275615551249476,-1.99755981155024,0.22720061553103
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5872727272727273,0.3958333278207355,0.2697061996127212,1.0,-4.629815792573206,0.24195159093769522
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6131357272807628,0.4506046655484036,0.269679744810218,0.9799247213092738,-1.0073886083625525,0.25803531722456646
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5451457975986278,0.3276504375941919,0.3073935909249886,1.0,2.441005262166466,0.2668506642318099
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5701494944906997,0.38436498682008136,0.30195886736726985,5.342468184505239,-0.15650499941355295,0.2739759038168781
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5140308747855917,0.3657008616782032,0.35727146176288077,1.0,-2.694240038363539,0.3595543160235283
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5205976740668598,0.37024820077507165,0.35280320217674754,5.055658049300634,0.47465594768875635,0.3620752247209863
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6051114922813036,0.3879303977232129,0.2609388657660158,2.9101405158217184,-3.7947357315420196,0.2298779164824696
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6227480308124533,0.4507574975589974,0.26105101943701187,0.7605677717491759,-1.199371610428895,0.25420494516963626
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6222641509433963,0.3977707551764841,0.25565090321566347,3.2483737666861394,-2.738980245238202,0.1945343547447622
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6418442718552146,0.4434444241401397,0.2550631965732869,1.8148375097829277,-0.8715697158195302,0.22877118589968287
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6229159519725558,0.42406751837361845,0.24841401977057886,3.442709805162858,1.204290646022519,0.20757190490691996
pCR,dino_vitb16_imagenet1k_mri_clinical_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6090927406791098,0.43119881666261267,0.24888287274463558,1.4275771475820878,-1.9971972356467353,0.22800255410748008
pCR,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5157118353344768,0.3168948281168614,0.2739656347357397,1.0808643005442082,1.9864042299700415,0.23145042160173807
pCR,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5279077182317349,0.34208422773192526,0.27148114612619684,0.4650246457255566,-0.8740219862182365,0.23108130493800597
pCR,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5116981132075472,0.30403025089611374,0.32762306520077733,1.0,-4.767263558893941,0.27786666048028413
pCR,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5113440587285162,0.338800473385071,0.3206312070936127,0.5144631657418122,-0.872075284523633,0.29766613356942695
pCR,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5113207547169811,0.35907835774207325,0.3689932343559451,1.0,-1.4020609056783484,0.359850285085592
pCR,dino_vitb16_imagenet1k_mri_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.49967543968780903,0.3703722091450516,0.36536961925427613,0.798183475096588,-1.080461854138337,0.3791859049314163
pCR,dino_vitb16_imagenet1k_mri_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5402744425385935,0.3318620337869594,0.2718678845712677,3.54671552238989,-3.451529002750812,0.22101567531752914
pCR,dino_vitb16_imagenet1k_mri_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5544252723583862,0.38310383860950853,0.2708728502119526,0.45681739048676545,-1.3870732644761854,0.2351481259754374
pCR,dino_vitb16_imagenet1k_mri_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5663121783876501,0.3540920821304989,0.2833576766795442,2.824360527626147,-1.4274800923202613,0.24722319418171168
pCR,dino_vitb16_imagenet1k_mri_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5717806300655621,0.3715344956075869,0.282277419468278,1.0784203503979684,-1.5766618846994775,0.2660081047076586
pCR,dino_vitb16_imagenet1k_mri_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5662778730703258,0.3712062018168537,0.26877471384964224,3.195950415804918,1.3371328333401702,0.21880106581970538
pCR,dino_vitb16_imagenet1k_mri_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5805094711556181,0.40109723488217053,0.26842158764390245,0.765178011263767,-1.1591290268183658,0.24825137183503418
pCR,dino_vitb16_imagenet1k_mri_only,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5356097560975609,0.38007135508895024,0.2800434273455948,2.5441283274564945,2.9176348788008695,0.20595443601225685
pCR,dino_vitb16_imagenet1k_mri_only,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5529443259966977,0.4111750673386213,0.2800266026707095,1.3440415586815933,-0.9718428570020539,0.20735899592883955
pCR,dino_vitb16_imagenet1k_mri_only,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5502302575473307,0.3902472094926654,0.2884938020763877,2.214717791078038,3.0452431931269666,0.21264558445461013
pCR,dino_vitb16_imagenet1k_mri_only,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5521258075375515,0.4120673037791895,0.2884733891111989,1.4024196945842848,-1.4558281879169286,0.23110349533791202
pCR,dino_vitb16_imagenet1k_mri_only,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5391096708169878,0.39683301943453997,0.30897811115197604,1.0,-4.694977364336798,0.26511973036914077
pCR,dino_vitb16_imagenet1k_mri_only,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5230150205992209,0.401511501223332,0.30905140749583243,1.0056874452211038,-2.25580566778538,0.2751464604586617
pCR,dino_vitb16_imagenet1k_mri_only,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5275797373358349,0.3734633785332039,0.3039003406397735,1.4572710184606983,4.375979179298768,0.23698784166928658
pCR,dino_vitb16_imagenet1k_mri_only,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5500601144579279,0.40845887174512335,0.3038542989001568,0.7187164537940017,0.1631419906512162,0.254477079371677
pCR,dino_vitb16_imagenet1k_mri_only,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5570254136107795,0.38655805212917227,0.26382056247114155,0.17198577857676578,-0.6455754347379663,0.17596740645869138
pCR,dino_vitb16_imagenet1k_mri_only,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5745560346900499,0.41839089988086886,0.2638658832970683,1.2618766999100788,-0.6762190774472219,0.19938112796958307
pCR,dino_vitb16_imagenet1k_mri_only,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5775882653931435,0.41757344760581305,0.26301202510369565,0.2615536928556703,-0.6663293156792025,0.18885603688206087
pCR,dino_vitb16_imagenet1k_mri_only,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5768955290873824,0.42916876401341836,0.26302154017146967,0.38189045627923573,-0.6705036479243451,0.19331816756920467
pCR,dino_vitb16_imagenet1k_mri_only_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5159519725557462,0.31710121341222464,0.27393223569284497,1.094271986338069,1.96554280099717,0.23142465970450882
pCR,dino_vitb16_imagenet1k_mri_only_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5274989885974205,0.3430580974993076,0.27144119524958554,0.46656776959040186,-0.8734192240526015,0.2311365486461578
pCR,dino_vitb16_imagenet1k_mri_only_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.49903945111492276,0.29291625249918873,0.31441415501252407,1.0,-2.96994855842557,0.27014657628482946
