protocol,population,scenario,view,timing,timing_label,model_type,model,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,C+F,384,113,271,0.7576658067465629,0.5846979296182974,0.7082584985141887,0.17405145292951385
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,C+FULL,384,113,271,0.8016523528067138,0.6505370142074276,0.7108219312281618,0.15845745462318742
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,C+N,384,113,271,0.7582536002351173,0.5631327205584251,0.7144956405316265,0.17890332774028953
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,F,384,113,271,0.6717499918362015,0.42254115374821166,0.6499363223720733,0.19762211566081747
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,FULL,384,113,271,0.7675276752767528,0.5669324382567688,0.6912614701368253,0.18038635104760328
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,N,384,113,271,0.7499918362015479,0.5455709262393652,0.685334552460569,0.18520939791507182
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C,384,113,271,0.7080625673513372,0.5262909378074971,0.6263919276360905,0.18321838917943892
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+F,384,113,271,0.7978970055187277,0.6500087737193355,0.7285373738693139,0.15439081696261114
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,384,113,271,0.8058322176142115,0.6560268692305838,0.723720732782549,0.15428363372260823
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+N,384,113,271,0.7840838585377005,0.6763448190739769,0.6831466544753944,0.15689820599170745
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,F,384,113,271,0.6185546811220325,0.4043232711364943,0.6108317277863045,0.20214926203677042
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,FULL,384,113,271,0.7394768637951865,0.5159268833549724,0.6713418019135944,0.18157098694760618
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,N,384,113,271,0.7483917317049277,0.553526671491406,0.6942167651765013,0.17318124980649516
