seed_base,fold,task,endpoint,target_semantics,metric,L3_minus_L1,N3_minus_N1,N1_minus_L1,difference_in_differences
3026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,pearson,-0.055610456348450965,0.0534999493971461,-0.3881255781577749,0.10911040574559706
3026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,pearson,0.2107291368298906,-0.014919514555780503,0.2747892172939344,-0.2256486513856711
3026,4,delta,macro,literal_ftv_end_minus_ftv_start,pearson,0.01973353552452381,0.028135425480699198,-0.1716291198859637,0.008401889956175388
3026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,pearson,0.013257571800146972,0.01866941739307909,-0.43815428317805444,0.0054118455929321185
3026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,pearson,0.09193536337825575,0.036423613579555314,-0.1568156112574834,-0.05551174979870044
3026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,pearson,0.161696429013458,0.036433696892512496,-0.025497320460674697,-0.1252627321209455
3026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,pearson,0.135500139637172,-0.0708441019801016,-0.0346520113302795,-0.2063442416172736
3026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,pearson,0.10059737595725826,0.005170656471261192,-0.16377980655662291,-0.09542671948599707
2026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,0.1074824982188007,0.017864938730939306,-0.016837108749582205,-0.08961755948786139
2026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.025295495938393697,0.44286931870750457,-0.5890156390519203,0.41757382276911087
2026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,-0.0018897970410972,0.0008920931404660937,-0.0402007823598397,0.0027818901815632935
2026,0,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.0436293990386991,0.15387545019297,-0.2153511767204475,0.1102460511542709
2026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,1.0222364738238086,-0.0439198927105556,1.071706329064082,-1.066156366534364
2026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0049071895291431,-0.0278580090234807,0.0565017735287739,-0.0327651985526238
2026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0006367395936767994,-0.0015711849071896947,-0.012051666020652503,-0.002207924500866494
2026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0036482261386758946,0.018792922461767995,-0.009501453780032601,0.0151446963230921
2026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.25785715727132613,-0.0136390410448645,0.2766637456980428,-0.27149619831619065
2026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,-0.017631373436187703,0.0812961666081834,-0.178728483293145,0.0989275400443711
2026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.118624155125997,0.1732053610101587,-0.0027706229575246988,0.05458120588416171
2026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.1203847555492612,0.6101102963397427,-2.0172086849682707,0.4897255407904815
2026,1,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.07379251241302359,0.28820394131936156,-0.73290259707298,0.21441142890633796
2026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-0.06595098255312093,0.006989659729264408,-0.3261042832050387,0.07294064228238534
2026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.09223694127330329,-0.0562256614877122,-0.0920940317581482,-0.14846260276101547
2026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.2781052654503021,-0.2036565365101439,-0.08054299177671428,-0.48176180196044605
2026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-0.06956893986408681,0.0538139405129335,-0.2592209064793986,0.1233828803770203
2026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.058705571076599516,-0.0497696494389146,-0.1894905533048249,-0.10847522051551411
2026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,0.06418608034495629,0.008276415686929509,0.013831622016996892,-0.055909664658026784
2026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.007258019251568493,0.029328270688425195,-0.0414432765778677,0.022070251436856703
2026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,-0.0108061030327118,0.0021072125035297012,0.0082464578206594,0.0129133155362415
2026,2,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.020212665521271,0.0132372996262948,-0.006455065580070401,-0.0069753658949762
2026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.08351175355928911,0.004160972070760292,-0.08258998775640339,-0.07935078148852881
2026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.1000231642451749,0.014353708426641396,-0.016154585509803296,-0.08566945581853351
2026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.02623221745604261,0.012894144267188795,-0.01720768667730159,-0.013338073188853813
2026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0863319674402618,0.0003612525458614041,-0.022726011527782107,-0.08597071489440039
2026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.07402477567519211,0.007942519327613001,-0.0346695678678226,-0.06608225634757911
2026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,-0.0066853390540364994,-0.0014189228111781,-0.04888032413197731,0.0052664162428583995
2026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.1115485873798892,0.0890781900404914,0.1183473057092237,-0.02247039733939779
2026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.07846338869152181,0.0017393117355493093,-0.1955568937380005,-0.0767240769559725
2026,3,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.061108879005791594,0.029799526321620903,-0.0420299707202513,-0.03130935268417069
2026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0662770730952522,0.025280785303319623,0.0324802877438366,-0.04099628779193258
2026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-0.3770176529055469,0.0282913213510394,-0.4900834322700912,0.4053089742565863
2026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.2754168644777013,0.0009673207312650978,-0.2373191685056199,-0.2744495437464362
2026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.3519060987212417,0.0009285217796008993,-0.07792432798574589,-0.3509775769416408
2026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.07914559584716208,0.0138669872913062,-0.19321166025440512,-0.06527860855585588
2026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,0.030727692636084394,-0.0017752802767280057,-0.010353587944890802,-0.0325029729128124
2026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,-0.021936287182258193,0.0422403186404702,-0.1049512455289385,0.06417660582272838
2026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.0032021177965644004,0.0529644453296043,-0.06691669334490549,0.0497623275330399
2026,4,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.003997841083463502,0.0311431612311155,-0.0607405089395782,0.027145320147652
2026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.13923844049356401,-0.045169809848371,-0.2815594347686158,-0.184408250341935
2026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.09347082081647361,-0.1542421504476057,0.3463781237591166,-0.24771297126407932
2026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0247363685200738,0.00626206194182391,-0.100899930510433,-0.018474306578249892
2026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-1.0060110090696583,-0.002950142678217707,0.028909859401706997,1.0030608663914407
2026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-0.1871413448098867,-0.0490250102580926,-0.0017928455295562994,0.13811633455179412
3026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,-0.10216480627925151,0.3961171598922265,0.2061204906522643,0.498281966171478
3026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,-0.010224209349233702,0.0059146555014659985,0.004474544023565896,0.0161388648506997
3026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.0179883444281484,-0.0057811932851582,-0.0376539168034299,-0.023769537713306598
3026,0,delta,macro,literal_ftv_end_minus_ftv_start,r2,-0.0314668904001123,0.1320835407028447,0.057647039290800006,0.163550431102957
3026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.2569260154660095,0.37930476591645734,0.05691845761871381,0.12237875045044783
3026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.1711622543348871,0.0236926447657386,-0.0565226010292834,-0.1474696095691485
3026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0203328622951431,0.0408672119656541,-0.0164917574954606,0.020534349670510998
3026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0473257004136964,0.1219200104872495,-0.0793458349118312,0.0745943100735531
3026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.123936708127434,0.1414461582837748,-0.023860433954465302,0.017509450156340797
3026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,0.01374944129230049,0.0007663806044637999,-0.1152300148820209,-0.012983060687836692
3026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.10737983978352181,-0.0005511207346975003,-0.0838766062560109,-0.10793096051821931
3026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.1478648872959541,0.10416213380217254,-2.0042289513821907,-0.043702753493781554
3026,1,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.089664722790592,0.034792464557312885,-0.7344451908400741,-0.05487225823327911
3026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.08536494852904358,0.0018582231795463006,-0.3868099467257526,-0.08350672534949728
3026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-0.009217465978498984,-0.005605156035378499,-0.2421518018392731,0.0036123099431204855
3026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.08838633045562422,0.016291427389307805,-0.315565384663129,-0.07209490306631641
3026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.031174645986798803,-0.008006646336735201,0.005346888352601803,-0.039181292323534005
3026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.04892711474824191,0.0011344620491851032,-0.2347950612188881,-0.0477926526990568
3026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,0.1074009143076108,0.0009417472242042035,-0.0713687334167766,-0.1064591670834066
3026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.010193814486218398,0.036917539304199914,0.23059455024313888,0.026723724817981517
3026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,-0.014925348269531995,-0.0023113660110925006,0.004767378885634402,0.012613982258439495
3026,2,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.0342231268414324,0.011849306839103901,0.054664398570665504,-0.0223738200023285
3026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.032329079057291,0.019942680899991405,0.1558723741004418,-0.012386398157299597
3026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.028219989685594398,0.010394704666829806,0.020869048959040702,-0.01782528501876459
3026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0029594667364748056,0.006412768375854805,-0.026995717312286498,0.0034533016393799992
3026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0541701431679833,-0.0010464150359729973,-0.016999805393697803,-0.055216558203956295
3026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0294196696618358,0.0089259347266758,0.0331864750883744,-0.02049373493516
3026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,-0.0220153785751092,-0.001559631304106704,-0.0499907856807571,0.020455747271002495
3026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.1304152501459111,-0.0189021503657964,0.0393918769233369,-0.1493174005117075
3026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.2066896742591724,0.026902860073062307,-0.3261767454750136,-0.1797868141861101
3026,3,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.1050298486099914,0.0021470261343864983,-0.11225855141081129,-0.1028828224756049
3026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.004147892468997716,-0.0370095638782851,-0.11795341971901309,-0.041157456347282816
3026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.022709555563330874,0.0998347228517391,-0.339163695277553,0.07712516728840822
3026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.04238478080197039,0.013752920429831603,-0.3466396914432626,-0.028631860372138787
3026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0250010149661953,0.004493012619657202,-0.06634033269460701,-0.020508002346538098
3026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.023560810950123606,0.0202677730057356,-0.21752428478360888,-0.0032930379443880074
3026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,r2,-0.05562516739546121,0.004837946067513,-0.1349379254918202,0.060463113462974206
3026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,r2,0.0009390415654522144,0.0110873973469919,-0.1378150894007146,0.010148355781539685
3026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,r2,0.20642988830227377,-0.020158831790526605,0.30409971786210677,-0.22658872009280037
3026,4,delta,macro,literal_ftv_end_minus_ftv_start,r2,0.0505812541574216,-0.0014111627920072034,0.010448900989857304,-0.051992416949428806
3026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.1051192938846926,0.016809152690796303,-0.3765934599600404,-0.0883101411938963
3026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.1168818132092844,0.021180367479352702,-0.22182912970411012,-0.0957014457299317
3026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,r2,-0.019838392602078703,0.006342898050465409,-0.024240290734261205,0.026181290652544112
3026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.041575055672154804,-0.010946667044553507,-0.002706102627151097,-0.05252172271670831
3026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,r2,0.0609344425410133,0.008346437794015199,-0.1563422457563906,-0.0525880047469981
2026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,-0.8051061527379328,-0.1300014869828523,0.12249355185443989,0.6751046657550805
2026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.21708029410105212,-3.2609872280040975,4.4669671340132915,-3.0439069339030453
2026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,0.042319591044638116,-0.019600733301700757,0.8917920262399619,-0.06192032434633887
2026,0,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.3266222852647829,-1.1368631494295478,1.8270842373692275,-0.8102408641647649
2026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-23.53232022023716,1.2417507466591644,-24.929016940760327,24.774070966896325
2026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.1386318369403412,0.8029025424612115,-1.6168574145918981,0.9415343794015527
2026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.01445442790550544,0.03543983467648104,0.2727379015982194,0.04989426258198648
2026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.012696291100701806,-0.06534334176339573,0.032964955318699474,-0.05264705066269393
2026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-5.9245256940459186,0.5036874455083691,-6.5600428746088255,6.428213139554288
2026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,0.20868015507988247,-0.8977984154649761,2.0257259865864725,-1.1064785705448585
2026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.676263240567545,-1.0009565631834239,0.015308331923232998,-0.3246933226158788
2026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-0.31494207071400737,-1.0990739144686135,4.160079604857101,-0.7841318437546061
2026,1,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.26084171873389117,-0.9992762977056717,2.067037974455605,-0.7384345789717806
2026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,1.3670488335288518,-0.1123262818399624,5.994546020118655,-1.4793751153688142
2026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.7513195888509365,0.4144761142094744,0.7081359630757866,1.165795703060411
2026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.3582745980139777,0.8132436890116495,0.34727285680323305,2.171518287025627
2026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,0.10041473643275989,-0.07009443240208979,0.3559857114964262,-0.17050916883484968
2026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.16053265422582896,0.2613247722447696,1.8514851378735244,0.42185742647059854
2026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,-0.6832414870104344,-0.08752018054124377,-0.14553190842457653,0.5957213064691906
2026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.08298220717276905,-0.32991805712324407,0.46770821785517924,-0.24693584995047502
2026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,0.1986313846889871,-0.03901217940854451,-0.15228546004809118,-0.23764356409753162
2026,2,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.18919743649806264,-0.1521501390243536,0.056630283127518055,0.03704729747370905
2026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.796170270861552,-0.08416006577629531,1.7025643611568384,1.7120102050852566
2026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-2.5004316559698836,-0.3487042855401725,0.39261973219161916,2.151727370429711
2026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.6006102171847871,-0.2919252851254228,0.38997686001952303,0.3086849320593643
2026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.9117241868949968,-0.003695375974523074,0.23369826208958244,0.9080288109204737
2026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.4522340827278057,-0.18212125310409988,0.6797148038643925,1.2701128296237059
2026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,0.12113453814953345,0.025145301965082467,0.8767070290170551,-0.09598923618445099
2026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.7961327082218723,-0.6717021884021221,-0.8460987418858554,0.12443051981975017
2026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-0.4509615403795486,-0.009135551918081575,1.0647920349669775,0.44182598846146703
2026,3,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.3753199034839625,-0.21856414611837138,0.36513344069938825,0.1567557573655911
2026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.6535388430450837,-0.6343775761862958,-0.8036648937453776,1.019161266858788
2026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,4.710195181546036,-0.28790125476984585,5.8895410452413,-4.9980964363158815
2026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-2.0269414010009434,-0.0057107727127228,1.488406068929189,2.0212306282882206
2026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-2.647977041282502,-0.00603858021495185,0.5165130784603669,2.64193846106755
2026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.40456552594562467,-0.23350704597094918,1.7726988247213669,0.1710584799746755
2026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,-0.39944536758802585,0.02274159873459425,0.13306978861020013,0.4221869663226201
2026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,0.20222648901985707,-0.37470905395178633,0.9465311576694511,-0.5769355429716434
2026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-0.016184793412760357,-0.26234311400220633,0.33256746193059783,-0.24615832058944598
2026,4,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.07113455732697815,-0.20477018973980066,0.4707228027367485,-0.1336356324128225
2026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-2.697015375509771,0.7035464513412322,4.781769406993522,3.4005618268510034
2026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.1284840342388591,2.125609491921118,-4.509632714950417,3.254093526159977
2026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.14362070723296938,-0.03451903875389917,0.5685231682755401,0.10910166847907021
2026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,2.2831859790553333,0.008065763440936458,-0.07857411122850522,-2.275120215614397
2026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.42148353448156683,0.7006756669873404,0.1905214372725368,1.1221592014689072
3026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,0.6179843846154824,-2.8415842364708084,-1.312062700429422,-3.459568621086291
3026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,0.09127468421527496,-0.053150886766676564,-0.040099602868824746,-0.14442557098195152
3026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-0.4051336901238898,0.12705998506085336,0.8363886196843282,0.5321936751847431
3026,0,delta,macro,literal_ftv_end_minus_ftv_start,rmse,0.10137512623562728,-0.9225583793922247,-0.17192456120463362,-1.023933505627852
3026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-7.339540594213652,-11.622889541556134,-1.5437423991241062,-4.283348947342482
3026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-5.215194234362919,-0.6731220169791996,1.6191425063946596,4.542072217383719
3026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.4612295602454708,-0.9242603475561708,0.3707795787534707,-0.4630307873107
3026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.17086729898827535,-0.431298808417206,0.2777725787128844,-0.2604315094289307
3026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-3.2967079219525743,-3.4128926786271805,0.18098806618423424,-0.11618475667460615
3026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,-0.16196085934780768,-0.008458602945292881,1.3105637782757427,0.1535022564025148
3026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.6413620792577408,0.0030568846824383655,0.4754098352783185,0.6444189639401792
3026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-0.46127314064648495,-0.1938408328895722,4.591879358248978,0.26743230775691273
3026,1,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.42153202641734566,-0.06641418371747143,2.125950990601009,0.35511784269987423
3026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.5875278187109387,-0.025826816830729626,6.050136368091401,1.561701001880209
3026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,0.07298113939180162,0.03891130909112661,1.7951111023156,-0.03406983030067501
3026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.40843638666344173,-0.0618924858979657,1.2956406642952123,0.34654390076547603
3026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.04087674799046637,0.010427760806219766,-0.006968067927089816,0.05130450879668613
3026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.49096495349326297,-0.009595058207835905,2.2834800166937814,0.48136989528542706
3026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,-1.210971013312328,-0.00998806666251184,0.769593716330828,1.200982946649816
3026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.11026107701102816,-0.45725862650895266,-2.644922010476332,-0.3469975494979245
3026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,0.2743147076808299,0.042710207539983,-0.08804039995042956,-0.23160450014084688
3026,2,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.34897246088084444,-0.14151216187715576,-0.6544562313653124,0.20746029900368868
3026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.6958568677861692,-0.4682649632097693,-3.4747093716960435,0.22759190457639988
3026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.7038179025205409,-0.2607800723751481,-0.5195388775952097,0.4430378301453928
3026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.06767192150128665,-0.1449109333219738,0.612967280271107,-0.07723901182068715
3026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.5704986140489332,0.01078409046876061,0.17595079660286927,0.5812827045176938
3026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.5094613264642334,-0.21579296960953798,-0.8013325431043157,0.2936683568546954
3026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,0.40295289650075006,0.02799357239631206,0.9087026120676285,-0.374959324104438
3026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.9825989071297538,0.13968243690847792,-0.2895629500185901,1.1222813440382318
3026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-1.2813507405528828,-0.14043401060213512,1.8023687518834421,1.1409167299507477
3026,3,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.620332250393961,0.009080666234218882,0.8071694713108251,0.6294129166281799
3026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.11734778396473189,0.966417161136448,3.2179483730524794,1.08376494510118
3026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.2648088876804682,-0.9706075174004489,3.5341229290347513,-0.7057986297199808
3026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.30853234829906917,-0.08138608713346152,2.2438171938011315,0.22714626116560765
3026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.1696780242144822,-0.029339841504180342,0.43990671191486186,0.14033818271030185
3026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.2150917610396874,-0.028729071225409797,2.358948801950806,0.18636268981427762
3026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse,0.7214782264709889,-0.05938200665729099,1.7137523484730615,-0.7808602331282799
3026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse,-0.008847666002914423,-0.09731487653137094,1.2505294844883679,-0.08846721052845652
3026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse,-0.8933907004396957,0.09388952751403146,-1.3411656176215292,0.9872802279537272
3026,4,delta,macro,literal_ftv_end_minus_ftv_start,rmse,-0.06025337999054159,-0.0209357852248786,0.5410387384466375,0.03931759476566299
3026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-2.0795311711657867,-0.25962158223694587,6.406639571523211,1.8199095889288408
3026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-1.531008954652524,-0.2404971107114342,2.647658159862324,1.2905118439410899
3026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,0.10982574873427531,-0.03493873757326682,0.13406231035034466,-0.14476448630754213
