aggregation_level,model_name,run_name,fold,transition,n_patient_transitions,n_patients,normalized_learned_error_sum,normalized_copy_error_sum,normalized_aggregate_gain,raw_learned_mse_sum,raw_copy_mse_sum,raw_aggregate_gain,mean_patient_step_normalized_gain,median_patient_step_normalized_gain,positive_patient_step_gain_fraction,mean_normalized_learned_error,mean_normalized_copy_error,mean_raw_learned_mse,mean_raw_copy_mse,predicted_delta_norm_mean,predicted_delta_norm_std,target_delta_norm_mean,target_delta_norm_std,delta_norm_ratio_mean,delta_norm_ratio_median,delta_cosine_mean,delta_cosine_std,delta_cosine_median,gain_definition
fold_test,m0,m0_final,2,T2→T3,162,162,14.790378194302313,6.517991893924766,-1.2691617963023247,2.893131653778248,0.75636994361411,-2.825021972652956,-2.760342739959374,-1.7738919258117676,0.07407407407407407,0.09129863082902663,0.040234517863733124,0.01785883736900153,0.004668950269222902,1.8452886276774936,0.1971774143991676,0.8731335166059895,0.3672997205530485,2.4049003731321403,2.400517225265503,0.22710149977816108,0.14871502387231034,0.20547349750995636,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,2,全部,486,162,42.80537370592354,18.775247454643228,-1.2798833309298154,8.612821349874118,2.191752410435559,-2.9296506799153117,-2.3967231963397055,-1.6502042412757874,0.06584362139917696,0.08807690062947231,0.038632196408730925,0.017721854629370613,0.004509778622295389,1.8275435466334653,0.18861582212017972,0.8687444790400596,0.33375098435966666,2.34859702874113,2.2347123622894287,0.2260598639050717,0.14086593222840324,0.21635054051876065,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,3,T0→T1,161,161,22.77760081365704,13.078303340822451,-0.7416327041871955,3.7079545008018537,1.3925029812962668,-1.6627982493438949,-1.9523902489002563,-1.3155303001403809,0.16149068322981366,0.14147578145128595,0.08123169776908355,0.023030773296905924,0.008649086840349483,1.9887619025958991,0.29116293847741204,1.17103251370584,0.5395513736000417,1.9802547197164215,1.9180305004119875,0.2339663685882256,0.18318583082915257,0.2575980126857757,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,3,T1→T2,161,161,23.08206566423177,13.697883415035896,-0.6850826485276581,3.9291414115577856,1.491242059622884,-1.6348112878142769,-1.5400122076313456,-1.114849090576172,0.16149068322981366,0.14336686747970043,0.08508002121140308,0.024404605040731588,0.009262373041135925,2.0993103070288712,0.3556425938609359,1.2462538362289808,0.47606161882626963,1.895786680419993,1.823482632637024,0.25508983325652823,0.20347300710490246,0.2406218498945236,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,3,T2→T3,161,161,24.772547084838145,13.095939566381269,-0.8916204491682311,4.088822957128279,1.4314470941899264,-1.8564261813966618,-2.5117557816820577,-1.7804540395736694,0.11180124223602485,0.15386675207974004,0.08134123954274079,0.025396415882784344,0.008890975740310102,2.1644329595269625,0.3499079512190199,1.1843262233349108,0.5534812214008616,2.148343288750382,2.107367753982544,0.25407123787369096,0.19021876000495447,0.2558043897151947,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,3,全部,483,161,70.63221356272697,39.87212632223962,-0.7714684436914563,11.72591886948792,4.315192135109077,-1.717357304691954,-2.0013860794045533,-1.33443284034729,0.14492753623188406,0.1462364670035755,0.08255098617440916,0.024277264740140622,0.008934145207265171,2.0841683897172443,0.34064413001258637,1.200537524423244,0.5240554565231664,2.008128229628932,1.9226163625717163,0.24770914657281493,0.19232327420463272,0.249321237206459,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,4,T0→T1,161,161,11.225337786599987,7.664291524328284,-0.46462823745261966,1.1940637435763994,0.705492878623764,-0.692524162548192,-1.1772655306488091,-0.6063469052314758,0.2236024844720497,0.069722594947826,0.047604295182163255,0.007416544991157761,0.004381943345489217,1.1068441997403684,0.254442348976129,0.8500382063551719,0.3457028772895399,1.476665623439765,1.3886741399765017,0.3338051641082264,0.20163851069188082,0.3487205505371094,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,4,T1→T2,161,161,11.424220182001584,6.396761547774069,-0.785938102691503,1.2130017681047236,0.5905616226955237,-1.0539800107026458,-1.4831236330040307,-0.8608787059783936,0.13664596273291926,0.07095788932920238,0.039731438184932105,0.007534172472700147,0.003668084613015675,1.1397043329588374,0.2862376226330843,0.7895656085532644,0.28524333795247103,1.5790843734089632,1.4709643125534058,0.3107703514856298,0.19380183079192875,0.3173584342002868,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,4,T2→T3,161,161,12.766247747465961,6.700590429827564,-0.9052422142737194,1.3359017972834335,0.6211824855417866,-1.1505786598575438,-2.146879744628858,-1.274617075920105,0.11180124223602485,0.07929346426997491,0.041618574098307846,0.00829752669120145,0.00385827630771296,1.1656137849233166,0.2981661408363449,0.7890713288917305,0.3448100311602483,1.7092024863506696,1.614069581031799,0.28868626356587646,0.19381799415732767,0.2781091332435608,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m0,m0_final,4,全部,483,161,35.41580571606754,20.761643501929917,-0.7058286215527894,3.7429673089645563,1.9172369868610741,-0.952271594286626,-1.6024229694272325,-0.8819659948348999,0.15734989648033126,0.07332464951566778,0.042984769155134404,0.007749414718353119,0.0039694347554059504,1.1373874392075074,0.2806759835494099,0.8095583812667223,0.32705988544334186,1.5883174943997993,1.4709643125534058,0.31108725971991086,0.1969114418658856,0.3226862251758575,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,0,T0→T1,162,162,109.9453884549439,115.78828738676384,0.050461916862999286,28.04789759777486,27.312322833808135,-0.02693197383622767,-0.22853844631951947,0.020110698416829047,0.5679012345679012,0.6786752373761968,0.7147425147331101,0.17313517035663495,0.16859458539387737,1.5249346800056505,0.32603524289660457,4.738144203100675,3.1593933056651538,0.48872223358463357,0.37973457574844355,0.07611315045829138,0.2987460613036839,0.09968006983399386,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,0,T1→T2,162,162,96.88323793932796,101.05212350049987,0.04125480412246158,23.39646817510947,22.495786000625223,-0.04003781750320762,-0.3569744461687443,0.0094661586917936,0.5308641975308642,0.5980446786378268,0.6237785401265424,0.1444226430562313,0.13886287654706927,1.4915157854557037,0.3312438468791643,4.388404939277672,2.729388122126025,0.5265041502353586,0.39893217384815216,0.07341091310602532,0.31304268162214716,0.0549263339489698,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,0,T2→T3,162,162,100.81162694469094,107.22037379769608,0.05977172645468664,24.79188722977414,24.283642228925594,-0.020929521035487328,-0.24263489910654357,0.0002810205332935004,0.5,0.6222939934857465,0.6618541592450375,0.15303634092453172,0.14989902610447897,1.5391960813675398,0.3256696169067607,4.537080272112363,2.8716579421931616,0.5137505655947291,0.3865281194448471,0.08475345992167009,0.312915012386622,0.1198688559234142,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,0,全部,486,162,307.6402533389628,324.0607846849598,0.050671146038112735,76.23625300265849,74.09175106335897,-0.028943869034295903,-0.2760492638649358,0.011983704287558749,0.5329218106995884,0.6330046364999234,0.6667917380348967,0.15686471811246602,0.15245216268180858,1.5185488489429646,0.32759443148227835,4.55454313816357,2.92310340549909,0.5096589831382404,0.383630707859993,0.07809250782866227,0.30770936628595297,0.08999564871191976,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,1,T0→T1,162,162,107.39675423596054,112.18244343297556,0.04265987663100128,21.62005394836887,19.920102433534332,-0.08533849263610055,-0.2632738619275322,-0.0249581234529614,0.4567901234567901,0.6629429273824725,0.6924842187220713,0.13345712313807945,0.12296359526873045,1.462290902196625,0.33822305708218714,3.9712647409350783,2.808335871103678,0.5801752530682234,0.4518059492111206,0.03329259242300508,0.3063530483622346,0.03630269877612585,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,1,T1→T2,162,162,95.89672132581472,98.10399611061439,0.02249933613622543,19.84882243163883,18.642653111251995,-0.06469944557724118,-0.2741917533954328,-0.0055199180496856,0.48148148148148145,0.5919550699124365,0.6055802229050271,0.12252359525702981,0.11507810562501232,1.4868986544049816,0.36736384542077455,3.9179068487367514,2.6051672919752185,0.5606241117656967,0.42713572084903717,0.03855417790696209,0.3260125794500259,0.05510827340185635,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,1,T2→T3,162,162,101.67046081181616,107.24551134021021,0.051983998758778543,21.234157016035166,19.899901843164113,-0.06704832935291025,-0.4060805471956063,-0.02092039724811905,0.4691358024691358,0.6275954371099762,0.6620093292605569,0.13107504330885905,0.12283890026644514,1.5029481244675906,0.35535604098587953,3.950314109156161,2.8336642467355384,0.6309833971806514,0.4903106689453125,0.04045186731403832,0.2682623060075624,0.056362153962254496,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,1,全部,486,162,304.9639363735914,317.53195088380016,0.03958031459583092,62.70303339604288,58.46265738795045,-0.07253135929066411,-0.31451538750619046,-0.01605746569111935,0.4691358024691358,0.6274978114682951,0.6533579236292184,0.12901858723465615,0.12029353372006266,1.4840458936897325,0.35351586636294624,3.9464952329426635,2.745367405876255,0.5905942540048572,0.44663649797439575,0.037432879214668494,0.3005586804126002,0.04601895622909065,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,2,T0→T1,162,162,108.38654924556613,118.29311357904226,0.08374590907066336,23.821008368395262,25.641220254590728,0.07098772476982958,-0.594966783424797,-0.0350388567894697,0.4876543209876543,0.6690527731207786,0.7302044048089028,0.14704326153330408,0.15827913737401683,2.025182330314024,0.5768720207248133,4.545101216545811,3.1292322153429586,0.7082889503626911,0.534896045923233,0.22106273241059418,0.4060582414723819,0.21907264739274973,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,2,T1→T2,162,162,94.31864582374692,101.67546442477033,0.07235588883360071,20.88187733339145,22.389368062373244,0.06733065108323566,-0.8017415487549532,-0.0099534621695056,0.49382716049382713,0.5822138631095489,0.6276263236096934,0.1289004773666139,0.138205975693662,1.9504907101760676,0.519608480122094,4.36914810280741,2.7372141381905672,0.7435343013041549,0.46863405406475067,0.2014523902663639,0.4281723101069268,0.19781234115362165,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,2,T2→T3,162,162,116.76844661869109,118.77586409728974,0.016900887178175956,27.600727956742045,26.926695802016177,-0.025032115328290628,-0.9931925446101189,-0.14015097171068192,0.41358024691358025,0.7207928803622906,0.7331843462795663,0.17037486393050644,0.1662141716173838,1.8351970506303104,0.5140095013879026,4.559566309238657,3.34552928346848,0.7437055770905665,0.5428462624549866,0.10044840666433842,0.4172285813552423,0.12481790408492086,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,2,全部,486,162,319.47364168800414,338.7444421011023,0.056888905080091576,72.30361365852877,74.95728411898017,0.03540243608932264,-0.796633625596623,-0.0398631915450096,0.46502057613168724,0.6573531721975394,0.6970050248993875,0.14877286761014152,0.15423309489502093,1.936956697040134,0.5421453149708858,4.491271876197293,3.075824715057096,0.7318429429191375,0.5133431851863861,0.17432117644709882,0.41973644754610046,0.16889909654855723,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,3,T0→T1,161,161,112.40249031689018,124.82859131740406,0.09954531144966457,26.467825712636106,27.760851291706782,0.04657730288901305,-0.83732524083317,0.0294947437942028,0.5341614906832298,0.6981521137695043,0.7753328653254911,0.1643964329977398,0.17242764777457628,2.4114102362105565,0.6110919080980043,4.740300528010967,3.2714113327051373,0.8501231693518088,0.6093927025794983,0.2130157765182867,0.45552502971937936,0.260878175497055,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,3,T1→T2,161,161,109.9261405132711,117.63620026409626,0.0655415572206165,27.727346224710338,26.755479440325868,-0.03632402800151929,-0.5399833126666749,0.0008563518640585,0.5093167701863354,0.6827710590886403,0.730659628969542,0.1722195417683872,0.16618310211382525,2.462469934676745,0.6084708712855614,4.801533348441865,2.9845872073178237,0.7610715837767406,0.563159704208374,0.1628915384782027,0.4655374153262705,0.1878948807716369,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,3,T2→T3,161,161,107.54446091130376,116.63616063585505,0.0779492369689372,27.053647281602025,26.625530952587724,-0.016079165886932027,-0.7479453997871612,0.0328939333558082,0.5279503105590062,0.667978018082632,0.7244482027071742,0.16803507628324238,0.16537596864961318,2.36089541453012,0.5829758631022509,4.522359210511913,3.3721033412857127,0.8667451078014344,0.7170712351799011,0.15399504993226587,0.442722381827046,0.1593205481767654,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,3,全部,483,161,329.87309174146503,359.10095221735537,0.08139176545040015,81.24881921894848,81.14186168462038,-0.0013181547983681003,-0.7084179844290021,0.0250946171581745,0.5238095238095238,0.6829670636469255,0.7434802323340691,0.1682170170164565,0.16799557284600491,2.411591861805807,0.6011667663741214,4.688064362321581,3.2091314223055893,0.8259799536433279,0.6258347630500793,0.17663412164291842,0.45449124808142605,0.1994887143373489,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,4,T0→T1,161,161,119.7133476883173,131.10786129441112,0.08690946136713124,25.52656424744054,23.69729196571279,-0.07719330480354013,-0.7146528201490085,0.0487383529543876,0.5341614906832298,0.743561165765946,0.8143345422013113,0.1585500884934195,0.14718814885535894,1.7791879510287172,0.3387604021837663,4.228302776258184,3.23209916621252,0.7781916452305657,0.5770353078842163,0.055591113408029615,0.3508417942830026,0.0676499679684639,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
