aggregation_level,model_name,run_name,decision_point,transition,feature_name,fold,n,mae,rmse,spearman,pearson,r2,direction_accuracy,target_mean,predicted_mean,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,near_constant_prediction,standardized_mae,standardized_rmse,standardized_spearman,standardized_pearson,standardized_r2,standardized_direction_accuracy,standardized_target_mean,standardized_predicted_mean,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_predicted_to_target_variance_ratio,standardized_near_constant_prediction,probe_type,is_native_m2_head
fold_test,m0,m0_final,T0,T0→T1,bpe,2,83,7.364752505377258,10.466648805407083,0.06903572478065571,0.03362283447845524,-0.09022352389657806,0.6506024096385542,-3.53963678185223,-5.504813008651186,101.71007998396517,7.071006348255725,0.06952119543481321,False,0.8129135076633064,1.155297504929201,0.06903572478065571,0.03362283447845521,-0.09022352389657784,0.5903614457831325,-0.1252195748040475,-0.3421336256886194,1.2391856118082571,0.08614966509853038,0.06952119543481318,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T1,T1→T2,ftv,2,83,0.9162116814904316,1.1296536881840475,-0.11075369817592022,-0.03571646413163535,-0.019597687229536254,0.891566265060241,-1.2692381494033667,-1.3045426228470074,1.266852484461958,0.014039266081311539,0.01108200540592074,False,0.7293844198850712,0.8993028758231976,-0.11075369817592022,-0.035716464131635435,-0.019597687229536476,0.6265060240963856,-0.3711991959464658,-0.3993046364273692,0.8028739420442128,0.008897453366006863,0.011082005405920742,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T1,T1→T2,sphericity,2,83,0.06862428104232406,0.09856762195106811,0.042420553293312624,0.025495964380583113,-0.029974182668383476,0.7228915662650602,0.04194578562166819,0.03340332947191321,0.009547869158177982,0.00029839596469351026,0.03125262398866525,False,0.7887292794820091,1.1328813688229806,0.042420553293312624,0.025495964380583304,-0.029974182668383476,0.5783132530120482,0.3281430413452796,0.2299608064035773,1.2612662370462988,0.039417879456006756,0.03125262398866529,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T1,T1→T2,ld,2,83,0.8049285137154062,1.165244272638504,0.15984550734403719,0.16864696630210857,-0.002377457843307562,0.8313253012048193,-0.851103419368465,-0.6479430437197975,1.3710929652283212,0.03083477948073736,0.02248919676690384,False,1.5018546186423325,2.1741402657371998,0.15984550734403719,0.1686469663021086,-0.00237745784330734,0.6144578313253012,-1.1856118133516018,-0.8065503895182038,4.77318280414481,0.10734504728681447,0.022489196766903842,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T1,T1→T2,bpe,2,83,5.581265703266321,7.175401992379456,0.2244448175979178,0.2933774094080101,0.0785959433304535,0.5783132530120482,-1.9231965450837574,-2.4869830451090236,56.55963442493341,3.5666161444510394,0.06305939175021884,False,0.6160541412261246,0.7920132004789843,0.2244448175979178,0.29337740940801005,0.07859594333045339,0.5301204819277109,0.05320137034518173,-0.009028780766363455,0.6890947799821016,0.0434538976839222,0.06305939175021884,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T2,T2→T3,ftv,2,83,0.868004733476503,1.179506394822076,0.30248837674703055,0.24489386814893715,0.030569317997099055,0.8313253012048193,-1.0375677157919905,-0.8366552839758383,1.4526068198038786,0.06355389009979538,0.043751612090308103,False,0.6910074841595075,0.9389899789735615,0.30248837674703055,0.2448938681489372,0.030569317997098833,0.6144578313253012,-0.18676932211067662,-0.02682550073357112,0.9205966582222611,0.04027758788217431,0.0437516120903081,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T2,T2→T3,sphericity,2,83,0.0920572818132978,0.1265547204124014,-0.06495694212557503,-0.094460275698617,-0.04640164072868558,0.6144578313253012,0.04027281213410438,0.039633700517224625,0.015492536409464979,0.00030667320817298046,0.0197948999484437,False,1.0580551439350372,1.454549496618522,-0.06495694212557503,-0.09446027569861695,-0.04640164072868558,0.5301204819277109,0.3089148155133049,0.3015692224166103,2.0465522490672177,0.040511297009547996,0.019794899948443696,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T2,T2→T3,ld,2,83,0.8623772321758623,1.073612388964753,-0.08631809793215298,-0.07650259446948407,-0.08147906586567011,0.6385542168674698,-0.603852992589856,-0.7748849785357812,1.0788005310175923,0.030525376407177816,0.028295663127255198,False,1.6090437934383253,2.003171334502424,-0.08631809793215298,-0.0765025944694841,-0.08147906586567011,0.4578313253012048,-0.7242861315159195,-1.0434016475544983,3.7556258214029796,0.10626792307443982,0.0282956631272552,False,posthoc_train_only_multioutput_ridge,False
fold_test,m0,m0_final,T0-T2,T2→T3,bpe,2,83,4.929265817562636,7.123764370940497,0.04691238822887368,0.06831690168131731,-0.02579592561734345,0.5662650602409639,-1.3379500694961282,-2.279089733148384,50.075161938249195,1.629372413191563,0.03253853507654841,False,0.5440870909150012,0.7863134950318991,0.04691238822887368,0.06831690168131732,-0.02579592561734345,0.5542168674698795,0.11780025061578994,0.013918260742807827,0.610091155101142,0.019851472450150433,0.03253853507654839,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0,T0→T1,ftv,2,83,0.628182488637082,0.8000270634252363,0.01740061290457999,-0.04901375562960614,-0.17929325374883165,0.8192771084337349,-0.5968890966918444,-0.7701205899386178,0.5493533574265097,0.05161368567871531,0.0939535273262073,False,0.5000880575012656,0.6368913290862326,0.01740061290457999,-0.04901375562960621,-0.17929325374883165,0.4939759036144578,0.16404929922063308,0.026141919561294163,0.3481553701491673,0.0327104250830756,0.09395352732620729,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0,T0→T1,sphericity,2,83,0.04748079851632045,0.06172908135425572,0.09225053524201335,0.10587552635320868,-0.016390268366349492,0.5060240963855421,-0.004651653610243344,-0.001045705351611565,0.0037947517473281866,0.0002589361154381978,0.06823532412113911,False,0.5457178630390446,0.7094796931948967,0.09225053524201335,0.105875526353209,-0.016390268366349492,0.5421686746987951,-0.207421981892268,-0.16597722023238357,0.5012838129204986,0.034205263451310836,0.06823532412113942,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0,T0→T1,ld,2,83,0.2759846598706632,0.3929203338933163,-0.2484836515991621,-0.18397816843717363,-0.26984878776613197,0.6867469879518072,-0.17527511074304686,-0.24990504034576477,0.12306122676275619,0.012906232489967568,0.10487651415054453,False,0.5149386921181142,0.7331200326005671,-0.2484836515991621,-0.1839781684371737,-0.2698487877661322,0.4578313253012048,0.07536459563816168,-0.06388168841436569,0.4284127672868171,0.0449304376506298,0.10487651415054448,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0,T0→T1,bpe,2,83,7.3772281884425155,10.43394561702062,0.01307669703203056,0.0348503742772882,-0.08342133045806377,0.6385542168674698,-3.53963678185223,-5.447506927897156,101.71007998396517,6.607324040070197,0.06496233255456939,False,0.8142905602219183,1.1516877619590737,0.01307669703203056,0.03485037427728824,-0.08342133045806355,0.5180722891566265,-0.1252195748040475,-0.3358082417626583,1.2391856118082571,0.0805003878111255,0.06496233255456937,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T1,T1→T2,ftv,2,83,0.934143269692298,1.155618816057049,-0.1566798029061227,-0.1800484139705917,-0.06700732669060838,0.891566265060241,-1.2692381494033667,-1.2671833576798355,1.266852484461958,0.023178485978188237,0.01829612071055954,False,0.7436595282715528,0.9199733825559681,-0.1566798029061227,-0.1800484139705917,-0.0670073266906086,0.6265060240963856,-0.3711991959464658,-0.3695634024944388,0.8028739420442128,0.014689478559003714,0.018296120710559555,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T1,T1→T2,sphericity,2,83,0.06834136947864017,0.1008356973366826,-0.03824356660089836,-0.12058556070518442,-0.07791966034754116,0.6867469879518072,0.04194578562166819,0.03069244844837104,0.009547869158177982,0.0002460986448605169,0.025775242704255897,False,0.7854776514810702,1.1589493645460003,-0.03824356660089836,-0.12058556070518461,-0.07791966034754116,0.5662650602409639,0.3281430413452796,0.19880344921186893,1.2612662370462988,0.03250944337455192,0.025775242704255914,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T1,T1→T2,ld,2,83,0.8138699347178503,1.1781073757688365,0.04916062747205976,0.07755549635134067,-0.024630047202170102,0.8313253012048193,-0.851103419368465,-0.6546304606769605,1.3710929652283212,0.021047357297932938,0.015350787898199176,False,1.518537732982216,2.1981405471500075,0.04916062747205976,0.07755549635134058,-0.02463004720216988,0.6144578313253012,-1.1856118133516018,-0.8190279299118758,4.77318280414481,0.07327211682575856,0.015350787898199178,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T1,T1→T2,bpe,2,83,5.580286206566442,7.503593463708997,0.013916292347088702,0.09372052415096677,-0.0076187471191802025,0.5301204819277109,-1.9231965450837574,-2.477199331601586,56.55963442493341,2.2211672979450343,0.039271245660065096,False,0.6159460254276016,0.8282386242048849,0.013916292347088702,0.09372052415096682,-0.0076187471191802025,0.46987951807228917,0.05320137034518173,-0.007948864929477276,0.6890947799821016,0.027061610387745606,0.03927124566006508,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T2,T2→T3,ftv,2,83,0.914835180729544,1.2188200768440314,0.06254001238760513,0.05946820977594672,-0.03513110760627547,0.8313253012048193,-1.0375677157919905,-0.8095859460846045,1.4526068198038786,0.017248349465160948,0.011874066147844264,False,0.7282886052068319,0.9702870992072653,0.06254001238760513,0.05946820977594671,-0.03513110760627591,0.5301204819277109,-0.18676932211067662,-0.005275946505717988,0.9205966582222611,0.010931225615215505,0.011874066147844262,False,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T2,T2→T3,sphericity,2,83,0.08843385109923381,0.12308331742147534,0.11560845330638372,0.10412568880095728,0.010216748302891543,0.6144578313253012,0.04027281213410438,0.03977182212003303,0.015492536409464979,9.778745071668567e-05,0.006311907110119399,True,1.016409448665836,1.414651123357079,0.11560845330638372,0.10412568880095702,0.010216748302891654,0.5542168674698795,0.3089148155133049,0.3031567152195846,2.0465522490672177,0.012917647692118204,0.006311907110119392,True,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T2,T2→T3,ld,2,83,0.8115324448247483,1.0436648377416404,-0.06315056142336403,-0.008212602940232228,-0.02198657793736203,0.6385542168674698,-0.603852992589856,-0.7324164542448323,1.0788005310175923,0.005700890983490878,0.005284471799539662,True,1.5141763891707254,1.9472944866145856,-0.06315056142336403,-0.008212602940232143,-0.02198657793736203,0.46987951807228917,-0.7242861315159195,-0.9641628725993393,3.7556258214029796,0.019846498742827023,0.005284471799539662,True,posthoc_train_only_multioutput_ridge,False
fold_test,m1,m1_final,T0-T2,T2→T3,bpe,2,83,4.792499188311427,7.097818579266789,0.03960790898786784,0.03895577653832808,-0.018337335472546012,0.6024096385542169,-1.3379500694961282,-1.995803409344637,50.075161938249195,1.0433520162247578,0.02083571926360179,False,0.5289909365996034,0.783449626286388,0.03960790898786784,0.038955776538328137,-0.018337335472546457,0.5903614457831325,0.11780025061578994,0.045187102294266104,0.610091155101142,0.012711688032893924,0.02083571926360178,False,posthoc_train_only_multioutput_ridge,False
fold_test,m2,m2_final,T0,T0→T1,ftv,2,83,0.6289653391016737,0.800602657900345,0.01721170395869191,-0.0517185648194743,-0.18099079349021396,0.8192771084337349,-0.5968890966918444,-0.7723699800007835,0.5493533574265097,0.05095317605200667,0.09275118712425998,False,0.5007112747593606,0.6373495524976973,0.01721170395869191,-0.05171856481947439,-0.18099079349021463,0.46987951807228917,0.16404929922063308,0.024351208856843165,0.3481553701491673,0.03229182388502141,0.09275118712425996,False,posthoc_train_only_multioutput_ridge,False
fold_test,m2,m2_final,T0,T0→T1,sphericity,2,83,0.047739163970533724,0.061797860641305886,0.07453507409428654,0.10265243088364588,-0.018656478777255625,0.4939759036144578,-0.004651653610243344,-0.0012208778018113736,0.0037947517473281866,0.0002646120402793895,0.0697310543346341,False,0.5486873717238641,0.7102702040271327,0.07453507409428654,0.10265243088364588,-0.01865647877725607,0.5421686746987951,-0.207421981892268,-0.16799055484708042,0.5012838129204986,0.03495504879583203,0.06973105433463446,False,posthoc_train_only_multioutput_ridge,False
fold_test,m2,m2_final,T0,T0→T1,ld,2,83,0.27601151300553767,0.39294835199940964,-0.24301577047557174,-0.18748277176574787,-0.2700298933160481,0.6746987951807228,-0.17527511074304686,-0.24995945553071866,0.12306122676275619,0.012738424248082589,0.1035128982798163,False,0.5149887953309449,0.7331723094441934,-0.24301577047557174,-0.1874827717657479,-0.2700298933160481,0.4457831325301205,0.07536459563816168,-0.06398321755074828,0.4284127672868171,0.044346247201934905,0.10351289827981629,False,posthoc_train_only_multioutput_ridge,False
fold_test,m2,m2_final,T0,T0→T1,bpe,2,83,7.41465587865057,10.441743658147455,0.023613618236010242,0.0389100153015745,-0.08504137363518693,0.6385542168674698,-3.53963678185223,-5.488814297372232,101.71007998396517,6.85944028828632,0.06744110602771847,False,0.8184217886520048,1.1525485014015313,0.023613618236010242,0.0389100153015745,-0.08504137363518671,0.5301204819277109,-0.1252195748040475,-0.34036770504235586,1.2391856118082571,0.08357204823398384,0.06744110602771847,False,posthoc_train_only_multioutput_ridge,False
fold_test,m2,m2_final,T0-T1,T1→T2,ftv,2,83,0.9351952690294966,1.1561308971115674,-0.18741964768554756,-0.19294118759551215,-0.06795316677093766,0.891566265060241,-1.2692381494033667,-1.2686989175473626,1.266852484461958,0.021864202182703515,0.01725868043112329,False,0.7444970115101791,0.9203810437443478,-0.18741964768554756,-0.19294118759551213,-0.06795316677093743,0.6265060240963856,-0.3711991959464658,-0.3707699203517305,0.8028739420442128,0.013856544792217275,0.017258680431123295,False,posthoc_train_only_multioutput_ridge,False
