aggregation_level,model_name,native_head,fold,transition,feature_name,feature_label,n,mae,rmse,spearman,pearson,r2,direction_accuracy,target_mean,predicted_mean,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,near_constant_prediction,train_mean_baseline_mae,train_mean_baseline_rmse,rmse_gain_over_train_mean_baseline,train_mean_baseline_direction_accuracy,standardized_mae,standardized_rmse,standardized_spearman,standardized_pearson,standardized_r2,standardized_direction_accuracy,standardized_target_mean,standardized_predicted_mean,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_predicted_to_target_variance_ratio,standardized_near_constant_prediction,standardized_train_mean_baseline_mae,standardized_train_mean_baseline_rmse,standardized_rmse_gain_over_train_mean_baseline,standardized_train_mean_baseline_direction_accuracy,train_mean_baseline_change,train_mean_baseline_standardized,train_mean_baseline_n_min,train_mean_baseline_n_max,train_mean_baseline_unique_count,train_mean_baseline_varies_within_group,train_mean_baseline_variation_sources,mean_baseline_scope_cn,direction_rule,variance_definition
fold_transition_feature,m2,True,2,T2→T3,ftv,FTV,83,0.9018072707197042,1.2040978331439978,0.055665753600244616,0.01465070942069701,-0.010275243615584406,0.8313253012048193,-1.0375677157919905,-0.9312394342592052,1.4526068198038786,0.006281186198469073,0.004324078692758112,True,0.9185420460911864,1.2144977072030052,0.008563107198414074,0.8313253012048193,0.7179172524105174,0.9585669089963225,0.055665753600244616,0.014650709420696925,-0.01027524361558485,0.5903614457831325,-0.18676932211067662,-0.10212273496281665,0.9205966582222611,0.003980732394443199,0.00432407869275811,True,0.7312395933856722,0.9668461159314133,0.008563107198413973,0.5783132530120482,-0.837820004958883,-0.0277527202350339,240,240,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,2,T2→T3,sphericity,Sphericity,83,0.08765798738192995,0.12530765738746893,0.07358428199101735,0.05704443333700941,-0.025880881897344832,0.6144578313253012,0.04027281213410438,0.019192759803128054,0.015492536409464979,3.411366611994631e-05,0.0022019419685923715,True,0.0888727642032103,0.12374954534487946,-0.012590850643104572,0.6144578313253012,1.0074921030640962,1.4402164485168303,0.07358428199101735,0.057044433337009565,-0.02588088189734461,0.5180722891566265,0.3089148155133049,0.06663243041699189,2.0465522490672177,0.004506389288138207,0.002201941968592368,True,1.0214540715164717,1.4223083761838626,-0.012590850643104603,0.5542168674698795,0.03743192692458332,0.2762632625882592,240,240,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,2,T2→T3,ld,LD,83,0.6792869734901171,1.078482521839677,-0.12576209713416045,-0.057659860142099416,-0.09131295526320526,0.6385542168674698,-0.603852992589856,-0.3066832416709629,1.0788005310175923,0.002792328752202376,0.002588364273021331,True,0.815787285558117,1.0423578694447673,-0.03465666970418923,0.6385542168674698,1.2674296675249934,2.012258143364301,-0.12576209713416045,-0.05765986014209936,-0.09131295526320549,0.4819277108433735,-0.7242861315159195,-0.16981979651399046,3.7556258214029796,0.009720927698955863,0.002588364273021331,True,1.5221151714328933,1.9448559143194912,-0.034656669704189326,0.46987951807228917,-0.7477522411462338,-0.9927767457519655,240,240,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,2,T2→T3,bpe,BPE,83,5.132188084546931,7.267821645925342,-0.06916166407791445,-0.07024187910044544,-0.06770284442390495,0.5903614457831325,-1.3379500694961282,-2.869203991662996,50.075161938249195,0.3933844254596748,0.007855879246976408,True,4.821077898011686,7.048739423731234,-0.031081049961432267,0.5903614457831325,0.5664854337943785,0.8022143830287252,-0.06916166407791445,-0.07024187910044528,-0.06770284442390517,0.40963855421686746,0.11780025061578994,-0.05121792020298628,0.610091155101142,0.004792802444122925,0.007855879246976406,True,0.5321454240219528,0.7780323215703868,-0.031081049961432287,0.6265060240963856,-1.7993400666666677,0.06687251601414314,240,240,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T0→T1,ftv,FTV,72,0.6450838645679511,0.8198064449554961,0.06196539970416105,0.01885308176221477,-0.0032796811990198904,0.8888888888888888,-0.8609604468149397,-0.8829003451373963,0.6793206043901951,0.0036060474175308188,0.005308314504559823,True,0.6374592709752914,0.8361796029798763,0.019580910567575934,0.8888888888888888,0.48232394191048417,0.6129625895997027,0.06196539970416105,0.01885308176221445,-0.0032796811990198904,0.5416666666666666,-0.027995475225098845,-0.04439975817998247,0.3797694885556297,0.002015935884489113,0.005308314504559818,True,0.4766230954948943,0.6252046662560945,0.019580910567575965,0.5555555555555556,-0.689756672196222,0.10001219010281864,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T0→T1,sphericity,Sphericity,72,0.051888150395721325,0.06948911935872103,0.1355071065663387,0.06566101505526703,-0.3227224705061269,0.4305555555555556,-0.018295392179232713,0.01625489597238068,0.0037020223128499652,1.3005344686686601e-05,0.003513037898649121,True,0.047362299928257766,0.06430358636171074,-0.08064142749117313,0.4305555555555556,0.5689603327579486,0.7619572517399826,0.1355071065663387,0.06566101505526853,-0.32272247050612757,0.4444444444444444,-0.3651737336961863,0.013674679548583072,0.44510926030029235,0.0015636857004745952,0.003513037898649102,True,0.5193337924333754,0.7050972064886956,-0.08064142749117341,0.7083333333333334,0.003712467387190081,-0.12385468480531209,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T0→T1,ld,LD,72,0.2641570727023334,0.383988797370305,-0.18260431070800115,-0.1249886475965677,-0.05172158753009626,0.9166666666666666,-0.22839259397335276,-0.27780564813822134,0.1421708198949216,0.001378163116348188,0.009693712938891312,True,0.25455441118290506,0.3767234160552453,-0.019285717333785993,0.9166666666666666,0.46280160540158655,0.6727460675620663,-0.18260431070800115,-0.12498864759656787,-0.05172158753009648,0.5,-0.068570665507448,-0.1551420397332145,0.43639090941322245,0.0042302482049935,0.00969371293889131,True,0.4459778000729767,0.6600171631187116,-0.019285717333785892,0.5138888888888888,-0.2699173700735879,-0.14132182392441694,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T0→T1,bpe,BPE,72,7.049145918436068,9.152277553263177,-0.051418097626857034,-0.04711253425168989,-0.043746169238428,0.6805555555555556,-4.2344766671086,-2.5238078462361404,81.38373501210886,0.2064215962417609,0.002536398657680776,True,6.968995901385904,9.063086641281268,-0.009841118761422308,0.6805555555555556,0.8017225952159303,1.0409186867515698,-0.051418097626857034,-0.04711253425168996,-0.043746169238428445,0.5694444444444444,-0.22325353052130797,-0.028693528147414302,1.0527199746030198,0.0026701175304968384,0.0025363986576807745,True,0.7926068696486668,1.0307747104101526,-0.009841118761422582,0.625,-5.607842644628099,-0.3794509689653795,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T1→T2,ftv,FTV,72,0.812771699399331,0.9977209376067381,0.187439706733552,0.22683840584442996,-0.06369391843470451,0.9027777777777778,-1.2048825996629793,-0.9118437622232454,0.9490206093146233,0.005182625156133309,0.005461024876874032,True,0.8110035649565831,0.9799155498897391,-0.01817032877884477,0.9027777777777778,0.6077027677480752,0.7459878040437569,0.187439706733552,0.22683840584442994,-0.06369391843470451,0.5972222222222222,-0.28514326264202183,-0.06604051496833559,0.5305434121959167,0.0028973107722635345,0.005461024876874031,True,0.6063807480525043,0.7326748609326169,-0.01817032877884468,0.625,-1.3610706830660448,-0.40192381817004574,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T1→T2,sphericity,Sphericity,72,0.0559933174950134,0.07398985494578679,-0.1710077818509229,-0.16190688330490255,-0.019985307773735084,0.5972222222222222,0.014684301059441959,0.01751957170108786,0.00544282766346094,1.3347159425273734e-05,0.0024522472969108586,True,0.06095703337027573,0.0793780907121997,0.06788064210247863,0.5972222222222222,0.6139740251140514,0.8113084041272457,-0.1710077818509229,-0.16190688330490172,-0.019985307773735306,0.4166666666666667,-0.003547098400304088,0.027542013765519666,0.6544133963795621,0.0016047834823340323,0.002452247296910854,True,0.6684018167113027,0.8703911116675275,0.06788064210247843,0.5138888888888888,0.045239962569421484,0.3314997130156358,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
