comparison,left_arm,right_arm,task,endpoint,analysis_scope,metric,independent_unit,seed_result,n_seeds,mean,median,sample_sd,min,max,direction_count,negative_direction_count,zero_direction_count,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_resamples,bootstrap_seed,bootstrap_interval,bootstrap_statistic
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,-0.0003526820228116287,0.00016292416993985543,0.0014025557910991163,-0.002650402449919802,0.0009010206516248956,3,2,0,-0.001538358290202749,0.0005788540015083863,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.0019874483820805366,0.001908543446211164,0.003838352357737437,-0.0026478125547202414,0.007265509011123772,3,2,0,-0.0009064871312745471,0.005041505808231861,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.012100661999258832,-0.011580155800533731,0.023444671868606853,-0.04439361896050187,0.016201554130152118,2,3,0,-0.030782389249383257,0.0055747146050091345,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.0009697880631729123,0.0009280729323509762,0.0018789354602726134,-0.001298447456943571,0.0035578550786377113,3,2,0,-0.0004467765218022536,0.002467004999546516,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.008096416435113003,-0.0030046650929949487,0.033219226748547916,-0.02171839923304132,0.05573250971285194,2,3,0,-0.016817704904864363,0.03533403318546103,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.007583948596443446,0.0060468009089416075,0.0075315673975417914,-0.0029031622832815795,0.016297837257921444,4,1,0,0.001953756049758204,0.013474355774480019,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.005557729255578554,0.003813514326278175,0.007774757755411803,-0.0027896690343925798,0.013752646309382178,3,2,0,-0.0005689030503375214,0.011696184479793514,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.0034842562342127957,0.00021631533438572215,0.015810918753527484,-0.014050605551769985,0.024031885091735514,3,2,0,-0.008689014289387878,0.015863868314383852,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.003920701893717427,-0.0050573914060966785,0.0030034066331526754,-0.007515176773066123,0.0001870736902541137,1,4,0,-0.00608091748134546,-0.0016102602638925823,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.018469031985269307,0.0044422964585735525,0.03193485376743631,-0.01191346125440429,0.06920031908493116,4,1,0,-0.0031636899532656525,0.04497987813114811,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,-0.00878826756139472,-0.005801173712436422,0.04272596014811219,-0.056741743905316444,0.04698395518563815,2,3,0,-0.041615288482332737,0.024038753359543294,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.01684180393332538,0.014347681139371482,0.01609769057661154,0.0011021775204310413,0.04289880848047116,5,0,0,0.005833377017529269,0.03091135559355334,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.005135554247598017,-0.004612427326638691,0.004898392298693935,-0.01291654609498849,-0.0004578040838439934,0,5,0,-0.009288126403496877,-0.0017516332228690202,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.008210568898855988,0.007204648238711959,0.00766732472347867,0.0007265545813882179,0.02064210831974758,5,0,0,0.0029318394197193677,0.014881171662734985,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,T3,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.016416051206198604,0.007395575747679739,0.04397204833471461,-0.028401847601081096,0.0776755508971669,3,2,0,-0.017010532470827695,0.05168752593574564,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.1143937750552304,-0.022338762250558197,0.5919143352501817,-0.5394957846701951,1.074505223792296,2,3,0,-0.3027389094419043,0.6357676293751544,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.18892512557511498,0.08980821057345079,0.38377823464373995,-0.23073528880761085,0.6377405686891384,3,2,0,-0.11104633746396697,0.48889658861419694,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,-0.0029337101078365235,-0.00642134657145102,0.02096666201533471,-0.03189144332062109,0.025132823490672793,2,3,0,-0.019432582819929316,0.013727970128414016,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.01381201650084236,-0.027102856007639176,0.24882830362289532,-0.2592567790144127,0.3306660319942747,2,3,0,-0.20385284084072347,0.17622880783903874,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.018253380935529223,-0.008010050683363634,0.08641428056888663,-0.05439258186484386,0.1514929858177609,2,3,0,-0.04401483747289562,0.09133110177227508,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,-0.015433043179838448,-0.008484180774059547,0.029211441381223276,-0.06542847939217977,0.009878262001712945,1,4,0,-0.041105361445247554,0.0033007936540945942,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.011446023126707816,-0.006374088519283172,0.052152323421696026,-0.049524862704330264,0.08480636292114418,2,3,0,-0.026183004459590143,0.04981591908103831,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.16825311409938096,0.13809609373694443,1.040530845311241,-1.5201227962874562,1.1800831762942003,3,2,0,-0.9775789191889181,0.5807008515345451,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.004149402498251814,-0.0032228438442027064,0.02701552061136032,-0.03065066928861905,0.03955641598484895,2,3,0,-0.015386863967383684,0.024926625874546332,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.02052157822414973,0.03473759782514507,0.023269082489733372,-0.014614575079711367,0.03803689310922975,4,1,0,0.00012085000539021617,0.03671717499559588,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.006858494386712049,-0.007363532359799876,0.008462220168855951,-0.018802228002388968,0.003031079272635559,1,4,0,-0.013512894970234774,-0.00041291060522005707,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.004292085290036854,-0.004200998866556024,0.001501878006311239,-0.006698633442808082,-0.0029218080248931046,0,5,0,-0.005546977288870261,-0.003268625772910061,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.024667971430888988,0.029599263811400822,0.02104367569158116,-0.004823140745512405,0.05156926385257829,4,1,0,0.006957694916348597,0.0399374364680647,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.0014706510817343644,-0.002865168949519492,0.0057877875106651,-0.0077881225161944845,0.0055394591339396615,2,3,0,-0.005985509982593795,0.0030442078191250665,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.024025989444638452,0.037435066760533764,0.029815238508662446,-0.021035832357109152,0.05131200973313421,4,1,0,-0.0005563014747338557,0.045373706494204226,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.049910645174902686,0.03435953926033361,0.0340857857629105,0.015238525262868202,0.0932312157431161,5,0,0,0.024102796775895958,0.07728351856750876,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.0012959854306005437,0.017451582006598465,0.034430847354837375,-0.038673566726355926,0.0340685650290812,3,2,0,-0.02514931160904016,0.027741282470241248,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.0015412755733509198,-0.004871961867628061,0.008495065600438275,-0.010894008275616818,0.009508741677384913,2,3,0,-0.007931121494037607,0.0050578338748054905,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.0018277836543272863,0.008957711607269669,0.01685321592382729,-0.01804434301846572,0.01764568335898715,3,2,0,-0.011212426886629717,0.01486799419528429,10000,20260811,percentile_2.5_97.5,mean
GAP3-GAP0,GAP3,GAP0,static,macro,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.02065980817878286,0.024896144198271464,0.022479447735936093,-0.0066355201388252905,0.042568813884734935,4,1,0,0.002931457488267086,0.038388158869298625,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.5599581796652974,0.4141021542919887,0.38910298866449833,0.07757495897923761,1.0510494820139442,5,0,0,0.2753470718738825,0.8820425498166298,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.0639772374618709,0.05826448757582345,0.34020822098869613,-0.43312006020188665,0.43498203022853515,3,2,0,-0.2079200901797555,0.3129411640784976,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.044974757958122356,0.04173669973029908,0.013154238101759407,0.03226679005416026,0.0666268344464043,5,0,0,0.03642783942894341,0.05591033234451215,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.5199174969060572,-0.5518070820283612,0.13643994694772804,-0.6544429544767745,-0.3604922365726342,0,5,0,-0.6276227097047979,-0.4122122841073164,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.16141167651801852,0.16887434616689137,0.058125227986449396,0.07445726512618442,0.23657175044774023,5,0,0,0.11335100132404782,0.20737405443849943,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.04603305602452466,0.03872087767223915,0.02066731659757986,0.020937665105970827,0.07359251275930094,5,0,0,0.030994053213852284,0.06306154322863491,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.04386505257146682,0.03847749632128128,0.01639792941960357,0.025811011758226088,0.06256527138822943,5,0,0,0.03115020446849246,0.056579900674441186,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.557273562869382,-0.4830976437257384,0.2094126727282339,-0.7980391414861359,-0.33094528338288853,0,5,0,-0.7193571421943552,-0.3951899835444088,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.02187285240028023,0.018961465535398007,0.008219396695849451,0.012989522235239248,0.03132284306022952,5,0,0,0.015511111159891965,0.0282345936406685,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.26866401183297306,0.23626373876436454,0.061886502551979125,0.22013175560359544,0.3640625782227785,5,0,0,0.2251562179997725,0.32300994424849244,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.003118232763710903,0.004336392916385541,0.0129525637284987,-0.0174060214807078,0.015554838912803659,4,1,0,-0.007822422194410057,0.012078232493428523,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.0030856944418759568,0.003205267640872988,0.01279126365299997,-0.016426125031282962,0.01709628465646977,4,1,0,-0.007545066030105779,0.012529129311042556,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.04900562996547792,0.05069885624918089,0.023265373297063078,0.022271908666690758,0.08411455245462249,5,0,0,0.03238216264289663,0.06805729796415258,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.019835694793604076,-0.019612947588557472,0.00550886374174808,-0.02604270525461022,-0.014330913629254205,0,5,0,-0.024225415451331077,-0.015445974135877071,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.1613270417044589,0.16711853526651954,0.07857311899127195,0.04834993441312305,0.26731007130537987,5,0,0,0.09585737475448167,0.2235180439269285,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.07399011735105529,0.064523137637213,0.05157400675239183,0.019911256516449156,0.1345805477748785,5,0,0,0.03328032410294124,0.11469991059916933,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.027033252575607042,0.04164943057406095,0.027428596973507118,-0.0162843937634538,0.04991815821502556,4,1,0,0.0031957049050337027,0.0457774016015066,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.0176304576220895,-0.017874440464557995,0.00884113005349953,-0.027288596951163813,-0.007693206498660565,0,5,0,-0.024655318224648837,-0.010605597019530167,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.01402296986402832,0.020771357300523555,0.012710272940467098,-0.005786048946625882,0.02549765266455604,4,1,0,0.00289258778388377,0.022734749604912865,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T0_to_T1,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.26711810924452783,0.24597522805140717,0.06754578447220709,0.20943270216194643,0.37786488155211373,5,0,0,0.2217668133281098,0.324669672828567,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.09983863390468653,-0.3054951683471261,0.5359040072076555,-0.44883796675310883,0.8492589377947573,1,4,0,-0.3881265744954563,0.3873572953380039,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.26430546211711625,-0.3849884194639967,0.3586533190558288,-0.5966250328408496,0.33182349754570045,1,4,0,-0.49373605573935125,0.045098730741821594,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.019155329619350413,0.016273752059551352,0.0270669694855201,-0.007436509463108795,0.06026532232932853,3,2,0,-0.00043362336145068845,0.041494010031793316,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.40389367313372837,-0.2505139997074508,0.545113739428114,-1.2701938441221667,0.21615673232054,1,4,0,-0.8623219063562804,-0.014624795798510703,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.034152572379159855,0.0062416608076938385,0.12631248602836306,-0.08558057678036576,0.2405566204099983,3,2,0,-0.049783862578712514,0.14624300373769356,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,-0.0013153692818484108,0.029496142269365297,0.07122479331204895,-0.1283399325000828,0.0387842848336708,4,1,0,-0.06520550259230355,0.03381156865765015,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.03933619249455431,0.001818677986633821,0.12131568852475322,-0.05391469611924382,0.24956584173602103,3,2,0,-0.032363612082454904,0.14958173281548473,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.3404683503984902,-0.016456095718236696,1.0600021474738763,-2.174931388040646,0.4806156410248086,2,3,0,-1.3032728146760628,0.28913686905325947,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.01977190074035396,0.0009556491542721118,0.061557138042010656,-0.027910625870163824,0.126304038161224,3,2,0,-0.016790945380405365,0.0756845113480219,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.12609443622710206,0.15061440436909773,0.08453085492137048,-0.011441347138468505,0.19751553077710776,4,1,0,0.05338095346455799,0.18363003754693366,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.019787065280273824,-0.02486681087546494,0.021015177748130973,-0.03552039155749958,0.015752845841221982,1,4,0,-0.03316176702142736,-0.0014084864571921262,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.01563469670944362,-0.02192276629061554,0.02053967704167213,-0.03282332577947746,0.019205879781529385,1,4,0,-0.028475120554484163,0.0027544213526714155,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.05673128810778851,0.05454298570263659,0.020745310624701172,0.032542616448568304,0.08232312288717493,5,0,0,0.04060207792173355,0.07286049829384347,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.02325976929687077,-0.014868356695578955,0.030170729874004293,-0.07158265456059798,0.010553464256764178,1,4,0,-0.04889693541459037,-0.0018943523605619238,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.06379208852693127,0.04193938880664877,0.08702375374007129,-0.040563684249198484,0.1980628281708138,4,1,0,0.00015814371475134648,0.1356134524251478,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.04355316454465418,0.07336644197465728,0.08405198239571746,-0.10371548602483141,0.10911451653950399,4,1,0,-0.032882714825035936,0.09317866278135298,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.06954919868486058,0.04501818904794066,0.10735938115110431,-0.008535648223366818,0.25594828817936266,4,1,0,0.005941643950053194,0.16463200579169088,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.023256212651688514,-0.00939059114105567,0.05343606715871204,-0.1156873876989527,0.017974104221134768,2,3,0,-0.07124787034728541,0.008949024804767069,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.03379659497270847,0.024053775737235137,0.05166137352314061,-0.005421584375237015,0.12280832749974697,4,1,0,0.0022555405752172327,0.07919348770020762,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T1_to_T2,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.10819831607429498,0.1415744479538772,0.09140797130012564,-0.0449705967667377,0.1878927068598175,4,1,0,0.029647421121508255,0.16640489431227623,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T2_to_T3,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T2_to_T3,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.2521439390984591,0.28269077674024246,0.09572942341554097,0.1357447309779971,0.35550443904284723,5,0,0,0.17807496596980918,0.3262129122271091,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T2_to_T3,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.09163517675770892,0.0875291742395446,0.10346380496220944,-0.012476967019829865,0.22644065311319894,3,2,0,0.01106521834721349,0.17220513516820438,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,delta,T2_to_T3,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.029655723790925924,0.02926146149700014,0.004592025693210295,0.023845925487951322,0.03605820949555642,5,0,0,0.026130159787595142,0.033457530192158205,10000,20260811,percentile_2.5_97.5,mean
