epoch,arm,architecture,seed_base,fold,effective_seed,dropped_logical_tail_patients,train_loss,train_base_loss,train_state_loss,train_ftv_loss,train_grounded_patients,train_representation_std,train_optimizer_steps,val_loss,val_base_objective,val_state_loss,val_ftv_loss,val_grounded_patients,val_representation_std,finite
2,LOCAL3,LOCAL,2026,0,2026,24,1.3792698625153814,1.336694672703743,0.5491469034925103,0.1703007592465534,240.0,0.8038821816444397,20.0,1.0656425673989465,1.0298878407675374,0.3802092374602625,0.1430189065256361,59.0,0.8145408034324646,True
3,LOCAL3,LOCAL,2026,0,2026,24,1.062536565584943,1.0213218845427037,0.3973484257236123,0.1648587241689575,235.0,0.8397650718688965,20.0,0.9321089686211034,0.9014191184162108,0.3753104021480261,0.1227594008195703,59.0,0.8441934585571289,True
4,LOCAL3,LOCAL,2026,0,2026,24,0.998503349418752,0.9603760343044996,0.4297983275726437,0.152509260457009,236.0,0.8514279723167419,20.0,0.9660976552980424,0.9326015523642548,0.4484712254902548,0.1339844117351507,59.0,0.8437004089355469,True
5,LOCAL3,LOCAL,2026,0,2026,24,0.9980105371027024,0.9592247106134892,0.4876410711556673,0.1551433059568536,241.0,0.8538833260536194,20.0,0.9400720629762296,0.9075660035629904,0.4983946065272182,0.1300242376529564,59.0,0.8468169569969177,True
6,LOCAL3,LOCAL,2026,0,2026,24,1.0350550004034027,0.995133264735341,0.5444333968684077,0.1596869426722469,237.0,0.8559702038764954,20.0,1.0652803179572097,1.032424219383681,0.5736099392914575,0.1314243942941144,59.0,0.8292275071144104,True
7,LOCAL3,LOCAL,2026,0,2026,24,1.039762432013262,0.999090100824833,0.5800512302666903,0.1626893247537156,235.0,0.8569812774658203,20.0,0.9909507683686372,0.9577884836630388,0.5804992952376358,0.1326491388223939,59.0,0.8490686416625977,True
1,LOCAL3,LOCAL,2026,1,2027,24,2.2582696357357985,2.20754187181592,1.008871090039611,0.2029110556795147,228.0,0.5234643220901489,20.0,1.5094688220848074,1.4722176543937242,0.5098847894629172,0.1490046707643331,69.0,0.5918970704078674,True
2,LOCAL3,LOCAL,2026,1,2027,24,1.360686656098383,1.3228745877742767,0.4273729406297207,0.1512482732964249,234.0,0.709998369216919,20.0,1.0919974169167153,1.055926525888364,0.3000752211602266,0.1442835641134044,69.0,0.7523970007896423,True
3,LOCAL3,LOCAL,2026,1,2027,24,1.089222418067074,1.0527718905359509,0.3419929564930498,0.1458021101244932,229.0,0.7908983826637268,20.0,0.9409823357883352,0.9032778621705112,0.3098557024947868,0.1508178944712963,69.0,0.7923317551612854,True
4,LOCAL3,LOCAL,2026,1,2027,24,1.0194727949916564,0.9856962572783232,0.3765831806696951,0.1351061508533332,228.0,0.8184828162193298,20.0,0.9030586737924772,0.8708058822253519,0.3630111867731267,0.1290111662685007,69.0,0.815717875957489,True
5,LOCAL3,LOCAL,2026,1,2027,24,1.0178235992469638,0.9817672107368708,0.4361320647411048,0.1442255540403717,228.0,0.8293830752372742,20.0,0.9237171512746392,0.8920598315798547,0.4225996609561699,0.1266292787791378,69.0,0.8181154131889343,True
6,LOCAL3,LOCAL,2026,1,2027,24,0.989291787279122,0.9516181573271753,0.4751370660029351,0.150694519807787,230.0,0.8423099517822266,20.0,0.9852540728647018,0.9512117766151744,0.4954518523098023,0.1361691849981097,69.0,0.8317130208015442,True
