seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_folds,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
6026,GAP0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.09155103080075135,0.06428408474402954,-0.19192595147103297,1.1020896039093817,0.394904452370723,1.081971060328575,-0.058581359180899684,0.1272936316870481,0.007221950950659658,-0.005071025413190401,0.034834538682835745
6026,GAP3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.42062616070269315,0.46300675367713484,0.13931361919536825,0.36844154549407276,0.2980225856070975,0.4038965057517139,0.08438678539401186,0.49662587376686096,0.32274264662834645,0.33788586425391054,0.012115828581840257
6026,GAP3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.386175503786424,0.3791975153977127,0.031915390120039834,0.4702440946371943,0.36806209567471787,0.49414975063675054,0.04091732041940665,0.47329960098882856,0.2598168590636944,0.15509812015074634,0.008340124930215858
6026,GAP3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.25274076685613933,0.27354697716996346,0.06295190796249436,0.6105011310332153,0.4773453033138093,0.6425687462285612,0.046381741962912684,0.14663331261035775,0.11389309497570521,-0.25982104945810375,0.02150434471961104
6026,GAP3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.17201808308616148,0.20359132339445432,0.008758114860043258,0.6050758246900807,0.4910957975870886,0.6147106558945465,0.013879199736149261,0.12881532711108107,0.07396610904306344,-0.5815959226823475,0.01680591284556312
6026,GAP3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.1392190779829733,0.0904635629827174,0.001558785730253326,0.9287011335477582,0.5134815373383932,0.9399665324822373,0.013932846300750663,0.048713461335284744,0.03777566065798884,-0.0046765559637425205,0.01353923499688493
6026,GAP3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3352285435365906,0.37898703807933787,0.13298814618830068,0.830855780494417,0.5238087214783176,0.9195192108402048,0.07844657945788128,0.1327681763593014,0.140943858783042,0.02160649167915708,0.002051800459180797
6026,GAP3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.12240665944074344,0.05801161439115332,-0.4734469008889037,0.8934905342389985,0.34296846376963513,0.8647480762588101,-0.09918364019585539,0.2592647685430276,-0.010494229172140917,0.01135881556405256,0.0062803686113384
6026,GAP3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.397750324794975,0.4468250824872583,0.12074955634534823,0.372267665483333,0.30193794166701304,0.4027899113489097,0.07272062493802668,0.4223469444799043,0.2766400452734711,0.3553890493994839,0.0062067843361456
6026,GAP3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.37155264237694013,0.3575676815717367,0.017835482418865012,0.4675828954664019,0.3685252292818136,0.48473008493804703,0.0279519851527321,0.4399519921383554,0.2354921128532898,0.15247135140122747,0.005607451123610259
6026,GAP3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.2539472912329239,0.27978736926532366,0.07465000947697857,0.6048554357221627,0.47562048220585995,0.6398859725431689,0.05115766682292292,0.15606278604928547,0.12300451909458385,-0.2606337271540887,0.023533115338253884
6026,GAP3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.17142503934405032,0.1940973708423897,0.01984713560270044,0.5987563815743011,0.48840752314244734,0.6113123593073811,0.019082438296333923,0.0962330044919815,0.06270589948349731,-0.5912310094855149,0.019281512815403478
6026,GAP3,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,366,0.13346441896095876,0.09853299937459402,-0.0028475006390206005,0.9324159545212328,0.52296075957195,0.9441401833567087,0.01356010653416806,0.044954367680995,0.03683699649280048,-0.00551150623523874,0.018649963606907453
6026,GAP3,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,365,0.3343137682313979,0.3505838299938015,0.11045618709945093,0.8457007225689361,0.514293333772309,0.9210851354082482,0.06530670474139366,0.11144214222144941,0.11702852676114614,0.03242197283323026,0.011730168399770001
6026,GAP3,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.13256061194756372,0.058249347865980794,-0.1816133422446194,1.1024395852716622,0.3863998148134284,1.081971060328575,-0.055562169818307194,0.14359467374399248,0.02143413179033816,-0.007763984930441681,0.033448240211082836
6026,LOCAL0,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.7497344707341013,0.7376050609315804,0.5216276018301247,0.2738720263540365,0.2126755781541659,0.4038965057517139,0.3199105221093163,0.5980186532354577,0.5638175212213733,0.22970621675056418,0.016488530917220377
6026,LOCAL0,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.5109111216415079,0.5062817485980105,0.2156687830317968,0.43105647102585365,0.3325901906432007,0.49414975063675054,0.1264567142569708,0.4087844449454837,0.3213802234903281,0.15477684059525443,0.017177955168921184
6026,LOCAL0,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3417555032224661,0.36357982489878793,0.08146876953858331,0.6016579916836025,0.47754456612190255,0.6425687462285612,0.0602965962767034,0.38800854227126247,0.24182395032514759,-0.21084330098183557,0.03843976011364453
6026,LOCAL0,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.2505878160666286,0.31682715825378194,0.042419048924983785,0.5922692808738482,0.4811200304993314,0.6147106558945465,0.03409642416042316,0.21986642065320972,0.13968927617387922,-0.5361660231844836,0.019833766210841798
6026,LOCAL0,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3865686450127416,0.20994643203140892,-0.05242857618117184,0.936901493533475,0.5016810441102806,0.9399665324822373,-0.01145970806339926,0.15045356544327232,0.06064345291804627,-0.01219445333404012,0.0074266525325514
6026,LOCAL0,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.2618681349106324,0.2548708265778793,0.05367395800671768,0.894778534224848,0.5293304585474263,0.9195192108402048,0.03363454267539352,0.13956258114375858,0.10350040529170598,-0.0016755286028955017,-0.018086621772410157
6026,LOCAL0,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.1370567483988268,0.15241000546214764,-0.5031368798468513,0.8900458496995969,0.3590980691901785,0.8647480762588101,-0.12021031629518131,0.5523069038943814,0.09410314410322515,-0.002037358878439078,0.0076793146815908805
6026,LOCAL0,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.747598764286826,0.7358384460176246,0.5201000238070732,0.27387557889800535,0.21248827926605451,0.4027899113489097,0.3182834522993366,0.5955200508313663,0.561667680658098,0.22934574532426924,0.01587808524514988
6026,LOCAL0,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.49846552346754347,0.4935054359750751,0.20031696235245885,0.4291211551501252,0.33287960350553714,0.48473008493804703,0.11400307073342238,0.41017990886388606,0.31494306656139337,0.15319643430154917,0.018252702353087822
6026,LOCAL0,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.3305224321668178,0.3525865300189239,0.06952349001049432,0.6046525345648652,0.4792465664511174,0.6398859725431689,0.05228458018546238,0.38083724791565726,0.23155066581948652,-0.21864127450230236,0.0368247296108601
6026,LOCAL0,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.2540474302282655,0.32998761562438306,0.0776469256741451,0.5800150138933132,0.4731511648490466,0.6113123593073811,0.04988589824738214,0.1940095669704,0.14312746685599703,-0.5399425008468917,0.017947763787640965
6026,LOCAL0,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,366,0.3918747278806909,0.2341362649536145,-0.10023895401048785,0.9431825273408885,0.5101290180694276,0.9441401833567087,-0.026227532640367868,0.22071690055113752,0.07282912269976946,-0.0075588406395095,0.014757278538329768
6026,LOCAL0,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,365,0.2770312650174963,0.2646392635932633,0.05691365917151152,0.8942142237672555,0.5215431054339021,0.9210851354082482,0.03454101606806385,0.14656754770991381,0.10882426943088674,-0.0007971142621272211,-0.015497731038667029
6026,LOCAL0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.16595333523893258,0.21660051119843926,-0.2709583055940495,1.0848502744015183,0.4033174004571943,1.081971060328575,-0.0781195093664941,0.4487363133490664,0.11209927041951837,0.00204805332652018,0.0515381147092507
6026,LOCAL3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.7635119440660688,0.7493655431425632,0.5276214516248384,0.27212606614563223,0.21153248285875897,0.4038965057517139,0.32435288363988624,0.7104113339999669,0.6219772726729731,0.19323780388613804,0.008225856748121681
6026,LOCAL3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.5360212401267914,0.5348570702236725,0.2495387541032806,0.42162021846121844,0.32030515079010324,0.49414975063675054,0.1456848913016393,0.4508692699718278,0.35614339579492216,0.1419371609143607,0.012785681762033341
6026,LOCAL3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.38504566111082605,0.4100039227389763,0.12948018033651448,0.5859968644204068,0.4673720686531027,0.6425687462285612,0.08424653958196845,0.4036830472681812,0.27316324536620007,-0.18730723245284037,0.05089454641896311
6026,LOCAL3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.31200628840044825,0.37489268923448843,0.08930417183813898,0.5787398013144426,0.46531699543856836,0.6147106558945465,0.05720960182166801,0.2754328692630137,0.19036256162546306,-0.49238204882425257,0.030323581399627597
6026,LOCAL3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.41497334016941867,0.22581366851082124,-0.060063649696367294,0.9359813575762029,0.4931876376411487,0.9399665324822373,-0.013862705671772502,0.17340297367920976,0.06823888238359797,-0.0113334443275066,0.007915096630710184
6026,LOCAL3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.35284576965420617,0.3574159141916152,0.10763664636936629,0.866304061969932,0.5004687588139332,0.9195192108402048,0.061691302320328954,0.15279176142088743,0.13641507950590206,0.003208772026195459,-0.012930059344739703
6026,LOCAL3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.18389200723319848,0.1613327651075851,-0.49291727788273915,0.8851826631884421,0.3465839551364095,0.8647480762588101,-0.11149216296486883,0.5366530870237411,0.09549039832745387,-0.008089713031146199,0.00020920868392284298
6026,LOCAL3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.7596295684883699,0.7479827346805139,0.5389107025354112,0.2693266409822531,0.2083482481138481,0.4027899113489097,0.330128990718749,0.6688394042241085,0.6068788503112339,0.19907063941158284,0.008239392426955022
6026,LOCAL3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.5366692119930427,0.5352092816057239,0.24317130273694057,0.4176440200077696,0.3187094578572136,0.48473008493804703,0.1381741322261017,0.48105529214368686,0.3701382706966871,0.14337373455314317,0.020390490374998
6026,LOCAL3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.37293222502331747,0.40027151942660677,0.12170578798358404,0.5877155063555018,0.46773429796803684,0.6398859725431689,0.07843800783921832,0.3880597204335896,0.2607833161855776,-0.1969448131059966,0.04795325129417379
6026,LOCAL3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.3177633685939383,0.3862289597482499,0.10089602502542672,0.5720715868236973,0.4614975293258259,0.6113123593073811,0.06285047548524213,0.2691726075604611,0.19327768720245442,-0.49395313177517536,0.031026730007098935
