seed_base,fold,task,comparison,left_arm,right_arm,effect_spearman,effect_pearson,effect_r2,effect_rmse,effect_mae,effect_b0_rmse,effect_rmse_gain_over_b0,effect_prediction_target_variance_ratio,effect_calibration_slope,effect_calibration_intercept,effect_calibration_mean_bias
2026,1,static,GAP3-GAP0,GAP3,GAP0,0.08743714582169365,-0.000180454435796229,-0.04981782735471545,0.26164449342418017,-0.1862011176857763,0.0,-0.020066727328209494,0.08753931620640648,0.01864686704584126,-0.5200500494984892,-0.5071812200374026
2026,1,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.02393447202490223,0.03587260778264123,0.006898119372038963,0.09304692803793557,0.03718370739898624,0.0,-0.0005420007163620122,-0.0255789526742681,-0.009885304970671527,0.2707432817973592,0.02391659808942803
2026,1,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.20825019288583824,0.2895436827940728,0.4788723252576366,-1.323973215911245,-0.9378295088225919,0.0,0.134912872076481,0.11858598454880254,0.23559025470489622,2.1975122197279973,1.052377426248036
2026,1,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.12145156570090737,0.07161294431859117,0.2574405440019549,-0.4675736263593606,-0.35182507092303617,0.0,0.06295996372870072,0.024627550063836767,0.10046026665710982,1.0826352181141905,0.6556272672128196
2026,1,delta,GAP3-GAP0,GAP3,GAP0,0.0980525181578737,0.2170846932770589,0.28821498465582696,-0.9992777145757916,-0.6332114071797967,0.0,0.08982312996094227,0.010000955008120482,0.12793875701283902,0.9829397349714224,0.2657346103307292
2026,1,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.011253890972942826,-0.0008460451984227402,0.06678320340014521,-0.1428781250239073,-0.04720696928024104,0.0,0.017870221613161992,-0.08395747947684529,-0.0071912310349473985,-0.13193726664238437,-0.13101554870448728
2026,2,static,LOCAL0-GAP0,LOCAL0,GAP0,0.35764661433189193,0.32730358039919477,0.0906940929057875,-1.9828538882173063,-1.5743592459618263,0.0,0.044883530601054905,0.013141759989957764,0.0486113163334298,-0.7348302523748149,0.5068721488067638
2026,2,static,LOCAL3-GAP3,LOCAL3,GAP3,0.2970750598211662,0.27954081788802376,0.11788677784771336,-2.5272300219782693,-2.143488893972382,0.0,0.05870378940157796,0.02422794099718115,0.06301476325414829,-0.25163576496954754,1.2394346484541376
2026,2,static,GAP3-GAP0,GAP3,GAP0,0.10303933504051047,0.046753423617796025,0.007941632899928441,-0.18210031654622583,-0.0976339433920792,0.0,0.0037904658078510498,0.0003999677895084172,0.0033305350296624243,0.06423757825501486,0.13898087788224167
2026,2,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.04246778052978473,-0.0010093388933750114,0.0351343178418543,-0.7264764503071888,-0.6667635914026349,0.0,0.017610724608374102,0.011486148796731804,0.017733981950380916,0.5474320656602822,0.8715433775296155
2026,2,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.28062074080293287,0.20418039087003512,0.054289276780988244,-0.711742869137332,-0.34716802886968345,0.0,0.0274523042656796,0.0194629717990821,0.0332615942564953,0.6240733434313963,0.3470852716517679
2026,2,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.23623413514685912,0.1572086835298554,0.044749569919410634,-0.6240402358069055,-0.16603134262860664,0.0,0.02277033772683603,0.022139864957290332,0.030203422997064633,0.5596396997416759,0.3043429728035806
2026,2,delta,GAP3-GAP0,GAP3,GAP0,0.03506709765892841,0.056387451154079365,0.013234958342608301,-0.15212036772714654,-0.15942461119450257,0.0,0.006630585181967367,-9.328358068076692e-05,0.005901149162136965,0.17989902740315245,0.1319772051093251
