audit_condition,decision_point,fold,metric,native,comparison,absolute_difference,relative_difference,relative_percentage_difference,relative_defined,difference_direction,n_paired_patients
repeated_t0_c2_full_image_derived,T0-T1,2,specificity,0.7383177570093458,0.8037383177570093,0.06542056074766356,0.08860759493670887,8.860759493670887,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T1,3,auroc,0.7425385934819897,0.7018867924528301,-0.04065180102915955,-0.05474705474705479,-5.474705474705479,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,3,auprc,0.6418666539732752,0.5649703724436044,-0.07689628152967087,-0.119801022616876,-11.9801022616876,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,3,accuracy,0.6894409937888198,0.7204968944099379,0.03105590062111807,0.04504504504504513,4.504504504504514,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,3,sensitivity,0.6727272727272727,0.4909090909090909,-0.18181818181818182,-0.2702702702702703,-27.027027027027028,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,3,specificity,0.6981132075471698,0.839622641509434,0.14150943396226423,0.20270270270270282,20.27027027027028,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,4,auroc,0.7912521440823328,0.7802744425385935,-0.010977701543739338,-0.01387383481465431,-1.3873834814654311,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,4,auprc,0.6163168395298928,0.6552097603151741,0.03889292078528128,0.063105400162273,6.310540016227301,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,4,accuracy,0.7018633540372671,0.7329192546583851,0.03105590062111807,0.04424778761061955,4.424778761061956,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,4,sensitivity,0.8,0.6363636363636364,-0.1636363636363637,-0.2045454545454546,-20.45454545454546,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T1,4,specificity,0.6509433962264151,0.7830188679245284,0.1320754716981133,0.2028985507246378,20.28985507246378,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,0,auroc,0.772642310960068,0.7430756159728124,-0.029566694987255615,-0.0382669892236638,-3.8266989223663797,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,0,auprc,0.6386696797156936,0.6556936062109923,0.017023926495298713,0.026655291516072887,2.6655291516072888,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,0,accuracy,0.654320987654321,0.6851851851851852,0.030864197530864224,0.047169811320754755,4.7169811320754755,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,0,sensitivity,0.7818181818181819,0.5272727272727272,-0.25454545454545463,-0.3255813953488373,-32.55813953488373,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,0,specificity,0.5887850467289719,0.7663551401869159,0.17757009345794394,0.3015873015873016,30.15873015873016,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,1,auroc,0.7062022090059475,0.6856414613423959,-0.02056074766355165,-0.029114533205005153,-2.9114533205005153,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,1,auprc,0.5938404661764681,0.558214716655246,-0.035625749521222105,-0.05999212170669994,-5.999212170669994,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,1,accuracy,0.6234567901234568,0.691358024691358,0.0679012345679012,0.10891089108910885,10.891089108910885,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,1,sensitivity,0.8181818181818182,0.34545454545454546,-0.4727272727272728,-0.5777777777777778,-57.777777777777786,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,1,specificity,0.5233644859813084,0.8691588785046729,0.3457943925233645,0.6607142857142858,66.07142857142858,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,2,auroc,0.7700934579439253,0.7213254035683943,-0.048768054375531,-0.06332744924977933,-6.332744924977933,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,2,auprc,0.593997447488535,0.5426179506723343,-0.05137949681620069,-0.08649784108237668,-8.649784108237668,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,2,accuracy,0.7098765432098766,0.6790123456790124,-0.030864197530864224,-0.04347826086956525,-4.347826086956525,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,2,sensitivity,0.6363636363636364,0.18181818181818182,-0.45454545454545453,-0.7142857142857143,-71.42857142857143,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,2,specificity,0.7476635514018691,0.9345794392523364,0.1869158878504673,0.25000000000000006,25.000000000000007,True,comparison - native,162
repeated_t0_c2_full_image_derived,T0-T2,3,auroc,0.7337907375643224,0.7089193825042881,-0.02487135506003435,-0.0338943431510052,-3.3894343151005204,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,3,auprc,0.6174239829756762,0.5568175164650964,-0.06060646651057988,-0.09816020786637876,-9.816020786637877,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,3,accuracy,0.7204968944099379,0.6832298136645962,-0.037267080745341685,-0.05172413793103458,-5.172413793103458,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,3,sensitivity,0.5818181818181818,0.10909090909090909,-0.4727272727272727,-0.8125,-81.25,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,3,specificity,0.7924528301886793,0.9811320754716981,0.18867924528301883,0.23809523809523803,23.809523809523803,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,4,auroc,0.8003430531732418,0.7795883361921098,-0.02075471698113207,-0.0259322760394342,-2.59322760394342,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,4,auprc,0.6627013396897778,0.6535250646960068,-0.00917627499377105,-0.01384677296422341,-1.384677296422341,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,4,accuracy,0.7267080745341615,0.7329192546583851,0.006211180124223614,0.008547008547008563,0.8547008547008563,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,4,sensitivity,0.7454545454545455,0.4,-0.34545454545454546,-0.46341463414634143,-46.34146341463414,True,comparison - native,161
repeated_t0_c2_full_image_derived,T0-T2,4,specificity,0.7169811320754716,0.9056603773584906,0.18867924528301894,0.2631578947368422,26.31578947368422,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,0,auroc,0.7364485981308412,0.7146983857264231,-0.0217502124044181,-0.029533917858791073,-2.9533917858791074,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,0,auprc,0.646462538438846,0.5970693048583345,-0.04939323358051151,-0.07640540734161042,-7.640540734161042,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,0,accuracy,0.5925925925925926,0.6049382716049383,0.012345679012345734,0.020833333333333426,2.083333333333343,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,0,sensitivity,0.7636363636363637,0.7454545454545455,-0.018181818181818188,-0.023809523809523815,-2.3809523809523814,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,0,specificity,0.5046728971962616,0.5327102803738317,0.028037383177570097,0.055555555555555566,5.555555555555556,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,1,auroc,0.6853016142735769,0.683517417162277,-0.0017841971112999566,-0.0026035209521448658,-0.2603520952144866,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,1,auprc,0.5649473293218674,0.5360800941165118,-0.028867235205355612,-0.05109721509792125,-5.1097215097921245,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,1,accuracy,0.6851851851851852,0.5617283950617284,-0.12345679012345678,-0.18018018018018017,-18.01801801801802,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,1,sensitivity,0.38181818181818183,0.6545454545454545,0.2727272727272727,0.7142857142857142,71.42857142857142,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,1,specificity,0.8411214953271028,0.514018691588785,-0.3271028037383178,-0.38888888888888895,-38.88888888888889,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,2,auroc,0.7191163976210706,0.7214953271028036,0.0023789294817330164,0.0033081285444231568,0.3308128544423157,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,2,auprc,0.5334129103583285,0.5395530627731986,0.0061401524148700926,0.011511068246820928,1.1511068246820928,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,2,accuracy,0.6728395061728395,0.6975308641975309,0.024691358024691357,0.03669724770642201,3.669724770642201,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,2,sensitivity,0.4909090909090909,0.6545454545454545,0.16363636363636364,0.3333333333333333,33.33333333333333,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,2,specificity,0.7663551401869159,0.719626168224299,-0.04672897196261683,-0.06097560975609757,-6.097560975609757,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0,3,auroc,0.7180102915951972,0.730188679245283,0.01217838765008572,0.01696129956999516,1.696129956999516,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,3,auprc,0.5869337567209492,0.629872519185868,0.04293876246491879,0.07315776605661059,7.315776605661059,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,3,accuracy,0.7267080745341615,0.6645962732919255,-0.06211180124223603,-0.08547008547008547,-8.547008547008547,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,3,sensitivity,0.509090909090909,0.7090909090909091,0.20000000000000007,0.392857142857143,39.2857142857143,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,3,specificity,0.839622641509434,0.6415094339622641,-0.19811320754716988,-0.23595505617977536,-23.595505617977537,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,4,auroc,0.7780445969125215,0.7382504288164665,-0.03979416809605496,-0.0511463844797179,-5.11463844797179,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,4,auprc,0.6512363711225522,0.5300654785741429,-0.12117089254840929,-0.18606284587506075,-18.606284587506075,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,4,accuracy,0.7329192546583851,0.6024844720496895,-0.13043478260869568,-0.17796610169491528,-17.79661016949153,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,4,sensitivity,0.6909090909090909,0.8727272727272727,0.18181818181818177,0.26315789473684204,26.315789473684205,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0,4,specificity,0.7547169811320755,0.46226415094339623,-0.2924528301886793,-0.3875,-38.75,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,0,auroc,0.7767204757858963,0.7146983857264231,-0.062022090059473234,-0.07985123605338,-7.985123605338,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,0,auprc,0.660889083213823,0.5970693048583345,-0.06381977835548847,-0.09656654948080041,-9.65665494808004,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,0,accuracy,0.7530864197530864,0.6049382716049383,-0.14814814814814814,-0.19672131147540983,-19.672131147540984,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,0,sensitivity,0.6363636363636364,0.7454545454545455,0.10909090909090913,0.17142857142857149,17.14285714285715,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,0,specificity,0.8130841121495327,0.5327102803738317,-0.28037383177570097,-0.3448275862068966,-34.48275862068966,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,1,auroc,0.6842820730671199,0.683517417162277,-0.0007646559048428703,-0.0011174571641421136,-0.11174571641421135,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,1,auprc,0.5609339063153655,0.5360800941165118,-0.024853812198853742,-0.04430791563682113,-4.430791563682113,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,1,accuracy,0.6234567901234568,0.5617283950617284,-0.061728395061728336,-0.09900990099009892,-9.900990099009892,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,1,sensitivity,0.6363636363636364,0.6545454545454545,0.018181818181818188,0.02857142857142858,2.857142857142858,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,1,specificity,0.616822429906542,0.514018691588785,-0.10280373831775702,-0.16666666666666669,-16.666666666666668,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,2,auroc,0.7840271877655055,0.7214953271028036,-0.06253186066270189,-0.07975726051148692,-7.975726051148692,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,2,auprc,0.6361400919735195,0.5395530627731986,-0.09658702920032092,-0.15183295380845377,-15.183295380845378,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,2,accuracy,0.7469135802469136,0.6975308641975309,-0.04938271604938271,-0.06611570247933884,-6.6115702479338845,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,2,sensitivity,0.7636363636363637,0.6545454545454545,-0.10909090909090913,-0.1428571428571429,-14.28571428571429,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,2,specificity,0.7383177570093458,0.719626168224299,-0.01869158878504673,-0.025316455696202535,-2.5316455696202533,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T1,3,auroc,0.7425385934819897,0.730188679245283,-0.012349914236706727,-0.01663201663201668,-1.6632016632016682,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,3,auprc,0.6418666539732752,0.629872519185868,-0.011994134787407296,-0.01868633416794804,-1.868633416794804,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,3,accuracy,0.6894409937888198,0.6645962732919255,-0.024844720496894346,-0.036036036036035946,-3.6036036036035943,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,3,sensitivity,0.6727272727272727,0.7090909090909091,0.036363636363636376,0.05405405405405407,5.405405405405407,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,3,specificity,0.6981132075471698,0.6415094339622641,-0.05660377358490565,-0.08108108108108107,-8.108108108108107,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,4,auroc,0.7912521440823328,0.7382504288164665,-0.05300171526586628,-0.06698460871450258,-6.6984608714502585,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,4,auprc,0.6163168395298928,0.5300654785741429,-0.08625136095574992,-0.13994646166335445,-13.994646166335444,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,4,accuracy,0.7018633540372671,0.6024844720496895,-0.0993788819875776,-0.14159292035398224,-14.159292035398224,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,4,sensitivity,0.8,0.8727272727272727,0.07272727272727264,0.0909090909090908,9.09090909090908,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T1,4,specificity,0.6509433962264151,0.46226415094339623,-0.18867924528301883,-0.28985507246376807,-28.985507246376805,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,0,auroc,0.772642310960068,0.7146983857264231,-0.05794392523364489,-0.07499450186936445,-7.4994501869364445,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,0,auprc,0.6386696797156936,0.5970693048583345,-0.04160037485735901,-0.0651359790179449,-6.5135979017944905,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,0,accuracy,0.654320987654321,0.6049382716049383,-0.04938271604938271,-0.07547169811320754,-7.547169811320755,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,0,sensitivity,0.7818181818181819,0.7454545454545455,-0.036363636363636376,-0.04651162790697676,-4.651162790697676,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,0,specificity,0.5887850467289719,0.5327102803738317,-0.05607476635514019,-0.09523809523809526,-9.523809523809526,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,1,auroc,0.7062022090059475,0.683517417162277,-0.02268479184367056,-0.03212223291626593,-3.2122232916265934,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,1,auprc,0.5938404661764681,0.5360800941165118,-0.05776037205995632,-0.09726580681147452,-9.726580681147452,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,1,accuracy,0.6234567901234568,0.5617283950617284,-0.061728395061728336,-0.09900990099009892,-9.900990099009892,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,1,sensitivity,0.8181818181818182,0.6545454545454545,-0.1636363636363637,-0.20000000000000007,-20.000000000000007,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,1,specificity,0.5233644859813084,0.514018691588785,-0.009345794392523366,-0.01785714285714286,-1.785714285714286,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,2,auroc,0.7700934579439253,0.7214953271028036,-0.048598130841121634,-0.06310679611650503,-6.310679611650503,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,2,auprc,0.593997447488535,0.5395530627731986,-0.054444384715336414,-0.09165760719264247,-9.165760719264247,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,2,accuracy,0.7098765432098766,0.6975308641975309,-0.012345679012345734,-0.017391304347826163,-1.7391304347826164,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,2,sensitivity,0.6363636363636364,0.6545454545454545,0.018181818181818188,0.02857142857142858,2.857142857142858,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,2,specificity,0.7476635514018691,0.719626168224299,-0.028037383177570097,-0.037500000000000006,-3.7500000000000004,True,comparison - native,162
simplified_baseline_f1_clinical_only,T0-T2,3,auroc,0.7337907375643224,0.730188679245283,-0.0036020583190394806,-0.004908835904628372,-0.49088359046283714,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,3,auprc,0.6174239829756762,0.629872519185868,0.012448536210191707,0.020162054849563762,2.016205484956376,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,3,accuracy,0.7204968944099379,0.6645962732919255,-0.05590062111801242,-0.07758620689655171,-7.758620689655171,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,3,sensitivity,0.5818181818181818,0.7090909090909091,0.12727272727272732,0.21875000000000008,21.875000000000007,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,3,specificity,0.7924528301886793,0.6415094339622641,-0.15094339622641517,-0.19047619047619058,-19.047619047619058,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,4,auroc,0.8003430531732418,0.7382504288164665,-0.06209262435677532,-0.07758251178739822,-7.7582511787398225,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,4,auprc,0.6627013396897778,0.5300654785741429,-0.13263586111563497,-0.2001442477507653,-20.01442477507653,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,4,accuracy,0.7267080745341615,0.6024844720496895,-0.12422360248447206,-0.17094017094017094,-17.094017094017094,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,4,sensitivity,0.7454545454545455,0.8727272727272727,0.1272727272727272,0.17073170731707307,17.073170731707307,True,comparison - native,161
simplified_baseline_f1_clinical_only,T0-T2,4,specificity,0.7169811320754716,0.46226415094339623,-0.2547169811320754,-0.3552631578947368,-35.52631578947368,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,0,auroc,0.7364485981308412,0.7478334749362787,0.011384876805437538,0.015459160129210869,1.545916012921087,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,0,auprc,0.646462538438846,0.6291920933880516,-0.017270445050794447,-0.026715306802620232,-2.6715306802620233,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,0,accuracy,0.5925925925925926,0.7098765432098766,0.11728395061728403,0.1979166666666668,19.79166666666668,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,0,sensitivity,0.7636363636363637,0.32727272727272727,-0.4363636363636364,-0.5714285714285714,-57.14285714285714,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,0,specificity,0.5046728971962616,0.9065420560747663,0.4018691588785047,0.7962962962962965,79.62962962962965,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,1,auroc,0.6853016142735769,0.5747663551401869,-0.11053525913339002,-0.16129432184478062,-16.129432184478063,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,1,auprc,0.5649473293218674,0.4359036157500752,-0.12904371357179223,-0.22841724683731032,-22.841724683731034,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,1,accuracy,0.6851851851851852,0.5617283950617284,-0.12345679012345678,-0.18018018018018017,-18.01801801801802,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,1,sensitivity,0.38181818181818183,0.41818181818181815,0.03636363636363632,0.09523809523809512,9.523809523809511,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,1,specificity,0.8411214953271028,0.6355140186915887,-0.20560747663551404,-0.24444444444444446,-24.444444444444446,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,2,auroc,0.7191163976210706,0.5415463041631267,-0.17757009345794394,-0.2469281663516068,-24.692816635160682,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,2,auprc,0.5334129103583285,0.41410977489748974,-0.11930313546083876,-0.22366000736782882,-22.366000736782883,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,2,accuracy,0.6728395061728395,0.5925925925925926,-0.08024691358024694,-0.1192660550458716,-11.92660550458716,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,2,sensitivity,0.4909090909090909,0.43636363636363634,-0.054545454545454564,-0.11111111111111115,-11.111111111111114,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,2,specificity,0.7663551401869159,0.6728971962616822,-0.09345794392523366,-0.12195121951219513,-12.195121951219514,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0,3,auroc,0.7180102915951972,0.5393653516295027,-0.17864493996569453,-0.24880554228380294,-24.880554228380294,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,3,auprc,0.5869337567209492,0.3591041971936162,-0.22782955952733297,-0.3881691194593394,-38.81691194593394,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,3,accuracy,0.7267080745341615,0.5962732919254659,-0.13043478260869568,-0.17948717948717952,-17.948717948717952,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,3,sensitivity,0.509090909090909,0.2727272727272727,-0.23636363636363633,-0.46428571428571425,-46.42857142857142,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,3,specificity,0.839622641509434,0.7641509433962265,-0.07547169811320753,-0.08988764044943817,-8.988764044943817,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,4,auroc,0.7780445969125215,0.5451114922813036,-0.23293310463121786,-0.2993827160493827,-29.938271604938272,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,4,auprc,0.6512363711225522,0.41783370670092124,-0.23340266442163093,-0.35839930748847615,-35.839930748847614,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,4,accuracy,0.7329192546583851,0.5527950310559007,-0.18012422360248448,-0.24576271186440676,-24.576271186440675,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,4,sensitivity,0.6909090909090909,0.34545454545454546,-0.34545454545454546,-0.5,-50.0,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0,4,specificity,0.7547169811320755,0.660377358490566,-0.09433962264150952,-0.1250000000000001,-12.50000000000001,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,0,auroc,0.7767204757858963,0.7148683092608327,-0.061852166525063645,-0.07963246554364463,-7.963246554364463,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,0,auprc,0.660889083213823,0.6218468803297599,-0.039042202884063126,-0.05907527280403189,-5.907527280403189,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,0,accuracy,0.7530864197530864,0.6419753086419753,-0.11111111111111116,-0.14754098360655743,-14.754098360655743,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,0,sensitivity,0.6363636363636364,0.6181818181818182,-0.018181818181818188,-0.02857142857142858,-2.857142857142858,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,0,specificity,0.8130841121495327,0.6542056074766355,-0.15887850467289721,-0.19540229885057475,-19.540229885057474,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,1,auroc,0.6842820730671199,0.5747663551401869,-0.10951571792693293,-0.16004469828656576,-16.004469828656575,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,1,auprc,0.5609339063153655,0.4359036157500752,-0.12503029056529036,-0.2228966535230203,-22.28966535230203,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,1,accuracy,0.6234567901234568,0.5617283950617284,-0.061728395061728336,-0.09900990099009892,-9.900990099009892,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,1,sensitivity,0.6363636363636364,0.41818181818181815,-0.2181818181818182,-0.3428571428571429,-34.28571428571429,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,1,specificity,0.616822429906542,0.6355140186915887,0.01869158878504673,0.030303030303030307,3.0303030303030307,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,2,auroc,0.7840271877655055,0.5779099405267629,-0.20611724723874258,-0.2628955353272649,-26.28955353272649,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,2,auprc,0.6361400919735195,0.4539141122607512,-0.18222597971276833,-0.28645573830670273,-28.645573830670273,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,2,accuracy,0.7469135802469136,0.5925925925925926,-0.154320987654321,-0.20661157024793392,-20.661157024793393,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,2,sensitivity,0.7636363636363637,0.43636363636363634,-0.3272727272727273,-0.4285714285714286,-42.85714285714286,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,2,specificity,0.7383177570093458,0.6728971962616822,-0.06542056074766356,-0.08860759493670887,-8.860759493670887,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T1,3,auroc,0.7425385934819897,0.5394511149228131,-0.20308747855917664,-0.2735042735042735,-27.35042735042735,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,3,auprc,0.6418666539732752,0.366202815875616,-0.27566383809765926,-0.4294721285040254,-42.947212850402536,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,3,accuracy,0.6894409937888198,0.45962732919254656,-0.22981366459627328,-0.3333333333333333,-33.33333333333333,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,3,sensitivity,0.6727272727272727,0.7272727272727273,0.054545454545454564,0.08108108108108111,8.10810810810811,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,3,specificity,0.6981132075471698,0.32075471698113206,-0.3773584905660377,-0.5405405405405406,-54.054054054054056,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,4,auroc,0.7912521440823328,0.5806174957118353,-0.2106346483704975,-0.2662042055061783,-26.62042055061783,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,4,auprc,0.6163168395298928,0.4239845064647363,-0.1923323330651565,-0.3120673016363817,-31.20673016363817,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,4,accuracy,0.7018633540372671,0.577639751552795,-0.12422360248447206,-0.1769911504424779,-17.69911504424779,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,4,sensitivity,0.8,0.4,-0.4,-0.5,-50.0,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T1,4,specificity,0.6509433962264151,0.6698113207547169,0.018867924528301883,0.028985507246376805,2.8985507246376807,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,0,auroc,0.772642310960068,0.7075615972812236,-0.06508071367884438,-0.08423136133714519,-8.42313613371452,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,0,auprc,0.6386696797156936,0.5918751652355176,-0.04679451448017591,-0.07326872711572385,-7.326872711572385,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,0,accuracy,0.654320987654321,0.5987654320987654,-0.05555555555555558,-0.08490566037735853,-8.490566037735853,True,comparison - native,162
