population,seed,arm,fold,timing,raw_input_dim,train_rows,fit_scope,validation_rows_in_fit,test_rows_in_fit,fitted_transform_sha256,dimension,input_dim,max_components,component_explained_variance_ratio,incremental_explained_variance_ratio,cumulative_explained_variance_ratio
ftv_complete_375,2026,LOCAL0,3,T0,192,242,outer_train_timing_prefix,0,0,2c66400f69fea7d9a0f6f37ea7485e3e0bb735cada224e96eaa91dbff7130ce3,8,192,64,0.006738059340356609,0.9605094766693152,0.9605094766693152
ftv_complete_375,2026,LOCAL0,3,T0,192,242,outer_train_timing_prefix,0,0,2c66400f69fea7d9a0f6f37ea7485e3e0bb735cada224e96eaa91dbff7130ce3,16,192,64,0.0015654896644933193,0.02504914440976735,0.9855586210790827
ftv_complete_375,2026,LOCAL0,3,T0,192,242,outer_train_timing_prefix,0,0,2c66400f69fea7d9a0f6f37ea7485e3e0bb735cada224e96eaa91dbff7130ce3,32,192,64,0.0002597205079496139,0.010096279917321021,0.9956549009964037
ftv_complete_375,2026,LOCAL0,3,T0,192,242,outer_train_timing_prefix,0,0,2c66400f69fea7d9a0f6f37ea7485e3e0bb735cada224e96eaa91dbff7130ce3,64,192,64,4.004825849772135e-05,0.0036156446931134875,0.9992705456895171
ftv_complete_375,2026,LOCAL0,3,T1,384,242,outer_train_timing_prefix,0,0,01e17026df6e351e3859cb81734bf1059d132386b986b2479693dbe97ae46fee,8,384,64,0.01291383737124207,0.9234460947050069,0.923446094705007
ftv_complete_375,2026,LOCAL0,3,T1,384,242,outer_train_timing_prefix,0,0,01e17026df6e351e3859cb81734bf1059d132386b986b2479693dbe97ae46fee,16,384,64,0.0029049323513282853,0.042032190170702595,0.9654782848757096
ftv_complete_375,2026,LOCAL0,3,T1,384,242,outer_train_timing_prefix,0,0,01e17026df6e351e3859cb81734bf1059d132386b986b2479693dbe97ae46fee,32,384,64,0.0007045464346288921,0.021973829489276245,0.9874521143649858
ftv_complete_375,2026,LOCAL0,3,T1,384,242,outer_train_timing_prefix,0,0,01e17026df6e351e3859cb81734bf1059d132386b986b2479693dbe97ae46fee,64,384,64,0.00012122435158087596,0.0091920986226385,0.9966442129876244
ftv_complete_375,2026,LOCAL0,3,T2,576,242,outer_train_timing_prefix,0,0,0114e70acbb5558be1c14c06654293860690ddd494e2029fc18f6bd7af4544dc,8,576,64,0.018905722017961042,0.8823278260599106,0.8823278260599108
ftv_complete_375,2026,LOCAL0,3,T2,576,242,outer_train_timing_prefix,0,0,0114e70acbb5558be1c14c06654293860690ddd494e2029fc18f6bd7af4544dc,16,576,64,0.004285934240436072,0.06659642851168612,0.9489242545715969
ftv_complete_375,2026,LOCAL0,3,T2,576,242,outer_train_timing_prefix,0,0,0114e70acbb5558be1c14c06654293860690ddd494e2029fc18f6bd7af4544dc,32,576,64,0.0010189341696829834,0.030373453881980587,0.9792977084535774
ftv_complete_375,2026,LOCAL0,3,T2,576,242,outer_train_timing_prefix,0,0,0114e70acbb5558be1c14c06654293860690ddd494e2029fc18f6bd7af4544dc,64,576,64,0.00020183474829012433,0.014525013992677558,0.9938227224462554
ftv_complete_375,2026,LOCAL0,3,T3,768,242,outer_train_timing_prefix,0,0,88fd743da3f05843fb1e8980c485b48417c16f3a2b5d7c5b63e91e0b9b261146,8,768,64,0.02219924405469034,0.8415230977706912,0.8415230977706912
ftv_complete_375,2026,LOCAL0,3,T3,768,242,outer_train_timing_prefix,0,0,88fd743da3f05843fb1e8980c485b48417c16f3a2b5d7c5b63e91e0b9b261146,16,768,64,0.005360124130703603,0.09067955526792065,0.932202653038612
ftv_complete_375,2026,LOCAL0,3,T3,768,242,outer_train_timing_prefix,0,0,88fd743da3f05843fb1e8980c485b48417c16f3a2b5d7c5b63e91e0b9b261146,32,768,64,0.0012187193689911443,0.0397859595627328,0.9719886126013448
ftv_complete_375,2026,LOCAL0,3,T3,768,242,outer_train_timing_prefix,0,0,88fd743da3f05843fb1e8980c485b48417c16f3a2b5d7c5b63e91e0b9b261146,64,768,64,0.00026708356672655684,0.01888201215734458,0.9908706247586894
full_808,2026,LOCAL0,4,T0,192,526,outer_train_timing_prefix,0,0,4d466b42060331078e7268cf660ef993c8419f2575b4610e74667fc3c2cec74c,8,192,64,0.00799110337501261,0.9561599872399316,0.9561599872399316
full_808,2026,LOCAL0,4,T0,192,526,outer_train_timing_prefix,0,0,4d466b42060331078e7268cf660ef993c8419f2575b4610e74667fc3c2cec74c,16,192,64,0.0016313408949175665,0.02829780460242968,0.9844577918423613
full_808,2026,LOCAL0,4,T0,192,526,outer_train_timing_prefix,0,0,4d466b42060331078e7268cf660ef993c8419f2575b4610e74667fc3c2cec74c,32,192,64,0.00031607351932618844,0.010408158528874669,0.9948659503712357
full_808,2026,LOCAL0,4,T0,192,526,outer_train_timing_prefix,0,0,4d466b42060331078e7268cf660ef993c8419f2575b4610e74667fc3c2cec74c,64,192,64,5.184653207967848e-05,0.0041756666140273235,0.9990416169852631
full_808,2026,LOCAL0,4,T1,384,526,outer_train_timing_prefix,0,0,441f2df7e9b04062a5a4228b622f152f8282a8d80103cf02896d9d43b2c53838,8,384,64,0.01713819648794028,0.9026917750345061,0.9026917750345061
full_808,2026,LOCAL0,4,T1,384,526,outer_train_timing_prefix,0,0,441f2df7e9b04062a5a4228b622f152f8282a8d80103cf02896d9d43b2c53838,16,384,64,0.0033307143128992432,0.05932389921199572,0.9620156742465018
full_808,2026,LOCAL0,4,T1,384,526,outer_train_timing_prefix,0,0,441f2df7e9b04062a5a4228b622f152f8282a8d80103cf02896d9d43b2c53838,32,384,64,0.0006929877063425623,0.02418898948225939,0.9862046637287611
full_808,2026,LOCAL0,4,T1,384,526,outer_train_timing_prefix,0,0,441f2df7e9b04062a5a4228b622f152f8282a8d80103cf02896d9d43b2c53838,64,384,64,0.00013172096211950247,0.00941485566882749,0.9956195193975886
full_808,2026,LOCAL0,4,T2,576,526,outer_train_timing_prefix,0,0,ff920926b058969c3c8d5f92b4c5cd5591ef1f54024284da5fa5be0e10b9f48a,8,576,64,0.016819257553484863,0.8605403808910611,0.8605403808910612
full_808,2026,LOCAL0,4,T2,576,526,outer_train_timing_prefix,0,0,ff920926b058969c3c8d5f92b4c5cd5591ef1f54024284da5fa5be0e10b9f48a,16,576,64,0.004978137879368533,0.07981101553252423,0.9403513964235855
full_808,2026,LOCAL0,4,T2,576,526,outer_train_timing_prefix,0,0,ff920926b058969c3c8d5f92b4c5cd5591ef1f54024284da5fa5be0e10b9f48a,32,576,64,0.0010755409560437607,0.03709241925198094,0.9774438156755664
full_808,2026,LOCAL0,4,T2,576,526,outer_train_timing_prefix,0,0,ff920926b058969c3c8d5f92b4c5cd5591ef1f54024284da5fa5be0e10b9f48a,64,576,64,0.00020362917210320884,0.014677420235797335,0.9921212359113637
full_808,2026,LOCAL0,4,T3,768,526,outer_train_timing_prefix,0,0,01fa95ed8a7c55a9e7ba8d3e4b1ec0d9073d464607001565ca9aece4a13739a5,8,768,64,0.016964907539519403,0.8275976195415463,0.8275976195415462
full_808,2026,LOCAL0,4,T3,768,526,outer_train_timing_prefix,0,0,01fa95ed8a7c55a9e7ba8d3e4b1ec0d9073d464607001565ca9aece4a13739a5,16,768,64,0.006494888603112974,0.09168869973322605,0.9192863192747721
full_808,2026,LOCAL0,4,T3,768,526,outer_train_timing_prefix,0,0,01fa95ed8a7c55a9e7ba8d3e4b1ec0d9073d464607001565ca9aece4a13739a5,32,768,64,0.001524353250797028,0.04874496675942784,0.9680312860341997
full_808,2026,LOCAL0,4,T3,768,526,outer_train_timing_prefix,0,0,01fa95ed8a7c55a9e7ba8d3e4b1ec0d9073d464607001565ca9aece4a13739a5,64,768,64,0.00029487496455566747,0.020414434582499606,0.9884457206166991
ftv_complete_375,2026,LOCAL0,4,T0,192,225,outer_train_timing_prefix,0,0,6ade1f602735f8b46824212271d18b4f6502b88f91827bc4e5629538988a4053,8,192,64,0.008025758237270164,0.9595407934016124,0.9595407934016121
ftv_complete_375,2026,LOCAL0,4,T0,192,225,outer_train_timing_prefix,0,0,6ade1f602735f8b46824212271d18b4f6502b88f91827bc4e5629538988a4053,16,192,64,0.0014682572694746353,0.026175536926546172,0.9857163303281583
ftv_complete_375,2026,LOCAL0,4,T0,192,225,outer_train_timing_prefix,0,0,6ade1f602735f8b46824212271d18b4f6502b88f91827bc4e5629538988a4053,32,192,64,0.0002923366551936944,0.009973628126545307,0.9956899584547036
ftv_complete_375,2026,LOCAL0,4,T0,192,225,outer_train_timing_prefix,0,0,6ade1f602735f8b46824212271d18b4f6502b88f91827bc4e5629538988a4053,64,192,64,4.149161143628539e-05,0.003639553548619622,0.9993295120033232
ftv_complete_375,2026,LOCAL0,4,T1,384,225,outer_train_timing_prefix,0,0,36aebffedcbb7d9115cb083fabd5f477702a984469060de134e595bf9cf561ec,8,384,64,0.01641042322241889,0.90853797025649,0.9085379702564899
ftv_complete_375,2026,LOCAL0,4,T1,384,225,outer_train_timing_prefix,0,0,36aebffedcbb7d9115cb083fabd5f477702a984469060de134e595bf9cf561ec,16,384,64,0.0030467242607791307,0.05749677686125287,0.9660347471177426
ftv_complete_375,2026,LOCAL0,4,T1,384,225,outer_train_timing_prefix,0,0,36aebffedcbb7d9115cb083fabd5f477702a984469060de134e595bf9cf561ec,32,384,64,0.0006186599932932582,0.02239775126638672,0.9884324983841292
ftv_complete_375,2026,LOCAL0,4,T1,384,225,outer_train_timing_prefix,0,0,36aebffedcbb7d9115cb083fabd5f477702a984469060de134e595bf9cf561ec,64,384,64,0.0001161866055985578,0.008488418876673773,0.9969209172608028
ftv_complete_375,2026,LOCAL0,4,T2,576,225,outer_train_timing_prefix,0,0,65a8eb3a1feb7deb313e0cc5732e84b702f7309e9c7b43f3f7339d96024ce7d0,8,576,64,0.017653983675747165,0.8691953691048535,0.8691953691048535
ftv_complete_375,2026,LOCAL0,4,T2,576,225,outer_train_timing_prefix,0,0,65a8eb3a1feb7deb313e0cc5732e84b702f7309e9c7b43f3f7339d96024ce7d0,16,576,64,0.004608665310321089,0.07695270777294765,0.9461480768778011
ftv_complete_375,2026,LOCAL0,4,T2,576,225,outer_train_timing_prefix,0,0,65a8eb3a1feb7deb313e0cc5732e84b702f7309e9c7b43f3f7339d96024ce7d0,32,576,64,0.000969130635513629,0.034743296353732536,0.9808913732315337
ftv_complete_375,2026,LOCAL0,4,T2,576,225,outer_train_timing_prefix,0,0,65a8eb3a1feb7deb313e0cc5732e84b702f7309e9c7b43f3f7339d96024ce7d0,64,576,64,0.00018498851775547407,0.01347545411801888,0.9943668273495525
ftv_complete_375,2026,LOCAL0,4,T3,768,225,outer_train_timing_prefix,0,0,59f6df10b340c8dabd398fee9af0dcdc5156581aca4327a9f965826551bbd16f,8,768,64,0.018460043830967072,0.836206313158478,0.8362063131584782
ftv_complete_375,2026,LOCAL0,4,T3,768,225,outer_train_timing_prefix,0,0,59f6df10b340c8dabd398fee9af0dcdc5156581aca4327a9f965826551bbd16f,16,768,64,0.006504701817517436,0.09066128788528562,0.9268676010437636
ftv_complete_375,2026,LOCAL0,4,T3,768,225,outer_train_timing_prefix,0,0,59f6df10b340c8dabd398fee9af0dcdc5156581aca4327a9f965826551bbd16f,32,768,64,0.0013555339490411592,0.045986478616082356,0.972854079659846
ftv_complete_375,2026,LOCAL0,4,T3,768,225,outer_train_timing_prefix,0,0,59f6df10b340c8dabd398fee9af0dcdc5156581aca4327a9f965826551bbd16f,64,768,64,0.000246931541357968,0.018790201268081008,0.991644280927927
full_808,2026,LOCAL3,0,T0,192,525,outer_train_timing_prefix,0,0,f13e79c7cbb938fb2d3f2a31375a73a5fa4261b63813bd315d1cf68e69ce91e4,8,192,64,0.00808270410706806,0.9470489525955328,0.9470489525955328
full_808,2026,LOCAL3,0,T0,192,525,outer_train_timing_prefix,0,0,f13e79c7cbb938fb2d3f2a31375a73a5fa4261b63813bd315d1cf68e69ce91e4,16,192,64,0.0020803867923544004,0.0320793377815219,0.9791282903770546
full_808,2026,LOCAL3,0,T0,192,525,outer_train_timing_prefix,0,0,f13e79c7cbb938fb2d3f2a31375a73a5fa4261b63813bd315d1cf68e69ce91e4,32,192,64,0.0004169873243294354,0.013569152718866355,0.992697443095921
full_808,2026,LOCAL3,0,T0,192,525,outer_train_timing_prefix,0,0,f13e79c7cbb938fb2d3f2a31375a73a5fa4261b63813bd315d1cf68e69ce91e4,64,192,64,7.306504447586999e-05,0.005833886448397385,0.9985313295443183
full_808,2026,LOCAL3,0,T1,384,525,outer_train_timing_prefix,0,0,2878e7f39b3e05a292ded821bc3b08f33fd5d40a5eba1934c300f3ae1271de18,8,384,64,0.013972402001816675,0.9053319336630472,0.9053319336630473
full_808,2026,LOCAL3,0,T1,384,525,outer_train_timing_prefix,0,0,2878e7f39b3e05a292ded821bc3b08f33fd5d40a5eba1934c300f3ae1271de18,16,384,64,0.003684610945145952,0.049709991944207194,0.9550419256072543
full_808,2026,LOCAL3,0,T1,384,525,outer_train_timing_prefix,0,0,2878e7f39b3e05a292ded821bc3b08f33fd5d40a5eba1934c300f3ae1271de18,32,384,64,0.0008269148138672423,0.026046824032825478,0.9810887496400799
full_808,2026,LOCAL3,0,T1,384,525,outer_train_timing_prefix,0,0,2878e7f39b3e05a292ded821bc3b08f33fd5d40a5eba1934c300f3ae1271de18,64,384,64,0.0001852656081571152,0.012623967256178856,0.9937127168962587
full_808,2026,LOCAL3,0,T2,576,525,outer_train_timing_prefix,0,0,f6f30a9dae7cf2a868a45b3a554c4e315ff767bf4d51c03dadc5180384a73f8f,8,576,64,0.024209351935277693,0.8545519087252116,0.8545519087252117
full_808,2026,LOCAL3,0,T2,576,525,outer_train_timing_prefix,0,0,f6f30a9dae7cf2a868a45b3a554c4e315ff767bf4d51c03dadc5180384a73f8f,16,576,64,0.004539658078037819,0.08113512266233444,0.935687031387546
full_808,2026,LOCAL3,0,T2,576,525,outer_train_timing_prefix,0,0,f6f30a9dae7cf2a868a45b3a554c4e315ff767bf4d51c03dadc5180384a73f8f,32,576,64,0.0010585271904445363,0.035758779295880255,0.9714458106834263
full_808,2026,LOCAL3,0,T2,576,525,outer_train_timing_prefix,0,0,f6f30a9dae7cf2a868a45b3a554c4e315ff767bf4d51c03dadc5180384a73f8f,64,576,64,0.0002657168500013808,0.01772051540252737,0.9891663260859537
full_808,2026,LOCAL3,0,T3,768,525,outer_train_timing_prefix,0,0,392f4c0dfefade9931ffd41b485ec9a3d3618a29186f470ae4ab5bfc91d501d7,8,768,64,0.022186500716285862,0.8027314850156648,0.8027314850156648
full_808,2026,LOCAL3,0,T3,768,525,outer_train_timing_prefix,0,0,392f4c0dfefade9931ffd41b485ec9a3d3618a29186f470ae4ab5bfc91d501d7,16,768,64,0.006689414080059738,0.11453024295134624,0.9172617279670109
full_808,2026,LOCAL3,0,T3,768,525,outer_train_timing_prefix,0,0,392f4c0dfefade9931ffd41b485ec9a3d3618a29186f470ae4ab5bfc91d501d7,32,768,64,0.0015572252196164363,0.04491401772725398,0.9621757456942652
full_808,2026,LOCAL3,0,T3,768,525,outer_train_timing_prefix,0,0,392f4c0dfefade9931ffd41b485ec9a3d3618a29186f470ae4ab5bfc91d501d7,64,768,64,0.00036591105145935535,0.022200018630403537,0.9843757643246689
ftv_complete_375,2026,LOCAL3,0,T0,192,247,outer_train_timing_prefix,0,0,089ac4c8ff5ead3a366051f8ae06332ff3a1429786c7699ca52f1670f2bdc20c,8,192,64,0.008472327442287403,0.9497174966457973,0.9497174966457973
ftv_complete_375,2026,LOCAL3,0,T0,192,247,outer_train_timing_prefix,0,0,089ac4c8ff5ead3a366051f8ae06332ff3a1429786c7699ca52f1670f2bdc20c,16,192,64,0.0018795369958145682,0.030438720750329835,0.9801562173961272
ftv_complete_375,2026,LOCAL3,0,T0,192,247,outer_train_timing_prefix,0,0,089ac4c8ff5ead3a366051f8ae06332ff3a1429786c7699ca52f1670f2bdc20c,32,192,64,0.00038017713315058603,0.013476900982345113,0.9936331183784726
ftv_complete_375,2026,LOCAL3,0,T0,192,247,outer_train_timing_prefix,0,0,089ac4c8ff5ead3a366051f8ae06332ff3a1429786c7699ca52f1670f2bdc20c,64,192,64,5.870788435859481e-05,0.005303053623616362,0.9989361720020888
ftv_complete_375,2026,LOCAL3,0,T1,384,247,outer_train_timing_prefix,0,0,de0a7d2e2b0224e90ed51411244a967e1e9b4f2ffb6ef6b10fc60b60a6a504de,8,384,64,0.013656786460936304,0.9101588297852087,0.9101588297852086
ftv_complete_375,2026,LOCAL3,0,T1,384,247,outer_train_timing_prefix,0,0,de0a7d2e2b0224e90ed51411244a967e1e9b4f2ffb6ef6b10fc60b60a6a504de,16,384,64,0.0036514453473545233,0.04834064615646082,0.9584994759416693
ftv_complete_375,2026,LOCAL3,0,T1,384,247,outer_train_timing_prefix,0,0,de0a7d2e2b0224e90ed51411244a967e1e9b4f2ffb6ef6b10fc60b60a6a504de,32,384,64,0.0008178321684573056,0.025030996762289412,0.9835304727039587
ftv_complete_375,2026,LOCAL3,0,T1,384,247,outer_train_timing_prefix,0,0,de0a7d2e2b0224e90ed51411244a967e1e9b4f2ffb6ef6b10fc60b60a6a504de,64,384,64,0.00016843328215007558,0.011732420688478412,0.995262893392437
ftv_complete_375,2026,LOCAL3,0,T2,576,247,outer_train_timing_prefix,0,0,94a8a3c75964a97badddb58585808593d7a26ae2844fab7874905c33edd85ae6,8,576,64,0.025363755536980812,0.8603341378298854,0.8603341378298855
ftv_complete_375,2026,LOCAL3,0,T2,576,247,outer_train_timing_prefix,0,0,94a8a3c75964a97badddb58585808593d7a26ae2844fab7874905c33edd85ae6,16,576,64,0.00479770471535332,0.08055568074450337,0.940889818574389
ftv_complete_375,2026,LOCAL3,0,T2,576,247,outer_train_timing_prefix,0,0,94a8a3c75964a97badddb58585808593d7a26ae2844fab7874905c33edd85ae6,32,576,64,0.0011119150553783271,0.033769759754025706,0.9746595783284145
ftv_complete_375,2026,LOCAL3,0,T2,576,247,outer_train_timing_prefix,0,0,94a8a3c75964a97badddb58585808593d7a26ae2844fab7874905c33edd85ae6,64,576,64,0.0002561407087338962,0.017006638565482016,0.9916662168938964
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,8,768,64,0.023624153934714207,0.8060754427240633,0.8060754427240633
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,16,768,64,0.00622608298857423,0.11464396770432123,0.9207194104283845
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,32,768,64,0.0013919336311506503,0.04518817222929372,0.9659075826576782
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,64,768,64,0.0003418674199388758,0.02189925128038387,0.9878068339380621
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,8,192,64,0.00750550778760384,0.9544425924753146,0.9544425924753146
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,16,192,64,0.0017499843495198317,0.02586663777134532,0.98030923024666
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,32,192,64,0.0003919062863438527,0.012883378155539919,0.9931926084021999
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,64,192,64,7.320464492211417e-05,0.0054748549922378495,0.9986674633944378
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,8,384,64,0.014489898611877773,0.9148585067586497,0.9148585067586497
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,16,384,64,0.0027548438959558484,0.047247394291441355,0.962105901050091
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,32,384,64,0.0007052201548090042,0.02158001261449721,0.9836859136645882
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,64,384,64,0.00016340094546108246,0.010805765725624463,0.9944916793902127
full_808,2026,LOCAL3,1,T2,576,525,outer_train_timing_prefix,0,0,0cff8ee105f49e026360aa0f3bb2a0a5429e935f4de0062bb5b95c7ed6f2b058,8,576,64,0.022928428710835436,0.8705191694087471,0.8705191694087471
full_808,2026,LOCAL3,1,T2,576,525,outer_train_timing_prefix,0,0,0cff8ee105f49e026360aa0f3bb2a0a5429e935f4de0062bb5b95c7ed6f2b058,16,576,64,0.004745024720936875,0.07226790646453933,0.9427870758732863
full_808,2026,LOCAL3,1,T2,576,525,outer_train_timing_prefix,0,0,0cff8ee105f49e026360aa0f3bb2a0a5429e935f4de0062bb5b95c7ed6f2b058,32,576,64,0.000943161054848797,0.03236106603209618,0.9751481419053823
full_808,2026,LOCAL3,1,T2,576,525,outer_train_timing_prefix,0,0,0cff8ee105f49e026360aa0f3bb2a0a5429e935f4de0062bb5b95c7ed6f2b058,64,576,64,0.0002374151184615238,0.015247659775880497,0.990395801681263
full_808,2026,LOCAL3,1,T3,768,525,outer_train_timing_prefix,0,0,26602ebd189da4ba170a4ab1fa15ca59c6a494dcaacc6f3d3e03b92ab8708c98,8,768,64,0.024708705476493842,0.8226953702963303,0.8226953702963301
full_808,2026,LOCAL3,1,T3,768,525,outer_train_timing_prefix,0,0,26602ebd189da4ba170a4ab1fa15ca59c6a494dcaacc6f3d3e03b92ab8708c98,16,768,64,0.006202827735445492,0.09868301933001224,0.9213783896263424
full_808,2026,LOCAL3,1,T3,768,525,outer_train_timing_prefix,0,0,26602ebd189da4ba170a4ab1fa15ca59c6a494dcaacc6f3d3e03b92ab8708c98,32,768,64,0.0011878830937331955,0.04552820065299275,0.9669065902793353
full_808,2026,LOCAL3,1,T3,768,525,outer_train_timing_prefix,0,0,26602ebd189da4ba170a4ab1fa15ca59c6a494dcaacc6f3d3e03b92ab8708c98,64,768,64,0.0003063413068285677,0.019399168846603698,0.9863057591259389
ftv_complete_375,2026,LOCAL3,1,T0,192,239,outer_train_timing_prefix,0,0,80b6dfe7b3e91202d3628301b670d1e8a908129dcfaf32928d544c7d7a99a783,8,192,64,0.007211153846678241,0.9563034027441856,0.9563034027441856
ftv_complete_375,2026,LOCAL3,1,T0,192,239,outer_train_timing_prefix,0,0,80b6dfe7b3e91202d3628301b670d1e8a908129dcfaf32928d544c7d7a99a783,16,192,64,0.001770774880497554,0.025926496270886702,0.9822298990150722
ftv_complete_375,2026,LOCAL3,1,T0,192,239,outer_train_timing_prefix,0,0,80b6dfe7b3e91202d3628301b670d1e8a908129dcfaf32928d544c7d7a99a783,32,192,64,0.00037422915974262864,0.01200672620795268,0.9942366252230246
ftv_complete_375,2026,LOCAL3,1,T0,192,239,outer_train_timing_prefix,0,0,80b6dfe7b3e91202d3628301b670d1e8a908129dcfaf32928d544c7d7a99a783,64,192,64,5.274031402247794e-05,0.0048550362551821906,0.9990916614782068
ftv_complete_375,2026,LOCAL3,1,T1,384,239,outer_train_timing_prefix,0,0,1588312fcdf969e78923b111b8514535cdce6aee7771c162b2d619fb40c3b094,8,384,64,0.013999357869882089,0.9192036536829906,0.9192036536829906
ftv_complete_375,2026,LOCAL3,1,T1,384,239,outer_train_timing_prefix,0,0,1588312fcdf969e78923b111b8514535cdce6aee7771c162b2d619fb40c3b094,16,384,64,0.0027803417962319527,0.04631154200870852,0.9655151956916991
ftv_complete_375,2026,LOCAL3,1,T1,384,239,outer_train_timing_prefix,0,0,1588312fcdf969e78923b111b8514535cdce6aee7771c162b2d619fb40c3b094,32,384,64,0.0006933328829674472,0.020850012459834873,0.9863652081515341
ftv_complete_375,2026,LOCAL3,1,T1,384,239,outer_train_timing_prefix,0,0,1588312fcdf969e78923b111b8514535cdce6aee7771c162b2d619fb40c3b094,64,384,64,0.00013395309082031505,0.009731748831622485,0.9960969569831567
ftv_complete_375,2026,LOCAL3,1,T2,576,239,outer_train_timing_prefix,0,0,fe9810ee1af193c837f21afe3b839beffa8da05a2bc742ec9d076dabb1ca962c,8,576,64,0.02381187537650085,0.8797249695489145,0.8797249695489145
ftv_complete_375,2026,LOCAL3,1,T2,576,239,outer_train_timing_prefix,0,0,fe9810ee1af193c837f21afe3b839beffa8da05a2bc742ec9d076dabb1ca962c,16,576,64,0.004905616992028988,0.06841388907590878,0.9481388586248234
ftv_complete_375,2026,LOCAL3,1,T2,576,239,outer_train_timing_prefix,0,0,fe9810ee1af193c837f21afe3b839beffa8da05a2bc742ec9d076dabb1ca962c,32,576,64,0.000921502619167187,0.031335047198921294,0.9794739058237448
ftv_complete_375,2026,LOCAL3,1,T2,576,239,outer_train_timing_prefix,0,0,fe9810ee1af193c837f21afe3b839beffa8da05a2bc742ec9d076dabb1ca962c,64,576,64,0.00021042985449345645,0.013604098417267379,0.9930780042410124
ftv_complete_375,2026,LOCAL3,1,T3,768,239,outer_train_timing_prefix,0,0,70d5360e2511859f7205197f73dd7d2243ebd13d9d883e9472b7eca01c87138f,8,768,64,0.026370134051110473,0.8328534869434343,0.8328534869434343
ftv_complete_375,2026,LOCAL3,1,T3,768,239,outer_train_timing_prefix,0,0,70d5360e2511859f7205197f73dd7d2243ebd13d9d883e9472b7eca01c87138f,16,768,64,0.0055348407935744606,0.09499464877204554,0.9278481357154799
ftv_complete_375,2026,LOCAL3,1,T3,768,239,outer_train_timing_prefix,0,0,70d5360e2511859f7205197f73dd7d2243ebd13d9d883e9472b7eca01c87138f,32,768,64,0.0011423762332929315,0.0440905466220759,0.9719386823375559
ftv_complete_375,2026,LOCAL3,1,T3,768,239,outer_train_timing_prefix,0,0,70d5360e2511859f7205197f73dd7d2243ebd13d9d883e9472b7eca01c87138f,64,768,64,0.00026608307859551125,0.018039503768330523,0.9899781861058866
full_808,2026,LOCAL3,2,T0,192,525,outer_train_timing_prefix,0,0,f98829952f58c20b230f278e92aa6ef916c0da2b4fabd719f046a88d9ce67d52,8,192,64,0.007555143922109351,0.9563299398858459,0.956329939885846
full_808,2026,LOCAL3,2,T0,192,525,outer_train_timing_prefix,0,0,f98829952f58c20b230f278e92aa6ef916c0da2b4fabd719f046a88d9ce67d52,16,192,64,0.0017768665548610247,0.026402905098350006,0.982732844984196
full_808,2026,LOCAL3,2,T0,192,525,outer_train_timing_prefix,0,0,f98829952f58c20b230f278e92aa6ef916c0da2b4fabd719f046a88d9ce67d52,32,192,64,0.0003443327871653493,0.011430010135042183,0.9941628551192382
full_808,2026,LOCAL3,2,T0,192,525,outer_train_timing_prefix,0,0,f98829952f58c20b230f278e92aa6ef916c0da2b4fabd719f046a88d9ce67d52,64,192,64,5.736090246778352e-05,0.004706367818158936,0.9988692229373971
full_808,2026,LOCAL3,2,T1,384,525,outer_train_timing_prefix,0,0,52305480bf57313669f3973e8217060ddcb4b7e5fa0a4fccb18ba3ebefa90d70,8,384,64,0.018652127323417922,0.9133238680117112,0.9133238680117112
