population,seed,arm,timing,model_key,model_family,representation,dimension,dimension_values,n_folds,fold_sizes,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
ftv_complete_375,3026,LOCAL0,T2,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6978730703259006,0.47776100595905613,0.6718696397941681,0.20449885125212686
ftv_complete_375,3026,LOCAL0,T2,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5196569468267581,0.33182640767960236,0.5191252144082332,0.2629092246391957
ftv_complete_375,3026,LOCAL0,T3,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7058662092624357,0.5131449858024241,0.6638078902229845,0.19490237272587158
ftv_complete_375,3026,LOCAL0,T3,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5335506003430531,0.3288349891092711,0.5409948542024013,0.25778188936598784
ftv_complete_375,3026,LOCAL3,T0,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6566723842195541,0.49764365866487287,0.6316466552315609,0.22901631925113725
ftv_complete_375,3026,LOCAL3,T0,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.49495711835334477,0.2861073247775845,0.5027444253859348,0.2765699667485818
ftv_complete_375,3026,LOCAL3,T1,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6760548885077187,0.4829113323743402,0.6620926243567753,0.20269510310210626
ftv_complete_375,3026,LOCAL3,T1,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5180789022298455,0.3159785462185781,0.49699828473413377,0.253088025957875
ftv_complete_375,3026,LOCAL3,T2,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6881303602058318,0.4747632967832252,0.6429674099485421,0.20908055934067452
ftv_complete_375,3026,LOCAL3,T2,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5140994854202401,0.3153830744024836,0.48550600343053174,0.26905397847772666
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7107375643224699,0.5220754279347557,0.6388507718696398,0.1900523194564186
ftv_complete_375,3026,LOCAL3,T3,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5521783876500859,0.3758128959272109,0.5236706689536879,0.23097616988843137
