comparison_name,population,seed,arm,timing,reference_selector,comparison_selector,n,reference_auroc,comparison_auroc,delta_auroc,reference_auprc,comparison_auprc,delta_auprc,reference_brier,comparison_brier,delta_brier,brier_improvement
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL0,T0,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6880274442538593,0.6687478559176673,-0.019279588336192033,0.538897485664505,0.4836502117153751,-0.05524727394912993,0.2356217123236572,0.20387521051599894,-0.031746501807658256,0.031746501807658256
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL0,T1,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6971526586620925,0.7145454545454546,0.017392795883362067,0.5259975356624463,0.543286872221934,0.01728933655948761,0.19795462758831528,0.18749464788130635,-0.010459979707008932,0.010459979707008932
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL0,T2,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.726106346483705,0.7244596912521442,-0.001646655231560823,0.5400010651611841,0.5338515539239431,-0.0061495112372409455,0.1887354938947084,0.1883924925757222,-0.000343001318986208,0.000343001318986208
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL0,T3,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.7154030874785592,0.7252144082332762,0.009811320754717023,0.5393749537451002,0.5374827496133785,-0.001892204131721753,0.19299362818294807,0.1867262906353398,-0.006267337547608276,0.006267337547608276
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T0,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6880274442538593,0.6432590051457977,-0.04476843910806161,0.538897485664505,0.4528088665273472,-0.08608861913715782,0.2356217123236572,0.21310866337014908,-0.022513048953508114,0.022513048953508114
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T1,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6971526586620925,0.7140651801029161,0.016912521440823558,0.5259975356624463,0.5424420235270975,0.016444487864651136,0.19795462758831528,0.1882798293158564,-0.009674798272458873,0.009674798272458873
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T2,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.726106346483705,0.7104288164665522,-0.015677530017152774,0.5400010651611841,0.5187552573317008,-0.021245807829483265,0.1887354938947084,0.19217446625401804,0.00343897235930965,-0.00343897235930965
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T3,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.7154030874785592,0.7195197255574615,0.004116638078902279,0.5393749537451002,0.5267522736026172,-0.012622680142483023,0.19299362818294807,0.19000415565488368,-0.002989472528064391,0.002989472528064391
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T0,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6880274442538593,0.6495711835334477,-0.03845626072041164,0.538897485664505,0.4594937887014375,-0.07940369696306754,0.2356217123236572,0.21049008707286107,-0.025131625250796125,0.025131625250796125
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T1,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6971526586620925,0.709433962264151,0.01228130360205848,0.5259975356624463,0.5182314021986207,-0.0077661334638255974,0.19795462758831528,0.18884746656417628,-0.009107161024138999,0.009107161024138999
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T2,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.726106346483705,0.7302572898799313,0.0041509433962263476,0.5400010651611841,0.556139485666422,0.01613842050523795,0.1887354938947084,0.17969440303035292,-0.009041090864355478,0.009041090864355478
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T3,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.7154030874785592,0.7056603773584906,-0.009742710120068554,0.5393749537451002,0.5196760004747816,-0.019698953270318675,0.19299362818294807,0.19647140757822212,0.00347777939527405,-0.00347777939527405
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T0,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6880274442538593,0.6569811320754717,-0.031046312178387603,0.538897485664505,0.46504201815903645,-0.07385546750546856,0.2356217123236572,0.20854261310557679,-0.02707909921808041,0.02707909921808041
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T1,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.6971526586620925,0.7123156089193827,0.015162950257290198,0.5259975356624463,0.5307823640209322,0.004784828358485815,0.19795462758831528,0.18641204253296284,-0.011542585055352439,0.011542585055352439
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T2,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.726106346483705,0.7323156089193825,0.006209262435677543,0.5400010651611841,0.5478635082387513,0.007862443077567227,0.1887354938947084,0.1844223056763763,-0.004313188218332098,0.004313188218332098
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T3,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",375,0.7154030874785592,0.7217495711835334,0.0063464837049742595,0.5393749537451002,0.532065497563572,-0.007309456181528229,0.19299362818294807,0.18968599695637847,-0.0033076312265696017,0.0033076312265696017
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T0,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",375,0.6966723842195541,0.6677186963979416,-0.02895368782161256,0.5362125873999827,0.4846941167742785,-0.051518470625704194,0.2430950945429407,0.20384511454386176,-0.03924997999907895,0.03924997999907895
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T1,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",375,0.6966723842195541,0.6388336192109777,-0.05783876500857643,0.5362125873999827,0.4788058670671159,-0.057406720332866756,0.2430950945429407,0.2144596293349652,-0.028635465207975497,0.028635465207975497
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T2,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",375,0.6966723842195541,0.6463121783876502,-0.050360205831903926,0.5362125873999827,0.4667441047577009,-0.06946848264228178,0.2430950945429407,0.21048931826634149,-0.03260577627659922,0.03260577627659922
