population,seed,arm,fold,timing,raw_input_dim,train_rows,fit_scope,validation_rows_in_fit,test_rows_in_fit,fitted_transform_sha256,component,explained_variance,explained_variance_ratio,cumulative_explained_variance_ratio
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,42,0.5001584509875759,0.0008231339202957924,0.9761973606172122
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,43,0.4706297560662545,0.000774537179875206,0.9769718977970874
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,44,0.459143681340248,0.0007556340148894703,0.9777275318119768
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,45,0.44540264399776647,0.0007330197535202694,0.978460551565497
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,46,0.42122236874145075,0.0006932251549760234,0.9791537767204731
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,47,0.3950662589362975,0.0006501788340329473,0.9798039555545061
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,48,0.3881906301312011,0.0006388632933644597,0.9804428188478705
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,49,0.375085868739542,0.0006172961807873192,0.9810601150286579
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,50,0.3628789644267321,0.0005972067131759274,0.9816573217418338
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,51,0.3373759398648526,0.0005552352048557745,0.9822125569466896
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,52,0.3166937371609253,0.0005211975462729372,0.9827337544929625
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,53,0.3109134722363319,0.0005116846966583118,0.9832454391896208
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,54,0.2989052183931202,0.0004919221573223215,0.9837373613469431
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,55,0.2895271981775513,0.0004764883152480503,0.9842138496621912
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,56,0.2742364948746717,0.00045132369685776393,0.9846651733590489
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,57,0.2656608743798189,0.00043721040115525365,0.9851023837602042
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,58,0.2588208937479872,0.0004259535283360303,0.9855283372885403
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,59,0.25289227843105033,0.00041619653161205177,0.9859445338201523
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,60,0.2502763512901457,0.00041189137919795315,0.9863564251993503
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,61,0.23007700496191225,0.00037864837970900874,0.9867350735790593
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,62,0.22476691960136105,0.0003699093263724005,0.9871049829054317
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,63,0.21873578729449608,0.000359983612691526,0.9874649665181232
ftv_complete_375,2026,LOCAL3,0,T3,768,247,outer_train_timing_prefix,0,0,9ebc59488262a91580d4fa7f0f4d16e42abf4e2f1b58dd8478fd61142cf55b2d,64,0.2077278981994849,0.0003418674199388758,0.9878068339380621
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,1,48.87277060943122,0.490334971422472,0.490334971422472
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,2,28.998193959936906,0.2909355952065686,0.7812705666290406
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,3,8.747648910084868,0.08776417061799559,0.8690347372470362
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,4,3.321867110486343,0.033327916432371194,0.9023626536794074
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,5,2.4380320708414525,0.024460499596730894,0.9268231532761383
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,6,1.1047732717928447,0.0110840650918268,0.9379072183679651
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,7,0.9000267388607734,0.00902986631974565,0.9469370846877108
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,8,0.7480905539874593,0.00750550778760384,0.9544425924753146
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,9,0.5700490968581052,0.0057192380160126545,0.9601618304913273
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,10,0.4686107224800972,0.004701518296390616,0.964863348787718
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,11,0.3666416583535591,0.0036784742266358773,0.9685418230143539
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,12,0.30062648040179557,0.0030161514241676076,0.9715579744385214
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,13,0.2587607942366549,0.0025961177372416403,0.9741540921757631
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,14,0.2415516014075983,0.002423459854972717,0.9765775520307358
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,15,0.19751980869308852,0.001981693866404372,0.9785592458971402
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,16,0.17442480889352646,0.0017499843495198317,0.98030923024666
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,17,0.1516374155030188,0.0015213610128929735,0.981830591259553
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,18,0.13209504647285863,0.0013252946380907676,0.9831558858976437
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,19,0.13107776861773815,0.0013150884046033017,0.984470974302247
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,20,0.119897264963519,0.0012029156779209624,0.9856738899801679
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,21,0.10081589356995146,0.0010114744401868163,0.9866853644203547
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,22,0.08975899597443049,0.0009005418390898212,0.9875859062594445
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,23,0.08394543019196257,0.0008422149921306073,0.9884281212515751
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,24,0.07607277925474362,0.0007632295770582842,0.9891913508286334
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,25,0.06518115732396586,0.0006539551679839255,0.9898453059966174
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,26,0.05660977056225169,0.0005679594155342982,0.9904132654121517
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,27,0.054549858871378476,0.0005472925548779019,0.9909605579670296
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,28,0.05280884820841652,0.0005298251921107718,0.9914903831591404
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,29,0.04688808507729803,0.0004704228462954115,0.9919608060054358
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,30,0.042622314115079406,0.00042762484944006965,0.9923884308548758
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,31,0.04109198801034281,0.00041227126098015374,0.992800702115856
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,32,0.03906216596648683,0.0003919062863438527,0.9931926084021999
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,33,0.035100891511188434,0.00035216326845035755,0.9935447716706503
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,34,0.034104093990174285,0.00034216251183505434,0.9938869341824853
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,35,0.030601460379229815,0.00030702098558005585,0.9941939551680654
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,36,0.03006675012146976,0.00030165629813367885,0.9944956114661991
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,37,0.028155168645731424,0.00028247761772350776,0.9947780890839226
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,38,0.026294888390382097,0.0002638136366463131,0.9950419027205689
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,39,0.024223979430478125,0.0002430364416354556,0.9952849391622044
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,40,0.023434734609522404,0.00023511803774914152,0.9955200571999535
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,41,0.022130189704172607,0.00022202968648712845,0.9957420868864406
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,42,0.020913815252738378,0.000209825939401672,0.9959519128258423
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,43,0.02003570957249862,0.00020101600457994565,0.9961529288304222
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,44,0.018575729116627113,0.00018636818604663384,0.9963392970164688
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,45,0.018057385423525852,0.0001811677024895429,0.9965204647189584
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,46,0.0163935577609979,0.0001644747080228014,0.9966849394269812
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,47,0.015666461415521405,0.0001571798327510524,0.9968421192597323
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,48,0.01549409867561263,0.00015545053690607408,0.9969975697966383
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,49,0.015136548496735737,0.00015186327646318301,0.9971494330731016
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,50,0.014164073781143273,0.0001421065477994905,0.997291539620901
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,51,0.013632551028561736,0.00013677384023150238,0.9974283134611325
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,52,0.012633421186775923,0.00012674968370609258,0.9975550631448385
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,53,0.011755251382103857,0.00011793910553120062,0.9976730022503697
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,54,0.011459893528542856,0.00011497581364331882,0.997787978064013
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,55,0.010702791746093659,0.00010737989722131243,0.9978953579612343
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,56,0.01042019404655058,0.00010454462651327585,0.9979999025877476
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,57,0.009597408460238575,9.628971192749901e-05,0.9980961922996752
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,58,0.009293965220607919,9.32453002770589e-05,0.9981894375999523
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,59,0.008879580677190538,8.908782709269096e-05,0.998278525427045
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,60,0.008506700652338571,8.534676404163248e-05,0.9983638721910866
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,61,0.007929014787910416,7.955090720165043e-05,0.9984434230982883
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,62,0.007633598263934512,7.658702668014185e-05,0.9985200101249684
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,63,0.007400524553730042,7.424862454727025e-05,0.9985942587495157
full_808,2026,LOCAL3,1,T0,192,525,outer_train_timing_prefix,0,0,e253c085800dce334d464a1afebf5b576a1f2a64b6407b2186ab153948188f12,64,0.007296468796513386,7.320464492211417e-05,0.9986674633944378
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,1,86.49755071286175,0.3714107547151361,0.3714107547151361
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,2,67.91421276934503,0.2916159915820146,0.6630267462971507
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,3,19.077682714921295,0.08191742398448311,0.7449441702816338
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,4,12.503250108330775,0.05368754977285993,0.7986317200544938
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,5,12.372558486724007,0.053126374648063045,0.8517580947025568
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,6,6.388689485395895,0.027432314139025867,0.8791904088415827
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,7,4.932173732590722,0.02117819930518913,0.9003686081467719
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,8,3.374540785622666,0.014489898611877773,0.9148585067586497
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,9,2.3959291421702735,0.01028785027557006,0.9251463570342198
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,10,1.948718799900833,0.008367579361887308,0.933513936396107
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,11,1.701375023462414,0.007305513003661224,0.9408194493997682
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,12,1.4493639600229091,0.006223405839964243,0.9470428552397325
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,13,1.1075527413942103,0.004755706909361943,0.9517985621490944
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,14,1.014618118150023,0.0043566560891500124,0.9561552182382445
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,15,0.7442763441500561,0.0031958389158907204,0.9593510571541352
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,16,0.6415733701066888,0.0027548438959558484,0.962105901050091
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,17,0.5250483547974302,0.0022544985853369063,0.9643603996354279
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,18,0.49369581586983324,0.002119874309280926,0.9664802739447088
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,19,0.45188551393521337,0.0019403455750170568,0.9684206195197259
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,20,0.4253955975716716,0.0018266008533707257,0.9702472203730966
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,21,0.3896204870321921,0.001672986552202892,0.9719202069252996
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,22,0.3652732016212013,0.0015684420468933759,0.9734886489721929
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,23,0.3131816738070938,0.001344766884992805,0.9748334158571857
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,24,0.3055716486620809,0.0013120902928902946,0.976145506150076
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,25,0.2964356243802746,0.0012728612321176302,0.9774183673821937
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,26,0.25251457857513476,0.00108426920106097,0.9785026365832546
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,27,0.23274952827854747,0.0009994002979863937,0.979502036881241
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,28,0.2260935074123932,0.0009708200929641206,0.9804728569742052
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,29,0.21768304745638703,0.0009347065238050207,0.9814075634980102
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,30,0.1914985450844748,0.0008222732154900132,0.9822298367135002
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,31,0.1748664328906125,0.0007508567962790738,0.9829806935097792
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,32,0.1642381523149742,0.0007052201548090042,0.9836859136645882
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,33,0.16161439005384606,0.0006939540147441411,0.9843798676793324
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,34,0.1503182889161262,0.0006454498268876959,0.9850253175062201
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,35,0.13513155814183822,0.0005802397129359356,0.9856055572191561
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,36,0.13198411115707384,0.0005667249295645795,0.9861722821487207
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,37,0.12037160073236866,0.0005168621158151514,0.9866891442645358
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,38,0.11515076657176142,0.0004944444410965842,0.9871835887056324
full_808,2026,LOCAL3,1,T1,384,525,outer_train_timing_prefix,0,0,575bc5d1798607ba5f745bd86e4c8e002de37b4be335398df5984b59cad0c869,39,0.10745778292987357,0.0004614116345385148,0.9876450003401709
