comparison_name,population,seed,arm,timing,metric,reference_value,comparison_value,improvement,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,delta,delta_brier,reference_selector,comparison_selector,bootstrap_seed
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T0,brier,0.2356217123236572,0.21310866337014908,0.022513048953508114,0.009395322097677773,0.03641369190894841,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.022513048953508114,-0.022513048953508114,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",4140433156463540598
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T1,auprc,0.5259975356624463,0.5424420235270975,0.016444487864651136,-0.030904749464441696,0.06701316475471092,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.016444487864651136,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",3098294469844610593
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T1,auroc,0.6971526586620925,0.7140651801029161,0.016912521440823558,-0.024731674189617102,0.05910603603603595,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.016912521440823558,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",3098294469844610593
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T1,brier,0.19795462758831528,0.1882798293158564,0.009674798272458873,-0.00517731732658222,0.024448410840214797,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.009674798272458873,-0.009674798272458873,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",3098294469844610593
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T2,auprc,0.5400010651611841,0.5187552573317008,-0.021245807829483265,-0.06789370677054628,0.02609084181278806,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.021245807829483265,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",9176460998704659694
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T2,auroc,0.726106346483705,0.7104288164665522,-0.015677530017152774,-0.04969346989695828,0.018212995503478432,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.015677530017152774,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",9176460998704659694
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T2,brier,0.1887354938947084,0.19217446625401804,-0.00343897235930965,-0.01715014896078437,0.009654827268879274,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),0.00343897235930965,0.00343897235930965,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",9176460998704659694
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T3,auprc,0.5393749537451002,0.5267522736026172,-0.012622680142483023,-0.07625064766694761,0.04924629649907884,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.012622680142483023,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",8150291637307423902
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T3,auroc,0.7154030874785592,0.7195197255574615,0.004116638078902279,-0.043074625101105914,0.0516318377600004,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.004116638078902279,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",8150291637307423902
RP16_CF_plus_M_vs_CF,ftv_complete_375,2026,LOCAL3,T3,brier,0.19299362818294807,0.19000415565488368,0.002989472528064391,-0.012600298956057035,0.0186447936178369,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.002989472528064391,-0.002989472528064391,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",8150291637307423902
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T0,auprc,0.538897485664505,0.4594937887014375,-0.07940369696306754,-0.13718630876534005,-0.01829490615402391,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.07940369696306754,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",7277510218207675341
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T0,auroc,0.6880274442538593,0.6495711835334477,-0.03845626072041164,-0.0915097803641202,0.014779328820124546,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.03845626072041164,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",7277510218207675341
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T0,brier,0.2356217123236572,0.21049008707286107,0.025131625250796125,0.008450452605389918,0.03998585143062508,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.025131625250796125,-0.025131625250796125,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",7277510218207675341
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T1,auprc,0.5259975356624463,0.5182314021986207,-0.0077661334638255974,-0.0683188560125445,0.04891725773775338,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.0077661334638255974,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",4495865049852172430
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T1,auroc,0.6971526586620925,0.709433962264151,0.01228130360205848,-0.0325545161258991,0.053867139100646916,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.01228130360205848,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",4495865049852172430
