population,seed,arm,fold,timing,model_family,raw_input_dim,selected_dimension,selected_C,validation_auroc,selection_metric,tie_break,test_used_for_selection
ftv_complete_375,2026,LOCAL0,4,T2,"LateFusion(C,M)",576,16,0.0001,0.6652173913043479,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T2,"LateFusion(C+F,M)",576,32,10.0,0.726086956521739,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,M,768,16,1.0,0.5597826086956522,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,C+M,768,8,0.0001,0.6782608695652175,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,C+F+M,768,16,1.0,0.7967391304347826,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,M_residual,768,16,100.0,0.6163043478260869,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,C+F+M_residual,768,16,1.0,0.7967391304347826,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,"LateFusion(C,M)",768,16,1.0,0.675,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL0,4,T3,"LateFusion(C+F,M)",768,16,0.1,0.7934782608695652,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T0,M,192,32,100.0,0.5599758890898131,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T0,C+M,192,8,0.0001,0.7227245328511152,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T0,"LateFusion(C,M)",192,8,0.01,0.745328511151296,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T1,M,384,32,1.0,0.596745027124774,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T1,C+M,384,16,0.0001,0.7371910789632308,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T1,"LateFusion(C,M)",384,64,0.1,0.7417118746232669,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T2,M,576,32,0.1,0.6859553948161543,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T2,C+M,576,64,0.0001,0.7739602169981916,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T2,"LateFusion(C,M)",576,64,0.1,0.7573839662447257,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T3,M,768,64,0.0001,0.6962025316455696,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T3,C+M,768,32,0.0001,0.7739602169981916,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,0,T3,"LateFusion(C,M)",768,64,0.01,0.7600964436407475,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,M,192,16,0.0001,0.5039473684210526,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,C+M,192,16,0.001,0.8315789473684211,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,C+F+M,192,16,0.0001,0.8197368421052631,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,M_residual,192,16,0.0001,0.49605263157894736,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,C+F+M_residual,192,16,0.0001,0.8210526315789473,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,"LateFusion(C,M)",192,64,0.1,0.8618421052631579,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T0,"LateFusion(C+F,M)",192,64,0.0001,0.8513157894736842,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,M,384,64,10.0,0.6092105263157894,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,C+M,384,8,0.0001,0.8381578947368421,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,C+F+M,384,8,10.0,0.8368421052631578,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,M_residual,384,64,100.0,0.5671052631578948,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,C+F+M_residual,384,8,10.0,0.8368421052631578,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,"LateFusion(C,M)",384,32,0.0001,0.8644736842105263,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T1,"LateFusion(C+F,M)",384,64,0.1,0.8473684210526315,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,M,576,64,100.0,0.6671052631578948,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,C+M,576,8,0.0001,0.8657894736842106,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,C+F+M,576,8,100.0,0.8697368421052631,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,M_residual,576,32,0.0001,0.5539473684210526,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,C+F+M_residual,576,8,100.0,0.8697368421052631,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,"LateFusion(C,M)",576,16,0.1,0.8605263157894737,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T2,"LateFusion(C+F,M)",576,64,0.0001,0.8802631578947369,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,M,768,64,100.0,0.7368421052631579,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,C+M,768,64,0.001,0.8513157894736841,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,C+F+M,768,8,1.0,0.8460526315789474,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,M_residual,768,64,10.0,0.644736842105263,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,C+F+M_residual,768,8,100.0,0.8460526315789474,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,"LateFusion(C,M)",768,64,1.0,0.8644736842105263,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,0,T3,"LateFusion(C+F,M)",768,64,0.0001,0.8605263157894736,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T0,M,192,16,0.1,0.6271341463414634,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T0,C+M,192,16,0.01,0.7475609756097562,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T0,"LateFusion(C,M)",192,16,0.1,0.7414634146341463,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T1,M,384,8,1.0,0.6853658536585365,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T1,C+M,384,32,0.01,0.7698170731707318,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T1,"LateFusion(C,M)",384,64,0.0001,0.739329268292683,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T2,M,576,32,0.01,0.7457317073170732,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T2,C+M,576,32,0.1,0.7963414634146342,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T2,"LateFusion(C,M)",576,32,0.01,0.7579268292682927,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T3,M,768,32,0.0001,0.6859756097560975,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T3,C+M,768,64,0.01,0.7762195121951219,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,1,T3,"LateFusion(C,M)",768,64,0.1,0.763719512195122,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,M,192,8,0.01,0.5783730158730159,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,C+M,192,8,0.1,0.6805555555555556,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,C+F+M,192,8,0.1,0.6805555555555556,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,M_residual,192,8,1.0,0.5615079365079365,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,C+F+M_residual,192,8,0.1,0.6825396825396826,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,"LateFusion(C,M)",192,8,0.0001,0.6646825396825398,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T0,"LateFusion(C+F,M)",192,8,0.0001,0.675595238095238,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,M,384,8,0.1,0.6547619047619048,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,C+M,384,16,1.0,0.7142857142857143,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,C+F+M,384,16,0.1,0.7420634920634921,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,M_residual,384,32,0.0001,0.566468253968254,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,C+F+M_residual,384,16,0.1,0.7232142857142857,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,"LateFusion(C,M)",384,32,0.1,0.6726190476190477,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T1,"LateFusion(C+F,M)",384,32,0.1,0.7192460317460317,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,M,576,32,0.0001,0.6666666666666666,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,C+M,576,32,0.1,0.7162698412698413,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,C+F+M,576,32,0.1,0.748015873015873,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,M_residual,576,32,0.0001,0.5446428571428571,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,C+F+M_residual,576,32,1.0,0.7450396825396824,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,"LateFusion(C,M)",576,32,0.0001,0.6865079365079365,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T2,"LateFusion(C+F,M)",576,32,0.01,0.7380952380952381,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,M,768,32,0.0001,0.6488095238095237,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,C+M,768,32,0.0001,0.689484126984127,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,C+F+M,768,32,1.0,0.7251984126984127,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,M_residual,768,32,0.001,0.5317460317460317,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,C+F+M_residual,768,32,10.0,0.7222222222222222,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,"LateFusion(C,M)",768,32,0.001,0.6775793650793651,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,1,T3,"LateFusion(C+F,M)",768,32,0.0001,0.7251984126984127,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T0,M,192,32,10.0,0.5762507534659433,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T0,C+M,192,16,0.1,0.7944544906570223,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T0,"LateFusion(C,M)",192,32,0.01,0.7986738999397228,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T1,M,384,8,1.0,0.5599758890898131,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T1,C+M,384,8,0.01,0.7757685352622061,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T1,"LateFusion(C,M)",384,64,0.0001,0.7908378541289933,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T2,M,576,64,0.1,0.6262808921036769,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T2,C+M,576,64,0.01,0.7986738999397226,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T2,"LateFusion(C,M)",576,64,0.1,0.7869198312236286,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T3,M,768,16,1.0,0.5581675708257986,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T3,C+M,768,16,0.01,0.7597950572634118,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,2,T3,"LateFusion(C,M)",768,16,0.0001,0.764014466546112,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,M,192,64,100.0,0.5915966386554622,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,C+M,192,16,0.1,0.7210084033613446,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,C+F+M,192,16,0.01,0.7126050420168067,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,M_residual,192,64,10.0,0.5764705882352941,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,C+F+M_residual,192,16,0.1,0.7159663865546219,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,"LateFusion(C,M)",192,64,1.0,0.7546218487394958,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T0,"LateFusion(C+F,M)",192,64,1.0,0.7512605042016807,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,M,384,8,1.0,0.665546218487395,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,C+M,384,32,1.0,0.7966386554621848,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,C+F+M,384,8,1.0,0.8436974789915966,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,M_residual,384,8,10.0,0.6722689075630253,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,C+F+M_residual,384,8,10.0,0.842016806722689,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,"LateFusion(C,M)",384,8,0.1,0.7546218487394958,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T1,"LateFusion(C+F,M)",384,64,10.0,0.826890756302521,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,M,576,32,0.0001,0.6436974789915967,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,C+M,576,32,1.0,0.7512605042016807,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,C+F+M,576,8,1.0,0.7714285714285715,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,M_residual,576,64,100.0,0.6487394957983194,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,C+F+M_residual,576,8,0.1,0.7781512605042017,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,"LateFusion(C,M)",576,64,0.0001,0.7378151260504201,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T2,"LateFusion(C+F,M)",576,64,10.0,0.8067226890756303,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,M,768,16,1.0,0.5865546218487395,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,C+M,768,32,0.01,0.7294117647058823,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,C+F+M,768,32,0.1,0.7613445378151261,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,M_residual,768,16,10.0,0.6184873949579832,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,C+F+M_residual,768,16,0.1,0.7663865546218487,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,"LateFusion(C,M)",768,64,0.0001,0.7243697478991596,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,2,T3,"LateFusion(C+F,M)",768,8,1.0,0.7882352941176471,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T0,M,192,64,0.0001,0.5963414634146341,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T0,C+M,192,64,0.001,0.739939024390244,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T0,"LateFusion(C,M)",192,64,1.0,0.7442073170731707,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T1,M,384,32,10.0,0.6628048780487804,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T1,C+M,384,32,0.01,0.7673780487804879,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T1,"LateFusion(C,M)",384,32,1.0,0.7625000000000001,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T2,M,576,16,0.0001,0.5643292682926829,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T2,C+M,576,32,0.001,0.739939024390244,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T2,"LateFusion(C,M)",576,32,0.0001,0.7539634146341464,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T3,M,768,32,0.0001,0.6118902439024391,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T3,C+M,768,64,0.001,0.7588414634146341,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,3,T3,"LateFusion(C,M)",768,32,0.001,0.7664634146341464,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,M,192,8,0.0001,0.6170731707317072,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,C+M,192,16,0.001,0.7402439024390244,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,C+F+M,192,8,0.0001,0.7414634146341463,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,M_residual,192,8,1.0,0.6134146341463415,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,C+F+M_residual,192,8,0.001,0.7378048780487805,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,"LateFusion(C,M)",192,32,0.01,0.7353658536585366,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T0,"LateFusion(C+F,M)",192,32,0.01,0.7414634146341463,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,M,384,16,0.0001,0.6524390243902438,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,C+M,384,32,0.001,0.7695121951219512,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,C+F+M,384,32,0.0001,0.8085365853658536,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,M_residual,384,16,0.1,0.6682926829268293,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,C+F+M_residual,384,16,0.01,0.8195121951219513,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,"LateFusion(C,M)",384,32,0.1,0.7365853658536585,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T1,"LateFusion(C+F,M)",384,64,0.0001,0.8146341463414635,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,M,576,64,1.0,0.6060975609756097,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,C+M,576,16,0.001,0.7268292682926829,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,C+F+M,576,16,0.0001,0.8158536585365854,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,M_residual,576,16,10.0,0.6426829268292683,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,C+F+M_residual,576,16,0.0001,0.8390243902439025,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,"LateFusion(C,M)",576,64,0.0001,0.7548780487804878,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T2,"LateFusion(C+F,M)",576,8,0.01,0.8317073170731707,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,M,768,64,10.0,0.6865853658536585,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,C+M,768,64,0.0001,0.725609756097561,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,C+F+M,768,32,0.0001,0.8207317073170732,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,M_residual,768,64,10.0,0.6829268292682926,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,C+F+M_residual,768,32,0.0001,0.8463414634146341,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,"LateFusion(C,M)",768,64,0.1,0.7585365853658537,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,3,T3,"LateFusion(C+F,M)",768,16,100.0,0.8402439024390245,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T0,M,192,32,1.0,0.6317073170731707,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T0,C+M,192,64,0.001,0.7164634146341463,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T0,"LateFusion(C,M)",192,64,0.0001,0.7115853658536586,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T1,M,384,64,0.0001,0.5908536585365853,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T1,C+M,384,64,0.0001,0.7131097560975611,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T1,"LateFusion(C,M)",384,64,0.0001,0.710060975609756,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T2,M,576,64,0.0001,0.6435975609756097,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T2,C+M,576,64,0.0001,0.7286585365853658,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T2,"LateFusion(C,M)",576,64,0.0001,0.726219512195122,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T3,M,768,64,10.0,0.625,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T3,C+M,768,64,0.0001,0.7091463414634146,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,2026,LOCAL3,4,T3,"LateFusion(C,M)",768,64,0.0001,0.7161585365853658,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,M,192,8,0.01,0.6358695652173912,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,C+M,192,8,0.001,0.7293478260869565,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,C+F+M,192,8,0.0001,0.7326086956521739,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,M_residual,192,8,1.0,0.667391304347826,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,C+F+M_residual,192,8,0.0001,0.7380434782608695,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,"LateFusion(C,M)",192,8,0.0001,0.7108695652173913,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T0,"LateFusion(C+F,M)",192,8,0.0001,0.716304347826087,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T1,M,384,64,0.0001,0.5010869565217392,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T1,C+M,384,16,0.0001,0.6532608695652173,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T1,C+F+M,384,8,10.0,0.7445652173913043,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T1,M_residual,384,16,100.0,0.5489130434782609,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T1,C+F+M_residual,384,8,1.0,0.7467391304347827,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T1,"LateFusion(C,M)",384,8,0.1,0.6771739130434783,validation_auroc,smaller_dimension_then_smaller_C,False
