seed_base,arm,state,task,endpoint,analysis_scope,scale,aggregation,n,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,F1,full,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.45959790647400156,0.43926816145142855,0.19171865482276162,15.457558211275849,8.834169623456857,17.219808801872187,0.1023385689627832,0.16362526433274222,0.17768669395215755,-6.96701220816273,0.09333412521202755
2026,F1,full,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.03556149732620321,0.03547251813770272,-0.05585168728262113,28.144138663050363,10.580212919157937,27.537956917151757,-0.022012589667501865,0.07532150273793356,0.009735348605748442,-5.3854318985973375,-0.025719395686843123
2026,F1,full,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3125769332878219,0.2763731169860779,0.0870256892763539,22.431359727229534,10.703216775915616,23.41187663584034,0.05013523692667573,0.12617905911492178,0.10660809772117275,-7.2898985117067765,0.03940599955241034
2026,F1,full,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7881187848446922,0.68977312721842,0.4517384779055016,31.592587669081944,13.749751640643808,42.77656700591202,0.26145107285688385,0.3697463691209989,0.4194287824356183,10.975352922387733,-5.6237395440234375
2026,F1,full,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5675810672431448,0.3182933570641192,0.05207645013440332,36.68501982193143,11.845557237501822,37.95576601319648,0.033479661320054525,0.062270746706871355,0.07942726559090862,8.21890378298894,-7.949098777419367
2026,F1,full,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4190779383320059,0.1935182393933717,0.005590480213857663,31.015878192797988,7.762227511516421,31.345565059981617,0.010517815408742928,0.06447833869160735,0.0491392839594184,3.311926427548722,-5.223974602657833
2026,F1,full,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.300680071719199,0.47828283410262157,0.014254555031402494,12.319859346147977,3.146855335166785,12.477635535818399,0.012644718562063154,0.004022296828585652,0.030333453096891155,0.901703400568525,-2.554790818713672
2026,F1,full,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.5188644655347605,0.4199668894446331,0.13091499082129127,27.903336257489833,9.126097931207209,31.138883403727128,0.07952331703693612,0.12512943783701583,0.14458219627070912,5.851971633373481,-5.337900935703578
2026,F1,z_P,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4362935487541245,0.3656253863926012,0.13098808027684428,23.61400868495843,12.325982128973937,25.477864188497076,0.07315587718613208,0.09843665936027858,0.11471356473485908,-9.802085065912133,-0.039159811449052236
2026,F1,z_P,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.43185845943793383,0.3717277856438752,0.1355929550896393,15.985225301488402,8.911282310479136,17.219808801872187,0.07169554055963487,0.10295435816728585,0.11927444169977902,-7.583415534580152,-0.021544140159807417
2026,F1,z_P,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,-0.015989759927181706,0.02480449072509481,-0.038096342675385975,27.90649755722088,10.158313099080763,27.537956917151757,-0.013383005906279931,0.049087285037315215,0.005495596280606058,-5.396360038810954,-0.013700282846121355
2026,F1,z_P,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.2840540827549589,0.2540525542538571,0.07616156423036587,22.501910514555902,10.465192512844611,23.41187663584034,0.04382280394649566,0.08349276752162656,0.07982786757174805,-7.593953546434413,-0.02480141148499367
2026,F1,z_P,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7916270337922403,0.6818341456782805,0.41605139564093474,32.60458133995029,13.698005689045257,42.77656700591202,0.23779340835265925,0.28795240576002734,0.3658803637525987,11.021609369419863,-7.108484163283361
2026,F1,z_P,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5386262373421322,0.28102048362470383,0.023888953562575477,37.22645793589275,12.182914551877353,37.95576601319648,0.01921468472142444,0.04682820336124738,0.06081234136283901,7.993484347593241,-8.501451795933212
2026,F1,z_P,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.3354490840823757,0.21972430513714264,0.003930846574467295,31.041749593969463,7.860801520415221,31.345565059981617,0.009692454592245646,0.01755112006853527,0.02910921664584779,2.754285733306238,-5.961425724792384
2026,F1,z_P,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.2552447522610513,0.24638945036353682,-0.009581106177196652,12.467918861198077,3.2039751972626305,12.477635535818399,0.0007787272350140922,0.006012273062131578,0.01910475432002124,0.9602299892809772,-2.53629029105929
2026,F1,z_P,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.48023677686944993,0.35724209620091596,0.10857252240019521,28.335176932752642,9.236424239650114,31.138883403727128,0.06686981872533586,0.0895860005629854,0.11872666902032669,5.68240235990008,-6.026912993767062
2026,F1,z_R,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.44033314370235527,0.2700062925754097,0.07285861816552985,24.391012836781748,12.707407745342413,25.477864188497076,0.042658652376600215,0.07578448208674034,0.07432998225542042,-10.104249124207037,0.1040256595709524
2026,F1,z_R,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.42922380248037323,0.4367143782510538,0.18795466271647354,15.493507667047314,8.779869886847036,17.219808801872187,0.10025088865314138,0.14766671799899503,0.16781810084142057,-7.078886805860544,0.06619083937858068
2026,F1,z_R,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.1447561724883377,0.04527237931833721,-0.019694201946048873,27.658044920355717,9.598716456955556,27.537956917151757,-0.004360817455167305,0.036787643863819976,0.008683290017036717,-5.818072442028981,-0.4526657728531626
