arm,seed_base,fold,scope,n_patient_visits,z_R_mean_std,z_P_mean_std,z_R_effective_rank,z_P_effective_rank,z_R_cov_trace,z_P_cov_trace,z_R_eigen_top1_fraction,z_P_eigen_top1_fraction,z_R_eigenspectrum_json,z_P_eigenspectrum_json,z_R_collapsed_dimensions,z_P_collapsed_dimensions,z_R_variance_per_dimension_json,z_P_variance_per_dimension_json,z_R_std_per_dimension_json,z_P_std_per_dimension_json,standardized_crosscov_frobenius,standardized_crosscov_rms,cca_mean_top10,cca_max,augmentation_mean_cosine,future_phenotype_mse,future_persistence_mse,future_mse_improvement_over_persistence,future_comparison_transitions,future_comparison_coordinate_space,optional_diagnostic_tensors_present,pcr_labels_used
F1,2026,0,outer_test_all_visits_outcome_free,648,0.7985831980539494,0.12943808755793845,5.353403224793536,16.13651358729986,68.0445046810606,1.6720248905077806,0.46345570953406295,0.19562361084591742,"[31.53561419685481, 15.000313493311662, 11.173944467301261, 2.1994833478362943, 1.7575432640174933, 1.3148132466691222, 1.232036413976839, 0.6183147919697881, 0.5301953590372573, 0.33309607450959955, 0.2973970947664993, 0.2940897167509807, 0.18953102228162927, 0.1629189030499668, 0.13624647673214774, 0.11679099013240779, 0.1021964125844987, 0.09045549200086954, 0.07676880146882516, 0.07154354174786774, 0.060446022681695626, 0.05716512940261891, 0.05311941336193658, 0.04586513086409066, 0.043957491312129074, 0.04066304313117006, 0.03681921563111672, 0.03365498581071512, 0.030114355128632038, 0.028085962066248377, 0.02681488518292038, 0.024537929311944158, 0.02325842816056917, 0.021267335983565016, 0.020162134567946473, 0.018295757454534448, 0.017716836864434038, 0.015727044355511692, 0.01488731975635433, 0.014495743713155766, 0.012219956476901831, 0.01111800232296071, 0.010155072281594797, 0.009279719985247504, 0.009056260297874598, 0.008802115250544654, 0.008409549378373475, 0.00794052729752388, 0.007481029558452249, 0.007186571411115828, 0.006077546737560235, 0.005548792685494826, 0.00542898348180059, 0.005183370933357566, 0.005044211717126837, 0.004640561148458959, 0.00432689863855718, 0.004072651643504702, 0.0038985414974937204, 0.003623412090284583, 0.003398813730007811, 0.0033012598297332764, 0.00324550805158528, 0.002880077391597377, 0.0027318173446277193, 0.002483404405265837, 0.002445264934478549, 0.0021778456444392635, 0.0019172038733505548, 0.0018215069877624108, 0.0016906202856151091, 0.0014860730356186995, 0.0014479800294132869, 0.0013153124477046788, 0.0012493141621402215, 0.001129700086424355, 0.0011119653005338284, 0.0010379295952283611, 0.0008769225979479091, 0.000806358286135058, 0.0007505843017516844, 0.0007179530041443868, 0.0006469865173307946, 0.0006315958383956641, 0.0005402349951844606, 0.0005223858798340758, 0.00038228577179622584, 0.00037233956487540525, 0.0003274020383496626, 0.00030292593933593613, 0.00025540117677869584, 0.00022173530657947516, 0.00019607292557379219, 0.00013749765357720284, 0.00010335555213560716, 1.285364635933859e-14]","[0.32708754650538174, 0.24127470209484897, 0.19808675674218015, 0.13742123807334877, 0.12852041058365235, 0.08678483353019686, 0.08152648157347406, 0.06960560022721132, 0.053952085141197155, 0.04716539375101286, 0.040313911102895825, 0.02911712703446942, 0.02679465177924019, 0.022212974963888812, 0.01913986399595092, 0.016192278176100493, 0.01493187513908053, 0.013646152150671177, 0.012031859560669506, 0.010432430054163578, 0.009920245135555877, 0.008038131841395327, 0.0076879416487560005, 0.0067745433334466575, 0.0062264935116522115, 0.00551301992905445, 0.0050380096975745645, 0.004466465129066532, 0.0038062077005961803, 0.0034557031279898475, 0.0028785176687713796, 0.0026874530432231245, 0.00250495280407814, 0.002227717959276505, 0.002160626165421636, 0.0018847093195149326, 0.001780020576917881, 0.0016648704152857114, 0.0014164457030492773, 0.0013804723436703515, 0.001200466003909479, 0.0011178342923229914, 0.0009377489615338347, 0.0008639529348958858, 0.0008266911761199135, 0.0008138652148665522, 0.0007327365144822137, 0.0006583379411153617, 0.0006406977121076765, 0.0006001494490077468, 0.0005068598870049145, 0.00048647648807765653, 0.00048140431950870373, 0.0004254869794484244, 0.0003985829531119742, 0.00034792298136168736, 0.0003041957542022585, 0.0002960094373915305, 0.0002598854714871802, 0.00023576233288280957, 0.00023271983907220122, 0.00021343867270927805, 0.00018365574242410485, 0.00016691318504691814, 0.0001595459947887896, 0.00013680723932267764, 0.00012323505626544765, 0.0001124842381121054, 0.00010096587904132604, 9.876822930204178e-05, 7.511395465888838e-05, 6.845092880134914e-05, 6.30932551859013e-05, 5.801658319733129e-05, 5.173314775603355e-05, 4.755374993796799e-05, 4.087747428365226e-05, 3.748227144518687e-05, 3.173206439102399e-05, 2.6455870928464984e-05, 1.860019433535498e-05, 1.5326742593813852e-05, 1.4075538601756065e-05, 1.1519148399059155e-05, 9.830662774956493e-06, 8.837675110555904e-06, 8.127070440950614e-06, 5.332883514749459e-06, 4.970523858759003e-06, 3.2397265892285764e-06, 2.7130743372299884e-06, 2.3937539228305617e-06, 2.1893953764270998e-06, 1.4985388126933332e-06, 1.4061636631274486e-06, 8.267707748768e-15]",0,0.0,"[1.0457794508999956, 0.43330682222557376, 0.4840681954526563, 0.48758787252735414, 1.180834706582522, 0.338772723562455, 0.5678090880054993, 0.27813825072178827, 0.7368257607262516, 0.9091724144939625, 0.7394671730957032, 0.9975369857697842, 0.9774275778825505, 0.5617216558158296, 0.6789872515946566, 0.7051083200775096, 0.286728914397774, 0.22882569140235084, 0.4307131956368256, 0.34462860259901346, 0.4978577853686735, 0.4253765334053343, 0.6223344189964329, 0.3479162473238419, 0.23329156637615814, 0.24604873252015333, 0.30538590031082, 0.2967902887531199, 0.2398566991193708, 0.2278386100266651, 0.2063770366855427, 0.26964178723576343, 0.573114522270621, 0.14333889651499732, 0.3773361899938967, 0.3251022768557558, 0.25793790275606804, 2.2426725531731986, 0.6892180361485974, 0.663504956309201, 0.3053307871067741, 0.6338268184129985, 0.6955273667236693, 0.4910115198990692, 0.1492413229438584, 1.0583035499906086, 0.7334794062288178, 0.8937221096082035, 0.7313594639034489, 0.8396780551287337, 0.8351186373022811, 0.6867448320889216, 0.5246817890745523, 0.43201083784297434, 1.19731829367337, 0.571977743802613, 0.6990608583925434, 0.6451235028725346, 1.0312443572532997, 1.1273959019607072, 1.6892430087138972, 0.16154455919074429, 0.9321314470612435, 1.9720189282922291, 0.7311733164904883, 2.1099484668700264, 0.8401796888841742, 1.8972249326529964, 0.1906507502934086, 0.9087648342306335, 0.09490087711214257, 1.316522416272472, 0.2863902887483876, 0.46732573673447775, 1.3805793994310722, 0.5274720175935371, 0.30452918906830273, 0.17332582713822856, 1.1291166109792974, 0.37184207806873876, 1.8679746758035154, 1.4559640680440162, 0.4093151765725484, 0.7027896604621883, 0.4089260607933392, 0.8155753967393867, 0.10446089271330047, 0.8819852817539462, 1.6997563584944724, 0.8393678034168183, 1.218365178447985, 0.9212195925420547, 0.9240223462808479, 0.6523021294210971, 0.5021344837841552, 1.2689224541402144]","[0.02425167734598753, 0.015927072829903733, 0.0258373890286221, 0.018056322541815797, 0.01781568690438201, 0.008425665079883444, 0.02009817199144924, 0.014900549804682488, 0.012185817259415026, 0.015291071148733697, 0.014372085082373472, 0.026630630118041083, 0.012920805807520358, 0.008059271426487949, 0.011856581180760236, 0.016751461331195608, 0.014972496553721952, 0.012595302361322138, 0.02781279726312653, 0.008281585803364787, 0.010283533952169441, 0.01783246144656579, 0.01130035728910013, 0.019383174657145046, 0.017886784200841808, 0.025205167212649, 0.02479102259181556, 0.014966308869990192, 0.014983148887481569, 0.018973440960160896, 0.013635306066973848, 0.01976197067897772, 0.011156837840297808, 0.010862824114233826, 0.013503907698349818, 0.017100178236817202, 0.02130793511560014, 0.014422695009176114, 0.0208976615231453, 0.018101366966335356, 0.017974195674214096, 0.009029282680601923, 0.015359968195367892, 0.013179951380503147, 0.01821534012720677, 0.017146459212779006, 0.042094165619553946, 0.018872520524194854, 0.02365308683606033, 0.03522188836105313, 0.010289643731535156, 0.018200693281948236, 0.019372857178416563, 0.029644365149505778, 0.006480487300632118, 0.017412784792989314, 0.023892549619721495, 0.019527893132982102, 0.00841624617750039, 0.021198462120285522, 0.015640802328621247, 0.018071733163442665, 0.01136813845913, 0.0062601423180346895, 0.009049357194817555, 0.022184635268994696, 0.024289859468406862, 0.013454968644737744, 0.014276481875554917, 0.014388619286341595, 0.014410350047030018, 0.007641355673674371, 0.011634427291501933, 0.01914183068722962, 0.016314562482805585, 0.015422000718280142, 0.02079775416030621, 0.0063090296025571065, 0.02267656622432601, 0.011985667877824499, 0.011774023477453334, 0.014526040414470488, 0.028955375869942714, 0.020958006636686368, 0.008244889976421966, 0.042864199349114764, 0.01768480560146709, 0.012962261427751212, 0.012172896304433271, 0.03463391681770446, 0.024847870911529044, 0.027555772566919996, 0.015226601749018572, 0.012885472304585963, 0.017312943823053234, 0.025520165225942734]","[1.0226335858458764, 0.6582604516645169, 0.695750095546279, 0.6982749261768992, 1.0866621860461152, 0.5820418572254533, 0.7535310796546479, 0.5273881404826888, 0.8583855548215217, 0.9535053300815693, 0.8599227715880672, 0.998767733644707, 0.9886493705467831, 0.7494809242507974, 0.8240068273956573, 0.8397072823773232, 0.5354707409352765, 0.4783572842576465, 0.6562874337032713, 0.5870507666284182, 0.7055903807228905, 0.6522089645238973, 0.7888817522268042, 0.5898442568372112, 0.483002656696791, 0.49603299539461415, 0.552617318142329, 0.5447846260249273, 0.48975167086940175, 0.47732442848304457, 0.45428739437226595, 0.5192704374752749, 0.7570432763525616, 0.37860123681123564, 0.6142769652151191, 0.570177408229891, 0.5078758733746545, 1.497555525906535, 0.8301915659343917, 0.8145581356227443, 0.5525674502780399, 0.7961324126130015, 0.8339828335905178, 0.7007221417217164, 0.3863176451365617, 1.0287388152444763, 0.8564341225271316, 0.9453687691098133, 0.8551955705588336, 0.9163394868326551, 0.9138482572628134, 0.8287006890843772, 0.724349217625416, 0.657275313580979, 1.0942204045224937, 0.7562921021686085, 0.8360985937032447, 0.8031958060601005, 1.0155020222792763, 1.0617890100960299, 1.2997088168947293, 0.40192606184563884, 0.9654695474541097, 1.404285914011897, 0.8550867303908348, 1.4525661660902152, 0.9166131620722965, 1.3773978846553367, 0.43663571806874507, 0.9532915788102995, 0.30805985962494786, 1.1473981071417505, 0.5351544531706596, 0.6836122707606102, 1.1749805953423538, 0.7262726881781644, 0.5518416340475796, 0.41632418514689795, 1.0625989887908314, 0.6097885519331588, 1.3667387006313663, 1.2066333610687283, 0.6397774430007269, 0.8383255098481665, 0.6394732682398375, 0.9030921308146731, 0.3232041038002155, 0.939140714565153, 1.3037470454403617, 0.9161701825626166, 1.1037958046885235, 0.9598018506660917, 0.9612608107484919, 0.8076522329697957, 0.7086144817770486, 1.1264645818401102]","[0.15572950056423968, 0.12620250722510917, 0.16074012886837594, 0.134373816429451, 0.1334754168541234, 0.09179142160291148, 0.14176802175190722, 0.12206780822429183, 0.1103893892519341, 0.12365707075915108, 0.1198836314196958, 0.16318893993785571, 0.11366972247489812, 0.08977344499621226, 0.10888792945391255, 0.1294274365472623, 0.1223621532734773, 0.1122287947067157, 0.166771692031731, 0.0910032186428853, 0.10140776080837917, 0.13353823964155656, 0.1063031386606253, 0.13922347020939052, 0.13374148272260858, 0.15876135301971006, 0.15745165160078683, 0.1223368663567536, 0.12240567342848765, 0.1377441140672112, 0.1167703132948347, 0.14057727653848512, 0.10562593355941433, 0.10422487281946582, 0.11620631522576481, 0.13076764980994804, 0.14597237791993437, 0.12009452530892537, 0.14456023493044448, 0.13454132066519697, 0.1340678771153407, 0.09502253775079848, 0.12393533876731, 0.11480396935865565, 0.1349642179513028, 0.130944489050815, 0.2051686272790115, 0.13737729260760256, 0.1537956008345503, 0.1876749540057307, 0.10143788114671538, 0.13490994508170343, 0.13918641161556167, 0.1721753906616906, 0.08050147390347656, 0.13195751131704975, 0.1545721502073433, 0.13974223818510315, 0.09174010125076378, 0.1455969165892105, 0.12506319334089167, 0.13443114655258528, 0.10662147278634825, 0.07912106115336605, 0.0951281093831763, 0.14894507467182222, 0.15585204351694226, 0.11599555441799372, 0.11948423274873936, 0.11995257098679292, 0.12004311744964814, 0.08741484813047708, 0.10786300242206283, 0.1383540049555112, 0.12772847169995258, 0.12418534824318102, 0.14421426476013463, 0.07942940011454894, 0.15058740393647144, 0.10947907506836409, 0.1085081723993789, 0.12052402422119204, 0.17016279226065467, 0.14476880408667597, 0.09080137651171355, 0.20703671014850183, 0.13298423064960405, 0.11385192764178924, 0.11033084928719289, 0.18610189901692153, 0.1576320745011276, 0.1659993149591889, 0.12339611723639675, 0.11351419428682019, 0.13157866021149947, 0.15975032152062396]",24.137194977937906,0.25142911435351983,0.9840746097903018,0.9941633849476597,0.9999626007258957,0.012054834645910067,0.007547626987941683,-0.004507207657968384,T1_to_T2|T2_to_T3,ema_target_projector,True,False
F1,2026,1,outer_test_all_visits_outcome_free,648,0.8324014743931986,0.11959445266864627,5.309546759793111,15.762229805949698,72.13364955997515,1.421212172212701,0.35351829387446904,0.2506858519548942,"[25.50056472338126, 20.500938050803455, 16.9231414781101, 2.2575737954657216, 1.7117489992610764, 1.053335599612053, 0.6615543519202001, 0.4769071059548178, 0.4055156690437834, 0.37512574227544115, 0.2889324586245124, 0.2620074317879851, 0.19203848027016804, 0.17346840519784237, 0.14595524676004334, 0.12050815016642724, 0.09532382313313556, 0.0777443718166869, 0.07251878239980908, 0.06316635018401383, 0.05689355887222555, 0.054273158276937496, 0.050033776031101734, 0.045296882206502714, 0.040238162713143025, 0.03686690809625208, 0.03455411474802047, 0.03394490143188355, 0.029339980036510525, 0.02558748160101744, 0.02501186587726488, 0.023474170400666808, 0.0229780484396743, 0.0209139017393585, 0.0191783031485089, 0.01821927511965413, 0.015845112242002232, 0.01478559584051008, 0.014231416771682649, 0.013101912875295807, 0.012937819526647236, 0.012197984676544052, 0.010700598622945165, 0.010296861871355206, 0.009410313348215443, 0.008703651587046581, 0.00791251147246252, 0.007466068049211311, 0.006959879726176626, 0.006406012053196277, 0.005916841102765606, 0.005685729625513402, 0.005606118458272233, 0.004625931680266454, 0.004557232126335213, 0.004194807254550774, 0.003919615600492702, 0.0037436604771703633, 0.003518584456122309, 0.003347004701627503, 0.003120137041142029, 0.003032299236155596, 0.0029187883367146053, 0.002722329450838128, 0.002597240155461178, 0.0023176165656047447, 0.0020996367154692717, 0.002010802403738973, 0.0019129155283145168, 0.001754814402571369, 0.0016581617490451775, 0.0014850752231884545, 0.001432833418524809, 0.001393372434809259, 0.0012228075566682937, 0.0011231090829979895, 0.0010674445758264766, 0.0009793537042455621, 0.0008754385495162641, 0.0008537151216732097, 0.0007643164189486248, 0.0007290660658617827, 0.0006457830918599609, 0.0005976549590789382, 0.0005407953304892542, 0.0004689696411103201, 0.0004355992914820655, 0.0003806370741906538, 0.0003377756947046619, 0.0003000547308783764, 0.0002576875379280668, 0.0002301432182543109, 0.0001837089888014501, 0.00016165731668372598, 9.305030870494439e-05, 1.2900948685213012e-14]","[0.3562777841998067, 0.16798237465408988, 0.13067596490994962, 0.1184904193351431, 0.10311155504643081, 0.08368589413003505, 0.060007978567909674, 0.05098742620892766, 0.04816471236180382, 0.03652755065943029, 0.03354384298849606, 0.03114906394870618, 0.023809494414685772, 0.019798654146772315, 0.017016224784615466, 0.013095773690465596, 0.012737573450075864, 0.010571769688732009, 0.010272152490754227, 0.008431803082708515, 0.0076119951896290415, 0.00683942290568777, 0.005652481128188929, 0.005542640333457618, 0.005301173549080493, 0.004367247947108642, 0.0038695393439752267, 0.0036327182708633505, 0.0034313974546533337, 0.0033177356821594084, 0.003004068389938991, 0.0028175035444575214, 0.0026687470286372223, 0.0022976164332824942, 0.0020288433250447847, 0.0018705152775814393, 0.0017869815813198596, 0.0015930205366036071, 0.001391157605950335, 0.0013326944061326908, 0.001210971753891632, 0.0010792284324424339, 0.0010079588379201595, 0.0009076767948918677, 0.0008907114725838822, 0.0007848606244378239, 0.0007281212327280126, 0.0006931407645951487, 0.0006572778726465321, 0.0005890078764747485, 0.0005445544551513184, 0.0005072018455450892, 0.0004916292615330484, 0.00042621707484290114, 0.0003798572926384778, 0.0003736166798948213, 0.0003196637311030955, 0.0003039280029965696, 0.0002676612051918594, 0.0002490930384606199, 0.00022313457642257316, 0.00021211409016827677, 0.00018460635793473844, 0.00017085624854254794, 0.0001391410756612121, 0.0001342133098602914, 0.00011534019582184077, 0.00010070079183024704, 9.020550692049207e-05, 8.240433390642335e-05, 7.679043745372892e-05, 7.316343639808651e-05, 6.464370920458381e-05, 5.8875550252111184e-05, 5.238175465883379e-05, 4.730098924420458e-05, 4.622960573005095e-05, 3.501017541740951e-05, 3.212577095004198e-05, 3.0088097590949598e-05, 2.4765096607668016e-05, 2.2119998808094456e-05, 1.973774446737208e-05, 1.5509887124241698e-05, 1.0623786622941548e-05, 1.0314017526042585e-05, 7.041627673169886e-06, 6.023793934631574e-06, 4.914616773718873e-06, 4.097024540229244e-06, 3.7181771899185937e-06, 1.9142866084635025e-06, 1.7967127989643806e-06, 1.3588719787367743e-06, 1.0196128066246872e-06, 1.0236992178678088e-14]",0,0.0,"[1.0556823689523462, 0.37657829771612655, 0.4429468833026231, 1.4276071198565359, 0.294214454224918, 1.8220199322984094, 0.3026315222107779, 0.4099480831227593, 0.6244963545724568, 0.4598720567289475, 0.332640250567416, 0.5433626371914392, 0.38985943485606295, 0.5279543702325927, 1.3330880260901707, 0.6410996625103281, 1.188517297031424, 0.798542812943586, 0.6296409324016922, 0.39958025943614106, 1.73472768553877, 0.4190442133939537, 0.39019769545531585, 0.24726730135986572, 1.288664264774228, 0.6656963024734758, 0.8472706312737713, 1.7485254123524092, 0.6151534364924809, 0.4587438730448064, 0.846803816169401, 0.395634492492929, 0.2411966438988997, 0.7020115187852197, 0.47927889827563736, 1.0521272790198917, 0.5190589010989716, 0.5959210715829645, 0.38842564813471014, 0.24913084923920817, 0.5343390210612792, 2.1769787806635117, 0.8871189218570998, 0.7656179305871006, 0.8047401970062986, 1.1479895177449158, 0.646698198077499, 0.7823662937977491, 0.6776023596497338, 1.5868874642332873, 0.7212740746432937, 0.7193601358934884, 0.7992607824737649, 0.40334687545867237, 0.7480829566879845, 1.1015302830598415, 0.8127534627954802, 0.651625317932864, 1.5501380397146132, 0.29687936222999883, 1.3643204180476338, 0.7578056083680627, 0.6205759057384868, 0.6223082868523315, 0.4352275879908151, 0.9872967999826754, 1.1022524911184788, 1.4083108589745108, 0.32638107468316124, 0.17388375141323634, 0.33303108425168454, 2.0196387535034135, 0.20674358768280687, 0.6221200186147585, 0.6602821503288867, 0.8659575080588592, 0.1919813440053329, 0.8670747750321287, 1.4348745232616167, 0.46068184474525387, 0.5956432300022725, 1.0460582559131077, 0.6960418388512959, 1.1755549789535404, 0.6580796443102829, 1.2107305666922241, 0.7865471343836, 0.9201951213878574, 0.21045460796411705, 0.28776264251078876, 0.44992960265985193, 0.22984198490547986, 1.2882258002309004, 0.17971030883984593, 0.6498825200884736, 0.5884902829552379]","[0.010494414221821603, 0.020292239869609513, 0.009817602724673306, 0.01644489269142746, 0.02438492956497168, 0.009571042693879574, 0.02166139809928386, 0.008751824420969168, 0.011052607120691607, 0.010910310043413453, 0.02047761929468014, 0.02047781699013448, 0.020616449544420663, 0.024811480160782093, 0.009606696901779135, 0.011295721455744905, 0.02315113015828198, 0.01983031660344604, 0.017252914084085552, 0.02409146417794429, 0.013858100228496364, 0.009985731802814053, 0.012319934234116361, 0.010735982150449174, 0.022836693963882708, 0.03336310568181097, 0.014538859403335855, 0.014489225471957728, 0.011898940848919296, 0.01334886160140419, 0.007172014868606464, 0.015178572586578395, 0.009449319645799138, 0.019484113590115534, 0.006359699234688278, 0.009911304511633641, 0.017119595661625818, 0.016438139215499803, 0.010213950634580178, 0.009253788385189409, 0.008866343915924531, 0.016025698008838726, 0.032221833753035015, 0.021017211031902964, 0.013618525259860525, 0.013695808050933704, 0.011218619229213824, 0.011423746952745152, 0.01807152042671248, 0.01773036276402711, 0.01566328019721965, 0.013360554518972573, 0.023949984032310977, 0.012085171303169263, 0.01886279136672513, 0.017645914037615923, 0.015139673720340172, 0.010118633967225588, 0.026912701075501064, 0.008951523302509024, 0.009709380039775286, 0.011397985253731502, 0.00903565090623029, 0.016459937915632435, 0.011053069281591011, 0.0098000076884957, 0.009296829643051037, 0.0084632050083489, 0.02209598909887447, 0.014448882018828135, 0.008686969194589408, 0.020700701088372197, 0.014665915154951862, 0.014057081586247158, 0.01580556487801569, 0.014377316668695577, 0.006330632512924434, 0.0172946872411615, 0.007505287937627665, 0.019019256918648884, 0.015328687340851407, 0.01195672477227178, 0.01321172761834811, 0.01603879545663164, 0.012200266481839424, 0.024769434692702222, 0.01500767615577123, 0.01190575755026045, 0.011704171543686982, 0.012804554733007699, 0.020444332767276654, 0.009246185001764174, 0.016793459399115283, 0.006464188737735378, 0.0065639053253715, 0.0170392531419464]","[1.0274640475230004, 0.6136597572891077, 0.6655425480783502, 1.1948251419586615, 0.5424153890008265, 1.3498221854371817, 0.5501195526526738, 0.6402718821897142, 0.7902508175082495, 0.6781386707222554, 0.576749729577237, 0.7371313568092455, 0.6243872475123615, 0.7266046863546868, 1.1545943123409932, 0.8006869940934024, 1.0901914038513714, 0.8936122273914934, 0.7934991697548852, 0.6321236108832995, 1.3170906140196923, 0.6473362444618358, 0.6246580628274286, 0.4972597926233989, 1.135193492218057, 0.8159021402554817, 0.9204730475542298, 1.3223181963326411, 0.7843171785014535, 0.6773063361912439, 0.9202194391390572, 0.6289948270796263, 0.49111774952540627, 0.8378612765757943, 0.692299717084759, 1.025732557258417, 0.7204574249037701, 0.7719592421773085, 0.6232380348909317, 0.4991300925001499, 0.7309849663715932, 1.4754588373328181, 0.9418699070769274, 0.8749959603261609, 0.8970731280148228, 1.071442727235066, 0.8041754771674519, 0.884514722205204, 0.8231660583683792, 1.2597172159787637, 0.8492785612761538, 0.8481510100763239, 0.8940138603364967, 0.6350959576777925, 0.864917890142171, 1.0495381284450038, 0.9015284037652281, 0.8072331248981697, 1.2450453966480954, 0.5448663709846652, 1.1680412741198976, 0.8705203089923076, 0.7877664030272469, 0.7888651892765528, 0.6597178093630754, 0.9936280994329193, 1.0498821320121983, 1.1867227388798576, 0.5712977110781744, 0.41699370668301017, 0.5770884544432374, 1.4211399485988048, 0.4546906505337523, 0.788745851725864, 0.8125774734318486, 0.9305683790344798, 0.43815675734300036, 0.9311684998066294, 1.1978624809474654, 0.678735474795044, 0.7717792624852474, 1.0227698939219456, 0.8342912194499568, 1.0842301319155174, 0.811221082264436, 1.1003320256596298, 0.8868749260090737, 0.959268013324669, 0.45875331929493113, 0.5364351242329204, 0.6707679201183163, 0.4794183819019457, 1.1350003525245709, 0.42392252693133203, 0.8061529135892729, 0.7671312032209601]","[0.10244224822709429, 0.14245083316572604, 0.09908381666383924, 0.12823764147639125, 0.15615674678018776, 0.09783170597449262, 0.14717811691716898, 0.09355118610134865, 0.1051313802852964, 0.10445242957161625, 0.14310003247616732, 0.1431007232341419, 0.1435842942122176, 0.15751660280993268, 0.09801375873712392, 0.1062813316426968, 0.15215495443225627, 0.1408201569500831, 0.1313503486256719, 0.15521425249616833, 0.11772043250216321, 0.09992863354821806, 0.11099519914895581, 0.10361458464158979, 0.15111814571348706, 0.1826557025712884, 0.12057719271626727, 0.12037119868123657, 0.109082266427313, 0.11553727364536602, 0.08468774922387809, 0.12320134977579748, 0.09720761104871953, 0.13958550637553863, 0.07974772244201259, 0.09955553481164993, 0.13084187273814837, 0.12821130689412616, 0.10106409171699006, 0.09619661316901655, 0.09416126547537756, 0.1265926459508558, 0.17950441151413246, 0.14497313900134384, 0.11669843726400335, 0.1170290906182463, 0.10591798350239597, 0.10688192996360588, 0.13443035530233668, 0.13315540831685024, 0.12515302711968115, 0.11558786492955293, 0.15475782381615147, 0.10993257616907402, 0.1373418776874888, 0.1328379239434881, 0.12304338145686737, 0.10059142094247196, 0.1640509100111946, 0.09461249020350868, 0.09853618644830581, 0.1067613471895681, 0.09505604087184723, 0.12829628956299724, 0.10513357827825995, 0.0989949881988765, 0.09642006867375193, 0.0919956792917412, 0.14864719674072052, 0.12020350252313006, 0.09320391190604291, 0.14387738212927076, 0.12110291142227697, 0.11856256401683947, 0.12572018484720618, 0.11990544886991407, 0.07956527202821866, 0.13150926675014768, 0.08663306492112388, 0.1379103220163338, 0.12380907616508334, 0.1093468096117659, 0.11494227950736018, 0.12664436606747115, 0.11045481647189236, 0.15738308261278344, 0.12250582090566647, 0.1091135076434648, 0.10818581951294255, 0.11315721246570057, 0.14298368007320506, 0.09615708503154707, 0.12958958059626277, 0.08040017871706118, 0.08101793212228697, 0.13053449023896482]",21.891149801090837,0.22803281042802953,0.9816088628676946,0.9930085628945579,0.999946815591632,0.008515703877908764,0.005166828346878579,-0.0033488755310301854,T1_to_T2|T2_to_T3,ema_target_projector,True,False
