arm,seed_base,fold,state,dimension,variance,std,pcr_labels_used
F2,2026,0,z_R,60,1.598365036452554,1.2642646227956211,False
F2,2026,0,z_R,61,0.14434478323831756,0.37992733941941786,False
F2,2026,0,z_R,62,0.9499397428161925,0.9746485227076438,False
F2,2026,0,z_R,63,1.8518480576720326,1.3608262408081468,False
F2,2026,0,z_R,64,0.9249914459587605,0.9617647560390017,False
F2,2026,0,z_R,65,2.0620178417986734,1.4359727858837275,False
F2,2026,0,z_R,66,0.8695039061175179,0.9324719331526917,False
F2,2026,0,z_R,67,1.8281493092523007,1.3520907178337926,False
F2,2026,0,z_R,68,0.24922033531388296,0.4992197264871281,False
F2,2026,0,z_R,69,0.6461531134444815,0.8038364967109178,False
F2,2026,0,z_R,70,0.10902035877879686,0.3301823114262738,False
F2,2026,0,z_R,71,1.0010426474510319,1.0005211879070988,False
F2,2026,0,z_R,72,0.2932379969463251,0.5415145399214365,False
F2,2026,0,z_R,73,0.39191295150283484,0.626029513284186,False
F2,2026,0,z_R,74,1.2841197730869793,1.1331900869170095,False
F2,2026,0,z_R,75,0.5910738628412288,0.7688132821701436,False
F2,2026,0,z_R,76,0.31962411602388685,0.5653530896916429,False
F2,2026,0,z_R,77,0.19452627245879225,0.4410513263315192,False
F2,2026,0,z_R,78,1.0136597722484175,1.0068067204028872,False
F2,2026,0,z_R,79,0.38934940792034683,0.6239786918800567,False
F2,2026,0,z_R,80,1.5914876871514054,1.2615417896968002,False
F2,2026,0,z_R,81,1.4585215232662623,1.2076926443703557,False
F2,2026,0,z_R,82,0.3685181565728346,0.6070569632026591,False
F2,2026,0,z_R,83,0.7184145916436563,0.8475934117509741,False
F2,2026,0,z_R,84,0.47045338340460036,0.685896044167482,False
F2,2026,0,z_R,85,0.8412894023073522,0.9172182958856371,False
F2,2026,0,z_R,86,0.12243450255345288,0.3499064197088314,False
F2,2026,0,z_R,87,0.9498502110475088,0.9746025913404441,False
F2,2026,0,z_R,88,1.7724056267464912,1.3313172524783456,False
F2,2026,0,z_R,89,0.9698631122982319,0.9848162835261366,False
F2,2026,0,z_R,90,1.2331522464534765,1.110473883733191,False
F2,2026,0,z_R,91,0.9213905851769749,0.959890923582974,False
F2,2026,0,z_R,92,0.8178418763932059,0.9043461043169291,False
F2,2026,0,z_R,93,0.7641817826268075,0.8741749153497871,False
F2,2026,0,z_R,94,0.6340436392929827,0.7962685723378656,False
F2,2026,0,z_R,95,1.28270113407466,1.1325639646724859,False
F2,2026,0,z_P,0,0.023028846503679704,0.15175258318618404,False
F2,2026,0,z_P,1,0.020771807585347035,0.14412427826479143,False
F2,2026,0,z_P,2,0.0325307287149602,0.18036276975850699,False
F2,2026,0,z_P,3,0.02143525623419988,0.1464078421198806,False
F2,2026,0,z_P,4,0.012337587447345779,0.1110746931003898,False
F2,2026,0,z_P,5,0.008558283184178218,0.09251098953193733,False
F2,2026,0,z_P,6,0.014365264602873698,0.1198551817940038,False
F2,2026,0,z_P,7,0.019939960638741913,0.14120892549248407,False
F2,2026,0,z_P,8,0.02129306247381306,0.14592142568455482,False
F2,2026,0,z_P,9,0.010668717357372534,0.10328948328543683,False
F2,2026,0,z_P,10,0.016094952652871423,0.12686588451144548,False
F2,2026,0,z_P,11,0.02123209275375666,0.14571236307793742,False
F2,2026,0,z_P,12,0.007494294015698528,0.08656959059449529,False
F2,2026,0,z_P,13,0.009821725528253543,0.0991046191065459,False
F2,2026,0,z_P,14,0.012130013765327036,0.11013634171029578,False
F2,2026,0,z_P,15,0.009090725940657445,0.09534529847169941,False
F2,2026,0,z_P,16,0.01754289295164654,0.13244958645328622,False
F2,2026,0,z_P,17,0.015810661948499165,0.12574045470133774,False
F2,2026,0,z_P,18,0.020401413253781427,0.14283351586298443,False
F2,2026,0,z_P,19,0.010546335105879266,0.10269535094579144,False
F2,2026,0,z_P,20,0.009439784571127036,0.09715855377231093,False
F2,2026,0,z_P,21,0.033749064874846565,0.18370918560280694,False
F2,2026,0,z_P,22,0.008444883061592573,0.09189604486370767,False
F2,2026,0,z_P,23,0.015580693601862454,0.12482264859336407,False
F2,2026,0,z_P,24,0.016197166766968744,0.1272680901364075,False
F2,2026,0,z_P,25,0.019243237013792613,0.13871999500357768,False
F2,2026,0,z_P,26,0.033430077015070774,0.18283893736037402,False
F2,2026,0,z_P,27,0.010981857063999373,0.10479435606939609,False
F2,2026,0,z_P,28,0.014326500339808989,0.11969335963122177,False
F2,2026,0,z_P,29,0.013314620935999234,0.11538899833172674,False
F2,2026,0,z_P,30,0.016980819191580454,0.13031047230203893,False
F2,2026,0,z_P,31,0.018656541851643598,0.13658895215808486,False
F2,2026,0,z_P,32,0.012488424586850962,0.11175162006365259,False
F2,2026,0,z_P,33,0.014517451856338333,0.12048838888597661,False
F2,2026,0,z_P,34,0.00857369422590238,0.0925942451014229,False
F2,2026,0,z_P,35,0.019702545226541874,0.14036575517747152,False
F2,2026,0,z_P,36,0.016440131847284576,0.1282190775480957,False
F2,2026,0,z_P,37,0.02159798574402431,0.14696253176923807,False
F2,2026,0,z_P,38,0.02647827765474056,0.1627214726295843,False
F2,2026,0,z_P,39,0.01490284596377668,0.12207721312258353,False
F2,2026,0,z_P,40,0.013823927668094076,0.11757520005551374,False
F2,2026,0,z_P,41,0.006664014930690759,0.08163341797750942,False
F2,2026,0,z_P,42,0.009856627114899418,0.099280547515107,False
F2,2026,0,z_P,43,0.014931013097727978,0.12219252472114642,False
F2,2026,0,z_P,44,0.026398565100357645,0.16247635243430855,False
F2,2026,0,z_P,45,0.009714330910099591,0.09856130533885796,False
F2,2026,0,z_P,46,0.04680698387269651,0.2163492174071737,False
F2,2026,0,z_P,47,0.019602224473349857,0.14000794432227714,False
F2,2026,0,z_P,48,0.03516683443400745,0.1875282230332476,False
F2,2026,0,z_P,49,0.04681351070834945,0.2163643009101766,False
F2,2026,0,z_P,50,0.008920967377303544,0.0944508728244665,False
F2,2026,0,z_P,51,0.018713780690131406,0.13679832122555965,False
F2,2026,0,z_P,52,0.017654689153661526,0.13287094924648324,False
F2,2026,0,z_P,53,0.026226403041045943,0.1619456792910695,False
F2,2026,0,z_P,54,0.010783726196321258,0.10384472156215384,False
F2,2026,0,z_P,55,0.010854202948093737,0.10418350612306028,False
F2,2026,0,z_P,56,0.015408049444645409,0.12412916435973219,False
F2,2026,0,z_P,57,0.022658144316329877,0.1505262246797211,False
F2,2026,0,z_P,58,0.008816656519499288,0.09389705277323292,False
F2,2026,0,z_P,59,0.01606874580683365,0.12676255680142165,False
F2,2026,0,z_P,60,0.01689278186292622,0.12997223496934343,False
F2,2026,0,z_P,61,0.012318550381531831,0.11098896513407011,False
F2,2026,0,z_P,62,0.016053947917380542,0.12670417482222338,False
F2,2026,0,z_P,63,0.009078473012001518,0.09528102125817879,False
F2,2026,0,z_P,64,0.012633039439890026,0.11239679461572748,False
F2,2026,0,z_P,65,0.0227971370821769,0.1509872083395706,False
F2,2026,0,z_P,66,0.027661223185454414,0.16631663532387375,False
F2,2026,0,z_P,67,0.011924382238532252,0.10919881976712134,False
F2,2026,0,z_P,68,0.011161052570923417,0.10564588288676192,False
F2,2026,0,z_P,69,0.018413649587432673,0.13569690338188514,False
F2,2026,0,z_P,70,0.007006624308933687,0.08370558110982616,False
F2,2026,0,z_P,71,0.013436471113441968,0.1159157932011077,False
F2,2026,0,z_P,72,0.011223268571656278,0.10593992907141422,False
F2,2026,0,z_P,73,0.016596382559227383,0.12882694810957598,False
F2,2026,0,z_P,74,0.01900835740366006,0.1378707996773068,False
F2,2026,0,z_P,75,0.006759168127061,0.08221416013717467,False
F2,2026,0,z_P,76,0.017604165052099018,0.13268068831634472,False
F2,2026,0,z_P,77,0.008449832333775355,0.09192296956569318,False
F2,2026,0,z_P,78,0.02687849265770027,0.16394661526759333,False
F2,2026,0,z_P,79,0.013688194730618023,0.1169965586272435,False
F2,2026,0,z_P,80,0.01564281045597526,0.12507122153387348,False
F2,2026,0,z_P,81,0.012196946240299442,0.11043978558608053,False
F2,2026,0,z_P,82,0.02440699146368953,0.15622737104518378,False
F2,2026,0,z_P,83,0.012753720304969575,0.11293237049212053,False
F2,2026,0,z_P,84,0.014384011037355973,0.11993336081906474,False
F2,2026,0,z_P,85,0.02294139892648689,0.15146418364249314,False
F2,2026,0,z_P,86,0.014256888313684197,0.11940221234836562,False
F2,2026,0,z_P,87,0.025040642086414787,0.15824235237892156,False
F2,2026,0,z_P,88,0.017199002980705026,0.1311449693305276,False
F2,2026,0,z_P,89,0.03848623703922578,0.1961790942970881,False
F2,2026,0,z_P,90,0.028113877807491174,0.16767193506216588,False
F2,2026,0,z_P,91,0.028252192026591003,0.16808388389905501,False
F2,2026,0,z_P,92,0.01775796039870329,0.1332589974399601,False
F2,2026,0,z_P,93,0.017553007439504876,0.1324877633576206,False
F2,2026,0,z_P,94,0.03238341169888155,0.17995391548638653,False
F2,2026,0,z_P,95,0.028744945110856502,0.16954334286800088,False
F2,2026,1,z_R,0,0.9815991447896422,0.9907568545256915,False
F2,2026,1,z_R,1,0.3493453201169115,0.5910544138376022,False
F2,2026,1,z_R,2,0.449459509509156,0.6704174143838717,False
F2,2026,1,z_R,3,0.9887781127190824,0.9943732260670952,False
F2,2026,1,z_R,4,0.30419596949303956,0.5515396354687844,False
F2,2026,1,z_R,5,1.390087783109308,1.179019839998169,False
F2,2026,1,z_R,6,0.26306407138162763,0.512897720195389,False
F2,2026,1,z_R,7,0.25794087234942426,0.5078787969086958,False
F2,2026,1,z_R,8,0.707643379273253,0.8412154178765705,False
F2,2026,1,z_R,9,0.4107067731734295,0.6408640832293767,False
F2,2026,1,z_R,10,0.4422103723832285,0.6649890017009519,False
F2,2026,1,z_R,11,0.6058994676832928,0.7783954442847754,False
F2,2026,1,z_R,12,0.23426584908620787,0.4840101745688905,False
F2,2026,1,z_R,13,0.7698260200019251,0.8773972988344135,False
F2,2026,1,z_R,14,1.2141652533283926,1.1018916704142891,False
F2,2026,1,z_R,15,0.5437058179177663,0.7373641013215698,False
F2,2026,1,z_R,16,1.0778691067927921,1.0382047518639048,False
F2,2026,1,z_R,17,0.5529159484693565,0.7435831819435916,False
F2,2026,1,z_R,18,0.6260579536954161,0.7912382407943994,False
F2,2026,1,z_R,19,0.17898773961055042,0.4230694264663312,False
F2,2026,1,z_R,20,1.4731638413328958,1.2137396101853544,False
F2,2026,1,z_R,21,0.19581247355673678,0.44250703221162124,False
F2,2026,1,z_R,22,0.3100497778841521,0.5568211363482461,False
F2,2026,1,z_R,23,0.2994881888429258,0.5472551405358618,False
F2,2026,1,z_R,24,1.0197361038410693,1.009819837318058,False
F2,2026,1,z_R,25,0.4180611834821468,0.6465765101533977,False
F2,2026,1,z_R,26,0.7004268417638851,0.8369150744035413,False
F2,2026,1,z_R,27,1.824390575993903,1.3507000318330873,False
F2,2026,1,z_R,28,0.5525762297814744,0.7433547132974099,False
F2,2026,1,z_R,29,0.37653029084497175,0.613620640823768,False
F2,2026,1,z_R,30,1.0687844016176196,1.0338202946439095,False
F2,2026,1,z_R,31,0.36543094800413856,0.6045088485738969,False
F2,2026,1,z_R,32,0.2877544519886969,0.5364274899636454,False
F2,2026,1,z_R,33,0.5191964669312747,0.7205528897529138,False
F2,2026,1,z_R,34,0.5082984105250575,0.7129504965459086,False
F2,2026,1,z_R,35,0.9015859217724662,0.9495187843178597,False
F2,2026,1,z_R,36,0.5476750749672539,0.7400507245907229,False
F2,2026,1,z_R,37,0.6489583865221363,0.8055795345725563,False
F2,2026,1,z_R,38,0.47597045920032893,0.6899061234692216,False
F2,2026,1,z_R,39,0.2202138699501351,0.4692695067337479,False
F2,2026,1,z_R,40,0.34752293485566,0.589510758897291,False
F2,2026,1,z_R,41,2.189104002511332,1.4795620982274897,False
F2,2026,1,z_R,42,0.9590391748614002,0.9793054553413865,False
F2,2026,1,z_R,43,0.5624869623424696,0.7499913081779479,False
F2,2026,1,z_R,44,0.6422191725349436,0.8013857825884757,False
F2,2026,1,z_R,45,0.8932881760976021,0.9451392363549416,False
F2,2026,1,z_R,46,0.5696614954649022,0.7547592301289877,False
F2,2026,1,z_R,47,0.8476182564807258,0.9206618578396336,False
F2,2026,1,z_R,48,0.480964208210103,0.6935158312613369,False
F2,2026,1,z_R,49,1.6293517877057875,1.2764606487102481,False
F2,2026,1,z_R,50,0.6188182407883341,0.7866500116241874,False
F2,2026,1,z_R,51,0.8948194014258103,0.9459489422932985,False
F2,2026,1,z_R,52,0.7657698511578955,0.875082768175614,False
F2,2026,1,z_R,53,0.36911805624767025,0.6075508672100388,False
F2,2026,1,z_R,54,0.8499395407455623,0.9219216565118548,False
F2,2026,1,z_R,55,0.874008475011111,0.9348842040654612,False
F2,2026,1,z_R,56,0.9020768147391366,0.9497772447996091,False
F2,2026,1,z_R,57,0.45190257088286456,0.6722369901179677,False
F2,2026,1,z_R,58,1.0094440781797658,1.0047109425997935,False
F2,2026,1,z_R,59,0.15882955072041222,0.39853425288224875,False
F2,2026,1,z_R,60,1.5299305511853978,1.2369036143472933,False
F2,2026,1,z_R,61,0.7762485726055061,0.8810496992823424,False
F2,2026,1,z_R,62,0.5747327415869983,0.7581112989442897,False
F2,2026,1,z_R,63,0.5752180202761014,0.7584312890935483,False
F2,2026,1,z_R,64,0.4110741751572747,0.6411506649433304,False
F2,2026,1,z_R,65,0.929843191837437,0.9642837714269783,False
F2,2026,1,z_R,66,0.7366122745501938,0.8582611924992262,False
F2,2026,1,z_R,67,1.3672093038114774,1.1692772570316579,False
F2,2026,1,z_R,68,0.31851129289250657,0.564368047370248,False
F2,2026,1,z_R,69,0.2826535139381428,0.5316516847882106,False
F2,2026,1,z_R,70,0.34091202420284383,0.5838767200384374,False
F2,2026,1,z_R,71,1.6560645382344934,1.2868817110498125,False
F2,2026,1,z_R,72,0.21498455038677625,0.4636642647290993,False
F2,2026,1,z_R,73,0.4462886563063455,0.6680483936859256,False
F2,2026,1,z_R,74,0.7115957225689162,0.8435613330214444,False
F2,2026,1,z_R,75,0.575384169209876,0.7585408157837493,False
F2,2026,1,z_R,76,0.2390901312927721,0.48896843588597017,False
F2,2026,1,z_R,77,0.8413848070102381,0.917270302043099,False
F2,2026,1,z_R,78,1.0455238660244153,1.0225086141565827,False
F2,2026,1,z_R,79,0.4521191403876321,0.6723980520403313,False
F2,2026,1,z_R,80,0.331925788436727,0.5761300100122602,False
F2,2026,1,z_R,81,0.8434310217794727,0.9183850073795155,False
F2,2026,1,z_R,82,0.5125041926786646,0.7158939814516285,False
F2,2026,1,z_R,83,1.0066869040033024,1.003337881275945,False
F2,2026,1,z_R,84,0.5020260938970672,0.708537997497006,False
F2,2026,1,z_R,85,1.182301669865418,1.0873369624295028,False
F2,2026,1,z_R,86,0.8846157460758853,0.9405401352817887,False
F2,2026,1,z_R,87,0.667129687924181,0.8167800731679128,False
F2,2026,1,z_R,88,0.08888449901928873,0.29813503487394555,False
F2,2026,1,z_R,89,0.2930942304576436,0.5413817788378582,False
F2,2026,1,z_R,90,0.547164699062261,0.7397058192702427,False
F2,2026,1,z_R,91,0.19769070053874835,0.4446242239675526,False
F2,2026,1,z_R,92,0.8705237610301727,0.9330186284475636,False
F2,2026,1,z_R,93,0.19752930996761323,0.44444269593234764,False
F2,2026,1,z_R,94,0.5011093128564902,0.7078907492378257,False
