schema_version,seed_base,fold,effective_seed,base_gate,base_degradation,split,group,parameter_tensors,parameter_count,selected_epoch,last_epoch,selected_checkpoint_sha256,last_checkpoint_sha256,last_minus_selected_gradient_cosine,last_minus_selected_gradient_cosine_mean,last_minus_selected_negative_fraction,last_minus_selected_strong_negative_fraction,last_minus_selected_very_strong_negative_fraction,last_minus_selected_weighted_gradient_norm_ratio,last_minus_selected_weighted_gradient_norm_ratio_mean,last_minus_selected_base_descent_margin,last_minus_selected_base_descent_margin_mean,last_minus_selected_base_descent_failure_fraction,last_minus_selected_ftv_descent_margin,last_minus_selected_ftv_descent_margin_mean,selected_n_batches,last_n_batches,selected_n_undefined,last_n_undefined,source_contract_sha256,public_manifest_sha256,contains_patient_ids
1,4026,0,4026,PASS,0.0497572558014174,validation,encoder_stage_4,7,672256,3,7,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,-0.08726136393910455,-0.04395039558135548,0.0,-0.125,0.0,-0.06383154123186832,-0.09347572442194407,-0.01620484890105467,-0.011740782534291894,0.0,-0.13101670496486872,-0.133725022677734,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,validation,response_projection,4,25152,3,7,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,-0.018189772723446202,-0.009690507353313338,0.125,0.0,0.0,-0.06990883569474468,-0.17485525154319984,-0.005380511859568893,-0.006831212439745826,0.0,-0.006040894574834921,0.06321791401100008,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,all_shared,32,917824,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.4534361319503918,0.40743346124861435,-0.375,-0.375,0.0,-0.20688950354100288,-0.270159927658204,0.0812661714583367,0.08285495078072125,0.0,2.371515882380327,2.078361721265272,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,encoder_overall,28,892672,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.4800341363031345,0.4279170026163425,-0.375,-0.375,0.0,-0.21778917144844906,-0.29017963218853904,0.08196791732940034,0.08561993784850475,0.0,2.5222582430401688,2.248156092690262,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,encoder_stage_1,7,10112,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.29773943702508976,0.3823856400663061,-0.25,-0.25,-0.25,-0.5249052084396435,-0.5596048392549997,-0.07382888987203007,-0.0914325802041902,0.0,4.999357604162496,4.94134618940918,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,encoder_stage_2,7,42112,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.2656075015106802,0.3574656457614603,-0.25,-0.125,-0.125,-0.5374362733030842,-0.5431562810714707,-0.1129731431095895,-0.08275324939480266,0.0,4.174643237306983,3.83346449327149,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,encoder_stage_3,7,168192,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.3431388946667734,0.3447475790039217,-0.375,-0.375,0.0,-0.29057397654785616,-0.33283848065337857,0.031648144104336584,0.04875025960524826,0.0,2.2640808700327173,1.9946541935005753,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,encoder_stage_4,7,672256,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.31366629888489783,0.2823610703241187,-0.75,-0.5,0.0,0.051868414411281094,0.006371240380804055,0.14080388014954792,0.13152299774337395,0.0,0.736165736693569,0.6644980649480112,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,train,response_projection,4,25152,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.011556187919728997,0.021118908975028577,-0.125,0.0,0.0,0.3308569892151798,0.3342034143749984,0.04153655661845734,0.03683502274132655,0.0,-0.11150120736165103,-0.0752927443029352,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,all_shared,32,917824,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.3770419279242044,0.3611578695517326,-0.125,-0.125,-0.125,-0.3239183977203861,-0.38657904431355816,0.012726907671514631,-0.004547997086710387,0.0,3.744517236210972,4.023511802160307,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,encoder_overall,28,892672,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.390485705278992,0.37656845349763585,-0.125,-0.125,-0.125,-0.3379810342953057,-0.4034736516982499,0.007950163783208453,-0.008077388069714253,0.0,4.101840873996776,4.400880705879535,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,encoder_stage_1,7,10112,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.2201988560034187,0.2513978058322722,-0.125,-0.125,-0.125,-0.5390045411932605,-0.5954140801730734,-0.2940412789659279,-0.22646194127352937,0.0,8.023983841999483,8.246466174380878,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,encoder_stage_2,7,42112,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.1754627399157942,0.25791516218334615,-0.125,-0.125,-0.125,-0.49279700069756155,-0.5933297526443099,-0.3115863375328045,-0.3116335954423608,0.0,8.21248680964273,9.30277259623944,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,encoder_stage_3,7,168192,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.3506710070392218,0.27732474245571487,-0.125,-0.125,-0.125,-0.3670764457321289,-0.42914936721749103,-0.025486585026496922,-0.07086583258117307,0.0,4.1777601347231155,4.5044927710605736,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,encoder_stage_4,7,672256,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.2914667980954811,0.28377859266399846,-0.875,-0.375,0.0,-0.10099997502931879,-0.18054378492272566,0.08365377108324867,0.09295304034360996,0.0,0.9716353424738289,1.051767010699502,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,validation,response_projection,4,25152,2,6,c0b6f3858562934de6f7621fa2224fd1a571dfe9009c5ebe3a0819b87a92f002,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,0.0896382498099788,0.1036676681371182,-0.25,-0.125,0.0,0.14632757181611045,0.10744498854334461,0.05595410771332232,0.04490245288968686,0.0,0.15406871332899286,0.36036357515734796,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,all_shared,32,917824,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.4192604803961677,-0.33225231092104196,0.5,0.25,-0.125,0.13037008419414456,0.01017630752010823,-0.10700985028904353,-0.14402158585890956,0.0,-1.5040189876305279,-2.0491022598868778,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,encoder_overall,28,892672,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.43903650914450293,-0.3432343010297291,0.5,0.25,-0.125,0.1280421674047567,0.0016316358411083698,-0.10816701465642153,-0.14927015456870785,0.0,-1.5922729966379199,-2.1306256239586654,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,encoder_stage_1,7,10112,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.7724787708714373,-0.47090356773917086,0.75,0.5,0.25,0.08020236015498969,-0.028572960100715195,-0.10402710708563534,-0.197421865653451,0.0,-2.8712264579072335,-3.214729021240982,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,encoder_stage_2,7,42112,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.8129214449767743,-0.5422455297915425,0.5,0.375,-0.125,0.1126480945829948,-0.06866501332256775,-0.11005813676786336,-0.2652175161627439,0.0,-4.040400475743237,-3.866761102548093,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,encoder_stage_3,7,168192,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.4830754060014787,-0.34712316635956253,0.5,0.25,-0.125,0.18104005809446488,0.026664473241603093,-0.11811778206216206,-0.15189813582491196,0.0,-1.7748943759405105,-2.1447636099370815,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,encoder_stage_4,7,672256,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.07166857025153395,-0.03798595189151145,0.125,-0.125,0.0,0.3567175683033338,0.3348681330201613,-0.01669493616548734,0.01343714052685585,0.0,-0.250378758505877,-0.35820659827907897,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,train,response_projection,4,25152,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.033987031884424895,-0.008763989126832634,-0.125,-0.125,0.0,0.5920178338305566,0.6208719678128382,0.027143668598812898,0.023974439326823527,0.0,-0.10441477568441093,-0.17136025848260794,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,all_shared,32,917824,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,0.10918689124733749,0.09100525498696133,0.0,0.0,-0.375,-0.23577607925555624,-0.28804264443513483,0.10760525816596178,0.11885868078925599,0.0,-0.8714967331841518,-0.7077814026664025,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,encoder_overall,28,892672,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,0.12887239318634108,0.10654718069170477,0.0,0.0,-0.375,-0.23452758672990454,-0.2900672413066272,0.11889150636901702,0.12869436845970417,0.0,-0.9314968673004542,-0.7496963884293114,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,encoder_stage_1,7,10112,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,0.15413254618323508,0.08345681505075603,0.125,0.125,0.125,-0.250066749689615,-0.2643029015913,0.19626003377593115,0.14704180594365335,0.0,-2.4257768216970663,-2.5790079398512558,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,encoder_stage_2,7,42112,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,0.2834431286222271,0.23324440469716506,0.0,-0.125,-0.125,-0.2025247617857308,-0.26942307473879334,0.20003688209978332,0.18268864279070995,0.0,-1.4428532340699922,-0.9883143682583326,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,encoder_stage_3,7,168192,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,0.18282866148791482,0.1836380859934734,0.0,0.0,-0.5,-0.23520199082204152,-0.28599611354456744,0.15798876208496826,0.1671922075625334,0.0,-0.4124727579818199,-0.3733670239851605,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,encoder_stage_4,7,672256,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.013841597029632391,-0.03569937010538887,0.0,0.125,0.0,-0.11894834992889386,-0.14090251516684082,0.0025821256613258736,0.009590767511311271,0.0,-0.24357522357318562,-0.15073289506777343,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,2,5028,FAIL,0.0535321748615022,validation,response_projection,4,25152,2,6,d724160ceb32a8eb51087e9968e33c90513ae716cacd8af51ba896ec7082e4de,71c299da930569cca2a281686599df213b36fab62df959bc9f4ef11be6a1ceaa,-0.1020334506087355,-0.10129120943044029,0.875,0.125,0.0,0.19775884734802018,0.2066881799736111,-0.047912418878808816,-0.06044644820262124,0.0,-0.17290132092593835,-0.21377973056730748,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,all_shared,32,917824,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.2392112009158483,-0.10823535451516603,0.25,0.25,0.25,-0.1474475854801633,-0.026712015563742975,-0.04683226585175759,-0.08877993018107788,0.0,-0.7994754751166362,-0.13315539387639164,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,encoder_overall,28,892672,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.2599831791082096,-0.11625250872676973,0.25,0.25,0.25,-0.1441880862036243,-0.030854489123805617,-0.050013630961736055,-0.09520849412627552,0.0,-0.8590642401435609,-0.16810831316436947,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,encoder_stage_1,7,10112,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.4004172027022995,-0.22510346277717194,0.375,0.375,0.25,-0.10123876133320348,0.0037645870804038917,-0.05467398270790569,-0.17696868637189833,0.0,-1.9360617099105286,-0.6335616965318754,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,encoder_stage_2,7,42112,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.3230514178555989,-0.1200470712759286,0.125,0.25,0.375,-0.10555251718038874,-0.004240243659830445,-0.02969937483630536,-0.1124690468638998,0.0,-1.219460688466729,-0.17190632920579701,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,encoder_stage_3,7,168192,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.11051175352549436,-0.10932660181421187,0.0,0.25,0.375,-0.15253503841310057,-0.06581277084848536,-0.007716823757807134,-0.08428284113467421,0.0,-0.29667526475316985,-0.16584935185921423,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,encoder_stage_4,7,672256,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.12099264600320936,-0.07306121537231734,0.25,0.375,0.0,-0.029559336797680025,0.008207028400242622,-0.03958796668001574,-0.034649392797207246,0.0,-0.28988328637324634,-0.22671707579700628,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,train,response_projection,4,25152,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.04223689857041705,-0.04359576708266687,0.5,0.0,0.0,0.13268991168739452,0.10908780968103349,-0.0167363234244714,-0.01657003607467833,0.0,-0.08570518895837154,-0.17281697860707212,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,all_shared,32,917824,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.08282975682814564,0.07814775204564764,0.0,0.0,-0.125,0.023738601069127396,0.05595367464109735,-0.0032406568595775287,0.051659913002778834,0.0,-0.3444727435800372,-0.554126607565359,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,encoder_overall,28,892672,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.08672943204273126,0.0769455535987778,0.0,0.0,-0.125,0.023448989734709963,0.05522919292645728,-0.003305210291477234,0.0518090582877635,0.0,-0.3351730466633449,-0.6154377230324943,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,encoder_stage_1,7,10112,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.26990739519237433,-0.06021080979210025,0.0,0.0,-0.125,0.04483477804536046,0.059349099945376876,-0.009412268932346146,0.04079943716703416,0.0,-3.4557669470398675,-3.130046502470171,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,encoder_stage_2,7,42112,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.11543370138862974,0.056772086052696014,0.0,0.0,-0.125,0.024637023070730485,0.06585194054832869,-0.005526356105035157,0.05515648500483561,0.0,-0.39044280429028877,-1.3196976513550776,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,encoder_stage_3,7,168192,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.08292293704843262,0.08592675703750371,0.125,0.0,-0.125,0.023806769018192217,0.06044880040944184,-0.004459100062369714,0.0532638212885832,0.0,-0.10958125140690922,0.05218080355429455,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,encoder_stage_4,7,672256,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,0.03598267655647133,0.05273943395061936,-0.125,0.0,-0.125,0.055449310727407636,0.11766030482761955,0.0101365480524922,0.03323579073119598,0.0,-0.09243756202463449,0.1542128275983281,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,3,5029,PASS,-0.042740816661896,validation,response_projection,4,25152,2,6,5d567e15c783e2b21996f8ebf46d83986bb8ed30f7459b3326c122ae1997fddd,89c75e3aa90e4733853b5987cbc22270916ad5219ab8c6f1fde07e07e024f3b2,-0.014145164961251802,-0.009988094983708125,-0.125,0.0,0.0,0.10132611826693044,0.2266018434653,0.002050118245259469,0.009440463091721307,0.0,-0.1796828380956923,-0.3049398623486226,8,8,0,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
