schema_version,seed_base,fold,effective_seed,base_gate,base_degradation,checkpoint_kind,checkpoint_epoch,checkpoint_sha256,split,group,parameter_tensors,parameter_count,gradient_cosine,gradient_cosine_mean,negative_fraction,strong_negative_fraction,very_strong_negative_fraction,weighted_gradient_norm_ratio,weighted_gradient_norm_ratio_mean,base_descent_margin,base_descent_margin_mean,base_descent_failure_fraction,ftv_descent_margin,ftv_descent_margin_mean,n_batches,n_undefined,source_contract_sha256,public_manifest_sha256,contains_patient_ids
1,3026,3,3029,FAIL,0.1806212022682307,selected,2,b68b94138b9d182071eebea7ea57b40fb23d163f8cbd957536d2bbc1b88491b6,validation,response_projection,4,25152,-0.0048792276297618,-0.011390829436625987,0.5,0.0,0.0,0.21577721524629306,0.27085921605339364,0.9972182536342055,0.9983891738572839,0.0,0.9917822166696675,0.9789861148658572,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,all_shared,32,917824,0.1039347215125206,0.009413396876690662,0.25,0.25,0.25,0.09731541065800009,0.09942112602589985,1.0081725340843364,1.0019040654459053,0.0,2.4749806392946208,-1.6653100499829177,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,encoder_overall,28,892672,0.11196304298948505,0.012771477979774903,0.25,0.25,0.25,0.0921200237081055,0.09528765028431399,1.0081877344851884,1.0020061351264593,0.0,2.634440522129867,-1.5863452739741848,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,encoder_stage_1,7,10112,0.30294573185936013,0.06849539348351323,0.25,0.25,0.25,0.062504637881147,0.06258417568341756,1.0121532580600912,1.002454276175114,0.0,5.09036355298843,-0.003488822277105008,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,encoder_stage_2,7,42112,0.13809763407563716,0.0013437403414852597,0.375,0.25,0.25,0.0687814399009791,0.07080938833149596,1.0066943270013233,1.0001944236215152,0.0,3.1178223805239917,-1.6974434923135089,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,encoder_stage_3,7,168192,0.05898373018343485,0.0007679774813160248,0.375,0.25,0.125,0.11221534923186455,0.11295213627000251,1.0065193221790198,1.003316844417022,0.0,1.526886021184842,-1.0244584549766556,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,encoder_stage_4,7,672256,0.06624608299107075,-0.00654276606448085,0.25,0.25,0.125,0.22043109015076862,0.19863920048416717,1.0062943816245862,1.0014264180737376,0.0,1.3112695200901405,0.12255606475802794,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,train,response_projection,4,25152,0.01688402132888285,-0.012970507395620622,0.375,0.125,0.0,0.3175142860642426,0.3247604014169745,1.0038460902901196,0.9980016468127446,0.0,1.0629686247293058,0.6994925582714493,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,all_shared,32,917824,0.0642182789076553,0.0883635017186618,0.125,0.125,0.0,0.0353739615711609,0.041579077563531686,1.0016341690454165,1.0070962549012918,0.0,3.531856080737458,3.6236849730990244,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,encoder_overall,28,892672,0.06743327036380554,0.09361254639985693,0.125,0.125,0.0,0.03370375448690635,0.0394968224347977,1.001655326308215,1.0071073588426982,0.0,3.795675488636874,3.843766520192993,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,encoder_stage_1,7,10112,0.23865633237271905,0.23924443078999486,0.125,0.125,0.125,0.0209558219213407,0.02351708334397415,1.0019349900743286,1.0084227672096027,0.0,17.681659688428617,17.57083522084643,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,encoder_stage_2,7,42112,0.0370682697482404,0.06168906890318722,0.375,0.125,0.0,0.02537150697397765,0.028787663877190374,1.0010003743317282,1.0053830800907093,0.0,2.3623847212425275,1.534034668650512,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,encoder_stage_3,7,168192,0.07895564035505435,0.07555538591670342,0.375,0.0,0.0,0.040874892780559946,0.04802508726184773,1.0015232088820445,1.0068568407152625,0.0,3.0449540350721334,3.063668959810272,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,encoder_stage_4,7,672256,0.0226342167741472,0.01956938913360245,0.375,0.0,0.0,0.0975968657239876,0.11290860341624484,1.0013740375511033,1.0057699018236124,0.0,1.292715606106062,1.1397198521357539,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
