schema_version,seed_base,fold,effective_seed,base_gate,base_degradation,checkpoint_kind,checkpoint_epoch,checkpoint_sha256,split,group,parameter_tensors,parameter_count,gradient_cosine,gradient_cosine_mean,negative_fraction,strong_negative_fraction,very_strong_negative_fraction,weighted_gradient_norm_ratio,weighted_gradient_norm_ratio_mean,base_descent_margin,base_descent_margin_mean,base_descent_failure_fraction,ftv_descent_margin,ftv_descent_margin_mean,n_batches,n_undefined,source_contract_sha256,public_manifest_sha256,contains_patient_ids
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,train,encoder_stage_4,7,672256,-0.12596040828218064,-0.06629036898142467,0.625,0.5,0.0,0.48446086490562723,0.6332574003724142,0.9815302475314208,1.0038881484302657,0.0,0.6799829652616266,0.6247517268284105,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,train,response_projection,4,25152,-0.039987646586523845,-0.039855977675636194,0.75,0.125,0.0,0.4016189336076448,0.5390730304201707,0.9920044844856176,0.9937307634596181,0.0,0.9027331733168311,0.7320440877588967,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,all_shared,32,917824,0.1011293028735333,0.06131248092793917,0.25,0.25,0.0,0.46829269134034096,0.4782826458675081,1.044276113521886,1.0282768419373105,0.0,1.2019356401776158,1.139000269197981,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,encoder_overall,28,892672,0.10855636758388736,0.06540208531242293,0.25,0.25,0.0,0.4833952799899121,0.49237234514151734,1.0491979397538245,1.0304420898852569,0.0,1.2099835535086287,1.146198793911784,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,encoder_stage_1,7,10112,0.2526150321450319,0.18443377775021624,0.25,0.25,0.25,0.9389828972643128,0.9182769127130881,1.2522463139013729,1.190966249295633,0.0,1.2533174057850371,1.1798304259327819,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,encoder_stage_2,7,42112,0.21851417071294615,0.10312168967078855,0.25,0.25,0.25,0.7684375819066552,0.7596499376404969,1.1851234003291007,1.0680138047480878,0.0,1.2601655636212832,1.1680404068638826,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,encoder_stage_3,7,168192,0.06570724364237546,0.07039993328631136,0.25,0.25,0.0,0.531439299892956,0.5389743005225084,1.0377429850170883,1.0298724844490152,0.0,1.1158680224840727,1.1582859518243684,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,encoder_stage_4,7,672256,0.0591844928892383,0.04945017705240675,0.25,0.0,0.0,0.35058084921503974,0.3930900258696304,1.023628836262883,1.0202226746819183,0.0,1.131842639253404,1.1269471277803547,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,2,2028,PASS,0.0116404418597209,selected,2,26782e70ea53e59095bd2459c49f44ba07d228a762791a42fa4955fb9a41126f,validation,response_projection,4,25152,0.0138052605290378,0.007331784686739763,0.375,0.0,0.0,0.298018815460847,0.3194088476673177,1.0038373625227115,1.0033133870902127,0.0,1.043594382679132,1.0153486504000608,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,2026,3,2029,FAIL,0.0959145963464606,selected,3,7ad9c9ffe4701cb760e4376c0b2a26e7075c42775b326e4f8860992066002acc,train,all_shared,32,917824,0.0661085407382346,0.06628650527651428,0.25,0.125,0.0,0.21638197897614314,0.23758081591830993,1.0070916004516797,1.0260587180259595,0.0,1.3119017880542243,1.5698002235392716,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
